id,scenario,plant_id,timestep,discharge,spill,bypass,controlled_inflow,controlled_outflow,volume_res
5779,10,49906,2,8.595867208672091,0.0,0.0,5.675805675805692,8.595867208672091,174716.64016293263
5780,1,49906,3,26.24915311653117,0.0,0.0,8.140933140933134,26.24915311653117,174676.55195323692
5781,2,49906,3,2.074864498644995,0.0,0.0,2.3388648388648265,2.074864498644995,174725.20362126746
5782,3,49906,3,17.80421264034068,0.0,0.0,8.140933140933134,17.80421264034068,174700.38900075923
5783,4,49906,3,12.703252032520325,0.0,0.0,4.623617123617102,12.703252032520325,174712.28193929087
5784,5,49906,3,10.226117886178871,0.0,0.0,2.33886483886482,10.226117886178871,174700.68980936796
5785,6,49906,3,12.913460607820348,0.0,0.0,8.140933140933134,12.913460607820348,174715.20946146382
5786,7,49906,3,16.747120596205967,0.0,0.0,8.140933140933134,16.747120596205967,174704.2604680453
5787,8,49906,3,17.80421264034068,0.0,0.0,8.140933140933134,17.80421264034068,174700.38900075923
5788,9,49906,3,12.703252032520325,0.0,0.0,4.623617123617102,12.703252032520325,174712.28193929087
5789,10,49906,3,6.161077235772358,0.0,0.0,2.3388648388648265,6.161077235772358,174712.8179505357
5790,1,49906,4,26.24915311653117,0.0,0.0,9.072871572871573,26.24915311653117,174659.37567169327
5791,2,49906,4,4.721375338753385,0.0,0.0,3.3910533910533807,4.721375338753385,174723.87329931976
5792,3,49906,4,21.052071967039225,0.0,0.0,9.072871572871573,21.052071967039225,174688.40980036504
5793,4,49906,4,12.703252032520325,0.0,0.0,9.07287157287156,12.703252032520325,174708.65155883122
5794,5,49906,4,12.703252032520325,0.0,0.0,3.391053391053383,12.703252032520325,174691.3776107265
5795,6,49906,4,18.27151084010838,0.0,0.0,9.072871572871573,18.27151084010838,174706.01082219658
5796,7,49906,4,13.590967382888108,0.0,0.0,9.072871572871573,13.590967382888108,174699.74237223528
5797,8,49906,4,23.077574525745245,0.0,0.0,9.072871572871573,23.077574525745245,174686.38429780633
5798,9,49906,4,12.703252032520325,0.0,0.0,9.07287157287156,12.703252032520325,174708.65155883122
5799,10,49906,4,8.722899728997284,0.0,0.0,3.3910533910533807,8.722899728997284,174707.48610419777
5800,1,49906,5,26.24915311653117,0.0,0.0,14.337128427128418,26.24915311653117,174647.46364700387
5801,2,49906,5,4.742547425474244,0.0,0.0,8.68537277537278,4.742547425474244,174727.81612466965
5802,3,49906,5,17.020023712737117,0.0,0.0,14.337128427128418,17.020023712737117,174685.72690507944
5803,4,49906,5,12.703252032520325,0.0,0.0,14.337128427128416,12.703252032520325,174710.28543522581
5804,5,49906,5,12.703252032520325,0.0,0.0,8.68537277537278,12.703252032520325,174687.35973146933
5805,6,49906,5,17.741386953155235,0.0,0.0,14.337128427128418,17.741386953155235,174702.60656367056
5806,7,49906,5,18.52475416182733,0.0,0.0,14.337128427128418,18.52475416182733,174695.5547465006
5807,8,49906,5,22.505106465350355,0.0,0.0,14.337128427128418,22.505106465350355,174678.21631976814
5808,9,49906,5,12.703252032520325,0.0,0.0,14.337128427128416,12.703252032520325,174710.28543522581
5809,10,49906,5,8.722899728997275,0.0,0.0,8.68537277537278,8.722899728997275,174707.44857724413
5810,1,49906,6,26.249153116531165,0.0,0.0,7.303047481618904,26.249153116531165,174628.51754136896
5811,2,49906,6,4.399559620596202,0.0,0.0,5.525493025493024,4.399559620596202,174728.94205807455
5812,3,49906,6,21.255262775842045,0.0,0.0,5.525493025493024,21.255262775842045,174669.9971353291
5813,4,49906,6,16.107723577235753,0.0,0.0,5.525493025493024,16.107723577235753,174699.70320467406
5814,5,49906,6,12.212059620596191,0.0,0.0,5.525493025493024,12.212059620596191,174680.67316487423
5815,6,49906,6,16.598915989159888,0.0,0.0,5.525493025493024,16.598915989159888,174691.5331407069
5816,7,49906,6,17.35959881920246,0.0,0.0,5.525493025493024,17.35959881920246,174683.7206407069
5817,8,49906,6,21.255262775842045,0.0,0.0,5.525493025493024,21.255262775842045,174662.48655001778
5818,9,49906,6,16.107723577235753,0.0,0.0,5.525493025493024,16.107723577235753,174699.70320467406
5819,10,49906,6,8.31639566395663,0.0,0.0,5.525493025493024,8.31639566395663,174704.65767460567
5820,1,49906,7,26.249153116531165,0.0,0.0,12.98486566343714,26.249153116531165,174615.25325391587
5821,2,49906,7,0.0,0.0,0.0,11.20731120731125,0.0,174740.14936928186
5822,3,49906,7,21.25526277584205,0.0,0.0,11.20731120731125,21.25526277584205,174659.94918376056
5823,4,49906,7,11.136517615176157,0.0,0.0,11.20731120731125,11.136517615176157,174699.7739982662
5824,5,49906,7,7.240853658536595,0.0,0.0,11.20731120731125,7.240853658536595,174684.639622423
5825,6,49906,7,16.598915989159888,0.0,0.0,11.20731120731125,16.598915989159888,174686.14153592504
5826,7,49906,7,17.382283197831985,0.0,0.0,11.20731120731125,17.382283197831985,174677.54566871637
5827,8,49906,7,21.25526277584205,0.0,0.0,11.20731120731125,21.25526277584205,174652.43859844925
5828,9,49906,7,11.136517615176157,0.0,0.0,11.20731120731125,11.136517615176157,174699.7739982662
5829,10,49906,7,3.3240176151761616,0.0,0.0,11.20731120731125,3.3240176151761616,174712.5409681978
5830,1,49906,8,26.249153116531165,0.0,0.0,4.346116264687671,26.249153116531165,174593.35021706403
5831,2,49906,8,4.928861788617872,0.0,0.0,3.26,4.928861788617872,174738.48050749325
5832,3,49906,8,21.67598238482384,0.0,0.0,3.26,21.67598238482384,174641.53320137574
5833,4,49906,8,16.3406165311653,0.0,0.0,3.26,16.3406165311653,174686.69338173504
5834,5,49906,8,12.55081300813006,0.0,0.0,3.26,12.55081300813006,174675.3488094149
5835,6,49906,8,21.67598238482384,0.0,0.0,3.26,21.67598238482384,174667.72555354022
5836,7,49906,8,21.67598238482384,0.0,0.0,3.26,21.67598238482384,174659.12968633155
5837,8,49906,8,21.67598238482384,0.0,0.0,3.26,21.67598238482384,174634.02261606444
5838,9,49906,8,16.3406165311653,0.0,0.0,3.26,16.3406165311653,174686.69338173504
5839,10,49906,8,8.739837398373968,0.0,0.0,3.26,8.739837398373968,174707.06113079944
5840,1,49906,9,26.24915311653117,0.0,0.0,3.26,26.24915311653117,174570.3610639475
5841,2,49906,9,5.229505420054192,0.0,0.0,3.26,5.229505420054192,174736.5110020732
5842,3,49906,9,22.658206305282093,0.0,0.0,3.26,22.658206305282093,174622.13499507046
5843,4,49906,9,16.450711382113806,0.0,0.0,3.26,16.450711382113806,174673.50267035293
5844,5,49906,9,12.703252032520325,0.0,0.0,3.26,12.703252032520325,174665.9055573824
5845,6,49906,9,16.45071138211382,0.0,0.0,3.26,16.45071138211382,174654.53484215811
5846,7,49906,9,18.91074695568861,0.0,0.0,3.26,18.91074695568861,174643.47893937587
5847,8,49906,9,17.17312355266885,0.0,0.0,3.26,17.17312355266885,174620.10949251178
5848,9,49906,9,16.450711382113806,0.0,0.0,3.26,16.450711382113806,174673.50267035293
5849,10,49906,9,8.976964769647685,0.0,0.0,3.26,8.976964769647685,174701.3441660298
5850,1,49906,10,26.249153116531165,0.0,0.0,7.817446231017662,26.249153116531165,174551.92935706198
5851,2,49906,10,0.21172086720868338,0.0,0.0,7.663268398268391,0.21172086720868338,174743.96254960427
5852,3,49906,10,20.471895567169977,0.0,0.0,7.663268398268391,20.471895567169977,174609.32636790155
5853,4,49906,10,11.242378048780505,0.0,0.0,7.663268398268391,11.242378048780505,174669.92356070242
5854,5,49906,10,7.558434959349615,0.0,0.0,7.663268398268391,7.558434959349615,174666.0103908213
5855,6,49906,10,16.387195121951226,0.0,0.0,7.663268398268391,16.387195121951226,174645.81091543444
5856,7,49906,10,16.78795247773906,0.0,0.0,7.663268398268391,16.78795247773906,174634.35425529638
5857,8,49906,10,20.471895567169977,0.0,0.0,7.663268398268391,20.471895567169977,174607.30086534287
5858,9,49906,10,16.387195121951226,0.0,0.0,7.663268398268391,16.387195121951226,174664.77874362923
5859,10,49906,10,3.874491869918725,0.0,0.0,7.663268398268391,3.874491869918725,174705.13294255815
5860,1,49906,11,26.24915311653117,0.0,0.0,6.7313299663299695,26.24915311653117,174532.41153391177
5861,2,49906,11,5.420054200541997,0.0,0.0,6.7313299663299695,5.420054200541997,174745.27382537007
5862,3,49906,11,20.344863046844758,0.0,0.0,6.7313299663299695,20.344863046844758,174595.71283482105
5863,4,49906,11,16.344850948509496,0.0,0.0,6.7313299663299695,16.344850948509496,174660.31003972024
5864,5,49906,11,12.703252032520323,0.0,0.0,6.7313299663299695,12.703252032520323,174660.0384687551
5865,6,49906,11,21.447323848238472,0.0,0.0,6.7313299663299695,21.447323848238472,174631.09492155255
5866,7,49906,11,16.70326413085558,0.0,0.0,6.7313299663299695,16.70326413085558,174624.38232113185
5867,8,49906,11,20.344863046844758,0.0,0.0,6.7313299663299695,20.344863046844758,174593.68733226237
5868,9,49906,11,16.344850948509496,0.0,0.0,6.7313299663299695,16.344850948509496,174655.16522264705
5869,10,49906,11,9.061653116531154,0.0,0.0,6.7313299663299695,9.061653116531154,174702.80261940794
5870,1,49906,12,26.24915311653117,0.0,0.0,0.0,26.24915311653117,174506.16238079523
5871,2,49906,12,5.462398373983742,0.0,0.0,0.0,5.462398373983742,174739.81142699608
5872,3,49906,12,25.702913279132797,0.0,0.0,0.0,25.702913279132797,174570.00992154193
5873,4,49906,12,16.302506775067762,0.0,0.0,0.0,16.302506775067762,174644.00753294516
5874,5,49906,12,12.703252032520338,0.0,0.0,0.0,12.703252032520338,174647.3352167226
5875,6,49906,12,21.362635501355022,0.0,0.0,0.0,21.362635501355022,174609.73228605118
5876,7,49906,12,22.103658536585375,0.0,0.0,0.0,22.103658536585375,174602.27866259526
5877,8,49906,12,25.702913279132797,0.0,0.0,0.0,25.702913279132797,174567.98441898325
5878,9,49906,12,16.302506775067762,0.0,0.0,0.0,16.302506775067762,174638.86271587198
5879,10,49906,12,9.082825203252028,0.0,0.0,0.0,9.082825203252028,174693.7197942047
5880,1,49906,13,26.24915311653117,0.0,0.0,3.3126216983996173,26.24915311653117,174483.2258493771
5881,2,49906,13,5.4412262872628645,0.0,0.0,0.0,5.4412262872628645,174734.37020070883
5882,3,49906,13,20.30251887340302,0.0,0.0,0.0,20.30251887340302,174549.70740266851
5883,4,49906,13,16.34485094850948,0.0,0.0,0.0,16.34485094850948,174627.66268199665
5884,5,49906,13,12.703252032520338,0.0,0.0,0.0,12.703252032520338,174634.63196469008
5885,6,49906,13,21.426151761517612,0.0,0.0,0.0,21.426151761517612,174588.30613428965
5886,7,49906,13,22.167174796747965,0.0,0.0,0.0,22.167174796747965,174580.1114877985
5887,8,49906,13,20.30251887340302,0.0,0.0,0.0,20.30251887340302,174547.68190010983
5888,9,49906,13,16.34485094850948,0.0,0.0,0.0,16.34485094850948,174622.51786492346
5889,10,49906,13,9.082825203252034,0.0,0.0,0.0,9.082825203252034,174684.63696900144
5890,1,49906,14,26.040154374758032,0.0,0.0,0.0,26.040154374758032,174457.18569500235
5891,2,49906,14,0.0,0.0,0.0,0.0,0.0,174734.37020070883
5892,3,49906,14,20.26017469996129,0.0,0.0,0.0,20.26017469996129,174529.44722796854
5893,4,49906,14,10.838596109175382,0.0,0.0,0.0,10.838596109175382,174616.82408588746
5894,5,49906,14,7.218169279907085,0.0,0.0,0.0,7.218169279907085,174627.41379541016
5895,6,49906,14,15.919896922183511,0.0,0.0,0.0,15.919896922183511,174572.38623736746
5896,7,49906,14,16.639747870692993,0.0,0.0,0.0,16.639747870692993,174563.47173992783
5897,8,49906,14,20.26017469996129,0.0,0.0,0.0,20.26017469996129,174527.42172540986
5898,9,49906,14,10.838596109175382,0.0,0.0,0.0,10.838596109175382,174611.67926881427
5899,10,49906,14,3.5977424506387816,0.0,0.0,0.0,3.5977424506387816,174681.0392265508
5900,1,49906,15,25.955466027874568,0.0,0.0,0.0,25.955466027874568,174431.23022897448
5901,2,49906,15,5.504742547425468,0.0,0.0,0.0,5.504742547425468,174728.8654581614
5902,3,49906,15,20.196658439798675,0.0,0.0,0.0,20.196658439798675,174509.25056952875
5903,4,49906,15,16.30250677506775,0.0,0.0,0.0,16.30250677506775,174600.5215791124
5904,5,49906,15,12.703252032520325,0.0,0.0,0.0,12.703252032520325,174614.71054337765
5905,6,49906,15,16.30250677506775,0.0,0.0,0.0,16.30250677506775,174556.0837305924
5906,7,49906,15,16.59740369725125,0.0,0.0,0.0,16.59740369725125,174546.87433623057
5907,8,49906,15,20.196658439798675,0.0,0.0,0.0,20.196658439798675,174507.22506697007
5908,9,49906,15,16.30250677506775,0.0,0.0,0.0,16.30250677506775,174595.3767620392
5909,10,49906,15,9.103997289972893,0.0,0.0,0.0,9.103997289972893,174671.93522926085
5910,1,49906,16,26.24915311653117,0.0,0.0,4.6055796055796,26.24915311653117,174409.58665546353
5911,2,49906,16,5.5470867208672,0.0,0.0,0.0,5.5470867208672,174723.31837144052
5912,3,49906,16,25.57588075880759,0.0,0.0,0.0,25.57588075880759,174483.67468876994
5913,4,49906,16,16.28133468834689,0.0,0.0,0.0,16.28133468834689,174584.24024442406
5914,5,49906,16,12.703252032520338,0.0,0.0,0.0,12.703252032520338,174602.00729134513
5915,6,49906,16,16.28133468834689,0.0,0.0,0.0,16.28133468834689,174539.80239590406
5916,7,49906,16,21.997798102981037,0.0,0.0,0.0,21.997798102981037,174524.87653812757
5917,8,49906,16,20.836699066838108,0.0,0.0,0.0,20.836699066838108,174486.38836790324
5918,9,49906,16,16.28133468834689,0.0,0.0,0.0,16.28133468834689,174579.09542735087
5919,10,49906,16,9.125169376693778,0.0,0.0,0.0,9.125169376693778,174662.81005988416
5920,1,49906,17,25.46578590785908,0.0,0.0,6.794439634439643,25.46578590785908,174390.9153091901
5921,2,49906,17,3.1546409214092046,0.0,0.0,6.794439634439643,3.1546409214092046,174726.95817015355
5922,3,49906,17,19.791666666666675,0.0,0.0,6.794439634439643,19.791666666666675,174470.67746173774
5923,4,49906,17,13.78302845528453,0.0,0.0,6.794439634439643,13.78302845528453,174577.25165560324
5924,5,49906,17,10.226117886178848,0.0,0.0,6.794439634439643,10.226117886178848,174598.57561309342
5925,6,49906,17,15.557249322493233,0.0,0.0,6.794439634439643,15.557249322493233,174531.039586216
5926,7,49906,17,15.557249322493233,0.0,0.0,6.794439634439643,15.557249322493233,174516.11372843952
5927,8,49906,17,19.791666666666675,0.0,0.0,6.794439634439643,19.791666666666675,174473.39114087104
5928,9,49906,17,13.78302845528453,0.0,0.0,6.794439634439643,13.78302845528453,174572.10683853005
5929,10,49906,17,6.6903794037940205,0.0,0.0,6.794439634439643,6.6903794037940205,174662.91412011482
5930,1,49906,18,26.24915311653117,0.0,0.0,14.189514189514181,26.24915311653117,174378.8556702631
5931,2,49906,18,3.1546409214092197,0.0,0.0,14.189514189514181,3.1546409214092197,174737.99304342165
5932,3,49906,18,22.95054200542006,0.0,0.0,14.189514189514181,22.95054200542006,174461.91643392184
5933,4,49906,18,13.761856368563686,0.0,0.0,14.189514189514181,13.761856368563686,174577.6793134242
5934,5,49906,18,10.226117886178862,0.0,0.0,14.189514189514181,10.226117886178862,174602.53900939677
5935,6,49906,18,16.238990514905147,0.0,0.0,14.189514189514181,16.238990514905147,174528.9901098906
5936,7,49906,18,16.406854916763464,0.0,0.0,14.189514189514181,16.406854916763464,174513.89638771227
5937,8,49906,18,19.942593399148286,0.0,0.0,14.189514189514181,19.942593399148286,174467.63806166142
5938,9,49906,18,13.761856368563686,0.0,0.0,14.189514189514181,13.761856368563686,174572.534496351
5939,10,49906,18,6.690379403794041,0.0,0.0,14.189514189514181,6.690379403794041,174670.41325490054
5940,1,49906,19,26.24915311653117,0.0,0.0,3.703703703703697,26.24915311653117,174356.31022085025
5941,2,49906,19,3.048780487804876,0.0,0.0,0.0,3.048780487804876,174734.94426293386
5942,3,49906,19,20.11197009291521,0.0,0.0,0.0,20.11197009291521,174441.8044638289
5943,4,49906,19,13.804200542005415,0.0,0.0,0.0,13.804200542005415,174563.87511288218
5944,5,49906,19,10.22611788617886,0.0,0.0,0.0,10.22611788617886,174592.3128915106
5945,6,49906,19,15.814036488579177,0.0,0.0,0.0,15.814036488579177,174513.17607340202
5946,7,49906,19,19.541836043360433,0.0,0.0,0.0,19.541836043360433,174494.35455166892
5947,8,49906,19,20.11197009291521,0.0,0.0,0.0,20.11197009291521,174447.5260915685
5948,9,49906,19,13.804200542005415,0.0,0.0,0.0,13.804200542005415,174558.730295809
5949,10,49906,19,6.6480352303523,0.0,0.0,0.0,6.6480352303523,174663.7652196702
5950,1,49906,20,26.24915311653117,0.0,0.0,15.756630935202374,26.24915311653117,174345.81769866892
5951,2,49906,20,5.631775067750685,0.0,0.0,14.189514189514181,5.631775067750685,174743.50200205564
5952,3,49906,20,25.427676151761524,0.0,0.0,14.189514189514181,25.427676151761524,174430.56630186667
5953,4,49906,20,16.23899051490515,0.0,0.0,14.189514189514181,16.23899051490515,174561.82563655678
5954,5,49906,20,12.703252032520329,0.0,0.0,14.189514189514181,12.703252032520329,174593.7991536676
5955,6,49906,20,19.002794808679923,0.0,0.0,14.189514189514181,19.002794808679923,174508.36279278286
5956,7,49906,20,21.891937669376706,0.0,0.0,14.189514189514181,21.891937669376706,174486.65212818907
5957,8,49906,20,25.427676151761524,0.0,0.0,14.189514189514181,25.427676151761524,174436.28792960625
5958,9,49906,20,16.23899051490515,0.0,0.0,14.189514189514181,16.23899051490515,174556.6808194836
5959,10,49906,20,9.167513550135507,0.0,0.0,14.189514189514181,9.167513550135507,174668.78722030958
5960,1,49906,21,26.24915311653117,0.0,0.0,3.5856009070294497,26.24915311653117,174323.15414645942
5961,2,49906,21,2.9640921409213985,0.0,0.0,0.0,2.9640921409213985,174740.5379099147
5962,3,49906,21,22.952054297328672,0.0,0.0,0.0,22.952054297328672,174407.61424756935
5963,4,49906,21,13.846544715447147,0.0,0.0,0.0,13.846544715447147,174547.97909184132
5964,5,49906,21,12.703252032520338,0.0,0.0,0.0,12.703252032520338,174581.0959016351
5965,6,49906,21,18.611776519550894,0.0,0.0,0.0,18.611776519550894,174489.75101626333
5966,7,49906,21,19.3316274680604,0.0,0.0,0.0,19.3316274680604,174467.32050072102
5967,8,49906,21,19.944105691056897,0.0,0.0,0.0,19.944105691056897,174416.3438239152
5968,9,49906,21,13.846544715447147,0.0,0.0,0.0,13.846544715447147,174542.83427476813
5969,10,49906,21,6.584518970189696,0.0,0.0,0.0,6.584518970189696,174662.20270133938
5970,1,49906,22,22.184112466124642,0.0,0.0,5.080567580567591,22.184112466124642,174306.05060157386
5971,2,49906,22,0.0,0.0,0.0,0.6613756613756503,0.0,174741.1992855761
5972,3,49906,22,17.02235772357723,0.0,0.0,5.080567580567591,17.02235772357723,174395.67245742632
5973,4,49906,22,11.242378048780505,0.0,0.0,0.0,11.242378048780505,174536.73671379255
5974,5,49906,22,7.664295392953929,0.0,0.0,0.0,7.664295392953929,174573.43160624214
5975,6,49906,22,12.703252032520325,0.0,0.0,5.080567580567591,12.703252032520325,174482.12833181137
5976,7,49906,22,12.976976867982962,0.0,0.0,5.080567580567591,12.976976867982962,174459.4240914336
5977,8,49906,22,17.02235772357723,0.0,0.0,5.080567580567591,17.02235772357723,174404.40203377217
5978,9,49906,22,12.703252032520325,0.0,0.0,5.08056758056761,12.703252032520325,174535.21159031618
5979,10,49906,22,4.065040650406497,0.0,0.0,0.0,4.065040650406497,174658.13766068898
5980,1,49906,23,22.781165311653123,0.0,0.0,5.110630110630111,22.781165311653123,174288.38006637283
5981,2,49906,23,0.4446138211382102,0.0,0.0,0.0,0.4446138211382102,174740.75467175496
5982,3,49906,23,17.022357723577255,0.0,0.0,5.110630110630111,17.022357723577255,174383.76072981337
5983,4,49906,23,11.263550135501367,0.0,0.0,0.0,11.263550135501367,174525.47316365704
5984,5,49906,23,7.664295392953939,0.0,0.0,0.0,7.664295392953939,174565.7673108492
5985,6,49906,23,12.703252032520325,0.0,0.0,5.110630110630112,12.703252032520325,174474.5357098895
5986,7,49906,23,13.42310298102983,0.0,0.0,5.110630110630111,13.42310298102983,174451.1116185632
5987,8,49906,23,17.022357723577255,0.0,0.0,5.110630110630111,17.022357723577255,174392.49030615922
5988,9,49906,23,12.703252032520325,0.0,0.0,0.0,12.703252032520325,174522.50833828366
5989,10,49906,23,4.043868563685636,0.0,0.0,0.0,4.043868563685636,174654.0937921253
5990,1,49906,24,25.1312669376694,0.0,0.0,5.050505050505037,25.1312669376694,174268.29930448567
5991,2,49906,24,3.112296747967467,0.0,0.0,0.0,3.112296747967467,174737.64237500698
5992,3,49906,24,16.44919909020519,0.0,0.0,5.050505050505037,16.44919909020519,174372.36203577367
5993,4,49906,24,12.703252032520325,0.0,0.0,1.533189033189018,12.703252032520325,174514.3031006577
5994,5,49906,24,10.22611788617886,0.0,0.0,0.0,10.22611788617886,174555.54119296302
5995,6,49906,24,12.703252032520325,0.0,0.0,5.050505050505037,12.703252032520325,174466.88296290746
5996,7,49906,24,12.89228852109951,0.0,0.0,5.050505050505037,12.89228852109951,174443.26983509262
5997,8,49906,24,16.44919909020519,0.0,0.0,5.050505050505037,16.44919909020519,174381.09161211952
5998,9,49906,24,12.703252032520325,0.0,0.0,1.533189033189018,12.703252032520325,174511.33827528433
5999,10,49906,24,6.669207317073172,0.0,0.0,0.0,6.669207317073172,174647.4245848082
6000,1,49906,25,26.24915311653117,0.0,0.0,6.277056277056301,26.24915311653117,174248.3272076462
6001,2,49906,25,2.985264227642284,0.0,0.0,6.277056277056301,2.985264227642284,174740.9341670564
6002,3,49906,25,20.281346786682143,0.0,0.0,6.277056277056301,20.281346786682143,174358.35774526405
6003,4,49906,25,13.867716802168014,0.0,0.0,6.277056277056301,13.867716802168014,174506.7124401326
6004,5,49906,25,10.226117886178853,0.0,0.0,6.277056277056301,10.226117886178853,174551.59213135391
6005,6,49906,25,16.34485094850948,0.0,0.0,6.277056277056301,16.34485094850948,174456.815168236
6006,7,49906,25,16.66091995741386,0.0,0.0,6.277056277056301,16.66091995741386,174432.88597141227
6007,8,49906,25,20.281346786682143,0.0,0.0,6.277056277056301,20.281346786682143,174367.0873216099
6008,9,49906,25,16.344850948509478,0.0,0.0,6.277056277056301,16.344850948509478,174501.27048061287
6009,10,49906,25,6.605691056910557,0.0,0.0,6.277056277056301,6.605691056910557,174647.09595002836
6010,1,49906,26,23.162262872628723,0.0,0.0,15.656565656565665,23.162262872628723,174240.82151043013
6011,2,49906,26,5.229505420054189,0.0,0.0,10.365560365560384,5.229505420054189,174746.0702220019
6012,3,49906,26,17.191734417344176,0.0,0.0,15.656565656565665,17.191734417344176,174356.82257650327
6013,4,49906,26,12.703252032520325,0.0,0.0,15.65656565656565,12.703252032520325,174509.66575375665
6014,5,49906,26,12.703252032520316,0.0,0.0,10.365560365560384,12.703252032520316,174549.25443968695
6015,6,49906,26,12.703252032520325,0.0,0.0,15.656565656565665,12.703252032520325,174459.76848186005
6016,7,49906,26,13.444275067750665,0.0,0.0,15.656565656565665,13.444275067750665,174435.0982620011
6017,8,49906,26,17.191734417344176,0.0,0.0,15.656565656565665,17.191734417344176,174365.55215284912
6018,9,49906,26,12.703252032520325,0.0,0.0,15.65656565656565,12.703252032520325,174504.22379423692
6019,10,49906,26,8.95579268292681,0.0,0.0,10.365560365560384,8.95579268292681,174648.505717711
6020,1,49906,27,23.183434959349597,0.0,0.0,11.838624338624324,23.183434959349597,174229.4766998094
6021,2,49906,27,0.4642736159504347,0.0,0.0,6.517556517556507,0.4642736159504347,174752.12350490352
6022,3,49906,27,17.191734417344165,0.0,0.0,11.838624338624324,17.191734417344165,174351.46946642455
6023,4,49906,27,11.706651664730927,0.0,0.0,6.517556517556507,11.706651664730927,174504.4766586095
6024,5,49906,27,7.959192315137444,0.0,0.0,6.517556517556507,7.959192315137444,174547.81280388936
6025,6,49906,27,12.703252032520325,0.0,0.0,11.838624338624324,12.703252032520325,174458.90385416616
6026,7,49906,27,13.444275067750686,0.0,0.0,11.838624338624324,13.444275067750686,174433.49261127197
6027,8,49906,27,17.191734417344165,0.0,0.0,11.838624338624324,17.191734417344165,174360.1990427704
6028,9,49906,27,12.703252032520325,0.0,0.0,6.5175565175565024,12.703252032520325,174498.03809872197
6029,10,49906,27,4.21173296554394,0.0,0.0,6.517556517556507,4.21173296554394,174650.811541263
6030,1,49906,28,24.112444105691058,0.0,0.0,8.80594757094757,24.112444105691058,174214.17020327464
6031,2,49906,28,0.6961161924119369,0.0,0.0,3.454817219817215,0.6961161924119369,174754.88220593092
6032,3,49906,28,18.078399390243906,0.0,0.0,8.80594757094757,18.078399390243906,174342.19701460525
6033,4,49906,28,12.02318258807589,0.0,0.0,3.454817219817215,12.02318258807589,174495.90829324123
6034,5,49906,28,8.254551151761534,0.0,0.0,3.454817219817215,8.254551151761534,174543.0130699574
6035,6,49906,28,12.703252032520325,0.0,0.0,8.80594757094757,12.703252032520325,174455.0065497046
6036,7,49906,28,14.288595867208679,0.0,0.0,8.80594757094757,14.288595867208679,174428.00996297572
6037,8,49906,28,18.078399390243906,0.0,0.0,8.80594757094757,18.078399390243906,174350.9265909511
6038,9,49906,28,12.02318258807589,0.0,0.0,3.454817219817215,12.02318258807589,174489.4697333537
6039,10,49906,28,4.464747628726315,0.0,0.0,3.454817219817215,4.464747628726315,174649.8016108541
6040,1,49906,29,26.24915311653117,0.0,0.0,14.462224283652848,26.24915311653117,174202.38327444176
6041,2,49906,29,1.5455623306233057,0.0,0.0,11.540146361574921,1.5455623306233057,174764.87678996185
6042,3,49906,29,22.357723577235774,0.0,0.0,11.540146361574921,22.357723577235774,174331.37943738958
6043,4,49906,29,12.703252032520325,0.0,0.0,11.54014636157492,12.703252032520325,174494.74518757028
6044,5,49906,29,12.703252032520325,0.0,0.0,6.249141070569653,12.703252032520325,174536.55895899545
6045,6,49906,29,12.703252032520325,0.0,0.0,11.540146361574921,12.703252032520325,174453.84344403364
6046,7,49906,29,18.652608401084013,0.0,0.0,11.540146361574921,18.652608401084013,174420.8975009362
6047,8,49906,29,22.357723577235774,0.0,0.0,11.540146361574921,22.357723577235774,174340.10901373543
6048,9,49906,29,12.703252032520325,0.0,0.0,11.54014636157492,12.703252032520325,174488.30662768276
6049,10,49906,29,8.998136856368573,0.0,0.0,6.249141070569641,8.998136856368573,174647.0526150683
6050,1,49906,30,26.24915311653117,0.0,0.0,9.644059644059661,26.24915311653117,174185.7781809693
6051,2,49906,30,5.1659891598915975,0.0,0.0,4.292929292929306,5.1659891598915975,174764.00373009488
6052,3,49906,30,22.527100271002702,0.0,0.0,9.644059644059661,22.527100271002702,174318.49639676264
6053,4,49906,30,12.703252032520325,0.0,0.0,9.644059644059642,12.703252032520325,174491.68599518182
6054,5,49906,30,12.70325203252031,0.0,0.0,4.292929292929306,12.70325203252031,174528.14863625585
6055,6,49906,30,12.703252032520325,0.0,0.0,9.644059644059661,12.703252032520325,174450.78425164518
6056,7,49906,30,18.758468834688337,0.0,0.0,9.644059644059661,18.758468834688337,174411.78309174557
6057,8,49906,30,22.527100271002702,0.0,0.0,9.644059644059661,22.527100271002702,174327.2259731085
6058,9,49906,30,12.703252032520325,0.0,0.0,9.644059644059642,12.703252032520325,174485.2474352943
6059,10,49906,30,8.934620596205956,0.0,0.0,4.292929292929306,8.934620596205956,174642.410923765
6060,1,49906,31,26.24915311653117,0.0,0.0,8.450906685906698,26.24915311653117,174167.9799345387
6061,2,49906,31,0.570134049554773,0.0,0.0,7.8135810485810415,0.570134049554773,174771.2471770939
6062,3,49906,31,20.812161246612476,0.0,0.0,7.8135810485810415,20.812161246612476,174305.4978165646
6063,4,49906,31,11.621963317847468,0.0,0.0,7.8135810485810415,11.621963317847468,174487.87761291253
6064,5,49906,31,7.938020228416577,0.0,0.0,7.8135810485810415,7.938020228416577,174528.024197076
