id,scenario,plant_id,timestep,area,fuel_type,production,up_activation,down_activation
29605,5,49927,81,2,Hydro,6.25,0.0,0.0
29606,6,49927,81,2,Hydro,6.25,0.0,0.0
29607,7,49927,81,2,Hydro,6.25,0.0,0.0
29608,8,49927,81,2,Hydro,6.25,0.0,0.0
29609,9,49927,81,2,Hydro,6.25,0.0,0.0
29610,10,49927,81,2,Hydro,6.25,0.0,0.0
29611,1,49927,82,2,Hydro,6.25,0.0,0.0
29612,2,49927,82,2,Hydro,6.25,0.0,0.0
29613,3,49927,82,2,Hydro,6.25,0.0,0.0
29614,4,49927,82,2,Hydro,6.25,0.0,0.0
29615,5,49927,82,2,Hydro,6.25,0.0,0.0
29616,6,49927,82,2,Hydro,6.25,0.0,0.0
29617,7,49927,82,2,Hydro,6.25,0.0,0.0
29618,8,49927,82,2,Hydro,6.25,0.0,0.0
29619,9,49927,82,2,Hydro,6.25,0.0,0.0
29620,10,49927,82,2,Hydro,6.25,0.0,0.0
29621,1,49927,83,2,Hydro,6.25,0.0,0.0
29622,2,49927,83,2,Hydro,6.25,0.0,0.0
29623,3,49927,83,2,Hydro,6.25,0.0,0.0
29624,4,49927,83,2,Hydro,6.25,0.0,0.0
29625,5,49927,83,2,Hydro,6.25,0.0,0.0
29626,6,49927,83,2,Hydro,6.25,0.0,0.0
29627,7,49927,83,2,Hydro,6.25,0.0,0.0
29628,8,49927,83,2,Hydro,6.25,0.0,0.0
29629,9,49927,83,2,Hydro,6.25,0.0,0.0
29630,10,49927,83,2,Hydro,6.25,0.0,0.0
29631,1,49927,84,2,Hydro,6.25,0.0,0.0
29632,2,49927,84,2,Hydro,6.25,0.0,0.0
29633,3,49927,84,2,Hydro,6.25,0.0,0.0
29634,4,49927,84,2,Hydro,6.25,0.0,0.0
29635,5,49927,84,2,Hydro,6.25,0.0,0.0
29636,6,49927,84,2,Hydro,6.25,0.0,0.0
29637,7,49927,84,2,Hydro,6.25,0.0,0.0
29638,8,49927,84,2,Hydro,6.25,0.0,0.0
29639,9,49927,84,2,Hydro,6.25,0.0,0.0
29640,10,49927,84,2,Hydro,6.25,0.0,0.0
29641,1,49927,85,2,Hydro,6.25,0.0,0.0
29642,2,49927,85,2,Hydro,6.25,0.0,0.0
29643,3,49927,85,2,Hydro,6.25,0.0,0.0
29644,4,49927,85,2,Hydro,6.25,0.0,0.0
29645,5,49927,85,2,Hydro,6.25,0.0,0.0
29646,6,49927,85,2,Hydro,6.25,0.0,0.0
29647,7,49927,85,2,Hydro,6.25,0.0,0.0
29648,8,49927,85,2,Hydro,6.25,0.0,0.0
29649,9,49927,85,2,Hydro,6.25,0.0,0.0
29650,10,49927,85,2,Hydro,6.25,0.0,0.0
29651,1,49927,86,2,Hydro,6.25,0.0,0.0
29652,2,49927,86,2,Hydro,6.25,0.0,0.0
29653,3,49927,86,2,Hydro,6.25,0.0,0.0
29654,4,49927,86,2,Hydro,6.25,0.0,0.0
29655,5,49927,86,2,Hydro,6.25,0.0,0.0
29656,6,49927,86,2,Hydro,6.25,0.0,0.0
29657,7,49927,86,2,Hydro,6.25,0.0,0.0
29658,8,49927,86,2,Hydro,6.25,0.0,0.0
29659,9,49927,86,2,Hydro,6.25,0.0,0.0
29660,10,49927,86,2,Hydro,6.25,0.0,0.0
29661,1,49927,87,2,Hydro,6.25,0.0,0.0
29662,2,49927,87,2,Hydro,6.25,0.0,0.0
29663,3,49927,87,2,Hydro,6.25,0.0,0.0
29664,4,49927,87,2,Hydro,6.25,0.0,0.0
29665,5,49927,87,2,Hydro,6.25,0.0,0.0
29666,6,49927,87,2,Hydro,6.25,0.0,0.0
29667,7,49927,87,2,Hydro,6.25,0.0,0.0
29668,8,49927,87,2,Hydro,6.25,0.0,0.0
29669,9,49927,87,2,Hydro,6.25,0.0,0.0
29670,10,49927,87,2,Hydro,6.25,0.0,0.0
29671,1,49927,88,2,Hydro,6.25,0.0,0.0
29672,2,49927,88,2,Hydro,6.25,0.0,0.0
29673,3,49927,88,2,Hydro,6.25,0.0,0.0
29674,4,49927,88,2,Hydro,6.25,0.0,0.0
29675,5,49927,88,2,Hydro,6.25,0.0,0.0
29676,6,49927,88,2,Hydro,6.25,0.0,0.0
29677,7,49927,88,2,Hydro,6.25,0.0,0.0
29678,8,49927,88,2,Hydro,6.25,0.0,0.0
29679,9,49927,88,2,Hydro,6.25,0.0,0.0
29680,10,49927,88,2,Hydro,6.25,0.0,0.0
29681,1,49927,89,2,Hydro,6.25,0.0,0.0
29682,2,49927,89,2,Hydro,6.25,0.0,0.0
29683,3,49927,89,2,Hydro,6.25,0.0,0.0
29684,4,49927,89,2,Hydro,6.25,0.0,0.0
29685,5,49927,89,2,Hydro,6.25,0.0,0.0
29686,6,49927,89,2,Hydro,6.25,0.0,0.0
29687,7,49927,89,2,Hydro,6.25,0.0,0.0
29688,8,49927,89,2,Hydro,6.25,0.0,0.0
29689,9,49927,89,2,Hydro,6.25,0.0,0.0
29690,10,49927,89,2,Hydro,6.25,0.0,0.0
29691,1,49927,90,2,Hydro,0.0,0.0,0.0
29692,2,49927,90,2,Hydro,0.0,0.0,0.0
29693,3,49927,90,2,Hydro,0.0,0.0,0.0
29694,4,49927,90,2,Hydro,0.0,0.0,0.0
29695,5,49927,90,2,Hydro,0.0,0.0,0.0
29696,6,49927,90,2,Hydro,0.0,0.0,0.0
29697,7,49927,90,2,Hydro,0.0,0.0,0.0
29698,8,49927,90,2,Hydro,0.0,0.0,0.0
29699,9,49927,90,2,Hydro,0.0,0.0,0.0
29700,10,49927,90,2,Hydro,0.0,0.0,0.0
29701,1,49927,91,2,Hydro,0.0,0.0,0.0
29702,2,49927,91,2,Hydro,0.0,0.0,0.0
29703,3,49927,91,2,Hydro,0.0,0.0,0.0
29704,4,49927,91,2,Hydro,0.0,0.0,0.0
29705,5,49927,91,2,Hydro,0.0,0.0,0.0
29706,6,49927,91,2,Hydro,0.0,0.0,0.0
29707,7,49927,91,2,Hydro,0.0,0.0,0.0
29708,8,49927,91,2,Hydro,0.0,0.0,0.0
29709,9,49927,91,2,Hydro,0.0,0.0,0.0
29710,10,49927,91,2,Hydro,0.0,0.0,0.0
29711,1,49927,92,2,Hydro,0.0,0.0,0.0
29712,2,49927,92,2,Hydro,0.0,0.0,0.0
29713,3,49927,92,2,Hydro,0.0,0.0,0.0
29714,4,49927,92,2,Hydro,0.0,0.0,0.0
29715,5,49927,92,2,Hydro,0.0,0.0,0.0
29716,6,49927,92,2,Hydro,0.0,0.0,0.0
29717,7,49927,92,2,Hydro,0.0,0.0,0.0
29718,8,49927,92,2,Hydro,0.0,0.0,0.0
29719,9,49927,92,2,Hydro,0.0,0.0,0.0
29720,10,49927,92,2,Hydro,0.0,0.0,0.0
29721,1,49927,93,2,Hydro,0.0,0.0,0.0
29722,2,49927,93,2,Hydro,0.0,0.0,0.0
29723,3,49927,93,2,Hydro,0.0,0.0,0.0
29724,4,49927,93,2,Hydro,0.0,0.0,0.0
29725,5,49927,93,2,Hydro,0.0,0.0,0.0
29726,6,49927,93,2,Hydro,0.0,0.0,0.0
29727,7,49927,93,2,Hydro,0.0,0.0,0.0
29728,8,49927,93,2,Hydro,0.0,0.0,0.0
29729,9,49927,93,2,Hydro,0.0,0.0,0.0
29730,10,49927,93,2,Hydro,0.0,0.0,0.0
29731,1,49927,94,2,Hydro,0.0,0.0,0.0
29732,2,49927,94,2,Hydro,0.0,0.0,0.0
29733,3,49927,94,2,Hydro,0.0,0.0,0.0
29734,4,49927,94,2,Hydro,0.0,0.0,0.0
29735,5,49927,94,2,Hydro,0.0,0.0,0.0
29736,6,49927,94,2,Hydro,0.0,0.0,0.0
29737,7,49927,94,2,Hydro,0.0,0.0,0.0
29738,8,49927,94,2,Hydro,0.0,0.0,0.0
29739,9,49927,94,2,Hydro,0.0,0.0,0.0
29740,10,49927,94,2,Hydro,0.0,0.0,0.0
29741,1,49927,95,2,Hydro,0.0,0.0,0.0
29742,2,49927,95,2,Hydro,0.0,0.0,0.0
29743,3,49927,95,2,Hydro,0.0,0.0,0.0
29744,4,49927,95,2,Hydro,0.0,0.0,0.0
29745,5,49927,95,2,Hydro,0.0,0.0,0.0
29746,6,49927,95,2,Hydro,0.0,0.0,0.0
29747,7,49927,95,2,Hydro,0.0,0.0,0.0
29748,8,49927,95,2,Hydro,0.0,0.0,0.0
29749,9,49927,95,2,Hydro,0.0,0.0,0.0
29750,10,49927,95,2,Hydro,0.0,0.0,0.0
29751,1,49927,96,2,Hydro,0.0,0.0,0.0
29752,2,49927,96,2,Hydro,0.0,0.0,0.0
29753,3,49927,96,2,Hydro,0.0,0.0,0.0
29754,4,49927,96,2,Hydro,0.0,0.0,0.0
29755,5,49927,96,2,Hydro,0.0,0.0,0.0
29756,6,49927,96,2,Hydro,0.0,0.0,0.0
29757,7,49927,96,2,Hydro,0.0,0.0,0.0
29758,8,49927,96,2,Hydro,0.0,0.0,0.0
29759,9,49927,96,2,Hydro,0.0,0.0,0.0
29760,10,49927,96,2,Hydro,0.0,0.0,0.0
29761,1,49928,1,2,Hydro,0.62,0.0,0.0
29762,2,49928,1,2,Hydro,0.62,0.0,0.0
29763,3,49928,1,2,Hydro,0.62,0.0,0.0
29764,4,49928,1,2,Hydro,0.62,0.0,0.0
29765,5,49928,1,2,Hydro,0.62,0.0,0.0
29766,6,49928,1,2,Hydro,0.62,0.0,0.0
29767,7,49928,1,2,Hydro,0.62,0.0,0.0
29768,8,49928,1,2,Hydro,0.62,0.0,0.0
29769,9,49928,1,2,Hydro,0.62,0.0,0.0
29770,10,49928,1,2,Hydro,0.62,0.0,0.0
29771,1,49928,2,2,Hydro,0.0,0.0,0.0
29772,2,49928,2,2,Hydro,0.0,0.0,0.0
29773,3,49928,2,2,Hydro,0.0,0.0,0.0
29774,4,49928,2,2,Hydro,0.0,0.0,0.0
29775,5,49928,2,2,Hydro,0.0,0.0,0.0
29776,6,49928,2,2,Hydro,0.0,0.0,0.0
29777,7,49928,2,2,Hydro,0.0,0.0,0.0
29778,8,49928,2,2,Hydro,0.0,0.0,0.0
29779,9,49928,2,2,Hydro,0.0,0.0,0.0
29780,10,49928,2,2,Hydro,0.0,0.0,0.0
29781,1,49928,3,2,Hydro,0.0,0.0,0.0
29782,2,49928,3,2,Hydro,0.0,0.0,0.0
29783,3,49928,3,2,Hydro,0.0,0.0,0.0
29784,4,49928,3,2,Hydro,0.0,0.0,0.0
29785,5,49928,3,2,Hydro,0.0,0.0,0.0
29786,6,49928,3,2,Hydro,0.0,0.0,0.0
29787,7,49928,3,2,Hydro,0.0,0.0,0.0
29788,8,49928,3,2,Hydro,0.0,0.0,0.0
29789,9,49928,3,2,Hydro,0.0,0.0,0.0
29790,10,49928,3,2,Hydro,0.0,0.0,0.0
29791,1,49928,4,2,Hydro,0.0,0.0,0.0
29792,2,49928,4,2,Hydro,0.0,0.0,0.0
29793,3,49928,4,2,Hydro,0.0,0.0,0.0
29794,4,49928,4,2,Hydro,0.0,0.0,0.0
29795,5,49928,4,2,Hydro,0.0,0.0,0.0
29796,6,49928,4,2,Hydro,0.0,0.0,0.0
29797,7,49928,4,2,Hydro,0.0,0.0,0.0
29798,8,49928,4,2,Hydro,0.0,0.0,0.0
29799,9,49928,4,2,Hydro,0.0,0.0,0.0
29800,10,49928,4,2,Hydro,0.0,0.0,0.0
29801,1,49928,5,2,Hydro,0.0,0.0,0.0
29802,2,49928,5,2,Hydro,0.0,0.0,0.0
29803,3,49928,5,2,Hydro,0.0,0.0,0.0
29804,4,49928,5,2,Hydro,0.0,0.0,0.0
29805,5,49928,5,2,Hydro,0.0,0.0,0.0
29806,6,49928,5,2,Hydro,0.0,0.0,0.0
29807,7,49928,5,2,Hydro,0.0,0.0,0.0
29808,8,49928,5,2,Hydro,0.0,0.0,0.0
29809,9,49928,5,2,Hydro,0.0,0.0,0.0
29810,10,49928,5,2,Hydro,0.0,0.0,0.0
29811,1,49928,6,2,Hydro,0.0,0.0,0.0
29812,2,49928,6,2,Hydro,0.0,0.0,0.0
29813,3,49928,6,2,Hydro,0.0,0.0,0.0
29814,4,49928,6,2,Hydro,0.0,0.0,0.0
29815,5,49928,6,2,Hydro,0.0,0.0,0.0
29816,6,49928,6,2,Hydro,0.0,0.0,0.0
29817,7,49928,6,2,Hydro,0.0,0.0,0.0
29818,8,49928,6,2,Hydro,0.0,0.0,0.0
29819,9,49928,6,2,Hydro,0.0,0.0,0.0
29820,10,49928,6,2,Hydro,0.0,0.0,0.0
29821,1,49928,7,2,Hydro,0.0,0.0,0.0
29822,2,49928,7,2,Hydro,0.0,0.0,0.0
29823,3,49928,7,2,Hydro,0.0,0.0,0.0
29824,4,49928,7,2,Hydro,0.0,0.0,0.0
29825,5,49928,7,2,Hydro,0.0,0.0,0.0
29826,6,49928,7,2,Hydro,0.0,0.0,0.0
29827,7,49928,7,2,Hydro,0.0,0.0,0.0
29828,8,49928,7,2,Hydro,0.0,0.0,0.0
29829,9,49928,7,2,Hydro,0.0,0.0,0.0
29830,10,49928,7,2,Hydro,0.0,0.0,0.0
29831,1,49928,8,2,Hydro,0.0,0.0,0.0
29832,2,49928,8,2,Hydro,0.0,0.0,0.0
29833,3,49928,8,2,Hydro,0.0,0.0,0.0
29834,4,49928,8,2,Hydro,0.0,0.0,0.0
29835,5,49928,8,2,Hydro,0.0,0.0,0.0
29836,6,49928,8,2,Hydro,0.0,0.0,0.0
29837,7,49928,8,2,Hydro,0.0,0.0,0.0
29838,8,49928,8,2,Hydro,0.0,0.0,0.0
29839,9,49928,8,2,Hydro,0.0,0.0,0.0
29840,10,49928,8,2,Hydro,0.0,0.0,0.0
29841,1,49928,9,2,Hydro,0.0,0.0,0.0
29842,2,49928,9,2,Hydro,0.0,0.0,0.0
29843,3,49928,9,2,Hydro,0.0,0.0,0.0
29844,4,49928,9,2,Hydro,0.0,0.0,0.0
29845,5,49928,9,2,Hydro,0.0,0.0,0.0
29846,6,49928,9,2,Hydro,0.0,0.0,0.0
29847,7,49928,9,2,Hydro,0.0,0.0,0.0
29848,8,49928,9,2,Hydro,0.0,0.0,0.0
29849,9,49928,9,2,Hydro,0.0,0.0,0.0
29850,10,49928,9,2,Hydro,0.0,0.0,0.0
29851,1,49928,10,2,Hydro,0.62,0.0,0.0
29852,2,49928,10,2,Hydro,0.62,0.0,0.0
29853,3,49928,10,2,Hydro,0.62,0.0,0.0
29854,4,49928,10,2,Hydro,0.62,0.0,0.0
29855,5,49928,10,2,Hydro,0.62,0.0,0.0
29856,6,49928,10,2,Hydro,0.62,0.0,0.0
29857,7,49928,10,2,Hydro,0.62,0.0,0.0
29858,8,49928,10,2,Hydro,0.62,0.0,0.0
29859,9,49928,10,2,Hydro,0.62,0.0,0.0
29860,10,49928,10,2,Hydro,0.62,0.0,0.0
29861,1,49928,11,2,Hydro,0.62,0.0,0.0
29862,2,49928,11,2,Hydro,0.62,0.0,0.0
29863,3,49928,11,2,Hydro,0.62,0.0,0.0
29864,4,49928,11,2,Hydro,0.62,0.0,0.0
29865,5,49928,11,2,Hydro,0.62,0.0,0.0
29866,6,49928,11,2,Hydro,0.62,0.0,0.0
29867,7,49928,11,2,Hydro,0.62,0.0,0.0
29868,8,49928,11,2,Hydro,0.62,0.0,0.0
29869,9,49928,11,2,Hydro,0.62,0.0,0.0
29870,10,49928,11,2,Hydro,0.62,0.0,0.0
29871,1,49928,12,2,Hydro,0.62,0.0,0.0
29872,2,49928,12,2,Hydro,0.62,0.0,0.0
29873,3,49928,12,2,Hydro,0.62,0.0,0.0
29874,4,49928,12,2,Hydro,0.62,0.0,0.0
29875,5,49928,12,2,Hydro,0.62,0.0,0.0
29876,6,49928,12,2,Hydro,0.62,0.0,0.0
29877,7,49928,12,2,Hydro,0.62,0.0,0.0
29878,8,49928,12,2,Hydro,0.62,0.0,0.0
29879,9,49928,12,2,Hydro,0.62,0.0,0.0
29880,10,49928,12,2,Hydro,0.62,0.0,0.0
29881,1,49928,13,2,Hydro,0.62,0.0,0.0
29882,2,49928,13,2,Hydro,0.62,0.0,0.0
29883,3,49928,13,2,Hydro,0.62,0.0,0.0
29884,4,49928,13,2,Hydro,0.62,0.0,0.0
29885,5,49928,13,2,Hydro,0.62,0.0,0.0
29886,6,49928,13,2,Hydro,0.62,0.0,0.0
29887,7,49928,13,2,Hydro,0.62,0.0,0.0
29888,8,49928,13,2,Hydro,0.62,0.0,0.0
29889,9,49928,13,2,Hydro,0.62,0.0,0.0
29890,10,49928,13,2,Hydro,0.62,0.0,0.0
29891,1,49928,14,2,Hydro,0.62,0.0,0.0
29892,2,49928,14,2,Hydro,0.62,0.0,0.0
29893,3,49928,14,2,Hydro,0.62,0.0,0.0
29894,4,49928,14,2,Hydro,0.62,0.0,0.0
29895,5,49928,14,2,Hydro,0.62,0.0,0.0
29896,6,49928,14,2,Hydro,0.62,0.0,0.0
29897,7,49928,14,2,Hydro,0.62,0.0,0.0
29898,8,49928,14,2,Hydro,0.62,0.0,0.0
29899,9,49928,14,2,Hydro,0.62,0.0,0.0
29900,10,49928,14,2,Hydro,0.62,0.0,0.0
29901,1,49928,15,2,Hydro,0.62,0.0,0.0
29902,2,49928,15,2,Hydro,0.62,0.0,0.0
29903,3,49928,15,2,Hydro,0.62,0.0,0.0
29904,4,49928,15,2,Hydro,0.62,0.0,0.0
29905,5,49928,15,2,Hydro,0.62,0.0,0.0
29906,6,49928,15,2,Hydro,0.62,0.0,0.0
29907,7,49928,15,2,Hydro,0.62,0.0,0.0
29908,8,49928,15,2,Hydro,0.62,0.0,0.0
29909,9,49928,15,2,Hydro,0.62,0.0,0.0
29910,10,49928,15,2,Hydro,0.62,0.0,0.0
29911,1,49928,16,2,Hydro,0.62,0.0,0.0
29912,2,49928,16,2,Hydro,0.62,0.0,0.0
29913,3,49928,16,2,Hydro,0.62,0.0,0.0
29914,4,49928,16,2,Hydro,0.62,0.0,0.0
29915,5,49928,16,2,Hydro,0.62,0.0,0.0
29916,6,49928,16,2,Hydro,0.62,0.0,0.0
29917,7,49928,16,2,Hydro,0.62,0.0,0.0
29918,8,49928,16,2,Hydro,0.62,0.0,0.0
29919,9,49928,16,2,Hydro,0.62,0.0,0.0
29920,10,49928,16,2,Hydro,0.62,0.0,0.0
29921,1,49928,17,2,Hydro,0.0,0.0,0.0
29922,2,49928,17,2,Hydro,0.0,0.0,0.0
29923,3,49928,17,2,Hydro,0.0,0.0,0.0
29924,4,49928,17,2,Hydro,0.0,0.0,0.0
29925,5,49928,17,2,Hydro,0.0,0.0,0.0
29926,6,49928,17,2,Hydro,0.0,0.0,0.0
29927,7,49928,17,2,Hydro,0.0,0.0,0.0
29928,8,49928,17,2,Hydro,0.0,0.0,0.0
29929,9,49928,17,2,Hydro,0.0,0.0,0.0
29930,10,49928,17,2,Hydro,0.0,0.0,0.0
29931,1,49928,18,2,Hydro,0.0,0.0,0.0
29932,2,49928,18,2,Hydro,0.0,0.0,0.0
29933,3,49928,18,2,Hydro,0.0,0.0,0.0
29934,4,49928,18,2,Hydro,0.0,0.0,0.0
29935,5,49928,18,2,Hydro,0.0,0.0,0.0
29936,6,49928,18,2,Hydro,0.0,0.0,0.0
29937,7,49928,18,2,Hydro,0.0,0.0,0.0
29938,8,49928,18,2,Hydro,0.0,0.0,0.0
29939,9,49928,18,2,Hydro,0.0,0.0,0.0
29940,10,49928,18,2,Hydro,0.0,0.0,0.0
29941,1,49928,19,2,Hydro,0.62,0.0,0.0
29942,2,49928,19,2,Hydro,0.62,0.0,0.0
29943,3,49928,19,2,Hydro,0.62,0.0,0.0
29944,4,49928,19,2,Hydro,0.62,0.0,0.0
29945,5,49928,19,2,Hydro,0.62,0.0,0.0
29946,6,49928,19,2,Hydro,0.62,0.0,0.0
29947,7,49928,19,2,Hydro,0.62,0.0,0.0
29948,8,49928,19,2,Hydro,0.62,0.0,0.0
29949,9,49928,19,2,Hydro,0.62,0.0,0.0
29950,10,49928,19,2,Hydro,0.62,0.0,0.0
29951,1,49928,20,2,Hydro,0.0,0.0,0.0
29952,2,49928,20,2,Hydro,0.0,0.0,0.0
29953,3,49928,20,2,Hydro,0.0,0.0,0.0
29954,4,49928,20,2,Hydro,0.0,0.0,0.0
29955,5,49928,20,2,Hydro,0.0,0.0,0.0
29956,6,49928,20,2,Hydro,0.0,0.0,0.0
29957,7,49928,20,2,Hydro,0.0,0.0,0.0
29958,8,49928,20,2,Hydro,0.0,0.0,0.0
29959,9,49928,20,2,Hydro,0.0,0.0,0.0
29960,10,49928,20,2,Hydro,0.0,0.0,0.0
29961,1,49928,21,2,Hydro,0.62,0.0,0.0
29962,2,49928,21,2,Hydro,0.62,0.0,0.0
29963,3,49928,21,2,Hydro,0.62,0.0,0.0
29964,4,49928,21,2,Hydro,0.62,0.0,0.0
29965,5,49928,21,2,Hydro,0.62,0.0,0.0
29966,6,49928,21,2,Hydro,0.62,0.0,0.0
29967,7,49928,21,2,Hydro,0.62,0.0,0.0
29968,8,49928,21,2,Hydro,0.62,0.0,0.0
29969,9,49928,21,2,Hydro,0.62,0.0,0.0
29970,10,49928,21,2,Hydro,0.62,0.0,0.0
29971,1,49928,22,2,Hydro,0.62,0.0,0.0
29972,2,49928,22,2,Hydro,0.62,0.0,0.0
29973,3,49928,22,2,Hydro,0.62,0.0,0.0
29974,4,49928,22,2,Hydro,0.62,0.0,0.0
29975,5,49928,22,2,Hydro,0.62,0.0,0.0
29976,6,49928,22,2,Hydro,0.62,0.0,0.0
29977,7,49928,22,2,Hydro,0.62,0.0,0.0
29978,8,49928,22,2,Hydro,0.62,0.0,0.0
29979,9,49928,22,2,Hydro,0.62,0.0,0.0
29980,10,49928,22,2,Hydro,0.62,0.0,0.0
29981,1,49928,23,2,Hydro,0.62,0.0,0.0
29982,2,49928,23,2,Hydro,0.62,0.0,0.0
29983,3,49928,23,2,Hydro,0.62,0.0,0.0
29984,4,49928,23,2,Hydro,0.62,0.0,0.0
29985,5,49928,23,2,Hydro,0.62,0.0,0.0
29986,6,49928,23,2,Hydro,0.62,0.0,0.0
29987,7,49928,23,2,Hydro,0.62,0.0,0.0
29988,8,49928,23,2,Hydro,0.62,0.0,0.0
29989,9,49928,23,2,Hydro,0.62,0.0,0.0
29990,10,49928,23,2,Hydro,0.62,0.0,0.0
29991,1,49928,24,2,Hydro,0.62,0.0,0.0
29992,2,49928,24,2,Hydro,0.62,0.0,0.0
29993,3,49928,24,2,Hydro,0.62,0.0,0.0
29994,4,49928,24,2,Hydro,0.62,0.0,0.0
29995,5,49928,24,2,Hydro,0.62,0.0,0.0
29996,6,49928,24,2,Hydro,0.62,0.0,0.0
29997,7,49928,24,2,Hydro,0.62,0.0,0.0
29998,8,49928,24,2,Hydro,0.62,0.0,0.0
29999,9,49928,24,2,Hydro,0.62,0.0,0.0
30000,10,49928,24,2,Hydro,0.62,0.0,0.0
30001,1,49928,25,2,Hydro,0.0,0.0,0.0
30002,2,49928,25,2,Hydro,0.0,0.0,0.0
30003,3,49928,25,2,Hydro,0.0,0.0,0.0
30004,4,49928,25,2,Hydro,0.0,0.0,0.0
30005,5,49928,25,2,Hydro,0.0,0.0,0.0
30006,6,49928,25,2,Hydro,0.0,0.0,0.0
30007,7,49928,25,2,Hydro,0.0,0.0,0.0
30008,8,49928,25,2,Hydro,0.0,0.0,0.0
30009,9,49928,25,2,Hydro,0.0,0.0,0.0
30010,10,49928,25,2,Hydro,0.0,0.0,0.0
30011,1,49928,26,2,Hydro,0.0,0.0,0.0
30012,2,49928,26,2,Hydro,0.0,0.0,0.0
30013,3,49928,26,2,Hydro,0.0,0.0,0.0
30014,4,49928,26,2,Hydro,0.0,0.0,0.0
30015,5,49928,26,2,Hydro,0.0,0.0,0.0
30016,6,49928,26,2,Hydro,0.0,0.0,0.0
30017,7,49928,26,2,Hydro,0.0,0.0,0.0
30018,8,49928,26,2,Hydro,0.0,0.0,0.0
30019,9,49928,26,2,Hydro,0.0,0.0,0.0
30020,10,49928,26,2,Hydro,0.0,0.0,0.0
30021,1,49928,27,2,Hydro,0.0,0.0,0.0
30022,2,49928,27,2,Hydro,0.0,0.0,0.0
30023,3,49928,27,2,Hydro,0.0,0.0,0.0
30024,4,49928,27,2,Hydro,0.0,0.0,0.0
30025,5,49928,27,2,Hydro,0.0,0.0,0.0
30026,6,49928,27,2,Hydro,0.0,0.0,0.0
30027,7,49928,27,2,Hydro,0.0,0.0,0.0
30028,8,49928,27,2,Hydro,0.0,0.0,0.0
30029,9,49928,27,2,Hydro,0.0,0.0,0.0
30030,10,49928,27,2,Hydro,0.0,0.0,0.0
30031,1,49928,28,2,Hydro,0.0,0.0,0.0
30032,2,49928,28,2,Hydro,0.0,0.0,0.0
30033,3,49928,28,2,Hydro,0.0,0.0,0.0
30034,4,49928,28,2,Hydro,0.0,0.0,0.0
30035,5,49928,28,2,Hydro,0.0,0.0,0.0
30036,6,49928,28,2,Hydro,0.0,0.0,0.0
30037,7,49928,28,2,Hydro,0.0,0.0,0.0
30038,8,49928,28,2,Hydro,0.0,0.0,0.0
30039,9,49928,28,2,Hydro,0.0,0.0,0.0
30040,10,49928,28,2,Hydro,0.0,0.0,0.0
30041,1,49928,29,2,Hydro,0.0,0.0,0.0
30042,2,49928,29,2,Hydro,0.0,0.0,0.0
30043,3,49928,29,2,Hydro,0.0,0.0,0.0
30044,4,49928,29,2,Hydro,0.0,0.0,0.0
30045,5,49928,29,2,Hydro,0.0,0.0,0.0
30046,6,49928,29,2,Hydro,0.0,0.0,0.0
30047,7,49928,29,2,Hydro,0.0,0.0,0.0
30048,8,49928,29,2,Hydro,0.0,0.0,0.0
30049,9,49928,29,2,Hydro,0.0,0.0,0.0
30050,10,49928,29,2,Hydro,0.0,0.0,0.0
30051,1,49928,30,2,Hydro,0.0,0.0,0.0
30052,2,49928,30,2,Hydro,0.0,0.0,0.0
30053,3,49928,30,2,Hydro,0.0,0.0,0.0
30054,4,49928,30,2,Hydro,0.0,0.0,0.0
30055,5,49928,30,2,Hydro,0.0,0.0,0.0
30056,6,49928,30,2,Hydro,0.0,0.0,0.0
30057,7,49928,30,2,Hydro,0.0,0.0,0.0
30058,8,49928,30,2,Hydro,0.0,0.0,0.0
30059,9,49928,30,2,Hydro,0.0,0.0,0.0
30060,10,49928,30,2,Hydro,0.0,0.0,0.0
30061,1,49928,31,2,Hydro,0.62,0.0,0.0
30062,2,49928,31,2,Hydro,0.62,0.0,0.0
30063,3,49928,31,2,Hydro,0.62,0.0,0.0
30064,4,49928,31,2,Hydro,0.62,0.0,0.0
30065,5,49928,31,2,Hydro,0.62,0.0,0.0
30066,6,49928,31,2,Hydro,0.62,0.0,0.0
30067,7,49928,31,2,Hydro,0.62,0.0,0.0
30068,8,49928,31,2,Hydro,0.62,0.0,0.0
30069,9,49928,31,2,Hydro,0.62,0.0,0.0
30070,10,49928,31,2,Hydro,0.62,0.0,0.0
30071,1,49928,32,2,Hydro,0.0,0.0,0.0
30072,2,49928,32,2,Hydro,0.0,0.0,0.0
30073,3,49928,32,2,Hydro,0.0,0.0,0.0
30074,4,49928,32,2,Hydro,0.0,0.0,0.0
30075,5,49928,32,2,Hydro,0.0,0.0,0.0
30076,6,49928,32,2,Hydro,0.0,0.0,0.0
30077,7,49928,32,2,Hydro,0.0,0.0,0.0
30078,8,49928,32,2,Hydro,0.0,0.0,0.0
30079,9,49928,32,2,Hydro,0.0,0.0,0.0
30080,10,49928,32,2,Hydro,0.0,0.0,0.0
30081,1,49928,33,2,Hydro,0.0,0.0,0.0
30082,2,49928,33,2,Hydro,0.0,0.0,0.0
30083,3,49928,33,2,Hydro,0.0,0.0,0.0
30084,4,49928,33,2,Hydro,0.0,0.0,0.0
30085,5,49928,33,2,Hydro,0.0,0.0,0.0
