id,plant_id,timestep,first_stage_prod,ub,lb,up_reserve,down_reserve,status,startup,timestep_fractional
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.7667
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.7833
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.8
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.8167
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.8333
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.85
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.8667
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.8833
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.9
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.9167
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.9333
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.95
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.9667
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,6.9833
700,8,28,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.0
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.0167
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.0333
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.05
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.0667
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.0833
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.1
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.1167
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.1333
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.15
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.1667
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.1833
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.2
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.2167
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.2333
701,8,29,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.25
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.2667
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.2833
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.3
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.3167
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.3333
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.35
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.3667
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.3833
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.4
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.4167
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.4333
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.45
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.4667
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.4833
702,8,30,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.5
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.5167
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.5333
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.55
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.5667
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.5833
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.6
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.6167
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.6333
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.65
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.6667
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.6833
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.7
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.7167
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.7333
703,8,31,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.75
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.7667
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.7833
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.8
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.8167
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.8333
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.85
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.8667
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.8833
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.9
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.9167
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.9333
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.95
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.9667
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,7.9833
704,8,32,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.0
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.0167
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.0333
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.05
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.0667
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.0833
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.1
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.1167
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.1333
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.15
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.1667
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.1833
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.2
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.2167
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.2333
705,8,33,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.25
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.2667
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.2833
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.3
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.3167
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.3333
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.35
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.3667
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.3833
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.4
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.4167
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.4333
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.45
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.4667
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.4833
706,8,34,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,8.5
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.5167
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.5333
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.55
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.5667
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.5833
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.6
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.6167
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.6333
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.65
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.6667
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.6833
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.7
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.7167
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.7333
707,8,35,76.00000000000001,76.00000000000001,62.00000000000006,0.0,13.999999999999957,1,0,8.75
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.7667
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.7833
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.8
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.8167
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.8333
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.85
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.8667
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.8833
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.9
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.9167
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.9333
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.95
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.9667
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,8.9833
708,8,36,76.00000000000001,76.00000000000001,59.100000000000016,0.0,16.9,1,0,9.0
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.0167
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.0333
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.05
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.0667
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.0833
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.1
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.1167
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.1333
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.15
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.1667
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.1833
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.2
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.2167
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.2333
709,8,37,72.5999999999994,76.0,42.89999999999969,3.4000000000006025,29.699999999999704,1,0,9.25
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.2667
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.2833
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.3
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.3167
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.3333
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.35
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.3667
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.3833
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.4
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.4167
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.4333
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.45
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.4667
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.4833
710,8,38,76.00000000000001,76.00000000000001,29.99999999999997,0.0,46.00000000000004,1,0,9.5
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.5167
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.5333
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.55
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.5667
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.5833
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.6
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.6167
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.6333
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.65
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.6667
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.6833
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.7
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.7167
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.7333
711,8,39,66.9,76.0,30.0,9.099999999999994,36.900000000000006,1,0,9.75
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.7667
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.7833
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.8
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.8167
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.8333
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.85
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.8667
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.8833
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.9
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.9167
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.9333
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.95
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.9667
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,9.9833
712,8,40,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,10.0
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.0167
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.0333
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.05
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.0667
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.0833
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.1
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.1167
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.1333
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.15
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.1667
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.1833
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.2
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.2167
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.2333
713,8,41,63.89999999999998,76.0,30.0,12.100000000000023,33.89999999999998,1,0,10.25
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.2667
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.2833
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.3
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.3167
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.3333
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.35
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.3667
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.3833
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.4
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.4167
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.4333
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.45
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.4667
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.4833
714,8,42,30.0,76.0,30.0,46.0,0.0,1,0,10.5
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.5167
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.5333
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.55
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.5667
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.5833
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.6
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.6167
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.6333
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.65
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.6667
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.6833
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.7
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.7167
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.7333
715,8,43,62.19999999999993,76.0,30.0,13.800000000000068,32.19999999999993,1,0,10.75
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.7667
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.7833
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.8
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.8167
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.8333
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.85
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.8667
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.8833
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.9
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.9167
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.9333
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.95
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.9667
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,10.9833
716,8,44,54.299999999999955,76.0,30.0,21.700000000000045,24.299999999999955,1,0,11.0
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.0167
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.0333
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.05
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.0667
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.0833
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.1
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.1167
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.1333
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.15
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.1667
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.1833
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.2
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.2167
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.2333
717,8,45,76.00000000000004,76.00000000000004,30.0,0.0,46.00000000000004,1,0,11.25
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.2667
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.2833
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.3
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.3167
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.3333
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.35
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.3667
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.3833
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.4
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.4167
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.4333
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.45
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.4667
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.4833
718,8,46,51.0,76.0,30.0,25.0,21.0,1,0,11.5
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.5167
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.5333
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.55
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.5667
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.5833
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.6
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.6167
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.6333
719,8,47,50.999999999999936,76.0,30.0,25.000000000000064,20.999999999999936,1,0,11.65
