id,scenario,line_id,timestep,area_from,area_to,transmission,timestep_fractional
1772,0,2,66,2,1,0.0,16.4667
1772,0,2,66,2,1,0.0,16.4833
1772,0,2,66,2,1,0.0,16.5
1783,0,2,67,2,1,0.0,16.5167
1783,0,2,67,2,1,0.0,16.5333
1783,0,2,67,2,1,0.0,16.55
1783,0,2,67,2,1,0.0,16.5667
1783,0,2,67,2,1,0.0,16.5833
1783,0,2,67,2,1,0.0,16.6
1783,0,2,67,2,1,0.0,16.6167
1783,0,2,67,2,1,0.0,16.6333
1783,0,2,67,2,1,0.0,16.65
1783,0,2,67,2,1,0.0,16.6667
1783,0,2,67,2,1,0.0,16.6833
1783,0,2,67,2,1,0.0,16.7
1783,0,2,67,2,1,0.0,16.7167
1783,0,2,67,2,1,0.0,16.7333
1783,0,2,67,2,1,0.0,16.75
1794,0,2,68,2,1,0.0,16.7667
1794,0,2,68,2,1,0.0,16.7833
