timestep,plant_id,scenario,discharge,bypass,spill,controlled_inflow,controlled_outflow,volume,volume_res
10,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
10,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
10,49915,2,13.0,0.0,0.0,0.0,13.0,2876.5065,2870.0
10,49915,3,13.0,0.0,0.0,0.0,13.0,2876.5065,2870.0
10,49920,1,0.9169400415123694,0.0,0.0,0.0,0.9169400415123694,1940.6828339139638,1939.9201670629814
10,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
10,49920,3,0.9169400415123694,0.0,0.0,0.0,0.9169400415123694,1945.4117171675607,1944.6490503165778
10,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
10,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
10,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
10,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
10,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
10,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
10,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
10,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
10,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
10,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
10,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
10,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
10,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
10,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
10,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
10,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
10,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
10,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
10,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49900,1,153.72427620107464,0.0,0.0,154.1048689766428,153.72427620107464,-50.78131244966899,0.0
11,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49900,3,127.01182215139464,0.0,0.0,127.00498012332856,127.01182215139464,-20.397787607878644,0.0
11,49901,1,51.56463497927338,0.0,0.0,51.56362861787008,51.56463497927338,0.13384564849307612,0.0
11,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49901,3,51.56463497927338,0.0,0.0,51.56796791556536,51.56463497927338,-0.44511262670161117,0.0
11,49902,1,51.56362861787008,0.0,0.0,0.0,51.56362861787008,257.8032721950773,232.7151915538095
11,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
11,49902,3,51.56796791556536,0.0,0.0,0.0,51.56796791556536,264.24874083559547,238.581701919133
11,49903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49903,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49905,1,0.0,0.0,0.0,0.0,0.0,490.4581872378622,490.4581872378697
11,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
11,49905,3,0.0,0.0,0.0,0.0,0.0,489.1320028121699,489.13200281216916
11,49906,1,102.54023399736967,0.0,0.0,18.70101735171608,102.54023399736967,173855.5377065615,173814.1107541484
11,49906,2,0.0,0.0,0.0,0.0,0.0,174725.0,174725.0
11,49906,3,75.4403451440553,0.0,0.0,8.701017351716049,75.4403451440553,174193.6006688845,174160.91339163948
11,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49908,1,10.0,0.0,0.0,0.0,10.0,9245.005000000001,9240.0
11,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
11,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
11,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
11,49911,2,0.0,0.0,0.0,13.0,0.0,18636.4935,18643.0
11,49911,3,0.0,0.0,0.0,13.0,0.0,18636.4935,18643.0
11,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
11,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
11,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
11,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
11,49915,2,13.0,0.0,0.0,0.0,13.0,2863.5065000000004,2857.0
11,49915,3,13.0,0.0,0.0,0.0,13.0,2863.5065000000004,2857.0
11,49920,1,8.701017351716049,0.0,0.0,0.0,8.701017351716049,1936.1149083193548,1931.2254736167554
11,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
11,49920,3,8.701017351716049,0.0,0.0,0.0,8.701017351716049,1940.8437915729517,1935.9543568703518
11,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
11,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
11,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
11,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
11,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
11,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
11,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
11,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
11,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
11,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
11,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
11,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
11,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
11,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
11,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
11,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
11,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
11,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
11,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49900,1,133.92492008944302,0.0,0.0,133.59036159543703,133.92492008944302,44.76286779658899,0.0
12,49900,2,0.5352303523029923,0.0,0.0,0.5352303523029923,0.5352303523029923,0.0,0.0
12,49900,3,107.53764835406206,0.0,0.0,107.2613424638192,107.53764835406206,36.82879711215831,0.0
12,49901,1,30.079375403479204,0.0,0.0,30.077708169942568,30.079375403479204,0.21462071162330268,0.0
12,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49901,3,30.079375403479204,0.0,0.0,30.077708169942568,30.079375403479204,0.21462071162330268,0.0
12,49902,1,30.077708169942568,0.0,0.0,0.0,30.077708169942568,217.4603019830224,202.63577133209344
12,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
12,49902,3,30.077708169942568,0.0,0.0,0.0,30.077708169942568,223.32681234834604,208.50228169741695
12,49903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49903,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49905,1,0.0,0.0,0.0,0.0,0.0,490.4581872378622,490.4581872378697
12,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
12,49905,3,0.0,0.0,0.0,0.0,0.0,489.1320028121699,489.13200281216916
12,49906,1,103.51098619195761,0.0,0.0,33.3938749059565,103.51098619195761,173778.77840525314,173743.99236869314
12,49906,2,0.5352303523029923,0.0,0.0,0.0,0.5352303523029923,174724.73265243933,174724.4647696477
12,49906,3,77.18196706034011,0.0,0.0,19.95994665760994,77.18196706034011,174130.0268164062,174103.67390165696
12,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49908,1,10.0,0.0,0.0,0.0,10.0,9235.005000000001,9230.0
12,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
12,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
12,49911,1,0.0,0.0,0.0,0.0,0.0,18513.0,18513.0
12,49911,2,0.0,0.0,0.0,13.0,0.0,18649.4935,18656.0
12,49911,3,0.0,0.0,0.0,13.0,0.0,18649.4935,18656.0
12,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
12,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
12,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
12,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49915,1,0.0,0.0,0.0,0.0,0.0,2987.0,2987.0
12,49915,2,13.0,0.0,0.0,0.0,13.0,2850.5065,2844.0
12,49915,3,13.0,0.0,0.0,0.0,13.0,2850.5065,2844.0
12,49920,1,23.393874905956505,0.0,0.0,0.0,23.393874905956505,1919.631843165938,1907.83255865704
12,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
12,49920,3,19.95994665760994,0.0,0.0,0.0,19.95994665760994,1927.2277777481293,1916.0039707435178
12,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
12,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
12,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
12,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
12,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
12,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
12,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
12,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
12,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
12,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
12,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
12,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
12,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
12,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
12,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
12,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
12,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
12,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
12,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49900,1,157.96878554119962,0.0,0.0,158.37482232046835,157.96878554119962,-54.17438601522219,0.0
13,49900,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49900,3,129.36111574241102,0.0,0.0,129.37407534219776,129.36111574241102,20.202613376749007,0.0
13,49901,1,53.88188415259519,0.0,0.0,53.88071408578322,53.88188415259519,0.3083463321491221,0.0
13,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49901,3,53.88188415259519,0.0,0.0,53.88071408578322,53.88188415259519,0.3083463321491221,0.0
13,49902,1,53.88071408578322,0.0,0.0,3.6747386928811765,53.88071408578322,177.3991556914663,152.4297352498514
13,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
13,49902,3,53.88071408578322,0.0,0.0,3.6747386928811765,53.88071408578322,183.26566605678954,158.2962456151749
13,49903,1,3.6747386928811765,0.0,0.0,3.6747386928811765,3.6747386928811765,0.0,0.0
13,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49903,3,3.6747386928811765,0.0,0.0,3.6747386928811765,3.6747386928811765,0.0,0.0
13,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49905,1,3.6747386928811765,0.0,0.0,0.0,3.6747386928811765,489.8490903845562,486.7926185759239
13,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
13,49905,3,3.6747386928811765,0.0,0.0,0.0,3.6747386928811765,488.5229059588558,485.46643415022334
13,49906,1,104.49293816787309,0.0,0.0,22.353649948023932,104.49293816787309,173703.42833427887,173661.85902356394
13,49906,2,0.0,0.0,0.0,0.0,0.0,174724.46476965013,174724.4647696477
13,49906,3,75.49219118960261,0.0,0.0,7.820262753337179,75.49219118960261,174070.80954503673,174036.01401480465
13,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49908,1,10.0,0.0,0.0,0.0,10.0,9225.005,9220.0
13,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
13,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
13,49911,1,0.0,0.0,0.0,13.0,0.0,18519.4935,18526.0
13,49911,2,0.0,0.0,0.0,13.0,0.0,18662.4935,18669.0
13,49911,3,0.0,0.0,0.0,13.0,0.0,18662.4935,18669.0
13,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
13,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
13,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
13,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49915,1,13.0,0.0,0.0,0.0,13.0,2980.5065000000004,2974.0
13,49915,2,13.0,0.0,0.0,0.0,13.0,2837.5065,2831.0
13,49915,3,13.0,0.0,0.0,0.0,13.0,2837.5065,2831.0
13,49920,1,12.353649948023895,0.0,0.0,0.0,12.353649948023895,1901.2122328812366,1895.4730758482272
13,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
13,49920,3,7.820262753337179,0.0,0.0,0.0,7.820262753337179,1911.1473170328766,1908.1741309954639
13,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49922,1,0.0,0.0,0.0,0.0,0.0,500.0,500.0
13,49922,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
13,49922,3,0.0,0.0,0.0,0.0,0.0,500.0,500.0
13,49923,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49923,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49923,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
13,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
13,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
13,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
13,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
13,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
13,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
13,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
13,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
13,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49929,1,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
13,49929,2,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
13,49929,3,0.0,0.0,0.0,0.0,0.0,26000.0,26000.0
13,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
13,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
13,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
13,49931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49931,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,49931,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49900,1,158.8950129947539,0.0,0.0,158.89284897124605,158.8950129947539,0.2881783668096255,0.0
14,49900,2,0.9756081300819498,0.0,0.0,0.9756081300819499,0.9756081300819498,0.07791327913271302,0.0
14,49900,3,128.68744933086555,0.0,0.0,128.68509571706645,128.68744933086555,0.19174849981662184,0.0
14,49901,1,57.986111111110006,0.0,0.0,57.985667175821135,57.986111111110006,0.08987654883503474,0.0
14,49901,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49901,3,57.986111111110006,0.0,0.0,57.985667175821135,57.986111111110006,0.08987654883503474,0.0
14,49902,1,57.985667175821135,0.0,0.0,25.021046023992486,57.985667175821135,135.8568284387956,119.46461884382093
14,49902,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
14,49902,3,57.985667175821135,0.0,0.0,25.02104602399249,57.985667175821135,141.72333880411892,125.33112920914444
14,49903,1,25.021046023992486,0.0,0.0,25.021046023992486,25.021046023992486,1.781677028136032e-16,0.0
14,49903,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49903,3,25.02104602399249,0.0,0.0,25.02104602399249,25.02104602399249,-4.135950841074986e-16,0.0
14,49904,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49904,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49904,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49905,1,25.021046023992486,0.0,0.0,0.0,25.021046023992486,474.31158633814397,461.77162387084326
14,49905,2,0.0,0.0,0.0,0.0,0.0,500.0,500.0
14,49905,3,25.02104602399249,0.0,0.0,0.0,25.02104602399249,472.9854019124446,460.4454394451427
14,49906,1,100.90673786013514,0.0,0.0,15.174200236627897,100.90673786013514,173618.018494607,173576.11887469864
14,49906,2,0.9756081300819499,0.0,0.0,0.0,0.9756081300819499,174724.06214092125,174723.48915989161
14,49906,3,70.69898460595553,0.0,0.0,5.174200236627907,70.69898460595553,174002.36359376507,173970.48142960327
14,49907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49907,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49907,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49908,1,10.0,0.0,0.0,0.0,10.0,9215.005,9210.0
14,49908,2,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
14,49908,3,0.0,0.0,0.0,0.0,0.0,9350.0,9350.0
14,49911,1,0.0,0.0,0.0,0.0,0.0,18526.0,18526.0
14,49911,2,0.0,0.0,0.0,13.0,0.0,18675.493499999997,18682.0
14,49911,3,0.0,0.0,0.0,13.0,0.0,18675.493499999997,18682.0
14,49912,1,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
14,49912,2,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
14,49912,3,0.0,0.0,0.0,0.0,0.0,32500.000000000004,32500.000000000004
14,49913,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49913,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49913,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49914,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49914,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49914,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49915,1,0.0,0.0,0.0,0.0,0.0,2974.0,2974.0
14,49915,2,13.0,0.0,0.0,0.0,13.0,2824.5065,2818.0
14,49915,3,13.0,0.0,0.0,0.0,13.0,2824.5065,2818.0
14,49920,1,5.174200236627907,0.0,0.0,0.0,5.174200236627907,1893.6164299472973,1890.3043228297236
14,49920,2,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0
14,49920,3,5.174200236627907,0.0,0.0,0.0,5.174200236627907,1906.3174850945343,1903.0053779769603
14,49921,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49921,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49921,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49922,1,0.0,0.0,0.0,0.3089335121899513,0.0,500.0512064791229,500.3081625921054
14,49922,2,0.0,0.0,0.0,0.3089335121899513,0.0,500.0512064791229,500.3081625921054
14,49922,3,0.0,0.0,0.0,0.3089335121899513,0.0,500.0512064791229,500.3081625921054
14,49923,1,0.3089335121899513,0.0,0.0,0.3081625921051105,0.3089335121899513,0.1027207356340853,0.0
14,49923,2,0.3089335121899513,0.0,0.0,0.3073926992294246,0.3089335121899513,0.2054414712681706,0.0
14,49923,3,0.3089335121899513,0.0,0.0,0.3081625921051105,0.3089335121899513,0.1027207356340853,0.0
14,49924,1,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
14,49924,2,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
14,49924,3,0.0,0.0,0.0,0.0,0.0,18650.0,18650.0
14,49925,1,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
14,49925,2,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
14,49925,3,0.0,0.0,0.0,0.0,0.0,291000.0,291000.0
14,49927,1,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
14,49927,2,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
14,49927,3,0.0,0.0,0.0,0.0,0.0,93499.99999999999,93499.99999999997
14,49928,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49928,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49928,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,49929,1,0.3081620785013047,0.0,0.0,0.0,0.3081620785013047,25999.794712353218,25999.691837407896
14,49929,2,0.3081625921051105,0.0,0.0,0.0,0.3081625921051105,25999.84607278527,25999.691837407896
14,49929,3,0.3081625921051105,0.0,0.0,0.0,0.3081625921051105,25999.84607278527,25999.691837407896
14,49930,1,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
14,49930,2,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
14,49930,3,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0
14,49931,1,0.3081625921051105,0.0,0.0,0.3081620785013047,0.3081625921051105,0.05136043201751854,0.0
14,49931,2,0.3073926992294246,0.0,0.0,0.3081625921051105,0.3073926992294246,-0.10272073563408513,0.0
14,49931,3,0.3081625921051105,0.0,0.0,0.3081625921051105,0.3081625921051105,0.0,0.0
15,49900,1,155.82065578707528,0.0,0.0,155.42943462531198,155.82065578707528,51.45827026553776,0.0
15,49900,2,6.352883993980688,0.0,0.0,6.337030855119504,6.352883993980688,2.112340977946286,0.0
15,49900,3,129.48138256339777,0.0,0.0,129.47894659655,129.48138256339777,-22.52442353660706,0.0
15,49901,1,57.986111111110006,0.0,0.0,57.98596325345568,57.986111111110006,0.02112674415044813,0.0
15,49901,2,6.337030855119504,0.0,0.0,6.337030855119504,6.337030855119504,0.0,0.0
