id,area,timestep,load,load_shedding,power_dumping
544,3,6.1,373.8593200000001,9.172396799999971,0.0
545,3,6.2,389.0865600000001,18.722323199999952,0.0
546,3,6.3,401.78263999999996,27.743839199999925,0.0
547,3,6.4,410.87848,35.331004799999924,0.0
548,3,6.5,415.305,40.57787999999992,0.0
549,3,6.6,413.99312000000003,42.578524799999926,0.0
550,3,6.7,405.87376,40.42699919999993,0.0
551,3,6.8,389.87784000000005,33.21736319999995,0.0
552,3,6.9,364.93628,20.043676799999968,0.0
553,3,7.0,329.98,0.0,0.0
554,3,7.1,297.98543000000006,0.0,0.0
555,3,7.2,280.21464000000014,0.0,0.0
556,3,7.3,273.0270099999999,0.0,0.0
557,3,7.4,272.78192000000007,0.0,0.0
558,3,7.5,275.83875,0.0,0.0
559,3,7.6,278.55688000000004,0.0,0.0
560,3,7.7,277.29569000000004,0.0,0.0
561,3,7.8,268.41456000000005,0.0,0.0
562,3,7.9,248.27287,0.0,0.0
563,3,8.0,213.23,0.0,0.0
564,3,8.1,173.30097,0.0,36.378180000000036
565,3,8.2,141.28576000000004,0.0,65.76384000000007
566,3,8.3,117.72118999999999,0.0,87.74766000000005
567,3,8.4,103.14408,0.0,101.92032000000009
568,3,8.5,98.09125,0.0,107.87250000000007
569,3,8.6,103.09952,0.0,105.19488000000008
570,3,8.7,118.70570999999998,0.0,93.47814000000007
571,3,8.8,145.44664000000003,0.0,72.31296000000005
572,3,8.9,183.85913,0.0,41.29002000000002
573,3,9.0,234.48,0.0,0.0
574,3,9.1,282.55356000000006,33.84170695999999,0.0
575,3,9.2,314.7472800000001,53.817465279999986,0.0
576,3,9.3,333.7327199999999,62.74718711999995,0.0
577,3,9.4,342.18144,63.450784639999966,0.0
578,3,9.5,342.765,58.74816999999996,0.0
579,3,9.6,338.1549600000001,51.45925535999996,0.0
580,3,9.7,331.02288,44.40395287999994,0.0
581,3,9.8,324.04032,40.40217471999993,0.0
582,3,9.9,319.87883999999997,42.27383303999991,0.0
583,3,10.0,321.21,52.83883999999987,0.0
584,3,10.1,325.9605,69.14575131999989,0.0
585,3,10.2,330.0708000000001,75.78599135999993,0.0
586,3,10.3,333.2330999999999,75.02081923999991,0.0
587,3,10.4,335.13960000000003,69.11149407999994,0.0
588,3,10.5,335.4825000000001,60.31927499999996,0.0
589,3,10.6,333.95400000000006,50.90542111999997,0.0
590,3,10.7,330.2463,43.13119155999998,0.0
591,3,10.8,324.0516,39.25784543999998,0.0
592,3,10.9,315.06210000000004,41.54664187999998,0.0
593,3,11.0,302.97,52.25883999999998,0.0
594,3,11.1,290.9068200000001,38.51735131999998,0.0
595,3,11.2,282.05136000000005,27.970791359999968,0.0
596,3,11.3,276.16673999999995,20.844019239999945,0.0
597,3,11.4,273.01608000000004,17.36189407999995,0.0
598,3,11.5,272.3625,17.749274999999948,0.0
599,3,11.6,273.96912000000003,22.23102111999995,0.0
600,3,11.7,277.59906,31.03199155999995,0.0
601,3,11.8,283.01544,44.37704543999996,0.0
602,3,11.9,289.98138,62.491041879999955,0.0
603,3,12.0,298.26,85.59883999999992,0.0
604,3,12.1,307.12773,101.91696999999995,0.0
605,3,12.2,315.53064000000006,116.18867999999998,0.0
606,3,12.3,322.74530999999996,127.76194999999993,0.0
607,3,12.4,328.04832000000005,135.98475999999997,0.0
608,3,12.5,330.71625,140.20508999999996,0.0
609,3,12.6,330.02567999999997,139.77091999999996,0.0
610,3,12.7,325.25318999999996,134.03022999999993,0.0
611,3,12.8,315.67536,122.33099999999992,0.0
612,3,12.9,300.56877,104.02120999999988,0.0
613,3,13.0,279.21,78.44883999999986,0.0
614,3,13.1,258.22341,57.24628319999991,0.0
615,3,13.2,243.98808000000005,40.62243679999994,0.0
616,3,13.3,235.41266999999996,28.449080799999948,0.0
617,3,13.4,231.40584,20.59799519999997,0.0
618,3,13.5,230.87625,16.940959999999983,0.0
619,3,13.6,232.73256000000003,17.349755199999997,0.0
620,3,13.7,235.88342999999998,21.696160799999998,0.0
621,3,13.8,239.23752000000002,29.85195680000001,0.0
622,3,13.9,241.70349000000002,41.68892320000001,0.0
623,3,14.0,242.19,57.078840000000014,0.0
624,3,14.1,240.28791000000004,55.17675000000004,0.0
625,3,14.2,236.90208000000007,51.79092000000004,0.0
626,3,14.3,232.92116999999996,47.81001000000002,0.0
627,3,14.4,229.23384000000001,44.12268000000003,0.0
628,3,14.5,226.72875,41.61759000000002,0.0
629,3,14.6,226.29456000000005,41.18340000000003,0.0
630,3,14.7,228.81992999999997,43.70877000000003,0.0
631,3,14.8,235.19352000000003,50.082360000000044,0.0
632,3,14.9,246.30399000000003,61.19283000000005,0.0
633,3,15.0,263.04,77.92884000000006,0.0
634,3,15.1,277.19443000000007,92.08327000000004,0.0
635,3,15.2,282.01064000000014,96.89948000000004,0.0
636,3,15.3,280.5440099999999,95.43284999999997,0.0
637,3,15.4,275.84992000000005,90.73876000000001,0.0
638,3,15.5,270.98375,85.87258999999997,0.0
639,3,15.6,269.00088,83.88971999999998,0.0
640,3,15.7,272.95669,87.84552999999997,0.0
641,3,15.8,285.90656,100.79539999999999,0.0
642,3,15.9,310.90587000000005,125.79470999999998,0.0
643,3,16.0,351.01,165.89883999999995,0.0
644,3,16.1,391.8721100000001,155.26094999999998,0.0
645,3,16.2,418.7860800000001,145.67492,0.0
646,3,16.3,434.25936999999993,136.6482099999999,0.0
647,3,16.4,440.79944,127.68827999999992,0.0
648,3,16.5,440.91375,118.3025899999999,0.0
649,3,16.6,437.10976000000005,107.99859999999993,0.0
650,3,16.7,431.89492999999993,96.28376999999992,0.0
651,3,16.8,427.77672000000007,82.66555999999991,0.0
652,3,16.9,427.26259000000005,66.65142999999992,0.0
653,3,17.0,432.86,47.748839999999916,0.0
654,3,17.1,445.16836000000006,60.112721159999936,0.0
655,3,17.2,460.9864800000002,76.31948927999994,0.0
656,3,17.3,477.11192,93.49983131999991,0.0
657,3,17.4,490.34224000000006,108.78443423999995,0.0
658,3,17.5,497.475,119.30398499999995,0.0
659,3,17.6,495.3077600000001,122.18917056,0.0
660,3,17.7,480.63808,114.57067788,0.0
661,3,17.8,450.26352,93.57919392,0.0
662,3,17.9,400.98163999999997,56.34540564,0.0
663,3,18.0,329.59,0.0,0.0
664,3,18.1,257.97536,0.0,36.53370000000004
665,3,18.2,208.17528000000007,0.0,58.478400000000065
666,3,18.3,177.21351999999996,0.0,68.26050000000005
667,3,18.4,162.11384,0.0,68.30640000000008
668,3,18.5,159.9,0.0,61.04250000000009
669,3,18.6,167.59576,0.0,48.89520000000009
670,3,18.7,182.22487999999998,0.0,34.29090000000008
671,3,18.8,200.81112000000002,0.0,19.656000000000052
672,3,18.9,220.37824,0.0,7.41690000000003
673,3,19.0,237.95,0.0,0.0
674,3,19.1,250.0115,0.0,0.0
675,3,19.2,256.2080000000001,0.0,0.0
676,3,19.3,258.30349999999993,0.0,0.0
677,3,19.4,258.062,0.0,0.0
678,3,19.5,257.2475,0.0,0.0
679,3,19.6,257.624,0.0,0.0
680,3,19.7,260.9555,0.0,0.0
681,3,19.8,269.00600000000003,0.0,0.0
682,3,19.9,283.53950000000003,0.0,0.0
683,3,20.0,306.32,0.0,0.0
684,3,20.1,330.60799000000003,3.122268119999958,0.0
685,3,20.2,348.77832000000006,4.933954559999934,0.0
686,3,20.3,361.2665299999999,5.6663384399999215,0.0
687,3,20.4,368.50816000000003,5.550698879999925,0.0
688,3,20.5,370.93874999999997,4.818314999999934,0.0
689,3,20.6,368.99384,3.70046591999995,0.0
690,3,20.7,363.10897,2.4284307599999675,0.0
691,3,20.8,353.71968000000004,1.2334886399999827,0.0
692,3,20.9,341.26151000000004,0.34691867999999515,0.0
693,3,21.0,326.17,0.0,0.0
694,3,21.1,314.6762700000001,0.16520867999999866,0.0
695,3,21.2,310.9961600000001,0.5874086399999953,0.0
696,3,21.3,312.53328999999997,1.1564607599999903,0.0
697,3,21.4,316.69128000000006,1.7622259199999855,0.0
698,3,21.5,320.87375000000003,2.294564999999981,0.0
699,3,21.6,322.48432,2.643338879999978,0.0
700,3,21.7,318.92661,2.6984084399999775,0.0
701,3,21.8,307.60424,2.3496345599999806,0.0
702,3,21.9,285.92083,1.4868781199999874,0.0
703,3,22.0,251.28,0.0,0.0
704,3,22.1,216.85703000000004,0.0,21.568020000000033
705,3,22.2,195.74104000000003,0.0,34.21896000000005
706,3,22.3,185.20640999999995,0.0,39.676140000000046
707,3,22.4,182.52752000000004,0.0,39.662880000000065
708,3,22.5,184.97875,0.0,35.90250000000006
709,3,22.6,189.83448,0.0,30.11832000000006
710,3,22.7,194.36909,0.0,24.033660000000065
711,3,22.8,195.85696000000002,0.0,19.371840000000073
712,3,22.9,191.57247,0.0,17.856180000000094
713,3,23.0,178.79,0.0,21.21000000000012
714,3,23.1,164.47240000000002,0.0,35.31673000000012
715,3,23.2,156.46440000000004,0.0,42.785840000000135
716,3,23.3,153.36319999999995,0.0,45.160710000000115
717,3,23.4,153.766,0.0,43.98472000000013
718,3,23.5,156.26999999999998,0.0,40.801250000000124
719,3,23.6,159.4724,0.0,37.15368000000013
720,3,23.7,161.97039999999998,0.0,34.58539000000013
721,3,23.8,162.3612,0.0,34.63976000000012
722,3,23.9,159.24200000000002,0.0,38.860170000000124
723,3,24.0,151.21,0.0,48.790000000000106
