id,area,scenario,timestep,timestep_fractional,load,load_shedding,power_dumping
11106,1,8,17,16.9667,560.9664037530863,0.0,0.0056448395061517165
11107,1,8,17,16.9833,562.8076956049383,0.0,0.007588543209848077
11108,1,8,17,17.0,564.91,0.0,0.009999999999962483
11109,1,8,18,17.0167,567.0819760987654,0.0,0.007588345678983877
11110,1,8,18,17.0333,569.0990812839506,0.0,0.005641679012324514
11111,1,8,18,17.05,571.0013440000001,0.0,0.004095999999984634
11112,1,8,18,17.0667,572.8238101728396,0.0,0.0028920493827052003
11113,1,8,18,17.0833,574.5965432098766,0.0,0.001975308641967899
11114,1,8,18,17.1,576.3446240000001,0.0,0.0012959999999951378
11115,1,8,18,17.1167,578.0881509135803,0.0,0.000809086419750051
11116,1,8,18,17.1333,579.8422398024692,0.0,0.0004742716049364923
11117,1,8,18,17.15,581.6170240000001,0.0,0.0002559999999990396
11118,1,8,18,17.1667,583.4176543209877,0.0,0.00012345679012299368
11119,1,8,18,17.1833,585.2442990617284,0.0,5.056790123437822e-5
11120,1,8,18,17.2,587.092144,0.0,1.5999999999939958e-5
11121,1,8,18,17.2167,588.9513923950617,0.0,3.160493827148634e-6
11122,1,8,18,17.2333,590.8072649876543,0.0,1.9753086419678964e-7
11123,1,8,18,17.25,592.64,0.0,0.0
11124,1,8,18,17.2667,594.5527527901236,0.0,1.1061728394988788e-5
11125,1,8,18,17.2833,596.6021720493827,0.0,8.2172839505631e-5
11126,1,8,18,17.3,598.6987360000002,0.0,0.00025599999999831205
11127,1,8,18,17.3167,600.768572049383,0.0,0.0005562469135765791
11128,1,8,18,17.3333,602.7534567901236,0.0,0.000987654320981142
11129,1,8,18,17.35,604.6108160000001,0.0,0.0015359999999898723
11130,1,8,18,17.3667,606.3137246419752,0.0,0.002168098765417803
11131,1,8,18,17.3833,607.8509068641976,0.0,0.0028318024691171297
11132,1,8,18,17.4,609.2267360000002,0.0,0.0034559999999772117
11133,1,8,18,17.4167,610.4612345679012,0.0,0.003950617283924568
11134,1,8,18,17.4333,611.5900742716049,0.0,0.004206617283922879
11135,1,8,18,17.45,612.664576,0.0,0.004095999999972992
11136,1,8,18,17.4667,613.7517098271604,0.0,0.00347180246911291
11137,1,8,18,17.4833,614.9340950123456,0.0,0.0021680987654178023
11138,1,8,18,17.5,616.31,0.0,0.0
11139,1,8,18,17.5167,617.7097860740741,0.0,0.0
11140,1,8,18,17.5333,618.9245327407407,0.0,0.0
11141,1,8,18,17.55,619.9998720000001,0.0,0.0
11142,1,8,18,17.5667,620.9741682962964,0.0,0.0
11143,1,8,18,17.5833,621.8785185185186,0.0,0.0
11144,1,8,18,17.6,622.736752,0.0,0.0
11145,1,8,18,17.6167,623.5654305185185,0.0,0.0
11146,1,8,18,17.6333,624.3738482962964,0.0,0.0
11147,1,8,18,17.65,625.164032,0.0,0.0
11148,1,8,18,17.6667,625.9307407407407,0.0,0.0
11149,1,8,18,17.6833,626.661466074074,0.0,0.0
11150,1,8,18,17.7,627.3364320000001,0.0,0.0
11151,1,8,18,17.7167,627.928594962963,0.0,0.0
11152,1,8,18,17.7333,628.4036438518518,0.0,0.0
11153,1,8,18,17.75,628.72,0.0,0.0
11154,1,8,18,17.7667,628.9857281975309,0.0,0.0
11155,1,8,18,17.7833,629.3207356049382,0.0,0.0
11156,1,8,18,17.8,629.6987040000001,0.0,0.0
11157,1,8,18,17.8167,630.097245234568,0.0,0.0
11158,1,8,18,17.8333,630.497901234568,0.0,0.0
11159,1,8,18,17.85,630.8861440000001,0.0,0.0
11160,1,8,18,17.8667,631.2513756049383,0.0,0.0
11161,1,8,18,17.8833,631.5869281975308,0.0,0.0
11162,1,8,18,17.9,631.890064,0.0,0.0
11163,1,8,18,17.9167,632.161975308642,0.0,0.0
11164,1,8,18,17.9333,632.4077844938272,0.0,0.0
11165,1,8,18,17.95,632.6365440000001,0.0,0.0
11166,1,8,18,17.9667,632.861236345679,0.0,0.0
11167,1,8,18,17.9833,633.0987741234568,0.0,0.0
11168,1,8,18,18.0,633.37,0.0,0.0
11169,1,8,19,18.0167,633.6449268148149,0.0,0.0
11170,1,8,19,18.0333,633.8851905185186,0.0,0.0
11171,1,8,19,18.05,634.0941120000002,0.0,0.0
11172,1,8,19,18.0667,634.2751401481484,0.0,0.0
11173,1,8,19,18.0833,634.431851851852,0.0,0.0
11174,1,8,19,18.1,634.5679520000001,0.0,0.0
11175,1,8,19,18.1167,634.6872734814814,0.0,0.0
11176,1,8,19,18.1333,634.7937771851853,0.0,0.0
11177,1,8,19,18.15,634.891552,0.0,0.0
11178,1,8,19,18.1667,634.9848148148149,0.0,0.0
11179,1,8,19,18.1833,635.0779105185186,0.0,0.0
11180,1,8,19,18.2,635.1753120000001,0.0,0.0
11181,1,8,19,18.2167,635.2816201481481,0.0,0.0
11182,1,8,19,18.2333,635.4015638518518,0.0,0.0
11183,1,8,19,18.25,635.54,0.0,0.0
11184,1,8,19,18.2667,635.7151784691358,0.0,0.002168098765362344
11185,1,8,19,18.2833,635.9351755061728,0.0,0.0034718024690241034
11186,1,8,19,18.3,636.1832160000002,0.0,0.004095999999868219
11187,1,8,19,18.3167,636.4445680987658,0.0,0.004206617283815277
11188,1,8,19,18.3333,636.7065432098766,0.0,0.003950617283823513
11189,1,8,19,18.35,636.9584960000002,0.0,0.003455999999888809
11190,1,8,19,18.3667,637.1918243950618,0.0,0.0028318024690446937
11191,1,8,19,18.3833,637.399969580247,0.0,0.002168098765362344
11192,1,8,19,18.4,637.5784160000001,0.0,0.001535999999950582
11193,1,8,19,18.4167,637.7246913580248,0.0,0.0009876543209558783
11194,1,8,19,18.4333,637.8383666172839,0.0,0.0005562469135623508
11195,1,8,19,18.45,637.9210560000001,0.0,0.00025599999999176347
11196,1,8,19,18.4667,637.9764169876544,0.0,8.217283950352902e-5
11197,1,8,19,18.4833,638.0101503209877,0.0,1.1061728394705828e-5
11198,1,8,19,18.5,638.03,0.0,0.0
11199,1,8,19,18.5167,638.0307413333335,0.0,0.0
11200,1,8,19,18.5333,638.0020391111112,0.0,0.0
11201,1,8,19,18.55,637.9460480000002,0.0,0.0
11202,1,8,19,18.5667,637.8656480000003,0.0,0.0
11203,1,8,19,18.5833,637.7644444444446,0.0,0.0
11204,1,8,19,18.6,637.6467680000002,0.0,0.0
11205,1,8,19,18.6167,637.5176746666667,0.0,0.0
11206,1,8,19,18.6333,637.3829457777779,0.0,0.0
11207,1,8,19,18.65,637.249088,0.0,0.0
11208,1,8,19,18.6667,637.1233333333334,0.0,0.0
11209,1,8,19,18.6833,637.0136391111112,0.0,0.0
11210,1,8,19,18.7,636.9286880000001,0.0,0.0
11211,1,8,19,18.7167,636.877888,0.0,0.0
11212,1,8,19,18.7333,636.8713724444444,0.0,0.0
11213,1,8,19,18.75,636.92,0.0,0.0
11214,1,8,19,18.7667,636.9584294320987,0.0,0.0021791604937819497
11215,1,8,19,18.7833,636.93218054321,0.0,0.0035539753085689707
11216,1,8,19,18.8,636.8590240000003,0.0,0.0043519999999123695
11217,1,8,19,18.8167,636.7541657283952,0.0,0.004762864197438099
11218,1,8,19,18.8333,636.6302469135803,0.0,0.004938271604846762
11219,1,8,19,18.85,636.4973440000001,0.0,0.0049919999999136055
11220,1,8,19,18.8667,636.362968691358,0.0,0.004999901234488529
11221,1,8,19,18.8833,636.2320679506173,0.0,0.004999901234496074
11222,1,8,19,18.9,636.107024,0.0,0.0049919999999354335
11223,1,8,19,18.9167,635.9876543209876,0.0,0.004938271604880447
11224,1,8,19,18.9333,635.871211654321,0.0,0.004762864197479598
11225,1,8,19,18.95,635.7523839999999,0.0,0.004351999999956024
11226,1,8,19,18.9667,635.6232946172839,0.0,0.0035539753086075055
11227,1,8,19,18.9833,635.4735020246914,0.0,0.0021791604938064717
11228,1,8,19,19.0,635.29,0.0,0.0
11229,1,8,20,19.0167,635.1493611851851,0.0,0.0
11230,1,8,20,19.0333,635.1021434074074,0.0,0.0
11231,1,8,20,19.05,635.1008160000001,0.0,0.0
11232,1,8,20,19.0667,635.1064100740742,0.0,0.0
11233,1,8,20,19.0833,635.0885185185186,0.0,0.0
11234,1,8,20,19.1,635.0252960000001,0.0,0.0
11235,1,8,20,19.1167,634.903458962963,0.0,0.0
11236,1,8,20,19.1333,634.7182856296296,0.0,0.0
11237,1,8,20,19.15,634.473616,0.0,0.0
11238,1,8,20,19.1667,634.1818518518519,0.0,0.0
11239,1,8,20,19.1833,633.8639567407407,0.0,0.0
11240,1,8,20,19.2,633.549456,0.0,0.0
11241,1,8,20,19.2167,633.2764367407408,0.0,0.0
11242,1,8,20,19.2333,633.0915478518518,0.0,0.0
11243,1,8,20,19.25,633.05,0.0,0.0
11244,1,8,20,19.2667,633.1106692345678,0.0,0.0
11245,1,8,20,19.2833,633.1729921975308,0.0,0.0
11246,1,8,20,19.3,633.2205280000001,0.0,0.0
11247,1,8,20,19.3167,633.2409507160495,0.0,0.0
11248,1,8,20,19.3333,633.2260493827162,0.0,0.0
11249,1,8,20,19.35,633.171728,0.0,0.0
11250,1,8,20,19.3667,633.0780055308642,0.0,0.0
11251,1,8,20,19.3833,632.9490159012346,0.0,0.0
11252,1,8,20,19.4,632.7930080000001,0.0,0.0
11253,1,8,20,19.4167,632.6223456790124,0.0,0.0
11254,1,8,20,19.4333,632.4535077530865,0.0,0.0
11255,1,8,20,19.45,632.307088,0.0,0.0
11256,1,8,20,19.4667,632.2077951604938,0.0,0.0
11257,1,8,20,19.4833,632.1844529382715,0.0,0.0
11258,1,8,20,19.5,632.27,0.0,0.0
11259,1,8,20,19.5167,632.3782719999999,0.0,0.0021791604938099936
11260,1,8,20,19.5333,632.415080888889,0.0,0.00355397530861571
11261,1,8,20,19.55,632.4019520000002,0.0,0.004351999999972033
11262,1,8,20,19.5667,632.3571253333334,0.0,0.00476286419750771
11263,1,8,20,19.5833,632.2955555555558,0.0,0.00493827160492536
11264,1,8,20,19.6,632.2289120000002,0.0,0.004992000000001463
11265,1,8,20,19.6167,632.1655786666666,0.0,0.004999901234586367
11266,1,8,20,19.6333,632.1106542222223,0.0,0.004999901234604288
11267,1,8,20,19.65,632.0659520000002,0.0,0.0049920000000533045
11268,1,8,20,19.6667,632.03,0.0,0.004938271605005361
11269,1,8,20,19.6833,631.9980408888889,0.0,0.004762864197606271
11270,1,8,20,19.7,631.962032,0.0,0.004352000000075714
11271,1,8,20,19.7167,631.9106453333334,0.0,0.0035539753087072312
11272,1,8,20,19.7333,631.8292675555556,0.0,0.0021791604938682344
11273,1,8,20,19.75,631.7,0.0,0.0
11274,1,8,20,19.7667,631.5486439506175,0.0,9.876543209895631e-8
11275,1,8,20,19.7833,631.4191743209878,0.0,1.580246913583301e-6
11276,1,8,20,19.8,631.3102400000001,0.0,8.000000000015463e-6
11277,1,8,20,19.8167,631.2201580246915,0.0,2.5283950617332815e-5
11278,1,8,20,19.8333,631.1469135802471,0.0,6.172839506184769e-5
11279,1,8,20,19.85,631.08816,0.0,0.0001280000000002474
11280,1,8,20,19.8667,631.0412187654321,0.0,0.0002371358024695941
11281,1,8,20,19.8833,631.0030795061729,0.0,0.00040454320987732504
11282,1,8,20,19.9,630.9703999999999,0.0,0.0006480000000012524
11283,1,8,20,19.9167,630.9395061728395,0.0,0.000987654320989563
11284,1,8,20,19.9333,630.9063920987654,0.0,0.001446024691360819
11285,1,8,20,19.95,630.86672,0.0,0.0020480000000039585
11286,1,8,20,19.9667,630.8158202469135,0.0,0.0028208395061782915
11287,1,8,20,19.9833,630.7486913580246,0.0,0.0037941728395135058
11288,1,8,20,20.0,630.66,0.0,0.005000000000009663
11289,1,8,21,20.0167,630.5538826666666,0.0,0.0037941728395135058
11290,1,8,21,20.0333,630.4381997037037,0.0,0.0028208395061782915
11291,1,8,21,20.05,630.3128160000002,0.0,0.0020480000000039585
11292,1,8,21,20.0667,630.1774115555558,0.0,0.00144602469136082
11293,1,8,21,20.0833,630.0314814814816,0.0,0.0009876543209895636
11294,1,8,21,20.1,629.8743360000001,0.0,0.0006480000000012524
11295,1,8,21,20.1167,629.7051004444444,0.0,0.00040454320987732504
11296,1,8,21,20.1333,629.5227152592593,0.0,0.0002371358024695941
11297,1,8,21,20.15,629.3259360000001,0.0,0.0001280000000002474
11298,1,8,21,20.1667,629.1133333333335,0.0,6.172839506184773e-5
11299,1,8,21,20.1833,628.883293037037,0.0,2.5283950617332835e-5
11300,1,8,21,20.2,628.634016,0.0,8.000000000015455e-6
11301,1,8,21,20.2167,628.3635182222222,0.0,1.5802469135832997e-6
11302,1,8,21,20.2333,628.0696308148148,0.0,9.876543209895623e-8
11303,1,8,21,20.25,627.75,0.0,0.0
11304,1,8,21,20.2667,627.4936584691357,0.0,0.0
11305,1,8,21,20.2833,627.3590184691358,0.0,0.0
11306,1,8,21,20.3,627.3024960000001,0.0,0.0
11307,1,8,21,20.3167,627.2869592098767,0.0,0.0
11308,1,8,21,20.3333,627.2817283950619,0.0,0.0
11309,1,8,21,20.35,627.2625760000001,0.0,0.0
11310,1,8,21,20.3667,627.211726617284,0.0,0.0
11311,1,8,21,20.3833,627.1178569876544,0.0,0.0
11312,1,8,21,20.4,626.9760960000001,0.0,0.0
11313,1,8,21,20.4167,626.788024691358,0.0,0.0
11314,1,8,21,20.4333,626.5616762469135,0.0,0.0
11315,1,8,21,20.45,626.311536,0.0,0.0
11316,1,8,21,20.4667,626.0585414320988,0.0,0.0
11317,1,8,21,20.4833,625.8300821728394,0.0,0.0
11318,1,8,21,20.5,625.66,0.0,0.0
11319,1,8,21,20.5167,625.4674881975309,0.0,9.876543209923702e-8
11320,1,8,21,20.5333,625.1787089382717,0.0,1.5802469135877923e-6
11321,1,8,21,20.55,624.8371040000002,0.0,8.0000000000382e-6
11322,1,8,21,20.5667,624.4785252345681,0.0,2.5283950617404677e-5
11323,1,8,21,20.5833,624.1312345679013,0.0,6.172839506202312e-5
11324,1,8,21,20.6,623.815904,0.0,0.0001280000000006112
11325,1,8,21,20.6167,623.5456156049382,0.0,0.0002371358024702681
11326,1,8,21,20.6333,623.3258615308642,0.0,0.00040454320987847483
11327,1,8,21,20.65,623.1545440000001,0.0,0.000648000000003094
11328,1,8,21,20.6667,623.0219753086419,0.0,0.00098765432099237
11329,1,8,21,20.6833,622.9108778271604,0.0,0.0014460246913649288
11330,1,8,21,20.7,622.796384,0.0,0.0020480000000097794
11331,1,8,21,20.7167,622.646036345679,0.0,0.002820839506186309
11332,1,8,21,20.7333,622.4197874567901,0.0,0.0037941728395242897
11333,1,8,21,20.75,622.07,0.0,0.005000000000023874
11334,1,8,21,20.7667,621.7185522962963,0.0,0.0037941728395242897
11335,1,8,21,20.7833,621.4842056296297,0.0,0.002820839506186309
11336,1,8,21,20.8,621.3153760000002,0.0,0.0020480000000097794
11337,1,8,21,20.8167,621.1690411851853,0.0,0.0014460246913649297
11338,1,8,21,20.8333,621.0107407407409,0.0,0.0009876543209923706
11339,1,8,21,20.85,620.814576,0.0,0.000648000000003094
11340,1,8,21,20.8667,620.563210074074,0.0,0.00040454320987847483
11341,1,8,21,20.8833,620.2478678518519,0.0,0.0002371358024702681
11342,1,8,21,20.9,619.8683360000001,0.0,0.0001280000000006112
11343,1,8,21,20.9167,619.4329629629631,0.0,6.172839506202316e-5
11344,1,8,21,20.9333,618.958658962963,0.0,2.5283950617404694e-5
11345,1,8,21,20.95,618.470896,0.0,8.000000000038192e-6
11346,1,8,21,20.9667,618.0037078518519,0.0,1.580246913587791e-6
11347,1,8,21,20.9833,617.599690074074,0.0,9.876543209923694e-8
11348,1,8,21,21.0,617.31,0.0,0.0
11349,1,8,22,21.0167,617.0536657777778,0.0,9.876543209811419e-8
11350,1,8,22,21.0333,616.7294820740742,0.0,1.580246913569827e-6
11351,1,8,22,21.05,616.3549280000001,0.0,7.999999999947252e-6
11352,1,8,22,21.0667,615.9451502222223,0.0,2.528395061711723e-5
11353,1,8,22,21.0833,615.5129629629632,0.0,6.172839506132136e-5
11354,1,8,22,21.1,615.068848,0.0,0.00012799999999915602
11355,1,8,22,21.1167,614.6209546666666,0.0,0.00023713580246757218
11356,1,8,22,21.1333,614.1750998518519,0.0,0.0004045432098738757
11357,1,8,22,21.15,613.734768,0.0,0.0006479999999957272
11358,1,8,22,21.1667,613.3011111111111,0.0,0.0009876543209811418
11359,1,8,22,21.1833,612.8729487407406,0.0,0.0014460246913484895
11360,1,8,22,21.2,612.446768,0.0,0.0020479999999864964
11361,1,8,22,21.2167,612.0167235555556,0.0,0.0028208395061542395
11362,1,8,22,21.2333,611.5746376296297,0.0,0.003794172839481155
11363,1,8,22,21.25,611.11,0.0,0.004999999999967031
11364,1,8,22,21.2667,610.6436225185184,0.0,0.003794172839481155
11365,1,8,22,21.2833,610.1958714074075,0.0,0.0028208395061542395
11366,1,8,22,21.3,609.7558240000002,0.0,0.0020479999999864964
11367,1,8,22,21.3167,609.3152314074076,0.0,0.0014460246913484904
11368,1,8,22,21.3333,608.8685185185186,0.0,0.0009876543209811424
11369,1,8,22,21.35,608.412784,0.0,0.0006479999999957272
11370,1,8,22,21.3667,607.9478002962964,0.0,0.0004045432098738757
11371,1,8,22,21.3833,607.4760136296296,0.0,0.00023713580246757218
11372,1,8,22,21.4,607.0025440000001,0.0,0.00012799999999915602
11373,1,8,22,21.4167,606.5351851851852,0.0,6.17283950613214e-5
11374,1,8,22,21.4333,606.0844047407408,0.0,2.528395061711725e-5
11375,1,8,22,21.45,605.6633439999999,0.0,7.999999999947241e-6
11376,1,8,22,21.4667,605.287818074074,0.0,1.5802469135698257e-6
11377,1,8,22,21.4833,604.9763158518518,0.0,9.87654320981141e-8
11378,1,8,22,21.5,604.75,0.0,0.0
11379,1,8,22,21.5167,604.4912620246914,0.0,9.876543209811419e-8
11380,1,8,22,21.5333,604.1092620246915,0.0,1.580246913569827e-6
11381,1,8,22,21.55,603.6597440000002,0.0,7.999999999947252e-6
11382,1,8,22,21.5667,603.1883494320989,0.0,2.528395061711723e-5
11383,1,8,22,21.5833,602.7306172839509,0.0,6.172839506132136e-5
11384,1,8,22,21.6,602.311984,0.0,0.00012799999999915602
11385,1,8,22,21.6167,601.9477835061729,0.0,0.00023713580246757218
11386,1,8,22,21.6333,601.6432472098766,0.0,0.0004045432098738757
11387,1,8,22,21.65,601.393504,0.0,0.0006479999999957272
11388,1,8,22,21.6667,601.1835802469136,0.0,0.0009876543209811418
11389,1,8,22,21.6833,600.9883998024691,0.0,0.0014460246913484895
11390,1,8,22,21.7,600.772784,0.0,0.0020479999999864964
11391,1,8,22,21.7167,600.4914516543209,0.0,0.0028208395061542395
11392,1,8,22,21.7333,600.0890190617284,0.0,0.003794172839481155
11393,1,8,22,21.75,599.5,0.0,0.004999999999967031
11394,1,8,22,21.7667,598.8502591604939,0.0,0.003794172839481155
11395,1,8,22,21.7833,598.285207308642,0.0,0.0028208395061542395
11396,1,8,22,21.8,597.7663520000002,0.0,0.0020479999999864964
11397,1,8,22,21.8167,597.2622028641978,0.0,0.0014460246913484904
11398,1,8,22,21.8333,596.7482716049384,0.0,0.0009876543209811424
11399,1,8,22,21.85,596.2070720000002,0.0,0.0006479999999957272
11400,1,8,22,21.8667,595.6281199012346,0.0,0.0004045432098738757
11401,1,8,22,21.8833,595.007933234568,0.0,0.00023713580246757218
11402,1,8,22,21.9,594.350032,0.0,0.00012799999999915602
11403,1,8,22,21.9167,593.664938271605,0.0,6.17283950613214e-5
11404,1,8,22,21.9333,592.9701761975309,0.0,2.528395061711725e-5
11405,1,8,22,21.95,592.2902720000001,0.0,7.999999999947241e-6
11406,1,8,22,21.9667,591.6567539753087,0.0,1.5802469135698257e-6
11407,1,8,22,21.9833,591.1081524938272,0.0,9.87654320981141e-8
11408,1,8,22,22.0,590.69,0.0,0.0
11409,1,8,23,22.0167,590.2599180246914,0.0,1.1061728395177424e-5
11410,1,8,23,22.0333,589.6637876543211,0.0,8.217283950703229e-5
11411,1,8,23,22.05,588.9336800000001,0.0,0.00025600000000267764
11412,1,8,23,22.0667,588.1001965432099,0.0,0.0005562469135860649
11413,1,8,23,22.0833,587.1924691358026,0.0,0.0009876543209979844
11414,1,8,23,22.1,586.2381600000001,0.0,0.0015360000000160657
11415,1,8,23,22.1167,585.2634617283951,0.0,0.0021680987654547758
11416,1,8,23,22.1333,584.2930972839506,0.0,0.0028318024691654205
11417,1,8,23,22.15,583.35032,0.0,0.003456000000036147
11418,1,8,23,22.1667,582.4569135802469,0.0,0.003950617283991938
11419,1,8,23,22.1833,581.6331920987654,0.0,0.004206617283994615
11420,1,8,23,22.2,580.898,0.0,0.004096000000042841
11421,1,8,23,22.2167,580.2687120987655,0.0,0.0034718024691721147
11422,1,8,23,22.2333,579.7612335802469,0.0,0.002168098765454775
11423,1,8,23,22.25,579.39,0.0,0.0
11424,1,8,23,22.2667,578.9976993580249,0.0,9.876543209867561e-8
11425,1,8,23,22.2833,578.4574267654322,0.0,1.5802469135788098e-6
11426,1,8,23,22.3,577.8152480000001,0.0,7.999999999992725e-6
11427,1,8,23,22.3167,577.11072454321,0.0,2.5283950617260956e-5
11428,1,8,23,22.3333,576.376913580247,0.0,6.172839506167223e-5
11429,1,8,23,22.35,575.6403680000001,0.0,0.0001279999999998836
11430,1,8,23,22.3667,574.9211363950618,0.0,0.00023713580246892014
11431,1,8,23,22.3833,574.2327630617284,0.0,0.0004045432098761753
11432,1,8,23,22.4,573.5822880000001,0.0,0.0006479999999994107
11433,1,8,23,22.4167,572.9702469135802,0.0,0.0009876543209867558
11434,1,8,23,22.4333,572.3906712098765,0.0,0.0014460246913567093
11435,1,8,23,22.45,571.831088,0.0,0.0020479999999981377
11436,1,8,23,22.4667,571.2725200987654,0.0,0.002820839506170274
11437,1,8,23,22.4833,570.6894860246914,0.0,0.0037941728395027223
11438,1,8,23,22.5,570.05,0.0,0.0049999999999954525
11439,1,8,23,22.5167,569.3539729382717,0.0,0.0037941728395027223
11440,1,8,23,22.5333,568.6387225679014,0.0,0.002820839506170274
11441,1,8,23,22.55,567.9214080000002,0.0,0.0020479999999981377
11442,1,8,23,22.5667,567.2164055308642,0.0,0.0014460246913567101
11443,1,8,23,22.5833,566.5353086419753,0.0,0.0009876543209867566
11444,1,8,23,22.6,565.8869280000001,0.0,0.0006479999999994107
11445,1,8,23,22.6167,565.2772914567901,0.0,0.0004045432098761753
11446,1,8,23,22.6333,564.7096440493829,0.0,0.00023713580246892014
11447,1,8,23,22.65,564.1844480000001,0.0,0.0001279999999998836
11448,1,8,23,22.6667,563.6993827160494,0.0,6.172839506167229e-5
11449,1,8,23,22.6833,563.2493447901236,0.0,2.5283950617260973e-5
11450,1,8,23,22.7,562.826448,0.0,7.999999999992717e-6
11451,1,8,23,22.7167,562.4200233086419,0.0,1.5802469135788083e-6
11452,1,8,23,22.7333,562.0166188641977,0.0,9.876543209867552e-8
11453,1,8,23,22.75,561.6,0.0,0.0
11454,1,8,23,22.7667,561.041494123457,0.0,9.876543209979844e-8
11455,1,8,23,22.7833,560.2934881975309,0.0,1.5802469135967751e-6
11456,1,8,23,22.8,559.4471040000002,0.0,8.000000000083675e-6
11457,1,8,23,22.8167,558.5772689382718,0.0,2.5283950617548402e-5
11458,1,8,23,22.8333,557.7427160493828,0.0,6.172839506237401e-5
11459,1,8,23,22.85,556.985984,0.0,0.0001280000000013388
11460,1,8,23,22.8667,556.3334170864199,0.0,0.00023713580247161607
11461,1,8,23,22.8833,555.7951652345679,0.0,0.00040454320988077443
11462,1,8,23,22.9,555.3651840000001,0.0,0.0006480000000067775
11463,1,8,23,22.9167,555.0212345679013,0.0,0.0009876543209979842
11464,1,8,23,22.9333,554.7248837530864,0.0,0.0014460246913731486
11465,1,8,23,22.95,554.421504,0.0,0.0020480000000214207
11466,1,8,23,22.9667,554.040273382716,0.0,0.0028208395062023434
11467,1,8,23,22.9833,553.4941756049383,0.0,0.003794172839545857
11468,1,8,23,23.0,552.68,0.0,0.005000000000052296
11469,1,8,24,23.0167,551.7088505679012,0.0,0.003794172839545857
11470,1,8,24,23.0333,550.7701009382716,0.0,0.0028208395062023434
11471,1,8,24,23.05,549.8716160000001,0.0,0.0020480000000214207
11472,1,8,24,23.0667,549.0183498271607,0.0,0.0014460246913731494
11473,1,8,24,23.0833,548.2123456790125,0.0,0.0009876543209979848
11474,1,8,24,23.1,547.4527360000001,0.0,0.0006480000000067775
11475,1,8,24,23.1167,546.7357424197531,0.0,0.00040454320988077443
11476,1,8,24,23.1333,546.0546757530865,0.0,0.00023713580247161607
11477,1,8,24,23.15,545.399936,0.0,0.0001280000000013388
11478,1,8,24,23.1667,544.759012345679,0.0,6.172839506237405e-5
11479,1,8,24,23.1833,544.1164831604938,0.0,2.528395061754842e-5
11480,1,8,24,23.2,543.4540159999999,0.0,8.000000000083666e-6
11481,1,8,24,23.2167,542.7503676049382,0.0,1.5802469135967736e-6
11482,1,8,24,23.2333,541.9813839012345,0.0,9.876543209979835e-8
11483,1,8,24,23.25,541.12,0.0,0.0
11484,1,8,24,23.2667,540.3580713086419,0.0,1.1061728395177424e-5
11485,1,8,24,23.2833,539.8379646419753,0.0,8.217283950703229e-5
11486,1,8,24,23.3,539.4671360000002,0.0,0.00025600000000267764
11487,1,8,24,23.3167,539.1676239012346,0.0,0.0005562469135860649
11488,1,8,24,23.3333,538.8760493827161,0.0,0.0009876543209979844
11489,1,8,24,23.35,538.5436160000002,0.0,0.0015360000000160657
11490,1,8,24,23.3667,538.1361098271605,0.0,0.0021680987654547758
11491,1,8,24,23.3833,537.6338994567901,0.0,0.0028318024691654205
11492,1,8,24,23.4,537.0319360000001,0.0,0.003456000000036147
11493,1,8,24,23.4167,536.3397530864198,0.0,0.003950617283991938
11494,1,8,24,23.4333,535.5814668641975,0.0,0.004206617283994615
11495,1,8,24,23.45,534.795776,0.0,0.004096000000042841
11496,1,8,24,23.4667,534.0359616790123,0.0,0.0034718024691721147
11497,1,8,24,23.4833,533.3698876049383,0.0,0.002168098765454775
11498,1,8,24,23.5,532.88,0.0,0.0
11499,1,8,24,23.5167,532.4179154567902,0.0,0.0
11500,1,8,24,23.5333,531.8177406419753,0.0,0.0
11501,1,8,24,23.55,531.1388320000002,0.0,0.0
11502,1,8,24,23.5667,530.4301969382718,0.0,0.0
11503,1,8,24,23.5833,529.7304938271607,0.0,0.0
11504,1,8,24,23.6,529.0680320000001,0.0,0.0
11505,1,8,24,23.6167,528.4607717530864,0.0,0.0
11506,1,8,24,23.6333,527.9163243456791,0.0,0.0
11507,1,8,24,23.65,527.4319520000001,0.0,0.0
11508,1,8,24,23.6667,526.9945679012346,0.0,0.0
11509,1,8,24,23.6833,526.5807361975309,0.0,0.0
11510,1,8,24,23.7,526.1566720000001,0.0,0.0
11511,1,8,24,23.7167,525.6782413827161,0.0,0.0
11512,1,8,24,23.7333,525.090961382716,0.0,0.0
11513,1,8,24,23.75,524.33,0.0,0.0
11514,1,8,24,23.7667,523.6162820740742,0.0,0.0
11515,1,8,24,23.7833,523.1304361481482,0.0,0.0
11516,1,8,24,23.8,522.7569280000001,0.0,0.0
11517,1,8,24,23.8167,522.4035620740742,0.0,0.0
11518,1,8,24,23.8333,522.0014814814816,0.0,0.0
11519,1,8,24,23.85,521.505168,0.0,0.0
11520,1,8,24,23.8667,520.892442074074,0.0,0.0
11521,1,8,24,23.8833,520.1644628148148,0.0,0.0
11522,1,8,24,23.9,519.3457280000001,0.0,0.0
11523,1,8,24,23.9167,518.4840740740741,0.0,0.0
11524,1,8,24,23.9333,517.6506761481481,0.0,0.0
11525,1,8,24,23.95,516.940048,0.0,0.0
11526,1,8,24,23.9667,516.4700420740741,0.0,0.0
11527,1,8,24,23.9833,516.3818494814815,0.0,0.0
11528,1,8,24,24.0,516.84,0.0,0.0
