id,plant_id,timestep,timestep_fractional,discharge,spill,bypass,controlled_inflow,controlled_outflow
3598,49920,23,22.3,16.13588616467703,0.0,0.0,56.306856274846126,16.13588616467703
3599,49920,23,22.4,24.05642775810044,0.0,0.0,56.159481540376014,24.05642775810044
3600,49920,23,22.5,30.90816953809374,0.0,0.0,60.2221123835469,30.90816953809374
3601,49920,23,22.6,35.28725775503955,0.0,0.0,66.48365019876904,35.28725775503955
3602,49920,23,22.7,35.78983865932045,0.0,0.0,72.93299638045268,35.78983865932045
3603,49920,23,22.8,31.012058501319096,0.0,0.0,77.5590523230081,31.012058501319096
3604,49920,23,22.9,19.550063531418072,0.0,0.0,78.35071942084551,19.550063531418072
3605,49920,23,23.0,0.0,0.0,0.0,73.29689906837517,0.0
3606,49920,24,23.1,0.0,0.0,0.0,2.244628369529915,0.0
3607,49920,24,23.2,0.0,0.0,0.0,7.980900869439699,0.0
3608,49920,24,23.3,0.0,0.0,0.0,15.712398586709403,0.0
3609,49920,24,23.4,0.0,0.0,0.0,23.94270260831909,0.0
3610,49920,24,23.5,0.0,0.0,0.0,31.175394021248813,0.0
3611,49920,24,23.6,0.0,0.0,0.0,35.914053912478636,0.0
3612,49920,24,23.7,0.0,0.0,0.0,36.662263368988604,0.0
3613,49920,24,23.8,0.0,0.0,0.0,31.92360347775879,0.0
3614,49920,24,23.9,0.0,0.0,0.0,20.20165532576923,0.0
3615,49920,24,24.0,0.0,0.0,0.0,0.0,0.0
3616,49921,1,0.0,0.0,-5.820766091346741e-11,0.0,0.0,-5.820766091346741e-11
3617,49921,1,0.1,0.0,-4.2433384805917745e-11,1.5716068446636204e-12,0.0,-4.0861777961254124e-11
3618,49921,1,0.2,0.0,-2.980232238769532e-11,5.587935447692873e-12,0.0,-2.4214386940002447e-11
3619,49921,1,0.3,0.0,-1.9965227693319316e-11,1.100124791264534e-11,0.0,-8.963979780673976e-12
3620,49921,1,0.4,0.0,-1.257285475730896e-11,1.6763806343078615e-11,0.0,4.1909515857696554e-12
3621,49921,1,0.5,0.0,-7.275957614183426e-12,2.1827872842550278e-11,0.0,1.4551915228366852e-11
3622,49921,1,0.6,0.0,-3.725290298461915e-12,2.5145709514617923e-11,0.0,2.142041921615601e-11
3623,49921,1,0.7,0.0,-1.5716068446636206e-12,2.5669578462839127e-11,0.0,2.4097971618175505e-11
3624,49921,1,0.8,0.0,-4.65661287307739e-13,2.2351741790771485e-11,0.0,2.1886080503463745e-11
3625,49921,1,0.9,0.0,-5.820766091346737e-14,1.4144461601972578e-11,0.0,1.408625394105911e-11
3626,49921,1,1.0,0.0,0.0,0.0,0.0,0.0
3627,49921,2,1.1,1.4144461601972583e-11,0.0,-4.2433384805917745e-11,0.0,-2.8288923203945162e-11
3628,49921,2,1.2,2.235174179077149e-11,0.0,-2.980232238769532e-11,0.0,-7.450580596923828e-12
3629,49921,2,1.3,2.566957846283912e-11,0.0,-1.9965227693319316e-11,0.0,5.7043507695198045e-12
3630,49921,2,1.4,2.5145709514617923e-11,0.0,-1.257285475730896e-11,0.0,1.2572854757308963e-11
3631,49921,2,1.5,2.1827872842550278e-11,0.0,-7.275957614183426e-12,0.0,1.4551915228366852e-11
3632,49921,2,1.6,1.6763806343078615e-11,0.0,-3.725290298461915e-12,0.0,1.3038516044616701e-11
3633,49921,2,1.7,1.1001247912645342e-11,0.0,-1.5716068446636206e-12,0.0,9.429641067981722e-12
3634,49921,2,1.8,5.587935447692869e-12,0.0,-4.65661287307739e-13,0.0,5.12227416038513e-12
3635,49921,2,1.9,1.5716068446636194e-12,0.0,-5.820766091346737e-14,0.0,1.513399183750152e-12
3636,49921,2,2.0,0.0,0.0,0.0,0.0,0.0
3637,49921,3,2.1,-4.237517714500428e-11,0.0,0.0,0.0,-4.237517714500428e-11
3638,49921,3,2.2,-2.933666110038758e-11,0.0,0.0,0.0,-2.933666110038758e-11
3639,49921,3,2.3,-1.8393620848655694e-11,0.0,0.0,0.0,-1.8393620848655694e-11
3640,49921,3,2.4,-8.847564458847044e-12,0.0,0.0,0.0,-8.847564458847044e-12
3641,49921,3,2.5,0.0,0.0,0.0,0.0,0.0
3642,49921,3,2.6,8.847564458847044e-12,0.0,0.0,0.0,8.847564458847044e-12
3643,49921,3,2.7,1.8393620848655694e-11,0.0,0.0,0.0,1.8393620848655694e-11
3644,49921,3,2.8,2.933666110038758e-11,0.0,0.0,0.0,2.933666110038758e-11
3645,49921,3,2.9,4.237517714500428e-11,0.0,0.0,0.0,4.237517714500428e-11
3646,49921,3,3.0,5.820766091346741e-11,0.0,0.0,0.0,5.820766091346741e-11
3647,49921,4,3.1,0.0,0.0,0.0,0.0,0.0
3648,49921,4,3.2,0.0,0.0,0.0,0.0,0.0
3649,49921,4,3.3,0.0,0.0,0.0,0.0,0.0
3650,49921,4,3.4,0.0,0.0,0.0,0.0,0.0
3651,49921,4,3.5,0.0,0.0,0.0,0.0,0.0
3652,49921,4,3.6,0.0,0.0,0.0,0.0,0.0
3653,49921,4,3.7,0.0,0.0,0.0,0.0,0.0
3654,49921,4,3.8,0.0,0.0,0.0,0.0,0.0
3655,49921,4,3.9,0.0,0.0,0.0,0.0,0.0
3656,49921,4,4.0,0.0,0.0,0.0,0.0,0.0
3657,49921,5,4.1,0.0,0.0,0.0,0.0,0.0
3658,49921,5,4.2,0.0,0.0,0.0,0.0,0.0
3659,49921,5,4.3,0.0,0.0,0.0,0.0,0.0
3660,49921,5,4.4,0.0,0.0,0.0,0.0,0.0
3661,49921,5,4.5,0.0,0.0,0.0,0.0,0.0
