id,areas_fk,plant_id,timestep,b,scenario,area,fuel_type,production,up_activation,down_activation
6230,11,49913,11,1,2,3,Hydro,0.0,0.0,0.0
6231,11,49913,11,1,3,3,Hydro,0.0,0.0,0.0
6232,11,49913,11,2,1,3,Hydro,0.0,0.0,0.0
6233,11,49913,11,2,2,3,Hydro,0.0,0.0,0.0
6234,11,49913,11,2,3,3,Hydro,0.0,0.0,0.0
6235,11,49913,11,3,1,3,Hydro,0.0,0.0,0.0
6236,11,49913,11,3,2,3,Hydro,0.0,0.0,0.0
6237,11,49913,11,3,3,3,Hydro,0.0,0.0,0.0
6238,11,49913,11,4,1,3,Hydro,0.0,0.0,0.0
6239,11,49913,11,4,2,3,Hydro,0.0,0.0,0.0
6240,11,49913,11,4,3,3,Hydro,0.0,0.0,0.0
6241,11,49914,11,0,1,3,Hydro,0.0,0.0,0.0
6242,11,49914,11,0,2,3,Hydro,0.0,0.0,0.0
6243,11,49914,11,0,3,3,Hydro,0.0,0.0,0.0
6244,11,49914,11,1,1,3,Hydro,0.0,0.0,0.0
6245,11,49914,11,1,2,3,Hydro,0.0,0.0,0.0
6246,11,49914,11,1,3,3,Hydro,0.0,0.0,0.0
6247,11,49914,11,2,1,3,Hydro,0.0,0.0,0.0
6248,11,49914,11,2,2,3,Hydro,0.0,0.0,0.0
6249,11,49914,11,2,3,3,Hydro,0.0,0.0,0.0
6250,11,49914,11,3,1,3,Hydro,0.0,0.0,0.0
6251,11,49914,11,3,2,3,Hydro,0.0,0.0,0.0
6252,11,49914,11,3,3,3,Hydro,0.0,0.0,0.0
6253,11,49914,11,4,1,3,Hydro,0.0,0.0,0.0
6254,11,49914,11,4,2,3,Hydro,0.0,0.0,0.0
6255,11,49914,11,4,3,3,Hydro,0.0,0.0,0.0
6256,11,49915,11,0,1,3,Hydro,0.0,0.0,0.0
6257,11,49915,11,0,2,3,Hydro,0.0,0.0,0.0
6258,11,49915,11,0,3,3,Hydro,0.0,0.0,0.0
6259,11,49915,11,1,1,3,Hydro,0.0,0.0,0.0
6260,11,49915,11,1,2,3,Hydro,0.0,0.0,0.0
6261,11,49915,11,1,3,3,Hydro,0.0,0.0,0.0
6262,11,49915,11,2,1,3,Hydro,0.0,0.0,0.0
6263,11,49915,11,2,2,3,Hydro,0.0,0.0,0.0
6264,11,49915,11,2,3,3,Hydro,0.0,0.0,0.0
6265,11,49915,11,3,1,3,Hydro,0.0,0.0,0.0
6266,11,49915,11,3,2,3,Hydro,0.0,0.0,0.0
6267,11,49915,11,3,3,3,Hydro,0.0,0.0,0.0
6268,11,49915,11,4,1,3,Hydro,0.0,0.0,0.0
6269,11,49915,11,4,2,3,Hydro,0.0,0.0,0.0
6270,11,49915,11,4,3,3,Hydro,0.0,0.0,0.0
6271,11,49920,11,0,1,3,Hydro,3.8,3.8,0.0
6272,11,49920,11,0,2,3,Hydro,0.0,0.0,0.0
6273,11,49920,11,0,3,3,Hydro,3.8,3.8,0.0
6274,11,49920,11,1,1,3,Hydro,7.61,7.61,0.0
6275,11,49920,11,1,2,3,Hydro,0.0,0.0,0.0
6276,11,49920,11,1,3,3,Hydro,7.61,7.61,0.0
6277,11,49920,11,2,1,3,Hydro,10.43,10.43,0.0
6278,11,49920,11,2,2,3,Hydro,0.0,0.0,0.0
6279,11,49920,11,2,3,3,Hydro,10.43,10.43,0.0
6280,11,49920,11,3,1,3,Hydro,0.0,0.0,0.0
6281,11,49920,11,3,2,3,Hydro,0.0,0.0,0.0
6282,11,49920,11,3,3,3,Hydro,0.0,0.0,0.0
6283,11,49920,11,4,1,3,Hydro,14.31,14.31,0.0
6284,11,49920,11,4,2,3,Hydro,0.0,0.0,0.0
6285,11,49920,11,4,3,3,Hydro,14.31,14.31,0.0
6286,11,49921,11,0,1,3,Hydro,0.0,0.0,0.0
6287,11,49921,11,0,2,3,Hydro,0.0,0.0,0.0
6288,11,49921,11,0,3,3,Hydro,0.0,0.0,0.0
6289,11,49921,11,1,1,3,Hydro,0.0,0.0,0.0
6290,11,49921,11,1,2,3,Hydro,0.0,0.0,0.0
6291,11,49921,11,1,3,3,Hydro,0.0,0.0,0.0
6292,11,49921,11,2,1,3,Hydro,0.0,0.0,0.0
6293,11,49921,11,2,2,3,Hydro,0.0,0.0,0.0
6294,11,49921,11,2,3,3,Hydro,0.0,0.0,0.0
6295,11,49921,11,3,1,3,Hydro,0.0,0.0,0.0
6296,11,49921,11,3,2,3,Hydro,0.0,0.0,0.0
6297,11,49921,11,3,3,3,Hydro,0.0,0.0,0.0
6298,11,49921,11,4,1,3,Hydro,0.0,0.0,0.0
6299,11,49921,11,4,2,3,Hydro,0.0,0.0,0.0
6300,11,49921,11,4,3,3,Hydro,0.0,0.0,0.0
6301,11,49922,11,0,1,3,Hydro,0.0,0.0,0.0
6302,11,49922,11,0,2,3,Hydro,0.0,0.0,0.0
6303,11,49922,11,0,3,3,Hydro,0.0,0.0,0.0
6304,11,49922,11,1,1,3,Hydro,0.0,0.0,0.0
6305,11,49922,11,1,2,3,Hydro,0.0,0.0,0.0
6306,11,49922,11,1,3,3,Hydro,0.0,0.0,0.0
6307,11,49922,11,2,1,3,Hydro,0.0,0.0,0.0
6308,11,49922,11,2,2,3,Hydro,0.0,0.0,0.0
6309,11,49922,11,2,3,3,Hydro,0.0,0.0,0.0
6310,11,49922,11,3,1,3,Hydro,0.0,0.0,0.0
6311,11,49922,11,3,2,3,Hydro,0.0,0.0,0.0
6312,11,49922,11,3,3,3,Hydro,0.0,0.0,0.0
6313,11,49922,11,4,1,3,Hydro,0.0,0.0,0.0
6314,11,49922,11,4,2,3,Hydro,0.0,0.0,0.0
6315,11,49922,11,4,3,3,Hydro,0.0,0.0,0.0
6316,11,49923,11,0,1,3,Hydro,0.0,0.0,0.0
6317,11,49923,11,0,2,3,Hydro,0.0,0.0,0.0
6318,11,49923,11,0,3,3,Hydro,0.0,0.0,0.0
6319,11,49923,11,1,1,3,Hydro,0.0,0.0,0.0
6320,11,49923,11,1,2,3,Hydro,0.0,0.0,0.0
6321,11,49923,11,1,3,3,Hydro,0.0,0.0,0.0
6322,11,49923,11,2,1,3,Hydro,0.0,0.0,0.0
6323,11,49923,11,2,2,3,Hydro,0.0,0.0,0.0
6324,11,49923,11,2,3,3,Hydro,0.0,0.0,0.0
6325,11,49923,11,3,1,3,Hydro,0.0,0.0,0.0
6326,11,49923,11,3,2,3,Hydro,0.0,0.0,0.0
6327,11,49923,11,3,3,3,Hydro,0.0,0.0,0.0
6328,11,49923,11,4,1,3,Hydro,0.0,0.0,0.0
6329,11,49923,11,4,2,3,Hydro,0.0,0.0,0.0
6330,11,49923,11,4,3,3,Hydro,0.0,0.0,0.0
6331,11,49924,11,0,1,3,Hydro,0.0,0.0,0.0
6332,11,49924,11,0,2,3,Hydro,0.0,0.0,0.0
6333,11,49924,11,0,3,3,Hydro,0.0,0.0,0.0
6334,11,49924,11,1,1,3,Hydro,0.0,0.0,0.0
6335,11,49924,11,1,2,3,Hydro,0.0,0.0,0.0
6336,11,49924,11,1,3,3,Hydro,0.0,0.0,0.0
6337,11,49924,11,2,1,3,Hydro,0.0,0.0,0.0
6338,11,49924,11,2,2,3,Hydro,0.0,0.0,0.0
6339,11,49924,11,2,3,3,Hydro,0.0,0.0,0.0
6340,11,49924,11,3,1,3,Hydro,0.0,0.0,0.0
6341,11,49924,11,3,2,3,Hydro,0.0,0.0,0.0
6342,11,49924,11,3,3,3,Hydro,0.0,0.0,0.0
6343,11,49924,11,4,1,3,Hydro,0.0,0.0,0.0
6344,11,49924,11,4,2,3,Hydro,0.0,0.0,0.0
6345,11,49924,11,4,3,3,Hydro,0.0,0.0,0.0
6346,11,49925,11,0,1,3,Hydro,0.0,0.0,0.0
6347,11,49925,11,0,2,3,Hydro,0.0,0.0,0.0
6348,11,49925,11,0,3,3,Hydro,0.0,0.0,0.0
6349,11,49925,11,1,1,3,Hydro,0.0,0.0,0.0
6350,11,49925,11,1,2,3,Hydro,0.0,0.0,0.0
6351,11,49925,11,1,3,3,Hydro,0.0,0.0,0.0
6352,11,49925,11,2,1,3,Hydro,0.0,0.0,0.0
6353,11,49925,11,2,2,3,Hydro,0.0,0.0,0.0
6354,11,49925,11,2,3,3,Hydro,0.0,0.0,0.0
6355,11,49925,11,3,1,3,Hydro,0.0,0.0,0.0
6356,11,49925,11,3,2,3,Hydro,0.0,0.0,0.0
6357,11,49925,11,3,3,3,Hydro,0.0,0.0,0.0
6358,11,49925,11,4,1,3,Hydro,0.0,0.0,0.0
6359,11,49925,11,4,2,3,Hydro,0.0,0.0,0.0
6360,11,49925,11,4,3,3,Hydro,0.0,0.0,0.0
6361,11,49927,11,0,1,3,Hydro,0.0,0.0,0.0
6362,11,49927,11,0,2,3,Hydro,0.0,0.0,0.0
6363,11,49927,11,0,3,3,Hydro,0.0,0.0,0.0
6364,11,49927,11,1,1,3,Hydro,0.0,0.0,0.0
6365,11,49927,11,1,2,3,Hydro,0.0,0.0,0.0
6366,11,49927,11,1,3,3,Hydro,0.0,0.0,0.0
6367,11,49927,11,2,1,3,Hydro,0.0,0.0,0.0
6368,11,49927,11,2,2,3,Hydro,0.0,0.0,0.0
6369,11,49927,11,2,3,3,Hydro,0.0,0.0,0.0
6370,11,49927,11,3,1,3,Hydro,0.0,0.0,0.0
6371,11,49927,11,3,2,3,Hydro,0.0,0.0,0.0
6372,11,49927,11,3,3,3,Hydro,0.0,0.0,0.0
6373,11,49927,11,4,1,3,Hydro,0.0,0.0,0.0
6374,11,49927,11,4,2,3,Hydro,0.0,0.0,0.0
6375,11,49927,11,4,3,3,Hydro,0.0,0.0,0.0
6376,11,49928,11,0,1,3,Hydro,0.0,0.0,0.0
6377,11,49928,11,0,2,3,Hydro,0.0,0.0,0.0
6378,11,49928,11,0,3,3,Hydro,0.0,0.0,0.0
6379,11,49928,11,1,1,3,Hydro,0.0,0.0,0.0
6380,11,49928,11,1,2,3,Hydro,0.0,0.0,0.0
6381,11,49928,11,1,3,3,Hydro,0.0,0.0,0.0
6382,11,49928,11,2,1,3,Hydro,0.0,0.0,0.0
6383,11,49928,11,2,2,3,Hydro,0.0,0.0,0.0
6384,11,49928,11,2,3,3,Hydro,0.0,0.0,0.0
6385,11,49928,11,3,1,3,Hydro,0.0,0.0,0.0
6386,11,49928,11,3,2,3,Hydro,0.0,0.0,0.0
6387,11,49928,11,3,3,3,Hydro,0.0,0.0,0.0
6388,11,49928,11,4,1,3,Hydro,0.0,0.0,0.0
6389,11,49928,11,4,2,3,Hydro,0.0,0.0,0.0
6390,11,49928,11,4,3,3,Hydro,0.0,0.0,0.0
6391,11,49929,11,0,1,3,Hydro,0.0,0.0,0.0
6392,11,49929,11,0,2,3,Hydro,0.0,0.0,0.0
6393,11,49929,11,0,3,3,Hydro,0.0,0.0,0.0
6394,11,49929,11,1,1,3,Hydro,0.0,0.0,0.0
6395,11,49929,11,1,2,3,Hydro,0.0,0.0,0.0
6396,11,49929,11,1,3,3,Hydro,0.0,0.0,0.0
6397,11,49929,11,2,1,3,Hydro,0.0,0.0,0.0
6398,11,49929,11,2,2,3,Hydro,0.0,0.0,0.0
6399,11,49929,11,2,3,3,Hydro,0.0,0.0,0.0
6400,11,49929,11,3,1,3,Hydro,0.0,0.0,0.0
6401,11,49929,11,3,2,3,Hydro,0.0,0.0,0.0
6402,11,49929,11,3,3,3,Hydro,0.0,0.0,0.0
6403,11,49929,11,4,1,3,Hydro,0.0,0.0,0.0
6404,11,49929,11,4,2,3,Hydro,0.0,0.0,0.0
6405,11,49929,11,4,3,3,Hydro,0.0,0.0,0.0
6406,11,49930,11,0,1,3,Hydro,0.0,0.0,0.0
6407,11,49930,11,0,2,3,Hydro,0.0,0.0,0.0
6408,11,49930,11,0,3,3,Hydro,0.0,0.0,0.0
6409,11,49930,11,1,1,3,Hydro,0.0,0.0,0.0
6410,11,49930,11,1,2,3,Hydro,0.0,0.0,0.0
6411,11,49930,11,1,3,3,Hydro,0.0,0.0,0.0
6412,11,49930,11,2,1,3,Hydro,0.0,0.0,0.0
6413,11,49930,11,2,2,3,Hydro,0.0,0.0,0.0
6414,11,49930,11,2,3,3,Hydro,0.0,0.0,0.0
6415,11,49930,11,3,1,3,Hydro,0.0,0.0,0.0
6416,11,49930,11,3,2,3,Hydro,0.0,0.0,0.0
6417,11,49930,11,3,3,3,Hydro,0.0,0.0,0.0
6418,11,49930,11,4,1,3,Hydro,0.0,0.0,0.0
6419,11,49930,11,4,2,3,Hydro,0.0,0.0,0.0
6420,11,49930,11,4,3,3,Hydro,0.0,0.0,0.0
6421,11,49931,11,0,1,3,Hydro,0.0,0.0,0.0
6422,11,49931,11,0,2,3,Hydro,0.0,0.0,0.0
6423,11,49931,11,0,3,3,Hydro,0.0,0.0,0.0
6424,11,49931,11,1,1,3,Hydro,0.0,0.0,0.0
6425,11,49931,11,1,2,3,Hydro,0.0,0.0,0.0
6426,11,49931,11,1,3,3,Hydro,0.0,0.0,0.0
6427,11,49931,11,2,1,3,Hydro,0.0,0.0,0.0
6428,11,49931,11,2,2,3,Hydro,0.0,0.0,0.0
6429,11,49931,11,2,3,3,Hydro,0.0,0.0,0.0
6430,11,49931,11,3,1,3,Hydro,0.0,0.0,0.0
6431,11,49931,11,3,2,3,Hydro,0.0,0.0,0.0
6432,11,49931,11,3,3,3,Hydro,0.0,0.0,0.0
6433,11,49931,11,4,1,3,Hydro,0.0,0.0,0.0
6434,11,49931,11,4,2,3,Hydro,0.0,0.0,0.0
6435,11,49931,11,4,3,3,Hydro,0.0,0.0,0.0
6436,12,1,12,0,1,1,Thermal,0.0,0.0,0.0
6437,12,1,12,0,2,1,Thermal,0.0,0.0,0.0
6438,12,1,12,0,3,1,Thermal,0.0,0.0,0.0
6439,12,1,12,1,1,1,Thermal,0.0,0.0,0.0
6440,12,1,12,1,2,1,Thermal,0.0,0.0,0.0
6441,12,1,12,1,3,1,Thermal,0.0,0.0,0.0
6442,12,1,12,2,1,1,Thermal,0.0,0.0,0.0
6443,12,1,12,2,2,1,Thermal,0.0,0.0,0.0
6444,12,1,12,2,3,1,Thermal,0.0,0.0,0.0
6445,12,1,12,3,1,1,Thermal,0.0,0.0,0.0
6446,12,1,12,3,2,1,Thermal,0.0,0.0,0.0
6447,12,1,12,3,3,1,Thermal,0.0,0.0,0.0
6448,12,1,12,4,1,1,Thermal,0.0,0.0,0.0
6449,12,1,12,4,2,1,Thermal,0.0,0.0,0.0
6450,12,1,12,4,3,1,Thermal,0.0,0.0,0.0
6451,12,2,12,0,1,1,Thermal,0.0,0.0,0.0
6452,12,2,12,0,2,1,Thermal,0.0,0.0,0.0
6453,12,2,12,0,3,1,Thermal,0.0,0.0,0.0
6454,12,2,12,1,1,1,Thermal,0.0,0.0,0.0
6455,12,2,12,1,2,1,Thermal,0.0,0.0,0.0
6456,12,2,12,1,3,1,Thermal,0.0,0.0,0.0
6457,12,2,12,2,1,1,Thermal,0.0,0.0,0.0
6458,12,2,12,2,2,1,Thermal,0.0,0.0,0.0
6459,12,2,12,2,3,1,Thermal,0.0,0.0,0.0
6460,12,2,12,3,1,1,Thermal,0.0,0.0,0.0
6461,12,2,12,3,2,1,Thermal,0.0,0.0,0.0
6462,12,2,12,3,3,1,Thermal,0.0,0.0,0.0
6463,12,2,12,4,1,1,Thermal,0.0,0.0,0.0
6464,12,2,12,4,2,1,Thermal,0.0,0.0,0.0
6465,12,2,12,4,3,1,Thermal,0.0,0.0,0.0
6466,12,3,12,0,1,1,Thermal,75.99,0.0,0.0
6467,12,3,12,0,2,1,Thermal,61.34,0.0,14.65
6468,12,3,12,0,3,1,Thermal,69.58,0.0,6.41
6469,12,3,12,1,1,1,Thermal,75.99,0.0,0.0
6470,12,3,12,1,2,1,Thermal,46.69,0.0,29.3
6471,12,3,12,1,3,1,Thermal,63.17,0.0,12.82
6472,12,3,12,2,1,1,Thermal,75.99,0.0,0.0
6473,12,3,12,2,2,1,Thermal,64.21,0.0,11.78
6474,12,3,12,2,3,1,Thermal,75.99,0.0,0.0
6475,12,3,12,3,1,1,Thermal,75.99,0.0,0.0
6476,12,3,12,3,2,1,Thermal,70.24,0.0,5.75
6477,12,3,12,3,3,1,Thermal,75.99,0.0,0.0
6478,12,3,12,4,1,1,Thermal,75.99,0.0,0.0
6479,12,3,12,4,2,1,Thermal,73.11,0.0,2.88
6480,12,3,12,4,3,1,Thermal,75.99,0.0,0.0
6481,12,4,12,0,1,1,Thermal,75.99,0.0,0.0
6482,12,4,12,0,2,1,Thermal,75.99,0.0,0.0
6483,12,4,12,0,3,1,Thermal,75.99,0.0,0.0
6484,12,4,12,1,1,1,Thermal,75.99,0.0,0.0
6485,12,4,12,1,2,1,Thermal,75.99,0.0,0.0
6486,12,4,12,1,3,1,Thermal,75.99,0.0,0.0
6487,12,4,12,2,1,1,Thermal,75.99,0.0,0.0
6488,12,4,12,2,2,1,Thermal,75.99,0.0,0.0
6489,12,4,12,2,3,1,Thermal,75.99,0.0,0.0
6490,12,4,12,3,1,1,Thermal,75.99,0.0,0.0
6491,12,4,12,3,2,1,Thermal,75.99,0.0,0.0
6492,12,4,12,3,3,1,Thermal,75.99,0.0,0.0
6493,12,4,12,4,1,1,Thermal,75.99,32.09,0.0
6494,12,4,12,4,2,1,Thermal,43.9,0.0,0.0
6495,12,4,12,4,3,1,Thermal,69.96,26.06,0.0
6496,12,5,12,0,1,1,Thermal,0.0,0.0,0.0
6497,12,5,12,0,2,1,Thermal,0.0,0.0,0.0
6498,12,5,12,0,3,1,Thermal,0.0,0.0,0.0
6499,12,5,12,1,1,1,Thermal,0.0,0.0,0.0
6500,12,5,12,1,2,1,Thermal,0.0,0.0,0.0
6501,12,5,12,1,3,1,Thermal,0.0,0.0,0.0
6502,12,5,12,2,1,1,Thermal,0.0,0.0,0.0
6503,12,5,12,2,2,1,Thermal,0.0,0.0,0.0
6504,12,5,12,2,3,1,Thermal,0.0,0.0,0.0
6505,12,5,12,3,1,1,Thermal,0.0,0.0,0.0
6506,12,5,12,3,2,1,Thermal,0.0,0.0,0.0
6507,12,5,12,3,3,1,Thermal,0.0,0.0,0.0
6508,12,5,12,4,1,1,Thermal,0.0,0.0,0.0
6509,12,5,12,4,2,1,Thermal,0.0,0.0,0.0
6510,12,5,12,4,3,1,Thermal,0.0,0.0,0.0
6511,12,6,12,0,1,1,Thermal,0.0,0.0,0.0
6512,12,6,12,0,2,1,Thermal,0.0,0.0,0.0
6513,12,6,12,0,3,1,Thermal,0.0,0.0,0.0
6514,12,6,12,1,1,1,Thermal,0.0,0.0,0.0
6515,12,6,12,1,2,1,Thermal,0.0,0.0,0.0
6516,12,6,12,1,3,1,Thermal,0.0,0.0,0.0
6517,12,6,12,2,1,1,Thermal,0.0,0.0,0.0
6518,12,6,12,2,2,1,Thermal,0.0,0.0,0.0
6519,12,6,12,2,3,1,Thermal,0.0,0.0,0.0
6520,12,6,12,3,1,1,Thermal,0.0,0.0,0.0
6521,12,6,12,3,2,1,Thermal,0.0,0.0,0.0
6522,12,6,12,3,3,1,Thermal,0.0,0.0,0.0
6523,12,6,12,4,1,1,Thermal,0.0,0.0,0.0
6524,12,6,12,4,2,1,Thermal,0.0,0.0,0.0
6525,12,6,12,4,3,1,Thermal,0.0,0.0,0.0
6526,12,7,12,0,1,1,Thermal,75.99,0.0,0.0
6527,12,7,12,0,2,1,Thermal,54.3,0.0,21.69
6528,12,7,12,0,3,1,Thermal,75.99,0.0,0.0
6529,12,7,12,1,1,1,Thermal,75.99,0.0,0.0
6530,12,7,12,1,2,1,Thermal,32.62,0.0,43.37
6531,12,7,12,1,3,1,Thermal,75.99,0.0,0.0
6532,12,7,12,2,1,1,Thermal,75.99,0.0,0.0
6533,12,7,12,2,2,1,Thermal,53.33,0.0,22.66
6534,12,7,12,2,3,1,Thermal,69.25,0.0,6.74
6535,12,7,12,3,1,1,Thermal,75.99,0.0,0.0
6536,12,7,12,3,2,1,Thermal,9.39,0.0,66.6
6537,12,7,12,3,3,1,Thermal,64.81,0.0,11.18
6538,12,7,12,4,1,1,Thermal,75.99,0.0,0.0
6539,12,7,12,4,2,1,Thermal,42.69,0.0,33.3
6540,12,7,12,4,3,1,Thermal,70.4,0.0,5.59
6541,12,8,12,0,1,1,Thermal,75.99,32.29,0.0
6542,12,8,12,0,2,1,Thermal,49.37,5.67,0.0
6543,12,8,12,0,3,1,Thermal,75.99,32.29,0.0
6544,12,8,12,1,1,1,Thermal,75.99,0.0,0.0
6545,12,8,12,1,2,1,Thermal,75.99,0.0,0.0
6546,12,8,12,1,3,1,Thermal,75.99,0.0,0.0
6547,12,8,12,2,1,1,Thermal,75.99,0.0,0.0
6548,12,8,12,2,2,1,Thermal,75.99,0.0,0.0
6549,12,8,12,2,3,1,Thermal,75.99,0.0,0.0
6550,12,8,12,3,1,1,Thermal,75.99,0.0,0.0
6551,12,8,12,3,2,1,Thermal,75.99,0.0,0.0
6552,12,8,12,3,3,1,Thermal,75.99,0.0,0.0
6553,12,8,12,4,1,1,Thermal,75.99,0.0,0.0
6554,12,8,12,4,2,1,Thermal,75.99,0.0,0.0
6555,12,8,12,4,3,1,Thermal,75.99,0.0,0.0
6556,12,9,12,0,1,1,Thermal,187.78,0.0,5.2
6557,12,9,12,0,2,1,Thermal,170.01,0.0,22.97
6558,12,9,12,0,3,1,Thermal,170.34,0.0,22.64
6559,12,9,12,1,1,1,Thermal,174.38,0.0,0.0
6560,12,9,12,1,2,1,Thermal,169.99,0.0,4.4
6561,12,9,12,1,3,1,Thermal,169.99,0.0,4.4
6562,12,9,12,2,1,1,Thermal,186.88,0.0,1.04
6563,12,9,12,2,2,1,Thermal,170.01,0.0,17.91
6564,12,9,12,2,3,1,Thermal,170.01,0.0,17.91
6565,12,9,12,3,1,1,Thermal,183.04,0.0,0.92
6566,12,9,12,3,2,1,Thermal,170.0,0.0,13.96
6567,12,9,12,3,3,1,Thermal,170.0,0.0,13.96
6568,12,9,12,4,1,1,Thermal,181.82,0.0,0.46
6569,12,9,12,4,2,1,Thermal,170.0,0.0,12.28
6570,12,9,12,4,3,1,Thermal,170.0,0.0,12.28
6571,12,10,12,0,1,1,Thermal,0.0,0.0,0.0
6572,12,10,12,0,2,1,Thermal,0.0,0.0,0.0
6573,12,10,12,0,3,1,Thermal,0.0,0.0,0.0
6574,12,10,12,1,1,1,Thermal,0.0,0.0,0.0
6575,12,10,12,1,2,1,Thermal,0.0,0.0,0.0
6576,12,10,12,1,3,1,Thermal,0.0,0.0,0.0
6577,12,10,12,2,1,1,Thermal,0.0,0.0,0.0
6578,12,10,12,2,2,1,Thermal,0.0,0.0,0.0
6579,12,10,12,2,3,1,Thermal,0.0,0.0,0.0
6580,12,10,12,3,1,1,Thermal,0.0,0.0,0.0
6581,12,10,12,3,2,1,Thermal,0.0,0.0,0.0
6582,12,10,12,3,3,1,Thermal,0.0,0.0,0.0
6583,12,10,12,4,1,1,Thermal,0.0,0.0,0.0
6584,12,10,12,4,2,1,Thermal,0.0,0.0,0.0
6585,12,10,12,4,3,1,Thermal,0.0,0.0,0.0
6586,12,154,12,0,1,2,Wind,12.56,0.0,0.0
6587,12,154,12,0,2,2,Wind,11.7,0.0,0.0
6588,12,154,12,0,3,2,Wind,12.9,0.0,0.0
6589,12,154,12,1,1,2,Wind,12.44,0.0,0.0
6590,12,154,12,1,2,2,Wind,11.7,0.0,0.0
6591,12,154,12,1,3,2,Wind,12.9,0.0,0.0
6592,12,154,12,2,1,2,Wind,12.53,0.0,0.0
6593,12,154,12,2,2,2,Wind,11.7,0.0,0.0
6594,12,154,12,2,3,2,Wind,12.9,0.0,0.0
6595,12,154,12,3,1,2,Wind,12.5,0.0,0.0
6596,12,154,12,3,2,2,Wind,11.7,0.0,0.0
6597,12,154,12,3,3,2,Wind,12.9,0.0,0.0
6598,12,154,12,4,1,2,Wind,12.5,0.0,0.0
6599,12,154,12,4,2,2,Wind,11.7,0.0,0.0
6600,12,154,12,4,3,2,Wind,12.9,0.0,0.0
6601,12,155,12,0,1,2,Wind,66.19,0.0,0.0
6602,12,155,12,0,2,2,Wind,61.54,0.0,0.0
6603,12,155,12,0,3,2,Wind,68.24,0.0,0.0
6604,12,155,12,1,1,2,Wind,65.95,0.0,0.0
6605,12,155,12,1,2,2,Wind,61.42,0.0,0.0
6606,12,155,12,1,3,2,Wind,68.12,0.0,0.0
6607,12,155,12,2,1,2,Wind,66.3,0.0,0.0
6608,12,155,12,2,2,2,Wind,61.6,0.0,0.0
6609,12,155,12,2,3,2,Wind,68.3,0.0,0.0
6610,12,155,12,3,1,2,Wind,65.93,0.0,0.0
6611,12,155,12,3,2,2,Wind,61.41,0.0,0.0
6612,12,155,12,3,3,2,Wind,68.11,0.0,0.0
6613,12,155,12,4,1,2,Wind,66.2,0.0,0.0
6614,12,155,12,4,2,2,Wind,61.55,0.0,0.0
6615,12,155,12,4,3,2,Wind,68.25,0.0,0.0
6616,12,156,12,0,1,2,Wind,39.74,0.0,0.0
6617,12,156,12,0,2,2,Wind,36.94,0.0,0.0
6618,12,156,12,0,3,2,Wind,40.99,0.0,0.0
6619,12,156,12,1,1,2,Wind,38.71,0.0,0.0
6620,12,156,12,1,2,2,Wind,35.89,0.0,0.0
6621,12,156,12,1,3,2,Wind,39.85,0.0,0.0
6622,12,156,12,2,1,2,Wind,39.32,0.0,0.0
6623,12,156,12,2,2,2,Wind,36.56,0.0,0.0
6624,12,156,12,2,3,2,Wind,40.55,0.0,0.0
6625,12,156,12,3,1,2,Wind,39.43,0.0,0.0
6626,12,156,12,3,2,2,Wind,36.57,0.0,0.0
6627,12,156,12,3,3,2,Wind,40.62,0.0,0.0
6628,12,156,12,4,1,2,Wind,38.93,0.0,0.0
6629,12,156,12,4,2,2,Wind,36.18,0.0,0.0
6630,12,156,12,4,3,2,Wind,40.13,0.0,0.0
6631,12,157,12,0,1,2,Wind,60.9,0.0,0.0
6632,12,157,12,0,2,2,Wind,56.54,0.0,0.0
6633,12,157,12,0,3,2,Wind,62.7,0.0,0.0
6634,12,157,12,1,1,2,Wind,60.89,0.0,0.0
6635,12,157,12,1,2,2,Wind,56.64,0.0,0.0
6636,12,157,12,1,3,2,Wind,62.67,0.0,0.0
6637,12,157,12,2,1,2,Wind,60.96,0.0,0.0
6638,12,157,12,2,2,2,Wind,38.49,0.0,0.0
6639,12,157,12,2,3,2,Wind,62.79,0.0,0.0
6640,12,157,12,3,1,2,Wind,60.17,0.0,0.0
6641,12,157,12,3,2,2,Wind,56.5,0.0,0.0
6642,12,157,12,3,3,2,Wind,62.54,0.0,0.0
6643,12,157,12,4,1,2,Wind,60.99,0.0,0.0
6644,12,157,12,4,2,2,Wind,55.33,0.0,0.0
6645,12,157,12,4,3,2,Wind,62.84,0.0,0.0
6646,12,49900,12,0,1,3,Hydro,0.0,0.0,0.0
6647,12,49900,12,0,2,3,Hydro,0.0,0.0,0.0
6648,12,49900,12,0,3,3,Hydro,0.0,0.0,0.0
6649,12,49900,12,1,1,3,Hydro,0.0,0.0,0.0
6650,12,49900,12,1,2,3,Hydro,0.0,0.0,0.0
6651,12,49900,12,1,3,3,Hydro,0.0,0.0,0.0
6652,12,49900,12,2,1,3,Hydro,0.0,0.0,0.0
6653,12,49900,12,2,2,3,Hydro,0.0,0.0,0.0
6654,12,49900,12,2,3,3,Hydro,0.0,0.0,0.0
6655,12,49900,12,3,1,3,Hydro,0.0,0.0,0.0
6656,12,49900,12,3,2,3,Hydro,0.0,0.0,0.0
6657,12,49900,12,3,3,3,Hydro,0.0,0.0,0.0
6658,12,49900,12,4,1,3,Hydro,0.0,0.0,0.0
6659,12,49900,12,4,2,3,Hydro,0.0,0.0,0.0
6660,12,49900,12,4,3,3,Hydro,0.0,0.0,0.0
