id,scenario,line_id,timestep,timestep_fractional,area_from,area_to,transmission
19329,2,5,10,9.9167,2,3,186.25
19330,2,5,10,9.9333,2,3,186.41
19331,2,5,10,9.95,2,3,186.64
19332,2,5,10,9.9667,2,3,186.94
19333,2,5,10,9.9833,2,3,187.31
19334,2,5,10,10.0,2,3,187.77
19335,2,5,11,10.0167,2,3,188.26
19336,2,5,11,10.0333,2,3,188.75
19337,2,5,11,10.05,2,3,189.22
19338,2,5,11,10.0667,2,3,189.69
19339,2,5,11,10.0833,2,3,190.14
19340,2,5,11,10.1,2,3,190.57
19341,2,5,11,10.1167,2,3,191.0
19342,2,5,11,10.1333,2,3,191.4
19343,2,5,11,10.15,2,3,191.8
19344,2,5,11,10.1667,2,3,192.18
19345,2,5,11,10.1833,2,3,192.54
19346,2,5,11,10.2,2,3,192.88
19347,2,5,11,10.2167,2,3,193.21
19348,2,5,11,10.2333,2,3,193.52
19349,2,5,11,10.25,2,3,193.81
19350,2,5,11,10.2667,2,3,194.08
19351,2,5,11,10.2833,2,3,194.34
19352,2,5,11,10.3,2,3,194.57
19353,2,5,11,10.3167,2,3,194.79
19354,2,5,11,10.3333,2,3,194.98
19355,2,5,11,10.35,2,3,195.16
19356,2,5,11,10.3667,2,3,195.32
19357,2,5,11,10.3833,2,3,195.46
19358,2,5,11,10.4,2,3,195.57
19359,2,5,11,10.4167,2,3,195.67
19360,2,5,11,10.4333,2,3,195.75
19361,2,5,11,10.45,2,3,195.81
19362,2,5,11,10.4667,2,3,195.85
19363,2,5,11,10.4833,2,3,195.87
19364,2,5,11,10.5,2,3,195.86
19365,2,5,11,10.5167,2,3,195.85
19366,2,5,11,10.5333,2,3,195.81
19367,2,5,11,10.55,2,3,195.75
19368,2,5,11,10.5667,2,3,195.67
19369,2,5,11,10.5833,2,3,195.58
19370,2,5,11,10.6,2,3,195.47
19371,2,5,11,10.6167,2,3,195.34
19372,2,5,11,10.6333,2,3,195.2
19373,2,5,11,10.65,2,3,195.04
19374,2,5,11,10.6667,2,3,194.86
19375,2,5,11,10.6833,2,3,194.67
19376,2,5,11,10.7,2,3,194.46
19377,2,5,11,10.7167,2,3,194.24
19378,2,5,11,10.7333,2,3,194.01
19379,2,5,11,10.75,2,3,193.76
19380,2,5,11,10.7667,2,3,193.51
19381,2,5,11,10.7833,2,3,193.24
19382,2,5,11,10.8,2,3,192.96
19383,2,5,11,10.8167,2,3,192.68
19384,2,5,11,10.8333,2,3,192.38
19385,2,5,11,10.85,2,3,192.08
19386,2,5,11,10.8667,2,3,191.77
19387,2,5,11,10.8833,2,3,191.46
19388,2,5,11,10.9,2,3,191.14
19389,2,5,11,10.9167,2,3,190.82
19390,2,5,11,10.9333,2,3,190.5
19391,2,5,11,10.95,2,3,190.18
19392,2,5,11,10.9667,2,3,189.86
19393,2,5,11,10.9833,2,3,189.54
19394,2,5,11,11.0,2,3,189.22
19395,2,5,12,11.0167,2,3,188.94
19396,2,5,12,11.0333,2,3,188.72
19397,2,5,12,11.05,2,3,188.56
19398,2,5,12,11.0667,2,3,188.45
19399,2,5,12,11.0833,2,3,188.38
19400,2,5,12,11.1,2,3,188.35
19401,2,5,12,11.1167,2,3,188.37
19402,2,5,12,11.1333,2,3,188.41
19403,2,5,12,11.15,2,3,188.48
19404,2,5,12,11.1667,2,3,188.58
19405,2,5,12,11.1833,2,3,188.69
19406,2,5,12,11.2,2,3,188.82
19407,2,5,12,11.2167,2,3,188.97
19408,2,5,12,11.2333,2,3,189.13
19409,2,5,12,11.25,2,3,189.29
19410,2,5,12,11.2667,2,3,189.46
19411,2,5,12,11.2833,2,3,189.63
19412,2,5,12,11.3,2,3,189.8
19413,2,5,12,11.3167,2,3,189.97
19414,2,5,12,11.3333,2,3,190.14
19415,2,5,12,11.35,2,3,190.3
19416,2,5,12,11.3667,2,3,190.45
19417,2,5,12,11.3833,2,3,190.6
19418,2,5,12,11.4,2,3,190.74
19419,2,5,12,11.4167,2,3,190.87
19420,2,5,12,11.4333,2,3,190.99
19421,2,5,12,11.45,2,3,191.1
19422,2,5,12,11.4667,2,3,191.2
19423,2,5,12,11.4833,2,3,191.29
19424,2,5,12,11.5,2,3,191.37
19425,2,5,12,11.5167,2,3,191.44
19426,2,5,12,11.5333,2,3,191.5
19427,2,5,12,11.55,2,3,191.56
19428,2,5,12,11.5667,2,3,191.61
19429,2,5,12,11.5833,2,3,191.65
19430,2,5,12,11.6,2,3,191.69
19431,2,5,12,11.6167,2,3,191.74
19432,2,5,12,11.6333,2,3,191.78
19433,2,5,12,11.65,2,3,191.82
19434,2,5,12,11.6667,2,3,191.88
19435,2,5,12,11.6833,2,3,191.94
19436,2,5,12,11.7,2,3,192.01
19437,2,5,12,11.7167,2,3,192.1
19438,2,5,12,11.7333,2,3,192.2
19439,2,5,12,11.75,2,3,192.33
19440,2,5,12,11.7667,2,3,192.49
19441,2,5,12,11.7833,2,3,192.67
19442,2,5,12,11.8,2,3,192.89
19443,2,5,12,11.8167,2,3,193.14
19444,2,5,12,11.8333,2,3,193.44
19445,2,5,12,11.85,2,3,193.79
19446,2,5,12,11.8667,2,3,194.19
19447,2,5,12,11.8833,2,3,194.65
19448,2,5,12,11.9,2,3,195.17
19449,2,5,12,11.9167,2,3,195.77
19450,2,5,12,11.9333,2,3,196.44
19451,2,5,12,11.95,2,3,197.19
19452,2,5,12,11.9667,2,3,198.03
19453,2,5,12,11.9833,2,3,198.96
19454,2,5,12,12.0,2,3,200.0
19455,2,5,13,12.0167,2,3,199.32
19456,2,5,13,12.0333,2,3,198.71
19457,2,5,13,12.05,2,3,198.16
19458,2,5,13,12.0667,2,3,197.66
19459,2,5,13,12.0833,2,3,197.2
19460,2,5,13,12.1,2,3,196.8
19461,2,5,13,12.1167,2,3,196.43
19462,2,5,13,12.1333,2,3,196.11
19463,2,5,13,12.15,2,3,195.81
19464,2,5,13,12.1667,2,3,195.55
19465,2,5,13,12.1833,2,3,195.32
19466,2,5,13,12.2,2,3,195.11
19467,2,5,13,12.2167,2,3,194.92
19468,2,5,13,12.2333,2,3,194.75
19469,2,5,13,12.25,2,3,194.6
19470,2,5,13,12.2667,2,3,194.46
19471,2,5,13,12.2833,2,3,194.33
19472,2,5,13,12.3,2,3,194.21
19473,2,5,13,12.3167,2,3,194.1
19474,2,5,13,12.3333,2,3,193.99
19475,2,5,13,12.35,2,3,193.89
19476,2,5,13,12.3667,2,3,193.79
19477,2,5,13,12.3833,2,3,193.69
19478,2,5,13,12.4,2,3,193.6
19479,2,5,13,12.4167,2,3,193.5
19480,2,5,13,12.4333,2,3,193.4
19481,2,5,13,12.45,2,3,193.29
19482,2,5,13,12.4667,2,3,193.18
19483,2,5,13,12.4833,2,3,193.07
19484,2,5,13,12.5,2,3,192.96
19485,2,5,13,12.5167,2,3,192.84
19486,2,5,13,12.5333,2,3,192.72
19487,2,5,13,12.55,2,3,192.6
19488,2,5,13,12.5667,2,3,192.47
19489,2,5,13,12.5833,2,3,192.34
19490,2,5,13,12.6,2,3,192.21
19491,2,5,13,12.6167,2,3,192.08
19492,2,5,13,12.6333,2,3,191.95
19493,2,5,13,12.65,2,3,191.82
19494,2,5,13,12.6667,2,3,191.69
19495,2,5,13,12.6833,2,3,191.57
19496,2,5,13,12.7,2,3,191.46
19497,2,5,13,12.7167,2,3,191.36
19498,2,5,13,12.7333,2,3,191.26
19499,2,5,13,12.75,2,3,191.18
19500,2,5,13,12.7667,2,3,191.12
19501,2,5,13,12.7833,2,3,191.07
19502,2,5,13,12.8,2,3,191.04
19503,2,5,13,12.8167,2,3,191.04
19504,2,5,13,12.8333,2,3,191.06
19505,2,5,13,12.85,2,3,191.11
19506,2,5,13,12.8667,2,3,191.2
19507,2,5,13,12.8833,2,3,191.32
19508,2,5,13,12.9,2,3,191.48
19509,2,5,13,12.9167,2,3,191.69
19510,2,5,13,12.9333,2,3,191.94
19511,2,5,13,12.95,2,3,192.25
19512,2,5,13,12.9667,2,3,192.61
19513,2,5,13,12.9833,2,3,193.04
19514,2,5,13,13.0,2,3,193.53
19515,2,5,14,13.0167,2,3,193.91
19516,2,5,14,13.0333,2,3,194.22
19517,2,5,14,13.05,2,3,194.44
19518,2,5,14,13.0667,2,3,194.6
19519,2,5,14,13.0833,2,3,194.69
19520,2,5,14,13.1,2,3,194.73
19521,2,5,14,13.1167,2,3,194.72
19522,2,5,14,13.1333,2,3,194.66
19523,2,5,14,13.15,2,3,194.57
19524,2,5,14,13.1667,2,3,194.44
19525,2,5,14,13.1833,2,3,194.29
19526,2,5,14,13.2,2,3,194.12
19527,2,5,14,13.2167,2,3,193.92
19528,2,5,14,13.2333,2,3,193.72
19529,2,5,14,13.25,2,3,193.51
19530,2,5,14,13.2667,2,3,193.29
19531,2,5,14,13.2833,2,3,193.07
19532,2,5,14,13.3,2,3,192.85
19533,2,5,14,13.3167,2,3,192.65
19534,2,5,14,13.3333,2,3,192.45
19535,2,5,14,13.35,2,3,192.26
19536,2,5,14,13.3667,2,3,192.08
19537,2,5,14,13.3833,2,3,191.93
19538,2,5,14,13.4,2,3,191.79
19539,2,5,14,13.4167,2,3,191.67
19540,2,5,14,13.4333,2,3,191.58
19541,2,5,14,13.45,2,3,191.51
19542,2,5,14,13.4667,2,3,191.46
19543,2,5,14,13.4833,2,3,191.44
19544,2,5,14,13.5,2,3,191.44
19545,2,5,14,13.5167,2,3,191.47
19546,2,5,14,13.5333,2,3,191.52
19547,2,5,14,13.55,2,3,191.6
19548,2,5,14,13.5667,2,3,191.71
19549,2,5,14,13.5833,2,3,191.84
19550,2,5,14,13.6,2,3,191.99
19551,2,5,14,13.6167,2,3,192.17
19552,2,5,14,13.6333,2,3,192.36
19553,2,5,14,13.65,2,3,192.57
19554,2,5,14,13.6667,2,3,192.8
19555,2,5,14,13.6833,2,3,193.05
19556,2,5,14,13.7,2,3,193.3
19557,2,5,14,13.7167,2,3,193.57
19558,2,5,14,13.7333,2,3,193.84
19559,2,5,14,13.75,2,3,194.11
19560,2,5,14,13.7667,2,3,194.38
19561,2,5,14,13.7833,2,3,194.65
19562,2,5,14,13.8,2,3,194.9
19563,2,5,14,13.8167,2,3,195.15
19564,2,5,14,13.8333,2,3,195.37
19565,2,5,14,13.85,2,3,195.58
19566,2,5,14,13.8667,2,3,195.75
19567,2,5,14,13.8833,2,3,195.89
19568,2,5,14,13.9,2,3,196.0
19569,2,5,14,13.9167,2,3,196.05
19570,2,5,14,13.9333,2,3,196.06
19571,2,5,14,13.95,2,3,196.01
19572,2,5,14,13.9667,2,3,195.9
19573,2,5,14,13.9833,2,3,195.72
19574,2,5,14,14.0,2,3,195.45
19575,2,5,15,14.0167,2,3,194.89
19576,2,5,15,14.0333,2,3,194.4
19577,2,5,15,14.05,2,3,193.97
19578,2,5,15,14.0667,2,3,193.61
19579,2,5,15,14.0833,2,3,193.3
19580,2,5,15,14.1,2,3,193.04
19581,2,5,15,14.1167,2,3,192.83
19582,2,5,15,14.1333,2,3,192.67
19583,2,5,15,14.15,2,3,192.54
19584,2,5,15,14.1667,2,3,192.45
19585,2,5,15,14.1833,2,3,192.39
19586,2,5,15,14.2,2,3,192.36
19587,2,5,15,14.2167,2,3,192.36
19588,2,5,15,14.2333,2,3,192.38
19589,2,5,15,14.25,2,3,192.42
19590,2,5,15,14.2667,2,3,192.48
19591,2,5,15,14.2833,2,3,192.55
19592,2,5,15,14.3,2,3,192.64
19593,2,5,15,14.3167,2,3,192.73
19594,2,5,15,14.3333,2,3,192.83
19595,2,5,15,14.35,2,3,192.94
19596,2,5,15,14.3667,2,3,193.06
19597,2,5,15,14.3833,2,3,193.18
19598,2,5,15,14.4,2,3,193.3
19599,2,5,15,14.4167,2,3,193.42
19600,2,5,15,14.4333,2,3,193.54
19601,2,5,15,14.45,2,3,193.65
19602,2,5,15,14.4667,2,3,193.77
19603,2,5,15,14.4833,2,3,193.88
19604,2,5,15,14.5,2,3,193.99
19605,2,5,15,14.5167,2,3,194.09
19606,2,5,15,14.5333,2,3,194.19
19607,2,5,15,14.55,2,3,194.29
19608,2,5,15,14.5667,2,3,194.38
19609,2,5,15,14.5833,2,3,194.47
19610,2,5,15,14.6,2,3,194.56
19611,2,5,15,14.6167,2,3,194.65
19612,2,5,15,14.6333,2,3,194.73
19613,2,5,15,14.65,2,3,194.81
19614,2,5,15,14.6667,2,3,194.9
19615,2,5,15,14.6833,2,3,194.99
19616,2,5,15,14.7,2,3,195.08
19617,2,5,15,14.7167,2,3,195.17
19618,2,5,15,14.7333,2,3,195.27
19619,2,5,15,14.75,2,3,195.39
19620,2,5,15,14.7667,2,3,195.51
19621,2,5,15,14.7833,2,3,195.65
19622,2,5,15,14.8,2,3,195.8
19623,2,5,15,14.8167,2,3,195.97
19624,2,5,15,14.8333,2,3,196.16
19625,2,5,15,14.85,2,3,196.38
19626,2,5,15,14.8667,2,3,196.63
19627,2,5,15,14.8833,2,3,196.9
19628,2,5,15,14.9,2,3,197.21
19629,2,5,15,14.9167,2,3,197.56
19630,2,5,15,14.9333,2,3,197.95
19631,2,5,15,14.95,2,3,198.38
19632,2,5,15,14.9667,2,3,198.87
19633,2,5,15,14.9833,2,3,199.4
19634,2,5,15,15.0,2,3,200.0
19635,2,5,16,15.0167,2,3,200.0
19636,2,5,16,15.0333,2,3,200.0
19637,2,5,16,15.05,2,3,200.0
19638,2,5,16,15.0667,2,3,200.0
19639,2,5,16,15.0833,2,3,200.0
19640,2,5,16,15.1,2,3,200.0
19641,2,5,16,15.1167,2,3,200.0
19642,2,5,16,15.1333,2,3,200.0
19643,2,5,16,15.15,2,3,200.0
19644,2,5,16,15.1667,2,3,200.0
19645,2,5,16,15.1833,2,3,200.0
19646,2,5,16,15.2,2,3,200.0
19647,2,5,16,15.2167,2,3,200.0
19648,2,5,16,15.2333,2,3,200.0
19649,2,5,16,15.25,2,3,200.0
19650,2,5,16,15.2667,2,3,200.0
19651,2,5,16,15.2833,2,3,200.0
19652,2,5,16,15.3,2,3,200.0
19653,2,5,16,15.3167,2,3,200.0
19654,2,5,16,15.3333,2,3,200.0
19655,2,5,16,15.35,2,3,200.0
19656,2,5,16,15.3667,2,3,200.0
19657,2,5,16,15.3833,2,3,200.0
19658,2,5,16,15.4,2,3,200.0
19659,2,5,16,15.4167,2,3,200.0
19660,2,5,16,15.4333,2,3,200.0
19661,2,5,16,15.45,2,3,200.0
19662,2,5,16,15.4667,2,3,200.0
19663,2,5,16,15.4833,2,3,200.0
19664,2,5,16,15.5,2,3,200.0
19665,2,5,16,15.5167,2,3,200.0
19666,2,5,16,15.5333,2,3,200.0
19667,2,5,16,15.55,2,3,200.0
19668,2,5,16,15.5667,2,3,200.0
19669,2,5,16,15.5833,2,3,200.0
19670,2,5,16,15.6,2,3,200.0
19671,2,5,16,15.6167,2,3,200.0
19672,2,5,16,15.6333,2,3,200.0
19673,2,5,16,15.65,2,3,200.0
19674,2,5,16,15.6667,2,3,200.0
19675,2,5,16,15.6833,2,3,200.0
19676,2,5,16,15.7,2,3,200.0
19677,2,5,16,15.7167,2,3,200.0
19678,2,5,16,15.7333,2,3,200.0
19679,2,5,16,15.75,2,3,200.0
19680,2,5,16,15.7667,2,3,200.0
19681,2,5,16,15.7833,2,3,200.0
19682,2,5,16,15.8,2,3,200.0
19683,2,5,16,15.8167,2,3,200.0
19684,2,5,16,15.8333,2,3,200.0
19685,2,5,16,15.85,2,3,200.0
19686,2,5,16,15.8667,2,3,200.0
19687,2,5,16,15.8833,2,3,200.0
19688,2,5,16,15.9,2,3,200.0
19689,2,5,16,15.9167,2,3,200.0
19690,2,5,16,15.9333,2,3,200.0
19691,2,5,16,15.95,2,3,200.0
19692,2,5,16,15.9667,2,3,200.0
19693,2,5,16,15.9833,2,3,200.0
19694,2,5,16,16.0,2,3,200.0
19695,2,5,17,16.0167,2,3,197.71
19696,2,5,17,16.0333,2,3,195.53
19697,2,5,17,16.05,2,3,193.46
19698,2,5,17,16.0667,2,3,191.48
19699,2,5,17,16.0833,2,3,189.62
19700,2,5,17,16.1,2,3,187.86
19701,2,5,17,16.1167,2,3,186.2
19702,2,5,17,16.1333,2,3,184.64
19703,2,5,17,16.15,2,3,183.19
19704,2,5,17,16.1667,2,3,181.84
19705,2,5,17,16.1833,2,3,180.59
19706,2,5,17,16.2,2,3,179.44
19707,2,5,17,16.2167,2,3,178.38
19708,2,5,17,16.2333,2,3,177.42
19709,2,5,17,16.25,2,3,176.56
19710,2,5,17,16.2667,2,3,175.78
19711,2,5,17,16.2833,2,3,175.09
19712,2,5,17,16.3,2,3,174.49
19713,2,5,17,16.3167,2,3,173.96
19714,2,5,17,16.3333,2,3,173.52
19715,2,5,17,16.35,2,3,173.15
19716,2,5,17,16.3667,2,3,172.86
19717,2,5,17,16.3833,2,3,172.63
19718,2,5,17,16.4,2,3,172.47
19719,2,5,17,16.4167,2,3,172.37
19720,2,5,17,16.4333,2,3,172.32
19721,2,5,17,16.45,2,3,172.33
19722,2,5,17,16.4667,2,3,172.39
19723,2,5,17,16.4833,2,3,172.48
19724,2,5,17,16.5,2,3,172.62
19725,2,5,17,16.5167,2,3,172.78
19726,2,5,17,16.5333,2,3,172.98
19727,2,5,17,16.55,2,3,173.19
19728,2,5,17,16.5667,2,3,173.42
19729,2,5,17,16.5833,2,3,173.65
19730,2,5,17,16.6,2,3,173.89
19731,2,5,17,16.6167,2,3,174.13
19732,2,5,17,16.6333,2,3,174.36
19733,2,5,17,16.65,2,3,174.56
19734,2,5,17,16.6667,2,3,174.75
19735,2,5,17,16.6833,2,3,174.9
19736,2,5,17,16.7,2,3,175.01
19737,2,5,17,16.7167,2,3,175.08
19738,2,5,17,16.7333,2,3,175.09
19739,2,5,17,16.75,2,3,175.04
19740,2,5,17,16.7667,2,3,174.92
19741,2,5,17,16.7833,2,3,174.72
19742,2,5,17,16.8,2,3,174.43
19743,2,5,17,16.8167,2,3,174.05
19744,2,5,17,16.8333,2,3,173.55
19745,2,5,17,16.85,2,3,172.95
19746,2,5,17,16.8667,2,3,172.22
19747,2,5,17,16.8833,2,3,171.36
19748,2,5,17,16.9,2,3,170.35
19749,2,5,17,16.9167,2,3,169.19
19750,2,5,17,16.9333,2,3,167.86
19751,2,5,17,16.95,2,3,166.36
19752,2,5,17,16.9667,2,3,164.68
19753,2,5,17,16.9833,2,3,162.8
19754,2,5,17,17.0,2,3,160.71
19755,2,5,18,17.0167,2,3,177.44
19756,2,5,18,17.0333,2,3,176.27
19757,2,5,18,17.05,2,3,175.17
19758,2,5,18,17.0667,2,3,174.12
19759,2,5,18,17.0833,2,3,173.12
19760,2,5,18,17.1,2,3,172.19
19761,2,5,18,17.1167,2,3,171.3
19762,2,5,18,17.1333,2,3,170.47
19763,2,5,18,17.15,2,3,169.69
19764,2,5,18,17.1667,2,3,168.95
19765,2,5,18,17.1833,2,3,168.27
19766,2,5,18,17.2,2,3,167.63
19767,2,5,18,17.2167,2,3,167.04
19768,2,5,18,17.2333,2,3,166.5
19769,2,5,18,17.25,2,3,166.0
19770,2,5,18,17.2667,2,3,165.55
19771,2,5,18,17.2833,2,3,165.14
19772,2,5,18,17.3,2,3,164.77
19773,2,5,18,17.3167,2,3,164.45
19774,2,5,18,17.3333,2,3,164.17
19775,2,5,18,17.35,2,3,163.94
19776,2,5,18,17.3667,2,3,163.74
19777,2,5,18,17.3833,2,3,163.6
19778,2,5,18,17.4,2,3,163.49
19779,2,5,18,17.4167,2,3,163.43
19780,2,5,18,17.4333,2,3,163.42
19781,2,5,18,17.45,2,3,163.45
19782,2,5,18,17.4667,2,3,163.52
19783,2,5,18,17.4833,2,3,163.65
19784,2,5,18,17.5,2,3,163.82
19785,2,5,18,17.5167,2,3,164.04
19786,2,5,18,17.5333,2,3,164.31
19787,2,5,18,17.55,2,3,164.63
19788,2,5,18,17.5667,2,3,165.0
19789,2,5,18,17.5833,2,3,165.43
19790,2,5,18,17.6,2,3,165.91
19791,2,5,18,17.6167,2,3,166.45
19792,2,5,18,17.6333,2,3,167.05
19793,2,5,18,17.65,2,3,167.71
19794,2,5,18,17.6667,2,3,168.43
19795,2,5,18,17.6833,2,3,169.22
19796,2,5,18,17.7,2,3,170.08
19797,2,5,18,17.7167,2,3,171.0
19798,2,5,18,17.7333,2,3,171.99
19799,2,5,18,17.75,2,3,173.06
19800,2,5,18,17.7667,2,3,174.21
19801,2,5,18,17.7833,2,3,175.43
19802,2,5,18,17.8,2,3,176.74
19803,2,5,18,17.8167,2,3,178.13
19804,2,5,18,17.8333,2,3,179.61
19805,2,5,18,17.85,2,3,181.19
19806,2,5,18,17.8667,2,3,182.85
19807,2,5,18,17.8833,2,3,184.62
19808,2,5,18,17.9,2,3,186.48
19809,2,5,18,17.9167,2,3,188.45
19810,2,5,18,17.9333,2,3,190.53
19811,2,5,18,17.95,2,3,192.72
19812,2,5,18,17.9667,2,3,195.02
19813,2,5,18,17.9833,2,3,197.45
19814,2,5,18,18.0,2,3,200.0
19815,2,5,19,18.0167,2,3,197.22
19816,2,5,19,18.0333,2,3,194.58
19817,2,5,19,18.05,2,3,192.08
19818,2,5,19,18.0667,2,3,189.72
19819,2,5,19,18.0833,2,3,187.48
19820,2,5,19,18.1,2,3,185.37
19821,2,5,19,18.1167,2,3,183.37
19822,2,5,19,18.1333,2,3,181.5
19823,2,5,19,18.15,2,3,179.73
19824,2,5,19,18.1667,2,3,178.06
19825,2,5,19,18.1833,2,3,176.5
19826,2,5,19,18.2,2,3,175.04
19827,2,5,19,18.2167,2,3,173.67
19828,2,5,19,18.2333,2,3,172.39
19829,2,5,19,18.25,2,3,171.2
19830,2,5,19,18.2667,2,3,170.08
19831,2,5,19,18.2833,2,3,169.05
19832,2,5,19,18.3,2,3,168.09
19833,2,5,19,18.3167,2,3,167.2
19834,2,5,19,18.3333,2,3,166.38
19835,2,5,19,18.35,2,3,165.62
19836,2,5,19,18.3667,2,3,164.93
19837,2,5,19,18.3833,2,3,164.29
19838,2,5,19,18.4,2,3,163.7
19839,2,5,19,18.4167,2,3,163.17
19840,2,5,19,18.4333,2,3,162.68
19841,2,5,19,18.45,2,3,162.24
19842,2,5,19,18.4667,2,3,161.84
19843,2,5,19,18.4833,2,3,161.48
19844,2,5,19,18.5,2,3,161.16
19845,2,5,19,18.5167,2,3,160.87
19846,2,5,19,18.5333,2,3,160.61
19847,2,5,19,18.55,2,3,160.38
19848,2,5,19,18.5667,2,3,160.18
19849,2,5,19,18.5833,2,3,160.0
19850,2,5,19,18.6,2,3,159.85
19851,2,5,19,18.6167,2,3,159.71
19852,2,5,19,18.6333,2,3,159.6
19853,2,5,19,18.65,2,3,159.5
19854,2,5,19,18.6667,2,3,159.41
19855,2,5,19,18.6833,2,3,159.34
19856,2,5,19,18.7,2,3,159.28
19857,2,5,19,18.7167,2,3,159.22
19858,2,5,19,18.7333,2,3,159.17
19859,2,5,19,18.75,2,3,159.13
19860,2,5,19,18.7667,2,3,159.1
19861,2,5,19,18.7833,2,3,159.07
19862,2,5,19,18.8,2,3,159.04
19863,2,5,19,18.8167,2,3,159.01
19864,2,5,19,18.8333,2,3,158.98
19865,2,5,19,18.85,2,3,158.94
19866,2,5,19,18.8667,2,3,158.91
19867,2,5,19,18.8833,2,3,158.88
19868,2,5,19,18.9,2,3,158.84
19869,2,5,19,18.9167,2,3,158.79
19870,2,5,19,18.9333,2,3,158.74
19871,2,5,19,18.95,2,3,158.69
19872,2,5,19,18.9667,2,3,158.63
19873,2,5,19,18.9833,2,3,158.56
19874,2,5,19,19.0,2,3,158.49
19875,2,5,20,19.0167,2,3,158.41
19876,2,5,20,19.0333,2,3,158.33
19877,2,5,20,19.05,2,3,158.25
19878,2,5,20,19.0667,2,3,158.19
19879,2,5,20,19.0833,2,3,158.13
19880,2,5,20,19.1,2,3,158.09
19881,2,5,20,19.1167,2,3,158.08
19882,2,5,20,19.1333,2,3,158.09
19883,2,5,20,19.15,2,3,158.13
19884,2,5,20,19.1667,2,3,158.2
19885,2,5,20,19.1833,2,3,158.31
19886,2,5,20,19.2,2,3,158.46
19887,2,5,20,19.2167,2,3,158.65
19888,2,5,20,19.2333,2,3,158.89
19889,2,5,20,19.25,2,3,159.17
19890,2,5,20,19.2667,2,3,159.5
19891,2,5,20,19.2833,2,3,159.87
19892,2,5,20,19.3,2,3,160.3
19893,2,5,20,19.3167,2,3,160.78
19894,2,5,20,19.3333,2,3,161.32
19895,2,5,20,19.35,2,3,161.9
19896,2,5,20,19.3667,2,3,162.54
19897,2,5,20,19.3833,2,3,163.23
19898,2,5,20,19.4,2,3,163.98
19899,2,5,20,19.4167,2,3,164.77
19900,2,5,20,19.4333,2,3,165.62
19901,2,5,20,19.45,2,3,166.51
19902,2,5,20,19.4667,2,3,167.46
19903,2,5,20,19.4833,2,3,168.45
19904,2,5,20,19.5,2,3,169.48
19905,2,5,20,19.5167,2,3,170.56
19906,2,5,20,19.5333,2,3,171.67
19907,2,5,20,19.55,2,3,172.82
19908,2,5,20,19.5667,2,3,174.01
19909,2,5,20,19.5833,2,3,175.23
19910,2,5,20,19.6,2,3,176.47
19911,2,5,20,19.6167,2,3,177.73
19912,2,5,20,19.6333,2,3,179.02
19913,2,5,20,19.65,2,3,180.32
19914,2,5,20,19.6667,2,3,181.62
19915,2,5,20,19.6833,2,3,182.93
19916,2,5,20,19.7,2,3,184.24
19917,2,5,20,19.7167,2,3,185.55
19918,2,5,20,19.7333,2,3,186.84
19919,2,5,20,19.75,2,3,188.11
19920,2,5,20,19.7667,2,3,189.36
19921,2,5,20,19.7833,2,3,190.57
19922,2,5,20,19.8,2,3,191.75
19923,2,5,20,19.8167,2,3,192.88
19924,2,5,20,19.8333,2,3,193.96
19925,2,5,20,19.85,2,3,194.98
19926,2,5,20,19.8667,2,3,195.93
19927,2,5,20,19.8833,2,3,196.8
19928,2,5,20,19.9,2,3,197.59
19929,2,5,20,19.9167,2,3,198.28
19930,2,5,20,19.9333,2,3,198.87
19931,2,5,20,19.95,2,3,199.35
19932,2,5,20,19.9667,2,3,199.7
19933,2,5,20,19.9833,2,3,199.92
19934,2,5,20,20.0,2,3,200.0
19935,2,5,21,20.0167,2,3,197.33
19936,2,5,21,20.0333,2,3,194.78
19937,2,5,21,20.05,2,3,192.36
19938,2,5,21,20.0667,2,3,190.07
19939,2,5,21,20.0833,2,3,187.89
19940,2,5,21,20.1,2,3,185.82
19941,2,5,21,20.1167,2,3,183.87
19942,2,5,21,20.1333,2,3,182.03
19943,2,5,21,20.15,2,3,180.29
19944,2,5,21,20.1667,2,3,178.65
19945,2,5,21,20.1833,2,3,177.11
19946,2,5,21,20.2,2,3,175.66
19947,2,5,21,20.2167,2,3,174.31
19948,2,5,21,20.2333,2,3,173.05
19949,2,5,21,20.25,2,3,171.87
19950,2,5,21,20.2667,2,3,170.79
19951,2,5,21,20.2833,2,3,169.79
19952,2,5,21,20.3,2,3,168.87
19953,2,5,21,20.3167,2,3,168.03
19954,2,5,21,20.3333,2,3,167.27
19955,2,5,21,20.35,2,3,166.58
19956,2,5,21,20.3667,2,3,165.97
19957,2,5,21,20.3833,2,3,165.44
19958,2,5,21,20.4,2,3,164.98
19959,2,5,21,20.4167,2,3,164.59
19960,2,5,21,20.4333,2,3,164.28
19961,2,5,21,20.45,2,3,164.04
19962,2,5,21,20.4667,2,3,163.86
19963,2,5,21,20.4833,2,3,163.76
19964,2,5,21,20.5,2,3,163.73
19965,2,5,21,20.5167,2,3,163.77
19966,2,5,21,20.5333,2,3,163.88
19967,2,5,21,20.55,2,3,164.05
19968,2,5,21,20.5667,2,3,164.3
19969,2,5,21,20.5833,2,3,164.62
19970,2,5,21,20.6,2,3,165.02
19971,2,5,21,20.6167,2,3,165.48
19972,2,5,21,20.6333,2,3,166.02
