timestep,plant_id,scenario,production,up_activation,down_activation,area,fuel_type,status,startup
8,49925,2,0.0,0.0,0.0,3,Hydro,0,0
8,49925,3,0.0,0.0,0.0,3,Hydro,0,0
8,49927,1,0.0,0.0,0.0,3,Hydro,0,0
8,49927,2,0.0,0.0,0.0,3,Hydro,0,0
8,49927,3,0.0,0.0,0.0,3,Hydro,0,0
8,49928,1,0.0,0.0,0.0,3,Hydro,0,0
8,49928,2,0.0,0.0,0.0,3,Hydro,0,0
8,49928,3,0.0,0.0,0.0,3,Hydro,0,0
8,49929,1,0.0,0.0,0.0,3,Hydro,0,0
8,49929,2,0.0,0.0,0.0,3,Hydro,0,0
8,49929,3,0.0,0.0,0.0,3,Hydro,0,0
8,49930,1,0.0,0.0,0.0,3,Hydro,0,0
8,49930,2,0.0,0.0,0.0,3,Hydro,0,0
8,49930,3,0.0,0.0,0.0,3,Hydro,0,0
8,49931,1,0.0,0.0,0.0,3,Hydro,0,0
8,49931,2,0.0,0.0,0.0,3,Hydro,0,0
8,49931,3,0.0,0.0,0.0,3,Hydro,0,0
9,1,1,0.0,0.0,0.0,1,Thermal,0,1
9,1,2,0.0,0.0,0.0,1,Thermal,0,1
9,1,3,0.0,0.0,0.0,1,Thermal,0,1
9,2,1,0.0,0.0,0.0,1,Thermal,0,1
9,2,2,0.0,0.0,0.0,1,Thermal,0,1
9,2,3,0.0,0.0,0.0,1,Thermal,0,1
9,3,1,75.99,0.0,0.0,1,Thermal,0,1
9,3,2,75.99,0.0,0.0,1,Thermal,0,1
9,3,3,75.99,0.0,0.0,1,Thermal,0,1
9,4,1,75.99,0.0,0.0,1,Thermal,0,1
9,4,2,75.99,0.0,0.0,1,Thermal,0,1
9,4,3,75.99,0.0,0.0,1,Thermal,0,1
9,5,1,0.0,0.0,0.0,1,Thermal,0,1
9,5,2,0.0,0.0,0.0,1,Thermal,0,1
9,5,3,0.0,0.0,0.0,1,Thermal,0,1
9,6,1,0.0,0.0,0.0,1,Thermal,0,1
9,6,2,0.0,0.0,0.0,1,Thermal,0,1
9,6,3,0.0,0.0,0.0,1,Thermal,0,1
9,7,1,75.99,0.0,0.0,1,Thermal,0,1
9,7,2,73.25,0.0,2.74049,1,Thermal,0,1
9,7,3,75.99,0.0,0.0,1,Thermal,0,1
9,8,1,75.99,0.0,0.0,1,Thermal,0,1
9,8,2,75.99,0.0,0.0,1,Thermal,0,1
9,8,3,75.99,0.0,0.0,1,Thermal,0,1
9,9,1,319.49,133.54648000000006,0.0,1,Thermal,0,1
9,9,2,202.39,16.52804999999996,0.08453000000000027,1,Thermal,0,1
9,9,3,295.59,109.64943999999988,0.0,1,Thermal,0,1
9,10,1,5.49,0.0,0.0,1,Thermal,0,1
9,10,2,2.85,0.0,2.6313100000000107,1,Thermal,0,1
9,10,3,5.49,0.0,0.0,1,Thermal,0,1
9,154,1,12.39,0.0,0.0,2,Wind,0,0
9,154,2,11.49,0.0,0.0,2,Wind,0,0
9,154,3,12.69,0.0,0.0,2,Wind,0,0
9,155,1,67.02,0.0,0.0,2,Wind,0,0
9,155,2,54.86,0.0,0.0,2,Wind,0,0
9,155,3,69.02,0.0,0.0,2,Wind,0,0
9,156,1,45.79,0.0,0.0,2,Wind,0,0
9,156,2,42.48,0.0,0.0,2,Wind,0,0
9,156,3,47.1,0.0,0.0,2,Wind,0,0
9,157,1,50.97,0.0,0.0,2,Wind,0,0
9,157,2,43.77,0.0,0.0,2,Wind,0,0
9,157,3,58.39,0.0,0.0,2,Wind,0,0
9,49900,1,0.0,0.0,0.0,3,Hydro,0,0
9,49900,2,0.0,0.0,0.0,3,Hydro,0,0
9,49900,3,0.0,0.0,0.0,3,Hydro,0,0
9,49901,1,2.18,2.1806100000000055,0.0,3,Hydro,0,0
9,49901,2,0.0,0.0,0.0,3,Hydro,0,0
9,49901,3,2.18,2.1806100000000055,0.0,3,Hydro,0,0
9,49902,1,2.69,2.691939999999996,0.0,3,Hydro,0,0
9,49902,2,0.0,0.0,0.0,3,Hydro,0,0
9,49902,3,2.65,2.647639999999997,0.0,3,Hydro,0,0
9,49903,1,0.05,0.04991000000000004,0.0,3,Hydro,0,0
9,49903,2,0.0,0.0,0.0,3,Hydro,0,0
9,49903,3,0.05,0.04790000000000002,0.0,3,Hydro,0,0
9,49904,1,0.0,0.0,0.0,3,Hydro,0,0
9,49904,2,0.0,0.0,0.0,3,Hydro,0,0
9,49904,3,0.0,0.0,0.0,3,Hydro,0,0
9,49905,1,0.08,0.0,0.0,3,Hydro,0,0
9,49905,2,0.0,0.0,0.07502000000000039,3,Hydro,0,0
9,49905,3,0.08,0.0,0.0,3,Hydro,0,0
9,49906,1,118.11,105.74387000000004,0.0,3,Hydro,0,0
9,49906,2,0.0,0.0,12.36594000000001,3,Hydro,0,0
9,49906,3,85.65,73.28700000000006,0.0,3,Hydro,0,0
9,49907,1,0.0,0.0,0.0,3,Hydro,0,0
9,49907,2,0.0,0.0,0.0,3,Hydro,0,0
9,49907,3,0.0,0.0,0.0,3,Hydro,0,0
9,49908,1,0.0,0.0,0.0,3,Hydro,0,0
9,49908,2,0.0,0.0,0.0,3,Hydro,0,0
9,49908,3,0.0,0.0,0.0,3,Hydro,0,0
9,49911,1,0.0,0.0,0.0,3,Hydro,0,0
9,49911,2,0.0,0.0,0.0,3,Hydro,0,0
9,49911,3,0.0,0.0,0.0,3,Hydro,0,0
9,49912,1,0.0,0.0,0.0,3,Hydro,0,0
9,49912,2,0.0,0.0,0.0,3,Hydro,0,0
9,49912,3,0.0,0.0,0.0,3,Hydro,0,0
9,49913,1,0.0,0.0,0.0,3,Hydro,0,0
9,49913,2,0.0,0.0,0.0,3,Hydro,0,0
9,49913,3,0.0,0.0,0.0,3,Hydro,0,0
9,49914,1,0.0,0.0,0.0,3,Hydro,0,0
9,49914,2,0.0,0.0,0.0,3,Hydro,0,0
9,49914,3,0.0,0.0,0.0,3,Hydro,0,0
9,49915,1,0.0,0.0,0.0,3,Hydro,0,0
9,49915,2,0.0,0.0,0.0,3,Hydro,0,0
9,49915,3,0.0,0.0,0.0,3,Hydro,0,0
9,49920,1,0.0,0.0,0.0,3,Hydro,0,0
9,49920,2,0.0,0.0,0.0,3,Hydro,0,0
9,49920,3,0.0,0.0,0.0,3,Hydro,0,0
9,49921,1,0.0,0.0,0.0,3,Hydro,0,0
9,49921,2,0.0,0.0,0.0,3,Hydro,0,0
9,49921,3,0.0,0.0,0.0,3,Hydro,0,0
9,49922,1,0.0,0.0,0.0,3,Hydro,0,0
9,49922,2,0.0,0.0,0.0,3,Hydro,0,0
9,49922,3,0.0,0.0,0.0,3,Hydro,0,0
9,49923,1,0.0,0.0,0.0,3,Hydro,0,0
9,49923,2,0.0,0.0,0.0,3,Hydro,0,0
9,49923,3,0.0,0.0,0.0,3,Hydro,0,0
9,49924,1,0.0,0.0,0.0,3,Hydro,0,0
9,49924,2,0.0,0.0,0.0,3,Hydro,0,0
9,49924,3,0.0,0.0,0.0,3,Hydro,0,0
9,49925,1,0.0,0.0,0.0,3,Hydro,0,0
9,49925,2,0.0,0.0,0.0,3,Hydro,0,0
9,49925,3,0.0,0.0,0.0,3,Hydro,0,0
9,49927,1,0.0,0.0,0.0,3,Hydro,0,0
9,49927,2,0.0,0.0,0.0,3,Hydro,0,0
9,49927,3,0.0,0.0,0.0,3,Hydro,0,0
9,49928,1,0.0,0.0,0.0,3,Hydro,0,0
9,49928,2,0.0,0.0,0.0,3,Hydro,0,0
9,49928,3,0.0,0.0,0.0,3,Hydro,0,0
9,49929,1,0.0,0.0,0.0,3,Hydro,0,0
9,49929,2,0.0,0.0,0.0,3,Hydro,0,0
9,49929,3,0.0,0.0,0.0,3,Hydro,0,0
9,49930,1,0.0,0.0,0.0,3,Hydro,0,0
9,49930,2,0.0,0.0,0.0,3,Hydro,0,0
9,49930,3,0.0,0.0,0.0,3,Hydro,0,0
9,49931,1,0.0,0.0,0.0,3,Hydro,0,0
9,49931,2,0.0,0.0,0.0,3,Hydro,0,0
9,49931,3,0.0,0.0,0.0,3,Hydro,0,0
10,1,1,0.0,0.0,0.0,1,Thermal,0,1
10,1,2,0.0,0.0,0.0,1,Thermal,0,1
10,1,3,0.0,0.0,0.0,1,Thermal,0,1
10,2,1,0.0,0.0,0.0,1,Thermal,0,1
10,2,2,0.0,0.0,0.0,1,Thermal,0,1
10,2,3,0.0,0.0,0.0,1,Thermal,0,1
10,3,1,75.99,0.0,0.0,1,Thermal,0,1
10,3,2,75.99,0.0,0.0,1,Thermal,0,1
10,3,3,75.99,0.0,0.0,1,Thermal,0,1
10,4,1,75.99,0.0,0.0,1,Thermal,0,1
10,4,2,75.99,0.0,0.0,1,Thermal,0,1
10,4,3,75.99,0.0,0.0,1,Thermal,0,1
10,5,1,0.0,0.0,0.0,1,Thermal,0,1
10,5,2,0.0,0.0,0.0,1,Thermal,0,1
10,5,3,0.0,0.0,0.0,1,Thermal,0,1
10,6,1,0.0,0.0,0.0,1,Thermal,0,1
10,6,2,0.0,0.0,0.0,1,Thermal,0,1
10,6,3,0.0,0.0,0.0,1,Thermal,0,1
10,7,1,75.99,0.0,0.0,1,Thermal,0,1
10,7,2,48.07,0.0,27.92399,1,Thermal,0,1
10,7,3,75.99,0.0,0.0,1,Thermal,0,1
10,8,1,75.99,6.439639999999995,0.0,1,Thermal,0,1
10,8,2,71.71,2.1583100000000006,0.0,1,Thermal,0,1
10,8,3,75.99,6.439639999999995,0.0,1,Thermal,0,1
10,9,1,228.73,56.180850000000035,0.0,1,Thermal,0,1
10,9,2,170.17,0.0,2.37818,1,Thermal,0,1
10,9,3,204.23,31.681579999999993,0.0,1,Thermal,0,1
10,10,1,0.0,0.0,0.0,1,Thermal,0,1
10,10,2,0.0,0.0,0.0,1,Thermal,0,1
10,10,3,0.0,0.0,0.0,1,Thermal,0,1
10,154,1,12.5,0.0,0.0,2,Wind,0,0
10,154,2,11.6,0.0,0.0,2,Wind,0,0
10,154,3,12.89,0.0,0.0,2,Wind,0,0
10,155,1,66.61,0.0,0.0,2,Wind,0,0
10,155,2,58.51,0.0,0.0,2,Wind,0,0
10,155,3,68.61,0.0,0.0,2,Wind,0,0
10,156,1,42.54,0.0,0.0,2,Wind,0,0
10,156,2,39.54,0.0,0.0,2,Wind,0,0
10,156,3,43.84,0.0,0.0,2,Wind,0,0
10,157,1,58.14,0.0,0.0,2,Wind,0,0
10,157,2,51.09,0.0,0.0,2,Wind,0,0
10,157,3,62.7,0.0,0.0,2,Wind,0,0
10,49900,1,0.0,0.0,0.0,3,Hydro,0,0
10,49900,2,0.0,0.0,0.0,3,Hydro,0,0
10,49900,3,0.0,0.0,0.0,3,Hydro,0,0
10,49901,1,7.82,7.822500000000012,0.0,3,Hydro,0,0
10,49901,2,0.0,0.0,0.0,3,Hydro,0,0
10,49901,3,7.82,7.822429999999983,0.0,3,Hydro,0,0
10,49902,1,9.5,9.498719999999992,0.0,3,Hydro,0,0
10,49902,2,0.0,0.0,0.0,3,Hydro,0,0
10,49902,3,9.5,9.498719999999992,0.0,3,Hydro,0,0
10,49903,1,0.0,0.0,0.0,3,Hydro,0,0
10,49903,2,0.0,0.0,0.0,3,Hydro,0,0
10,49903,3,0.0,0.0,0.0,3,Hydro,0,0
10,49904,1,0.0,0.0,0.0,3,Hydro,0,0
10,49904,2,0.0,0.0,0.0,3,Hydro,0,0
10,49904,3,0.0,0.0,0.0,3,Hydro,0,0
10,49905,1,0.0,0.0,0.0,3,Hydro,0,0
10,49905,2,0.0,0.0,0.0,3,Hydro,0,0
10,49905,3,0.0,0.0,0.0,3,Hydro,0,0
10,49906,1,122.74,122.74176000000008,0.0,3,Hydro,0,0
10,49906,2,0.0,0.0,0.0,3,Hydro,0,0
10,49906,3,92.77,92.7679699999999,0.0,3,Hydro,0,0
10,49907,1,0.0,0.0,0.0,3,Hydro,0,0
10,49907,2,0.0,0.0,0.0,3,Hydro,0,0
10,49907,3,0.0,0.0,0.0,3,Hydro,0,0
10,49908,1,0.0,0.0,0.0,3,Hydro,0,0
10,49908,2,0.0,0.0,0.0,3,Hydro,0,0
10,49908,3,0.0,0.0,0.0,3,Hydro,0,0
10,49911,1,0.0,0.0,0.0,3,Hydro,0,0
10,49911,2,0.0,0.0,0.0,3,Hydro,0,0
10,49911,3,0.0,0.0,0.0,3,Hydro,0,0
10,49912,1,0.0,0.0,0.0,3,Hydro,0,0
10,49912,2,0.0,0.0,0.0,3,Hydro,0,0
10,49912,3,0.0,0.0,0.0,3,Hydro,0,0
10,49913,1,0.0,0.0,0.0,3,Hydro,0,0
10,49913,2,0.0,0.0,0.0,3,Hydro,0,0
10,49913,3,0.0,0.0,0.0,3,Hydro,0,0
10,49914,1,0.0,0.0,0.0,3,Hydro,0,0
10,49914,2,0.0,0.0,0.0,3,Hydro,0,0
10,49914,3,0.0,0.0,0.0,3,Hydro,0,0
10,49915,1,0.0,0.0,0.0,3,Hydro,0,0
10,49915,2,0.0,0.0,0.0,3,Hydro,0,0
10,49915,3,0.0,0.0,0.0,3,Hydro,0,0
10,49920,1,0.76,0.76239,0.0,3,Hydro,0,0
10,49920,2,0.0,0.0,0.0,3,Hydro,0,0
10,49920,3,0.76,0.76239,0.0,3,Hydro,0,0
10,49921,1,0.0,0.0,0.0,3,Hydro,0,0
10,49921,2,0.0,0.0,0.0,3,Hydro,0,0
10,49921,3,0.0,0.0,0.0,3,Hydro,0,0
10,49922,1,0.0,0.0,0.0,3,Hydro,0,0
10,49922,2,0.0,0.0,0.0,3,Hydro,0,0
10,49922,3,0.0,0.0,0.0,3,Hydro,0,0
10,49923,1,0.0,0.0,0.0,3,Hydro,0,0
10,49923,2,0.0,0.0,0.0,3,Hydro,0,0
10,49923,3,0.0,0.0,0.0,3,Hydro,0,0
10,49924,1,0.0,0.0,0.0,3,Hydro,0,0
10,49924,2,0.0,0.0,0.0,3,Hydro,0,0
10,49924,3,0.0,0.0,0.0,3,Hydro,0,0
10,49925,1,0.0,0.0,0.0,3,Hydro,0,0
10,49925,2,0.0,0.0,0.0,3,Hydro,0,0
10,49925,3,0.0,0.0,0.0,3,Hydro,0,0
10,49927,1,0.0,0.0,0.0,3,Hydro,0,0
10,49927,2,0.0,0.0,0.0,3,Hydro,0,0
10,49927,3,0.0,0.0,0.0,3,Hydro,0,0
10,49928,1,0.0,0.0,0.0,3,Hydro,0,0
10,49928,2,0.0,0.0,0.0,3,Hydro,0,0
10,49928,3,0.0,0.0,0.0,3,Hydro,0,0
10,49929,1,0.0,0.0,0.0,3,Hydro,0,0
10,49929,2,0.0,0.0,0.0,3,Hydro,0,0
10,49929,3,0.0,0.0,0.0,3,Hydro,0,0
10,49930,1,0.0,0.0,0.0,3,Hydro,0,0
10,49930,2,0.0,0.0,0.0,3,Hydro,0,0
10,49930,3,0.0,0.0,0.0,3,Hydro,0,0
10,49931,1,0.0,0.0,0.0,3,Hydro,0,0
10,49931,2,0.0,0.0,0.0,3,Hydro,0,0
10,49931,3,0.0,0.0,0.0,3,Hydro,0,0
11,1,1,0.0,0.0,0.0,1,Thermal,0,1
11,1,2,0.0,0.0,0.0,1,Thermal,0,1
11,1,3,0.0,0.0,0.0,1,Thermal,0,1
11,2,1,0.0,0.0,0.0,1,Thermal,0,1
11,2,2,0.0,0.0,0.0,1,Thermal,0,1
11,2,3,0.0,0.0,0.0,1,Thermal,0,1
11,3,1,75.99,0.0,0.0,1,Thermal,0,1
11,3,2,73.05,0.0,2.9372099999999994,1,Thermal,0,1
11,3,3,74.7,0.0,1.2850700000000004,1,Thermal,0,1
11,4,1,75.99,0.0,0.0,1,Thermal,0,1
11,4,2,75.99,0.0,0.0,1,Thermal,0,1
11,4,3,75.99,0.0,0.0,1,Thermal,0,1
11,5,1,0.0,0.0,0.0,1,Thermal,0,1
11,5,2,0.0,0.0,0.0,1,Thermal,0,1
11,5,3,0.0,0.0,0.0,1,Thermal,0,1
11,6,1,0.0,0.0,0.0,1,Thermal,0,1
11,6,2,0.0,0.0,0.0,1,Thermal,0,1
11,6,3,0.0,0.0,0.0,1,Thermal,0,1
11,7,1,75.99,0.0,0.0,1,Thermal,0,1
11,7,2,64.71,0.0,11.279970000000015,1,Thermal,0,1
11,7,3,75.99,0.0,0.0,1,Thermal,0,1
11,8,1,75.99,43.80007999999995,0.0,1,Thermal,0,1
11,8,2,42.05,9.85651,0.0,1,Thermal,0,1
11,8,3,75.99,43.80007999999995,0.0,1,Thermal,0,1
11,9,1,198.94,6.431390000000025,3.1238300000000083,1,Thermal,0,1
11,9,2,170.0,0.0,25.62776999999997,1,Thermal,0,1
11,9,3,178.57,1.2993399999999944,18.354750000000024,1,Thermal,0,1
11,10,1,0.0,0.0,0.0,1,Thermal,0,1
11,10,2,0.0,0.0,0.0,1,Thermal,0,1
11,10,3,0.0,0.0,0.0,1,Thermal,0,1
11,154,1,12.6,0.0,0.0,2,Wind,0,0
11,154,2,11.7,0.0,0.0,2,Wind,0,0
11,154,3,12.9,0.0,0.0,2,Wind,0,0
11,155,1,66.31,0.0,0.0,2,Wind,0,0
11,155,2,61.61,0.0,0.0,2,Wind,0,0
11,155,3,68.31,0.0,0.0,2,Wind,0,0
11,156,1,40.35,0.0,0.0,2,Wind,0,0
11,156,2,37.54,0.0,0.0,2,Wind,0,0
11,156,3,41.65,0.0,0.0,2,Wind,0,0
11,157,1,59.67,0.0,0.0,2,Wind,0,0
11,157,2,50.47,0.0,0.0,2,Wind,0,0
11,157,3,62.7,0.0,0.0,2,Wind,0,0
11,49900,1,0.0,0.0,0.0,3,Hydro,0,0
11,49900,2,0.0,0.0,0.0,3,Hydro,0,0
11,49900,3,0.0,0.0,0.0,3,Hydro,0,0
11,49901,1,10.4,10.395530000000017,0.0,3,Hydro,0,0
11,49901,2,0.0,0.0,0.0,3,Hydro,0,0
11,49901,3,10.4,10.395530000000017,0.0,3,Hydro,0,0
11,49902,1,12.62,12.358800000000013,0.0,3,Hydro,0,0
11,49902,2,0.0,0.0,0.26398000000000016,3,Hydro,0,0
11,49902,3,12.62,12.359640000000002,0.0,3,Hydro,0,0
11,49903,1,0.0,0.0,0.0,3,Hydro,0,0
11,49903,2,0.0,0.0,0.0,3,Hydro,0,0
11,49903,3,0.0,0.0,0.0,3,Hydro,0,0
11,49904,1,0.0,0.0,0.0,3,Hydro,0,0
11,49904,2,0.0,0.0,0.0,3,Hydro,0,0
11,49904,3,0.0,0.0,0.0,3,Hydro,0,0
11,49905,1,0.0,0.0,0.0,3,Hydro,0,0
11,49905,2,0.0,0.0,0.0,3,Hydro,0,0
11,49905,3,0.0,0.0,0.0,3,Hydro,0,0
11,49906,1,121.08,121.07961999999996,0.0,3,Hydro,0,0
11,49906,2,0.0,0.0,0.0,3,Hydro,0,0
11,49906,3,89.08,89.08001999999993,0.0,3,Hydro,0,0
11,49907,1,0.0,0.0,0.0,3,Hydro,0,0
11,49907,2,0.0,0.0,0.0,3,Hydro,0,0
11,49907,3,0.0,0.0,0.0,3,Hydro,0,0
11,49908,1,0.0,0.0,0.0,3,Hydro,0,0
11,49908,2,0.0,0.0,0.0,3,Hydro,0,0
11,49908,3,0.0,0.0,0.0,3,Hydro,0,0
11,49911,1,0.0,0.0,0.0,3,Hydro,0,0
11,49911,2,0.0,0.0,0.0,3,Hydro,0,0
11,49911,3,0.0,0.0,0.0,3,Hydro,0,0
11,49912,1,0.0,0.0,0.0,3,Hydro,0,0
11,49912,2,0.0,0.0,0.0,3,Hydro,0,0
11,49912,3,0.0,0.0,0.0,3,Hydro,0,0
11,49913,1,0.0,0.0,0.0,3,Hydro,0,0
11,49913,2,0.0,0.0,0.0,3,Hydro,0,0
11,49913,3,0.0,0.0,0.0,3,Hydro,0,0
11,49914,1,0.0,0.0,0.0,3,Hydro,0,0
11,49914,2,0.0,0.0,0.0,3,Hydro,0,0
11,49914,3,0.0,0.0,0.0,3,Hydro,0,0
11,49915,1,0.0,0.0,0.0,3,Hydro,0,0
11,49915,2,0.0,0.0,0.0,3,Hydro,0,0
11,49915,3,0.0,0.0,0.0,3,Hydro,0,0
11,49920,1,7.24,7.235730000000004,0.0,3,Hydro,0,0
11,49920,2,0.0,0.0,0.0,3,Hydro,0,0
11,49920,3,7.24,7.235730000000004,0.0,3,Hydro,0,0
11,49921,1,0.0,0.0,0.0,3,Hydro,0,0
11,49921,2,0.0,0.0,0.0,3,Hydro,0,0
11,49921,3,0.0,0.0,0.0,3,Hydro,0,0
11,49922,1,0.0,0.0,0.0,3,Hydro,0,0
11,49922,2,0.0,0.0,0.0,3,Hydro,0,0
11,49922,3,0.0,0.0,0.0,3,Hydro,0,0
11,49923,1,0.0,0.0,0.0,3,Hydro,0,0
11,49923,2,0.0,0.0,0.0,3,Hydro,0,0
11,49923,3,0.0,0.0,0.0,3,Hydro,0,0
11,49924,1,0.0,0.0,0.0,3,Hydro,0,0
11,49924,2,0.0,0.0,0.0,3,Hydro,0,0
11,49924,3,0.0,0.0,0.0,3,Hydro,0,0
11,49925,1,0.0,0.0,0.0,3,Hydro,0,0
11,49925,2,0.0,0.0,0.0,3,Hydro,0,0
11,49925,3,0.0,0.0,0.0,3,Hydro,0,0
11,49927,1,0.0,0.0,0.0,3,Hydro,0,0
11,49927,2,0.0,0.0,0.0,3,Hydro,0,0
11,49927,3,0.0,0.0,0.0,3,Hydro,0,0
11,49928,1,0.0,0.0,0.0,3,Hydro,0,0
11,49928,2,0.0,0.0,0.0,3,Hydro,0,0
11,49928,3,0.0,0.0,0.0,3,Hydro,0,0
11,49929,1,0.0,0.0,0.0,3,Hydro,0,0
11,49929,2,0.0,0.0,0.0,3,Hydro,0,0
11,49929,3,0.0,0.0,0.0,3,Hydro,0,0
11,49930,1,0.0,0.0,0.0,3,Hydro,0,0
11,49930,2,0.0,0.0,0.0,3,Hydro,0,0
11,49930,3,0.0,0.0,0.0,3,Hydro,0,0
11,49931,1,0.0,0.0,0.0,3,Hydro,0,0
11,49931,2,0.0,0.0,0.0,3,Hydro,0,0
11,49931,3,0.0,0.0,0.0,3,Hydro,0,0
12,1,1,0.0,0.0,0.0,1,Thermal,0,1
12,1,2,0.0,0.0,0.0,1,Thermal,0,1
12,1,3,0.0,0.0,0.0,1,Thermal,0,1
12,2,1,0.0,0.0,0.0,1,Thermal,0,1
12,2,2,0.0,0.0,0.0,1,Thermal,0,1
12,2,3,0.0,0.0,0.0,1,Thermal,0,1
12,3,1,75.99,0.0,0.0,1,Thermal,0,1
12,3,2,63.12,0.0,12.866500000000006,1,Thermal,0,1
12,3,3,72.15,0.0,3.842650000000007,1,Thermal,0,1
12,4,1,75.99,6.434630000000001,0.0,1,Thermal,0,1
12,4,2,69.56,0.0,0.0,1,Thermal,0,1
12,4,3,74.78,5.2258099999999965,0.0,1,Thermal,0,1
12,5,1,0.0,0.0,0.0,1,Thermal,0,1
12,5,2,0.0,0.0,0.0,1,Thermal,0,1
12,5,3,0.0,0.0,0.0,1,Thermal,0,1
12,6,1,0.0,0.0,0.0,1,Thermal,0,1
12,6,2,0.0,0.0,0.0,1,Thermal,0,1
12,6,3,0.0,0.0,0.0,1,Thermal,0,1
12,7,1,75.99,0.0,0.0,1,Thermal,0,1
12,7,2,38.46,0.0,37.528569999999995,1,Thermal,0,1
12,7,3,71.29,0.0,4.704929999999997,1,Thermal,0,1
12,8,1,75.99,6.4419800000000125,0.0,1,Thermal,0,1
12,8,2,70.68,1.1303299999999943,0.0,1,Thermal,0,1
12,8,3,75.99,6.4419800000000125,0.0,1,Thermal,0,1
12,9,1,182.78,0.0,1.5216399999999972,1,Thermal,0,1
12,9,2,170.0,0.0,14.298069999999983,1,Thermal,0,1
12,9,3,170.07,0.0,14.231509999999982,1,Thermal,0,1
12,10,1,0.0,0.0,0.0,1,Thermal,0,1
12,10,2,0.0,0.0,0.0,1,Thermal,0,1
12,10,3,0.0,0.0,0.0,1,Thermal,0,1
12,154,1,12.51,0.0,0.0,2,Wind,0,0
12,154,2,11.7,0.0,0.0,2,Wind,0,0
12,154,3,12.9,0.0,0.0,2,Wind,0,0
12,155,1,66.11,0.0,0.0,2,Wind,0,0
12,155,2,61.51,0.0,0.0,2,Wind,0,0
12,155,3,68.21,0.0,0.0,2,Wind,0,0
12,156,1,39.23,0.0,0.0,2,Wind,0,0
12,156,2,36.43,0.0,0.0,2,Wind,0,0
12,156,3,40.43,0.0,0.0,2,Wind,0,0
12,157,1,60.78,0.0,0.0,2,Wind,0,0
12,157,2,52.7,0.0,0.0,2,Wind,0,0
12,157,3,62.71,0.0,0.0,2,Wind,0,0
12,49900,1,0.0,0.0,0.0,3,Hydro,0,0
12,49900,2,0.0,0.0,0.0,3,Hydro,0,0
12,49900,3,0.0,0.0,0.0,3,Hydro,0,0
12,49901,1,6.06,6.063750000000014,0.0,3,Hydro,0,0
12,49901,2,0.0,0.0,0.0,3,Hydro,0,0
12,49901,3,6.06,6.063750000000014,0.0,3,Hydro,0,0
12,49902,1,7.36,2.8284100000000074,0.0,3,Hydro,0,0
12,49902,2,0.0,0.0,4.534860000000002,3,Hydro,0,0
12,49902,3,7.36,2.8284100000000074,0.0,3,Hydro,0,0
12,49903,1,0.0,0.0,0.0,3,Hydro,0,0
12,49903,2,0.0,0.0,0.0,3,Hydro,0,0
12,49903,3,0.0,0.0,0.0,3,Hydro,0,0
12,49904,1,0.0,0.0,0.0,3,Hydro,0,0
12,49904,2,0.0,0.0,0.0,3,Hydro,0,0
12,49904,3,0.0,0.0,0.0,3,Hydro,0,0
12,49905,1,0.0,0.0,0.0,3,Hydro,0,0
12,49905,2,0.0,0.0,0.0,3,Hydro,0,0
12,49905,3,0.0,0.0,0.0,3,Hydro,0,0
12,49906,1,122.23,122.22583,0.0,3,Hydro,0,0
12,49906,2,0.63,0.6318900000000004,0.0,3,Hydro,0,0
12,49906,3,91.14,91.13648,0.0,3,Hydro,0,0
12,49907,1,0.0,0.0,0.0,3,Hydro,0,0
12,49907,2,0.0,0.0,0.0,3,Hydro,0,0
12,49907,3,0.0,0.0,0.0,3,Hydro,0,0
12,49908,1,0.0,0.0,0.0,3,Hydro,0,0
12,49908,2,0.0,0.0,0.0,3,Hydro,0,0
12,49908,3,0.0,0.0,0.0,3,Hydro,0,0
12,49911,1,0.0,0.0,0.0,3,Hydro,0,0
12,49911,2,0.0,0.0,0.0,3,Hydro,0,0
12,49911,3,0.0,0.0,0.0,3,Hydro,0,0
12,49912,1,0.0,0.0,0.0,3,Hydro,0,0
12,49912,2,0.0,0.0,0.0,3,Hydro,0,0
12,49912,3,0.0,0.0,0.0,3,Hydro,0,0
12,49913,1,0.0,0.0,0.0,3,Hydro,0,0
12,49913,2,0.0,0.0,0.0,3,Hydro,0,0
12,49913,3,0.0,0.0,0.0,3,Hydro,0,0
12,49914,1,0.0,0.0,0.0,3,Hydro,0,0
12,49914,2,0.0,0.0,0.0,3,Hydro,0,0
12,49914,3,0.0,0.0,0.0,3,Hydro,0,0
12,49915,1,0.0,0.0,0.0,3,Hydro,0,0
12,49915,2,0.0,0.0,0.0,3,Hydro,0,0
12,49915,3,0.0,0.0,0.0,3,Hydro,0,0
12,49920,1,19.45,19.454350000000023,0.0,3,Hydro,0,0
12,49920,2,0.0,0.0,0.0,3,Hydro,0,0
12,49920,3,16.6,16.598599999999987,0.0,3,Hydro,0,0
12,49921,1,0.0,0.0,0.0,3,Hydro,0,0
12,49921,2,0.0,0.0,0.0,3,Hydro,0,0
12,49921,3,0.0,0.0,0.0,3,Hydro,0,0
12,49922,1,0.0,0.0,0.0,3,Hydro,0,0
12,49922,2,0.0,0.0,0.0,3,Hydro,0,0
12,49922,3,0.0,0.0,0.0,3,Hydro,0,0
12,49923,1,0.0,0.0,0.0,3,Hydro,0,0
