scenario;area;timestep;load;timestep_fractional
0;2;37;419;3.0833
0;2;38;405.1;3.1
0;2;38;405.1;3.1167
0;2;38;405.1;3.1333
0;2;38;405.1;3.15
0;2;38;405.1;3.1667
0;2;39;407.4;3.1833
0;2;39;407.4;3.2
0;2;39;407.4;3.2167
0;2;39;407.4;3.2333
0;2;39;407.4;3.25
0;2;40;411.1;3.2667
0;2;40;411.1;3.2833
0;2;40;411.1;3.3
0;2;40;411.1;3.3167
0;2;40;411.1;3.3333
0;2;41;410.6;3.35
0;2;41;410.6;3.3667
0;2;41;410.6;3.3833
0;2;41;410.6;3.4
0;2;41;410.6;3.4167
0;2;42;405.5;3.4333
0;2;42;405.5;3.45
0;2;42;405.5;3.4667
0;2;42;405.5;3.4833
0;2;42;405.5;3.5
0;2;43;408.7;3.5167
0;2;43;408.7;3.5333
0;2;43;408.7;3.55
0;2;43;408.7;3.5667
0;2;43;408.7;3.5833
0;2;44;412.4;3.6
0;2;44;412.4;3.6167
0;2;44;412.4;3.6333
0;2;44;412.4;3.65
0;2;44;412.4;3.6667
0;2;45;400.2;3.6833
0;2;45;400.2;3.7
0;2;45;400.2;3.7167
0;2;45;400.2;3.7333
0;2;45;400.2;3.75
0;2;46;395.6;3.7667
0;2;46;395.6;3.7833
0;2;46;395.6;3.8
0;2;46;395.6;3.8167
0;2;46;395.6;3.8333
0;2;47;406.7;3.85
0;2;47;406.7;3.8667
0;2;47;406.7;3.8833
0;2;47;406.7;3.9
0;2;47;406.7;3.9167
0;2;48;409.6;3.9333
0;2;48;409.6;3.95
0;2;48;409.6;3.9667
0;2;48;409.6;3.9833
0;2;48;409.6;4
0;2;49;401;4.0167
0;2;49;401;4.0333
0;2;49;401;4.05
0;2;49;401;4.0667
0;2;49;401;4.0833
0;2;50;399.5;4.1
0;2;50;399.5;4.1167
0;2;50;399.5;4.1333
0;2;50;399.5;4.15
0;2;50;399.5;4.1667
0;2;51;399.4;4.1833
0;2;51;399.4;4.2
0;2;51;399.4;4.2167
0;2;51;399.4;4.2333
0;2;51;399.4;4.25
0;2;52;393.4;4.2667
0;2;52;393.4;4.2833
0;2;52;393.4;4.3
0;2;52;393.4;4.3167
0;2;52;393.4;4.3333
0;2;53;402.1;4.35
0;2;53;402.1;4.3667
0;2;53;402.1;4.3833
0;2;53;402.1;4.4
0;2;53;402.1;4.4167
0;2;54;402.8;4.4333
0;2;54;402.8;4.45
0;2;54;402.8;4.4667
0;2;54;402.8;4.4833
0;2;54;402.8;4.5
0;2;55;398.4;4.5167
0;2;55;398.4;4.5333
0;2;55;398.4;4.55
0;2;55;398.4;4.5667
0;2;55;398.4;4.5833
0;2;56;410.8;4.6
0;2;56;410.8;4.6167
0;2;56;410.8;4.6333
0;2;56;410.8;4.65
0;2;56;410.8;4.6667
0;2;57;405.6;4.6833
0;2;57;405.6;4.7
0;2;57;405.6;4.7167
0;2;57;405.6;4.7333
0;2;57;405.6;4.75
0;2;58;397.2;4.7667
0;2;58;397.2;4.7833
0;2;58;397.2;4.8
0;2;58;397.2;4.8167
0;2;58;397.2;4.8333
0;2;59;398.6;4.85
0;2;59;398.6;4.8667
0;2;59;398.6;4.8833
0;2;59;398.6;4.9
0;2;59;398.6;4.9167
0;2;60;402.4;4.9333
0;2;60;402.4;4.95
0;2;60;402.4;4.9667
0;2;60;402.4;4.9833
0;2;60;402.4;5
0;2;61;410;5.0167
0;2;61;410;5.0333
0;2;61;410;5.05
0;2;61;410;5.0667
0;2;61;410;5.0833
0;2;62;406.5;5.1
0;2;62;406.5;5.1167
0;2;62;406.5;5.1333
0;2;62;406.5;5.15
0;2;62;406.5;5.1667
0;2;63;413.1;5.1833
0;2;63;413.1;5.2
0;2;63;413.1;5.2167
0;2;63;413.1;5.2333
0;2;63;413.1;5.25
0;2;64;400.3;5.2667
0;2;64;400.3;5.2833
0;2;64;400.3;5.3
0;2;64;400.3;5.3167
0;2;64;400.3;5.3333
0;2;65;401;5.35
0;2;65;401;5.3667
0;2;65;401;5.3833
0;2;65;401;5.4
0;2;65;401;5.4167
0;2;66;417;5.4333
0;2;66;417;5.45
0;2;66;417;5.4667
0;2;66;417;5.4833
0;2;66;417;5.5
0;2;67;393.4;5.5167
0;2;67;393.4;5.5333
0;2;67;393.4;5.55
0;2;67;393.4;5.5667
0;2;67;393.4;5.5833
0;2;68;413.3;5.6
0;2;68;413.3;5.6167
0;2;68;413.3;5.6333
0;2;68;413.3;5.65
0;2;68;413.3;5.6667
0;2;69;414.3;5.6833
0;2;69;414.3;5.7
0;2;69;414.3;5.7167
0;2;69;414.3;5.7333
0;2;69;414.3;5.75
0;2;70;398.7;5.7667
0;2;70;398.7;5.7833
0;2;70;398.7;5.8
0;2;70;398.7;5.8167
0;2;70;398.7;5.8333
0;2;71;405;5.85
0;2;71;405;5.8667
0;2;71;405;5.8833
0;2;71;405;5.9
0;2;71;405;5.9167
0;2;72;399.8;5.9333
0;2;72;399.8;5.95
0;2;72;399.8;5.9667
0;2;72;399.8;5.9833
0;2;72;399.8;6
0;2;73;403.4;6.0167
0;2;73;403.4;6.0333
0;2;73;403.4;6.05
0;2;73;403.4;6.0667
0;2;73;403.4;6.0833
0;2;74;406;6.1
0;2;74;406;6.1167
0;2;74;406;6.1333
0;2;74;406;6.15
0;2;74;406;6.1667
0;2;75;419.3;6.1833
0;2;75;419.3;6.2
0;2;75;419.3;6.2167
0;2;75;419.3;6.2333
0;2;75;419.3;6.25
0;2;76;412.7;6.2667
0;2;76;412.7;6.2833
0;2;76;412.7;6.3
0;2;76;412.7;6.3167
0;2;76;412.7;6.3333
0;2;77;422.2;6.35
0;2;77;422.2;6.3667
0;2;77;422.2;6.3833
0;2;77;422.2;6.4
0;2;77;422.2;6.4167
0;2;78;431;6.4333
0;2;78;431;6.45
0;2;78;431;6.4667
0;2;78;431;6.4833
0;2;78;431;6.5
0;2;79;418.4;6.5167
0;2;79;418.4;6.5333
0;2;79;418.4;6.55
0;2;79;418.4;6.5667
0;2;79;418.4;6.5833
0;2;80;430.8;6.6
0;2;80;430.8;6.6167
0;2;80;430.8;6.6333
0;2;80;430.8;6.65
0;2;80;430.8;6.6667
0;2;81;421.4;6.6833
0;2;81;421.4;6.7
0;2;81;421.4;6.7167
0;2;81;421.4;6.7333
0;2;81;421.4;6.75
0;2;82;427.2;6.7667
0;2;82;427.2;6.7833
0;2;82;427.2;6.8
0;2;82;427.2;6.8167
0;2;82;427.2;6.8333
0;2;83;428.1;6.85
0;2;83;428.1;6.8667
0;2;83;428.1;6.8833
0;2;83;428.1;6.9
0;2;83;428.1;6.9167
0;2;84;424.6;6.9333
0;2;84;424.6;6.95
0;2;84;424.6;6.9667
0;2;84;424.6;6.9833
0;2;84;424.6;7
0;2;85;424.2;7.0167
0;2;85;424.2;7.0333
0;2;85;424.2;7.05
0;2;85;424.2;7.0667
0;2;85;424.2;7.0833
0;2;86;410;7.1
0;2;86;410;7.1167
0;2;86;410;7.1333
0;2;86;410;7.15
0;2;86;410;7.1667
0;2;87;424.9;7.1833
0;2;87;424.9;7.2
0;2;87;424.9;7.2167
0;2;87;424.9;7.2333
0;2;87;424.9;7.25
0;2;88;430.8;7.2667
0;2;88;430.8;7.2833
0;2;88;430.8;7.3
0;2;88;430.8;7.3167
0;2;88;430.8;7.3333
0;2;89;428.1;7.35
0;2;89;428.1;7.3667
0;2;89;428.1;7.3833
0;2;89;428.1;7.4
0;2;89;428.1;7.4167
0;2;90;420;7.4333
0;2;90;420;7.45
0;2;90;420;7.4667
0;2;90;420;7.4833
0;2;90;420;7.5
0;2;91;415.9;7.5167
0;2;91;415.9;7.5333
0;2;91;415.9;7.55
0;2;91;415.9;7.5667
0;2;91;415.9;7.5833
0;2;92;411.1;7.6
0;2;92;411.1;7.6167
0;2;92;411.1;7.6333
0;2;92;411.1;7.65
0;2;92;411.1;7.6667
0;2;93;421.9;7.6833
0;2;93;421.9;7.7
0;2;93;421.9;7.7167
0;2;93;421.9;7.7333
0;2;93;421.9;7.75
0;2;94;413.5;7.7667
0;2;94;413.5;7.7833
0;2;94;413.5;7.8
0;2;94;413.5;7.8167
0;2;94;413.5;7.8333
0;2;95;428.1;7.85
0;2;95;428.1;7.8667
0;2;95;428.1;7.8833
0;2;95;428.1;7.9
0;2;95;428.1;7.9167
0;2;96;430.3;7.9333
0;2;96;430.3;7.95
0;2;96;430.3;7.9667
0;2;96;430.3;7.9833
0;2;96;430.3;8
0;2;97;421.3;8.0167
0;2;97;421.3;8.0333
0;2;97;421.3;8.05
0;2;97;421.3;8.0667
0;2;97;421.3;8.0833
0;2;98;426.4;8.1
0;2;98;426.4;8.1167
0;2;98;426.4;8.1333
0;2;98;426.4;8.15
0;2;98;426.4;8.1667
0;2;99;436.9;8.1833
0;2;99;436.9;8.2
0;2;99;436.9;8.2167
0;2;99;436.9;8.2333
0;2;99;436.9;8.25
0;2;100;440.9;8.2667
0;2;100;440.9;8.2833
0;2;100;440.9;8.3
0;2;100;440.9;8.3167
0;2;100;440.9;8.3333
0;2;101;426;8.35
0;2;101;426;8.3667
0;2;101;426;8.3833
0;2;101;426;8.4
0;2;101;426;8.4167
0;2;102;443.2;8.4333
0;2;102;443.2;8.45
0;2;102;443.2;8.4667
0;2;102;443.2;8.4833
0;2;102;443.2;8.5
0;2;103;437.8;8.5167
0;2;103;437.8;8.5333
0;2;103;437.8;8.55
0;2;103;437.8;8.5667
0;2;103;437.8;8.5833
0;2;104;429.1;8.6
0;2;104;429.1;8.6167
0;2;104;429.1;8.6333
0;2;104;429.1;8.65
0;2;104;429.1;8.6667
0;2;105;439.1;8.6833
0;2;105;439.1;8.7
0;2;105;439.1;8.7167
0;2;105;439.1;8.7333
0;2;105;439.1;8.75
0;2;106;443.8;8.7667
0;2;106;443.8;8.7833
0;2;106;443.8;8.8
0;2;106;443.8;8.8167
0;2;106;443.8;8.8333
0;2;107;435.7;8.85
0;2;107;435.7;8.8667
0;2;107;435.7;8.8833
0;2;107;435.7;8.9
0;2;107;435.7;8.9167
0;2;108;453.3;8.9333
0;2;108;453.3;8.95
0;2;108;453.3;8.9667
0;2;108;453.3;8.9833
0;2;108;453.3;9
0;2;109;448.9;9.0167
0;2;109;448.9;9.0333
0;2;109;448.9;9.05
0;2;109;448.9;9.0667
0;2;109;448.9;9.0833
0;2;110;452.4;9.1
0;2;110;452.4;9.1167
0;2;110;452.4;9.1333
0;2;110;452.4;9.15
0;2;110;452.4;9.1667
0;2;111;442;9.1833
0;2;111;442;9.2
0;2;111;442;9.2167
0;2;111;442;9.2333
0;2;111;442;9.25
0;2;112;446.8;9.2667
0;2;112;446.8;9.2833
0;2;112;446.8;9.3
0;2;112;446.8;9.3167
0;2;112;446.8;9.3333
0;2;113;455.2;9.35
0;2;113;455.2;9.3667
0;2;113;455.2;9.3833
0;2;113;455.2;9.4
0;2;113;455.2;9.4167
0;2;114;458.3;9.4333
0;2;114;458.3;9.45
0;2;114;458.3;9.4667
0;2;114;458.3;9.4833
0;2;114;458.3;9.5
0;2;115;453.9;9.5167
0;2;115;453.9;9.5333
0;2;115;453.9;9.55
0;2;115;453.9;9.5667
0;2;115;453.9;9.5833
0;2;116;463.7;9.6
0;2;116;463.7;9.6167
0;2;116;463.7;9.6333
0;2;116;463.7;9.65
0;2;116;463.7;9.6667
0;2;117;449.7;9.6833
0;2;117;449.7;9.7
0;2;117;449.7;9.7167
0;2;117;449.7;9.7333
0;2;117;449.7;9.75
0;2;118;468.5;9.7667
0;2;118;468.5;9.7833
0;2;118;468.5;9.8
0;2;118;468.5;9.8167
0;2;118;468.5;9.8333
0;2;119;464.6;9.85
0;2;119;464.6;9.8667
0;2;119;464.6;9.8833
0;2;119;464.6;9.9
0;2;119;464.6;9.9167
0;2;120;465.2;9.9333
0;2;120;465.2;9.95
0;2;120;465.2;9.9667
0;2;120;465.2;9.9833
0;2;120;465.2;10
0;2;121;470;10.0167
0;2;121;470;10.0333
0;2;121;470;10.05
0;2;121;470;10.0667
0;2;121;470;10.0833
0;2;122;475.5;10.1
0;2;122;475.5;10.1167
0;2;122;475.5;10.1333
0;2;122;475.5;10.15
0;2;122;475.5;10.1667
0;2;123;467.4;10.1833
0;2;123;467.4;10.2
0;2;123;467.4;10.2167
0;2;123;467.4;10.2333
0;2;123;467.4;10.25
0;2;124;453.7;10.2667
0;2;124;453.7;10.2833
0;2;124;453.7;10.3
0;2;124;453.7;10.3167
0;2;124;453.7;10.3333
0;2;125;470.6;10.35
0;2;125;470.6;10.3667
0;2;125;470.6;10.3833
0;2;125;470.6;10.4
0;2;125;470.6;10.4167
0;2;126;471;10.4333
0;2;126;471;10.45
0;2;126;471;10.4667
0;2;126;471;10.4833
0;2;126;471;10.5
0;2;127;466.4;10.5167
0;2;127;466.4;10.5333
0;2;127;466.4;10.55
0;2;127;466.4;10.5667
0;2;127;466.4;10.5833
0;2;128;466.2;10.6
0;2;128;466.2;10.6167
0;2;128;466.2;10.6333
0;2;128;466.2;10.65
0;2;128;466.2;10.6667
0;2;129;468;10.6833
0;2;129;468;10.7
0;2;129;468;10.7167
0;2;129;468;10.7333
0;2;129;468;10.75
0;2;130;469.9;10.7667
0;2;130;469.9;10.7833
0;2;130;469.9;10.8
0;2;130;469.9;10.8167
0;2;130;469.9;10.8333
0;2;131;471.9;10.85
0;2;131;471.9;10.8667
0;2;131;471.9;10.8833
0;2;131;471.9;10.9
0;2;131;471.9;10.9167
0;2;132;470.8;10.9333
0;2;132;470.8;10.95
0;2;132;470.8;10.9667
0;2;132;470.8;10.9833
0;2;132;470.8;11
0;2;133;468.5;11.0167
0;2;133;468.5;11.0333
0;2;133;468.5;11.05
0;2;133;468.5;11.0667
0;2;133;468.5;11.0833
0;2;134;461.1;11.1
0;2;134;461.1;11.1167
0;2;134;461.1;11.1333
0;2;134;461.1;11.15
0;2;134;461.1;11.1667
0;2;135;471.3;11.1833
0;2;135;471.3;11.2
0;2;135;471.3;11.2167
0;2;135;471.3;11.2333
0;2;135;471.3;11.25
0;2;136;471.8;11.2667
0;2;136;471.8;11.2833
0;2;136;471.8;11.3
0;2;136;471.8;11.3167
0;2;136;471.8;11.3333
0;2;137;472.9;11.35
0;2;137;472.9;11.3667
0;2;137;472.9;11.3833
0;2;137;472.9;11.4
0;2;137;472.9;11.4167
0;2;138;465.1;11.4333
0;2;138;465.1;11.45
0;2;138;465.1;11.4667
0;2;138;465.1;11.4833
0;2;138;465.1;11.5
0;2;139;466.2;11.5167
0;2;139;466.2;11.5333
0;2;139;466.2;11.55
0;2;139;466.2;11.5667
0;2;139;466.2;11.5833
0;2;140;472.1;11.6
0;2;140;472.1;11.6167
0;2;140;472.1;11.6333
0;2;140;472.1;11.65
0;2;140;472.1;11.6667
0;2;141;480.3;11.6833
0;2;141;480.3;11.7
0;2;141;480.3;11.7167
0;2;141;480.3;11.7333
0;2;141;480.3;11.75
0;2;142;460.6;11.7667
0;2;142;460.6;11.7833
0;2;142;460.6;11.8
0;2;142;460.6;11.8167
0;2;142;460.6;11.8333
0;2;143;466.3;11.85
0;2;143;466.3;11.8667
0;2;143;466.3;11.8833
0;2;143;466.3;11.9
0;2;143;466.3;11.9167
0;2;144;466.8;11.9333
0;2;144;466.8;11.95
0;2;144;466.8;11.9667
0;2;144;466.8;11.9833
0;2;144;466.8;12
0;2;145;476.2;12.0167
0;2;145;476.2;12.0333
0;2;145;476.2;12.05
0;2;145;476.2;12.0667
0;2;145;476.2;12.0833
0;2;146;469.3;12.1
0;2;146;469.3;12.1167
0;2;146;469.3;12.1333
0;2;146;469.3;12.15
0;2;146;469.3;12.1667
0;2;147;467.2;12.1833
0;2;147;467.2;12.2
0;2;147;467.2;12.2167
0;2;147;467.2;12.2333
0;2;147;467.2;12.25
0;2;148;458.7;12.2667
0;2;148;458.7;12.2833
0;2;148;458.7;12.3
0;2;148;458.7;12.3167
0;2;148;458.7;12.3333
0;2;149;481.5;12.35
0;2;149;481.5;12.3667
0;2;149;481.5;12.3833
0;2;149;481.5;12.4
0;2;149;481.5;12.4167
0;2;150;464.6;12.4333
0;2;150;464.6;12.45
0;2;150;464.6;12.4667
0;2;150;464.6;12.4833
0;2;150;464.6;12.5
0;2;151;471.6;12.5167
0;2;151;471.6;12.5333
0;2;151;471.6;12.55
0;2;151;471.6;12.5667
0;2;151;471.6;12.5833
0;2;152;480;12.6
0;2;152;480;12.6167
0;2;152;480;12.6333
0;2;152;480;12.65
0;2;152;480;12.6667
0;2;153;471.1;12.6833
0;2;153;471.1;12.7
0;2;153;471.1;12.7167
0;2;153;471.1;12.7333
0;2;153;471.1;12.75
0;2;154;460.3;12.7667
0;2;154;460.3;12.7833
0;2;154;460.3;12.8
0;2;154;460.3;12.8167
0;2;154;460.3;12.8333
0;2;155;486.1;12.85
0;2;155;486.1;12.8667
0;2;155;486.1;12.8833
0;2;155;486.1;12.9
0;2;155;486.1;12.9167
0;2;156;469.3;12.9333
0;2;156;469.3;12.95
0;2;156;469.3;12.9667
0;2;156;469.3;12.9833
0;2;156;469.3;13
0;2;157;477.8;13.0167
0;2;157;477.8;13.0333
0;2;157;477.8;13.05
0;2;157;477.8;13.0667
0;2;157;477.8;13.0833
0;2;158;476.7;13.1
0;2;158;476.7;13.1167
0;2;158;476.7;13.1333
0;2;158;476.7;13.15
0;2;158;476.7;13.1667
0;2;159;477.1;13.1833
0;2;159;477.1;13.2
0;2;159;477.1;13.2167
0;2;159;477.1;13.2333
0;2;159;477.1;13.25
0;2;160;465.6;13.2667
0;2;160;465.6;13.2833
0;2;160;465.6;13.3
0;2;160;465.6;13.3167
0;2;160;465.6;13.3333
0;2;161;476.6;13.35
0;2;161;476.6;13.3667
0;2;161;476.6;13.3833
0;2;161;476.6;13.4
0;2;161;476.6;13.4167
0;2;162;474.4;13.4333
0;2;162;474.4;13.45
0;2;162;474.4;13.4667
0;2;162;474.4;13.4833
0;2;162;474.4;13.5
0;2;163;469.6;13.5167
0;2;163;469.6;13.5333
0;2;163;469.6;13.55
0;2;163;469.6;13.5667
0;2;163;469.6;13.5833
0;2;164;480.8;13.6
0;2;164;480.8;13.6167
0;2;164;480.8;13.6333
0;2;164;480.8;13.65
0;2;164;480.8;13.6667
0;2;165;483.3;13.6833
0;2;165;483.3;13.7
0;2;165;483.3;13.7167
0;2;165;483.3;13.7333
0;2;165;483.3;13.75
0;2;166;464.6;13.7667
0;2;166;464.6;13.7833
0;2;166;464.6;13.8
0;2;166;464.6;13.8167
0;2;166;464.6;13.8333
0;2;167;481.6;13.85
0;2;167;481.6;13.8667
0;2;167;481.6;13.8833
0;2;167;481.6;13.9
0;2;167;481.6;13.9167
0;2;168;480.9;13.9333
0;2;168;480.9;13.95
0;2;168;480.9;13.9667
0;2;168;480.9;13.9833
0;2;168;480.9;14
0;2;169;479.1;14.0167
0;2;169;479.1;14.0333
0;2;169;479.1;14.05
0;2;169;479.1;14.0667
0;2;169;479.1;14.0833
0;2;170;483.4;14.1
0;2;170;483.4;14.1167
0;2;170;483.4;14.1333
0;2;170;483.4;14.15
0;2;170;483.4;14.1667
0;2;171;479.6;14.1833
0;2;171;479.6;14.2
0;2;171;479.6;14.2167
0;2;171;479.6;14.2333
0;2;171;479.6;14.25
0;2;172;497.5;14.2667
0;2;172;497.5;14.2833
0;2;172;497.5;14.3
0;2;172;497.5;14.3167
0;2;172;497.5;14.3333
0;2;173;485.3;14.35
0;2;173;485.3;14.3667
0;2;173;485.3;14.3833
0;2;173;485.3;14.4
0;2;173;485.3;14.4167
0;2;174;484;14.4333
0;2;174;484;14.45
0;2;174;484;14.4667
0;2;174;484;14.4833
0;2;174;484;14.5
0;2;175;495.4;14.5167
0;2;175;495.4;14.5333
0;2;175;495.4;14.55
0;2;175;495.4;14.5667
0;2;175;495.4;14.5833
0;2;176;480.1;14.6
0;2;176;480.1;14.6167
0;2;176;480.1;14.6333
0;2;176;480.1;14.65
0;2;176;480.1;14.6667
0;2;177;502.3;14.6833
0;2;177;502.3;14.7
0;2;177;502.3;14.7167
0;2;177;502.3;14.7333
0;2;177;502.3;14.75
0;2;178;485.5;14.7667
0;2;178;485.5;14.7833
0;2;178;485.5;14.8
0;2;178;485.5;14.8167
0;2;178;485.5;14.8333
0;2;179;486;14.85
0;2;179;486;14.8667
0;2;179;486;14.8833
0;2;179;486;14.9
0;2;179;486;14.9167
0;2;180;487.8;14.9333
0;2;180;487.8;14.95
0;2;180;487.8;14.9667
0;2;180;487.8;14.9833
0;2;180;487.8;15
0;2;181;490.2;15.0167
0;2;181;490.2;15.0333
0;2;181;490.2;15.05
0;2;181;490.2;15.0667
0;2;181;490.2;15.0833
0;2;182;497.3;15.1
0;2;182;497.3;15.1167
0;2;182;497.3;15.1333
0;2;182;497.3;15.15
0;2;182;497.3;15.1667
0;2;183;499;15.1833
0;2;183;499;15.2
0;2;183;499;15.2167
0;2;183;499;15.2333
0;2;183;499;15.25
0;2;184;504.6;15.2667
0;2;184;504.6;15.2833
0;2;184;504.6;15.3
0;2;184;504.6;15.3167
0;2;184;504.6;15.3333
0;2;185;500.2;15.35
0;2;185;500.2;15.3667
0;2;185;500.2;15.3833
0;2;185;500.2;15.4
0;2;185;500.2;15.4167
0;2;186;510.2;15.4333
0;2;186;510.2;15.45
0;2;186;510.2;15.4667
0;2;186;510.2;15.4833
0;2;186;510.2;15.5
0;2;187;509.7;15.5167
0;2;187;509.7;15.5333
0;2;187;509.7;15.55
0;2;187;509.7;15.5667
0;2;187;509.7;15.5833
0;2;188;503.1;15.6
0;2;188;503.1;15.6167
0;2;188;503.1;15.6333
0;2;188;503.1;15.65
0;2;188;503.1;15.6667
0;2;189;519.6;15.6833
0;2;189;519.6;15.7
0;2;189;519.6;15.7167
0;2;189;519.6;15.7333
0;2;189;519.6;15.75
0;2;190;522.8;15.7667
0;2;190;522.8;15.7833
0;2;190;522.8;15.8
0;2;190;522.8;15.8167
0;2;190;522.8;15.8333
0;2;191;519.5;15.85
0;2;191;519.5;15.8667
0;2;191;519.5;15.8833
0;2;191;519.5;15.9
0;2;191;519.5;15.9167
0;2;192;518.6;15.9333
0;2;192;518.6;15.95
0;2;192;518.6;15.9667
0;2;192;518.6;15.9833
0;2;192;518.6;16
0;2;193;519;16.0167
0;2;193;519;16.0333
0;2;193;519;16.05
0;2;193;519;16.0667
0;2;193;519;16.0833
0;2;194;529.4;16.1
0;2;194;529.4;16.1167
0;2;194;529.4;16.1333
0;2;194;529.4;16.15
0;2;194;529.4;16.1667
0;2;195;529.2;16.1833
0;2;195;529.2;16.2
0;2;195;529.2;16.2167
0;2;195;529.2;16.2333
0;2;195;529.2;16.25
0;2;196;528.5;16.2667
0;2;196;528.5;16.2833
0;2;196;528.5;16.3
0;2;196;528.5;16.3167
0;2;196;528.5;16.3333
0;2;197;521.7;16.35
0;2;197;521.7;16.3667
0;2;197;521.7;16.3833
0;2;197;521.7;16.4
0;2;197;521.7;16.4167
0;2;198;541.5;16.4333
0;2;198;541.5;16.45
0;2;198;541.5;16.4667
0;2;198;541.5;16.4833
0;2;198;541.5;16.5
0;2;199;538.8;16.5167
0;2;199;538.8;16.5333
0;2;199;538.8;16.55
0;2;199;538.8;16.5667
0;2;199;538.8;16.5833
0;2;200;545.7;16.6
0;2;200;545.7;16.6167
0;2;200;545.7;16.6333
0;2;200;545.7;16.65
0;2;200;545.7;16.6667
0;2;201;548.8;16.6833
0;2;201;548.8;16.7
0;2;201;548.8;16.7167
0;2;201;548.8;16.7333
0;2;201;548.8;16.75
0;2;202;568;16.7667
0;2;202;568;16.7833
0;2;202;568;16.8
0;2;202;568;16.8167
0;2;202;568;16.8333
0;2;203;569.6;16.85
0;2;203;569.6;16.8667
0;2;203;569.6;16.8833
0;2;203;569.6;16.9
0;2;203;569.6;16.9167
0;2;204;567.1;16.9333
0;2;204;567.1;16.95
0;2;204;567.1;16.9667
0;2;204;567.1;16.9833
0;2;204;567.1;17
0;2;205;568.5;17.0167
0;2;205;568.5;17.0333
0;2;205;568.5;17.05
0;2;205;568.5;17.0667
0;2;205;568.5;17.0833
0;2;206;582.3;17.1
0;2;206;582.3;17.1167
0;2;206;582.3;17.1333
0;2;206;582.3;17.15
0;2;206;582.3;17.1667
0;2;207;588;17.1833
0;2;207;588;17.2
0;2;207;588;17.2167
0;2;207;588;17.2333
0;2;207;588;17.25
0;2;208;583.4;17.2667
0;2;208;583.4;17.2833
0;2;208;583.4;17.3
0;2;208;583.4;17.3167
0;2;208;583.4;17.3333
0;2;209;600.3;17.35
0;2;209;600.3;17.3667
0;2;209;600.3;17.3833
0;2;209;600.3;17.4
0;2;209;600.3;17.4167
0;2;210;599.1;17.4333
0;2;210;599.1;17.45
0;2;210;599.1;17.4667
0;2;210;599.1;17.4833
0;2;210;599.1;17.5
0;2;211;604.2;17.5167
0;2;211;604.2;17.5333
0;2;211;604.2;17.55
0;2;211;604.2;17.5667
0;2;211;604.2;17.5833
0;2;212;607.3;17.6
0;2;212;607.3;17.6167
0;2;212;607.3;17.6333
0;2;212;607.3;17.65
0;2;212;607.3;17.6667
0;2;213;593.5;17.6833
0;2;213;593.5;17.7
0;2;213;593.5;17.7167
0;2;213;593.5;17.7333
0;2;213;593.5;17.75
0;2;214;604.2;17.7667
0;2;214;604.2;17.7833
0;2;214;604.2;17.8
0;2;214;604.2;17.8167
0;2;214;604.2;17.8333
0;2;215;597.7;17.85
0;2;215;597.7;17.8667
0;2;215;597.7;17.8833
0;2;215;597.7;17.9
0;2;215;597.7;17.9167
0;2;216;605.8;17.9333
0;2;216;605.8;17.95
0;2;216;605.8;17.9667
0;2;216;605.8;17.9833
0;2;216;605.8;18
0;2;217;598.9;18.0167
0;2;217;598.9;18.0333
0;2;217;598.9;18.05
0;2;217;598.9;18.0667
0;2;217;598.9;18.0833
0;2;218;598.2;18.1
0;2;218;598.2;18.1167
0;2;218;598.2;18.1333
0;2;218;598.2;18.15
0;2;218;598.2;18.1667
0;2;219;588.6;18.1833
0;2;219;588.6;18.2
0;2;219;588.6;18.2167
0;2;219;588.6;18.2333
0;2;219;588.6;18.25
0;2;220;610;18.2667
0;2;220;610;18.2833
0;2;220;610;18.3
0;2;220;610;18.3167
0;2;220;610;18.3333
0;2;221;602.7;18.35
0;2;221;602.7;18.3667
0;2;221;602.7;18.3833
0;2;221;602.7;18.4
0;2;221;602.7;18.4167
0;2;222;595.9;18.4333
0;2;222;595.9;18.45
0;2;222;595.9;18.4667
0;2;222;595.9;18.4833
0;2;222;595.9;18.5
0;2;223;594.1;18.5167
0;2;223;594.1;18.5333
0;2;223;594.1;18.55
0;2;223;594.1;18.5667
0;2;223;594.1;18.5833
0;2;224;589.7;18.6
0;2;224;589.7;18.6167
0;2;224;589.7;18.6333
0;2;224;589.7;18.65
0;2;224;589.7;18.6667
0;2;225;592.7;18.6833
0;2;225;592.7;18.7
0;2;225;592.7;18.7167
0;2;225;592.7;18.7333
0;2;225;592.7;18.75
0;2;226;596.4;18.7667
0;2;226;596.4;18.7833
0;2;226;596.4;18.8
0;2;226;596.4;18.8167
0;2;226;596.4;18.8333
0;2;227;586.3;18.85
0;2;227;586.3;18.8667
0;2;227;586.3;18.8833
0;2;227;586.3;18.9
0;2;227;586.3;18.9167
0;2;228;592.8;18.9333
0;2;228;592.8;18.95
0;2;228;592.8;18.9667
0;2;228;592.8;18.9833
0;2;228;592.8;19
0;2;229;587.3;19.0167
0;2;229;587.3;19.0333
0;2;229;587.3;19.05
0;2;229;587.3;19.0667
0;2;229;587.3;19.0833
0;2;230;597.1;19.1
0;2;230;597.1;19.1167
0;2;230;597.1;19.1333
0;2;230;597.1;19.15
0;2;230;597.1;19.1667
0;2;231;586.2;19.1833
0;2;231;586.2;19.2
0;2;231;586.2;19.2167
0;2;231;586.2;19.2333
