load,timestep,area,scenario,timestep_fractional
399.6000000000001,74,1,9,6.1333
399.6000000000001,74,1,9,6.15
399.6000000000001,74,1,9,6.1667
403.5,75,1,9,6.1833
403.5,75,1,9,6.2
403.5,75,1,9,6.2167
403.5,75,1,9,6.2333
403.5,75,1,9,6.25
405.5,76,1,9,6.2667
405.5,76,1,9,6.2833
405.5,76,1,9,6.3
405.5,76,1,9,6.3167
405.5,76,1,9,6.3333
406.9,77,1,9,6.35
406.9,77,1,9,6.3667
406.9,77,1,9,6.3833
406.9,77,1,9,6.4
406.9,77,1,9,6.4167
408.1,78,1,9,6.4333
408.1,78,1,9,6.45
408.1,78,1,9,6.4667
408.1,78,1,9,6.4833
408.1,78,1,9,6.5
408.9,79,1,9,6.5167
408.9,79,1,9,6.5333
408.9,79,1,9,6.55
408.9,79,1,9,6.5667
408.9,79,1,9,6.5833
410.6,80,1,9,6.6
410.6,80,1,9,6.6167
410.6,80,1,9,6.6333
410.6,80,1,9,6.65
410.6,80,1,9,6.6667
411.7,81,1,9,6.6833
411.7,81,1,9,6.7
411.7,81,1,9,6.7167
411.7,81,1,9,6.7333
411.7,81,1,9,6.75
412.5,82,1,9,6.7667
412.5,82,1,9,6.7833
412.5,82,1,9,6.8
412.5,82,1,9,6.8167
412.5,82,1,9,6.8333
412.40000000000003,83,1,9,6.85
412.40000000000003,83,1,9,6.8667
412.40000000000003,83,1,9,6.8833
412.40000000000003,83,1,9,6.9
412.40000000000003,83,1,9,6.9167
411.9,84,1,9,6.9333
411.9,84,1,9,6.95
411.9,84,1,9,6.9667
411.9,84,1,9,6.9833
411.9,84,1,9,7.0
410.8,85,1,9,7.0167
410.8,85,1,9,7.0333
410.8,85,1,9,7.05
410.8,85,1,9,7.0667
410.8,85,1,9,7.0833
409.40000000000003,86,1,9,7.1
409.40000000000003,86,1,9,7.1167
409.40000000000003,86,1,9,7.1333
409.40000000000003,86,1,9,7.15
409.40000000000003,86,1,9,7.1667
409.20000000000005,87,1,9,7.1833
409.20000000000005,87,1,9,7.2
409.20000000000005,87,1,9,7.2167
409.20000000000005,87,1,9,7.2333
409.20000000000005,87,1,9,7.25
405.80000000000007,88,1,9,7.2667
405.80000000000007,88,1,9,7.2833
405.80000000000007,88,1,9,7.3
405.80000000000007,88,1,9,7.3167
405.80000000000007,88,1,9,7.3333
402.80000000000007,89,1,9,7.35
402.80000000000007,89,1,9,7.3667
402.80000000000007,89,1,9,7.3833
402.80000000000007,89,1,9,7.4
402.80000000000007,89,1,9,7.4167
398.30000000000007,90,1,9,7.4333
398.30000000000007,90,1,9,7.45
398.30000000000007,90,1,9,7.4667
398.30000000000007,90,1,9,7.4833
398.30000000000007,90,1,9,7.5
393.6000000000001,91,1,9,7.5167
393.6000000000001,91,1,9,7.5333
393.6000000000001,91,1,9,7.55
393.6000000000001,91,1,9,7.5667
393.6000000000001,91,1,9,7.5833
387.7,92,1,9,7.6
387.7,92,1,9,7.6167
387.7,92,1,9,7.6333
387.7,92,1,9,7.65
387.7,92,1,9,7.6667
381.6,93,1,9,7.6833
381.6,93,1,9,7.7
381.6,93,1,9,7.7167
381.6,93,1,9,7.7333
381.6,93,1,9,7.75
373.5,94,1,9,7.7667
373.5,94,1,9,7.7833
373.5,94,1,9,7.8
373.5,94,1,9,7.8167
373.5,94,1,9,7.8333
365.3,95,1,9,7.85
365.3,95,1,9,7.8667
365.3,95,1,9,7.8833
365.3,95,1,9,7.9
365.3,95,1,9,7.9167
356.40000000000003,96,1,9,7.9333
356.40000000000003,96,1,9,7.95
356.40000000000003,96,1,9,7.9667
356.40000000000003,96,1,9,7.9833
356.40000000000003,96,1,9,8.0
346.5,97,1,9,8.0167
346.5,97,1,9,8.0333
346.5,97,1,9,8.05
346.5,97,1,9,8.0667
346.5,97,1,9,8.0833
337.6000000000001,98,1,9,8.1
337.6000000000001,98,1,9,8.1167
337.6000000000001,98,1,9,8.1333
337.6000000000001,98,1,9,8.15
337.6000000000001,98,1,9,8.1667
328.3,99,1,9,8.1833
328.3,99,1,9,8.2
328.3,99,1,9,8.2167
328.3,99,1,9,8.2333
328.3,99,1,9,8.25
319.0,100,1,9,8.2667
319.0,100,1,9,8.2833
319.0,100,1,9,8.3
319.0,100,1,9,8.3167
319.0,100,1,9,8.3333
309.2,101,1,9,8.35
309.2,101,1,9,8.3667
309.2,101,1,9,8.3833
309.2,101,1,9,8.4
309.2,101,1,9,8.4167
299.8,102,1,9,8.4333
299.8,102,1,9,8.45
299.8,102,1,9,8.4667
299.8,102,1,9,8.4833
299.8,102,1,9,8.5
290.00000000000006,103,1,9,8.5167
290.00000000000006,103,1,9,8.5333
290.00000000000006,103,1,9,8.55
290.00000000000006,103,1,9,8.5667
290.00000000000006,103,1,9,8.5833
280.9,104,1,9,8.6
280.9,104,1,9,8.6167
280.9,104,1,9,8.6333
280.9,104,1,9,8.65
280.9,104,1,9,8.6667
270.1000000000001,105,1,9,8.6833
270.1000000000001,105,1,9,8.7
270.1000000000001,105,1,9,8.7167
270.1000000000001,105,1,9,8.7333
270.1000000000001,105,1,9,8.75
261.0,106,1,9,8.7667
261.0,106,1,9,8.7833
261.0,106,1,9,8.8
261.0,106,1,9,8.8167
261.0,106,1,9,8.8333
254.7,107,1,9,8.85
254.7,107,1,9,8.8667
254.7,107,1,9,8.8833
254.7,107,1,9,8.9
254.7,107,1,9,8.9167
251.7,108,1,9,8.9333
251.7,108,1,9,8.95
251.7,108,1,9,8.9667
251.7,108,1,9,8.9833
251.7,108,1,9,9.0
248.6,109,1,9,9.0167
248.6,109,1,9,9.0333
248.6,109,1,9,9.05
248.6,109,1,9,9.0667
248.6,109,1,9,9.0833
238.7,110,1,9,9.1
238.7,110,1,9,9.1167
238.7,110,1,9,9.1333
238.7,110,1,9,9.15
238.7,110,1,9,9.1667
235.5,111,1,9,9.1833
235.5,111,1,9,9.2
235.5,111,1,9,9.2167
235.5,111,1,9,9.2333
235.5,111,1,9,9.25
232.3,112,1,9,9.2667
232.3,112,1,9,9.2833
232.3,112,1,9,9.3
232.3,112,1,9,9.3167
232.3,112,1,9,9.3333
228.0,113,1,9,9.35
228.0,113,1,9,9.3667
228.0,113,1,9,9.3833
228.0,113,1,9,9.4
228.0,113,1,9,9.4167
224.4,114,1,9,9.4333
224.4,114,1,9,9.45
224.4,114,1,9,9.4667
224.4,114,1,9,9.4833
224.4,114,1,9,9.5
221.6,115,1,9,9.5167
221.6,115,1,9,9.5333
221.6,115,1,9,9.55
221.6,115,1,9,9.5667
221.6,115,1,9,9.5833
218.6,116,1,9,9.6
218.6,116,1,9,9.6167
218.6,116,1,9,9.6333
218.6,116,1,9,9.65
218.6,116,1,9,9.6667
216.30000000000004,117,1,9,9.6833
216.30000000000004,117,1,9,9.7
216.30000000000004,117,1,9,9.7167
216.30000000000004,117,1,9,9.7333
216.30000000000004,117,1,9,9.75
214.3,118,1,9,9.7667
214.3,118,1,9,9.7833
214.3,118,1,9,9.8
214.3,118,1,9,9.8167
214.3,118,1,9,9.8333
212.00000000000003,119,1,9,9.85
212.00000000000003,119,1,9,9.8667
212.00000000000003,119,1,9,9.8833
212.00000000000003,119,1,9,9.9
212.00000000000003,119,1,9,9.9167
209.4,120,1,9,9.9333
209.4,120,1,9,9.95
209.4,120,1,9,9.9667
209.4,120,1,9,9.9833
209.4,120,1,9,10.0
207.2,121,1,9,10.0167
207.2,121,1,9,10.0333
207.2,121,1,9,10.05
207.2,121,1,9,10.0667
207.2,121,1,9,10.0833
206.5,122,1,9,10.1
206.5,122,1,9,10.1167
206.5,122,1,9,10.1333
206.5,122,1,9,10.15
206.5,122,1,9,10.1667
206.3,123,1,9,10.1833
206.3,123,1,9,10.2
206.3,123,1,9,10.2167
206.3,123,1,9,10.2333
206.3,123,1,9,10.25
204.60000000000002,124,1,9,10.2667
204.60000000000002,124,1,9,10.2833
204.60000000000002,124,1,9,10.3
204.60000000000002,124,1,9,10.3167
204.60000000000002,124,1,9,10.3333
202.80000000000004,125,1,9,10.35
202.80000000000004,125,1,9,10.3667
202.80000000000004,125,1,9,10.3833
202.80000000000004,125,1,9,10.4
202.80000000000004,125,1,9,10.4167
200.9,126,1,9,10.4333
200.9,126,1,9,10.45
200.9,126,1,9,10.4667
200.9,126,1,9,10.4833
200.9,126,1,9,10.5
199.4,127,1,9,10.5167
199.4,127,1,9,10.5333
199.4,127,1,9,10.55
199.4,127,1,9,10.5667
199.4,127,1,9,10.5833
198.2,128,1,9,10.6
198.2,128,1,9,10.6167
198.2,128,1,9,10.6333
198.2,128,1,9,10.65
198.2,128,1,9,10.6667
196.0,129,1,9,10.6833
196.0,129,1,9,10.7
196.0,129,1,9,10.7167
196.0,129,1,9,10.7333
196.0,129,1,9,10.75
194.3,130,1,9,10.7667
194.3,130,1,9,10.7833
194.3,130,1,9,10.8
194.3,130,1,9,10.8167
194.3,130,1,9,10.8333
192.1,131,1,9,10.85
192.1,131,1,9,10.8667
192.1,131,1,9,10.8833
192.1,131,1,9,10.9
192.1,131,1,9,10.9167
190.8,132,1,9,10.9333
190.8,132,1,9,10.95
190.8,132,1,9,10.9667
190.8,132,1,9,10.9833
190.8,132,1,9,11.0
188.8,133,1,9,11.0167
188.8,133,1,9,11.0333
188.8,133,1,9,11.05
188.8,133,1,9,11.0667
188.8,133,1,9,11.0833
187.00000000000003,134,1,9,11.1
187.00000000000003,134,1,9,11.1167
187.00000000000003,134,1,9,11.1333
187.00000000000003,134,1,9,11.15
187.00000000000003,134,1,9,11.1667
187.20000000000002,135,1,9,11.1833
187.20000000000002,135,1,9,11.2
187.20000000000002,135,1,9,11.2167
187.20000000000002,135,1,9,11.2333
187.20000000000002,135,1,9,11.25
186.80000000000004,136,1,9,11.2667
186.80000000000004,136,1,9,11.2833
186.80000000000004,136,1,9,11.3
186.80000000000004,136,1,9,11.3167
186.80000000000004,136,1,9,11.3333
186.2,137,1,9,11.35
186.2,137,1,9,11.3667
186.2,137,1,9,11.3833
186.2,137,1,9,11.4
186.2,137,1,9,11.4167
187.00000000000003,138,1,9,11.4333
187.00000000000003,138,1,9,11.45
187.00000000000003,138,1,9,11.4667
187.00000000000003,138,1,9,11.4833
187.00000000000003,138,1,9,11.5
187.3,139,1,9,11.5167
187.3,139,1,9,11.5333
187.3,139,1,9,11.55
187.3,139,1,9,11.5667
187.3,139,1,9,11.5833
186.5,140,1,9,11.6
186.5,140,1,9,11.6167
186.5,140,1,9,11.6333
186.5,140,1,9,11.65
186.5,140,1,9,11.6667
185.50000000000003,141,1,9,11.6833
185.50000000000003,141,1,9,11.7
185.50000000000003,141,1,9,11.7167
185.50000000000003,141,1,9,11.7333
185.50000000000003,141,1,9,11.75
186.0,142,1,9,11.7667
186.0,142,1,9,11.7833
186.0,142,1,9,11.8
186.0,142,1,9,11.8167
186.0,142,1,9,11.8333
185.50000000000003,143,1,9,11.85
185.50000000000003,143,1,9,11.8667
185.50000000000003,143,1,9,11.8833
185.50000000000003,143,1,9,11.9
185.50000000000003,143,1,9,11.9167
185.30000000000004,144,1,9,11.9333
185.30000000000004,144,1,9,11.95
185.30000000000004,144,1,9,11.9667
185.30000000000004,144,1,9,11.9833
185.30000000000004,144,1,9,12.0
184.8,145,1,9,12.0167
184.8,145,1,9,12.0333
184.8,145,1,9,12.05
184.8,145,1,9,12.0667
184.8,145,1,9,12.0833
184.5,146,1,9,12.1
184.5,146,1,9,12.1167
184.5,146,1,9,12.1333
184.5,146,1,9,12.15
184.5,146,1,9,12.1667
184.20000000000002,147,1,9,12.1833
184.20000000000002,147,1,9,12.2
184.20000000000002,147,1,9,12.2167
184.20000000000002,147,1,9,12.2333
184.20000000000002,147,1,9,12.25
183.6,148,1,9,12.2667
183.6,148,1,9,12.2833
183.6,148,1,9,12.3
183.6,148,1,9,12.3167
183.6,148,1,9,12.3333
183.7,149,1,9,12.35
183.7,149,1,9,12.3667
183.7,149,1,9,12.3833
183.7,149,1,9,12.4
183.7,149,1,9,12.4167
183.7,150,1,9,12.4333
183.7,150,1,9,12.45
183.7,150,1,9,12.4667
183.7,150,1,9,12.4833
183.7,150,1,9,12.5
184.8,151,1,9,12.5167
184.8,151,1,9,12.5333
184.8,151,1,9,12.55
184.8,151,1,9,12.5667
184.8,151,1,9,12.5833
186.5,152,1,9,12.6
186.5,152,1,9,12.6167
186.5,152,1,9,12.6333
186.5,152,1,9,12.65
186.5,152,1,9,12.6667
187.5,153,1,9,12.6833
187.5,153,1,9,12.7
187.5,153,1,9,12.7167
187.5,153,1,9,12.7333
187.5,153,1,9,12.75
187.20000000000002,154,1,9,12.7667
187.20000000000002,154,1,9,12.7833
187.20000000000002,154,1,9,12.8
187.20000000000002,154,1,9,12.8167
187.20000000000002,154,1,9,12.8333
186.80000000000004,155,1,9,12.85
186.80000000000004,155,1,9,12.8667
186.80000000000004,155,1,9,12.8833
186.80000000000004,155,1,9,12.9
186.80000000000004,155,1,9,12.9167
184.6,156,1,9,12.9333
184.6,156,1,9,12.95
184.6,156,1,9,12.9667
184.6,156,1,9,12.9833
184.6,156,1,9,13.0
183.7,157,1,9,13.0167
183.7,157,1,9,13.0333
183.7,157,1,9,13.05
183.7,157,1,9,13.0667
183.7,157,1,9,13.0833
184.5,158,1,9,13.1
184.5,158,1,9,13.1167
184.5,158,1,9,13.1333
184.5,158,1,9,13.15
184.5,158,1,9,13.1667
183.6,159,1,9,13.1833
183.6,159,1,9,13.2
183.6,159,1,9,13.2167
183.6,159,1,9,13.2333
183.6,159,1,9,13.25
185.60000000000002,160,1,9,13.2667
185.60000000000002,160,1,9,13.2833
185.60000000000002,160,1,9,13.3
185.60000000000002,160,1,9,13.3167
185.60000000000002,160,1,9,13.3333
186.90000000000003,161,1,9,13.35
186.90000000000003,161,1,9,13.3667
186.90000000000003,161,1,9,13.3833
186.90000000000003,161,1,9,13.4
186.90000000000003,161,1,9,13.4167
190.6,162,1,9,13.4333
190.6,162,1,9,13.45
190.6,162,1,9,13.4667
190.6,162,1,9,13.4833
190.6,162,1,9,13.5
190.8,163,1,9,13.5167
190.8,163,1,9,13.5333
190.8,163,1,9,13.55
190.8,163,1,9,13.5667
190.8,163,1,9,13.5833
191.1,164,1,9,13.6
191.1,164,1,9,13.6167
191.1,164,1,9,13.6333
191.1,164,1,9,13.65
191.1,164,1,9,13.6667
191.40000000000003,165,1,9,13.6833
191.40000000000003,165,1,9,13.7
191.40000000000003,165,1,9,13.7167
191.40000000000003,165,1,9,13.7333
191.40000000000003,165,1,9,13.75
193.6,166,1,9,13.7667
193.6,166,1,9,13.7833
193.6,166,1,9,13.8
193.6,166,1,9,13.8167
193.6,166,1,9,13.8333
196.4,167,1,9,13.85
196.4,167,1,9,13.8667
196.4,167,1,9,13.8833
196.4,167,1,9,13.9
196.4,167,1,9,13.9167
198.30000000000004,168,1,9,13.9333
198.30000000000004,168,1,9,13.95
198.30000000000004,168,1,9,13.9667
198.30000000000004,168,1,9,13.9833
198.30000000000004,168,1,9,14.0
200.00000000000003,169,1,9,14.0167
200.00000000000003,169,1,9,14.0333
200.00000000000003,169,1,9,14.05
200.00000000000003,169,1,9,14.0667
200.00000000000003,169,1,9,14.0833
200.9,170,1,9,14.1
200.9,170,1,9,14.1167
200.9,170,1,9,14.1333
200.9,170,1,9,14.15
200.9,170,1,9,14.1667
204.40000000000003,171,1,9,14.1833
204.40000000000003,171,1,9,14.2
204.40000000000003,171,1,9,14.2167
204.40000000000003,171,1,9,14.2333
204.40000000000003,171,1,9,14.25
207.60000000000002,172,1,9,14.2667
207.60000000000002,172,1,9,14.2833
207.60000000000002,172,1,9,14.3
207.60000000000002,172,1,9,14.3167
207.60000000000002,172,1,9,14.3333
210.30000000000004,173,1,9,14.35
210.30000000000004,173,1,9,14.3667
210.30000000000004,173,1,9,14.3833
210.30000000000004,173,1,9,14.4
210.30000000000004,173,1,9,14.4167
213.2,174,1,9,14.4333
213.2,174,1,9,14.45
213.2,174,1,9,14.4667
213.2,174,1,9,14.4833
213.2,174,1,9,14.5
217.2,175,1,9,14.5167
217.2,175,1,9,14.5333
217.2,175,1,9,14.55
217.2,175,1,9,14.5667
217.2,175,1,9,14.5833
221.20000000000002,176,1,9,14.6
221.20000000000002,176,1,9,14.6167
221.20000000000002,176,1,9,14.6333
221.20000000000002,176,1,9,14.65
221.20000000000002,176,1,9,14.6667
228.8,177,1,9,14.6833
228.8,177,1,9,14.7
228.8,177,1,9,14.7167
228.8,177,1,9,14.7333
228.8,177,1,9,14.75
235.6,178,1,9,14.7667
235.6,178,1,9,14.7833
235.6,178,1,9,14.8
235.6,178,1,9,14.8167
235.6,178,1,9,14.8333
241.80000000000004,179,1,9,14.85
241.80000000000004,179,1,9,14.8667
241.80000000000004,179,1,9,14.8833
241.80000000000004,179,1,9,14.9
241.80000000000004,179,1,9,14.9167
248.10000000000002,180,1,9,14.9333
248.10000000000002,180,1,9,14.95
248.10000000000002,180,1,9,14.9667
248.10000000000002,180,1,9,14.9833
248.10000000000002,180,1,9,15.0
253.2,181,1,9,15.0167
253.2,181,1,9,15.0333
253.2,181,1,9,15.05
253.2,181,1,9,15.0667
253.2,181,1,9,15.0833
259.5,182,1,9,15.1
259.5,182,1,9,15.1167
259.5,182,1,9,15.1333
259.5,182,1,9,15.15
259.5,182,1,9,15.1667
266.6,183,1,9,15.1833
266.6,183,1,9,15.2
266.6,183,1,9,15.2167
266.6,183,1,9,15.2333
266.6,183,1,9,15.25
274.6000000000001,184,1,9,15.2667
274.6000000000001,184,1,9,15.2833
274.6000000000001,184,1,9,15.3
274.6000000000001,184,1,9,15.3167
274.6000000000001,184,1,9,15.3333
284.8,185,1,9,15.35
284.8,185,1,9,15.3667
284.8,185,1,9,15.3833
284.8,185,1,9,15.4
284.8,185,1,9,15.4167
297.6,186,1,9,15.4333
297.6,186,1,9,15.45
297.6,186,1,9,15.4667
297.6,186,1,9,15.4833
297.6,186,1,9,15.5
308.6,187,1,9,15.5167
308.6,187,1,9,15.5333
308.6,187,1,9,15.55
308.6,187,1,9,15.5667
308.6,187,1,9,15.5833
319.6000000000001,188,1,9,15.6
319.6000000000001,188,1,9,15.6167
319.6000000000001,188,1,9,15.6333
319.6000000000001,188,1,9,15.65
319.6000000000001,188,1,9,15.6667
331.5,189,1,9,15.6833
331.5,189,1,9,15.7
331.5,189,1,9,15.7167
331.5,189,1,9,15.7333
331.5,189,1,9,15.75
345.6,190,1,9,15.7667
345.6,190,1,9,15.7833
345.6,190,1,9,15.8
345.6,190,1,9,15.8167
345.6,190,1,9,15.8333
357.8,191,1,9,15.85
357.8,191,1,9,15.8667
357.8,191,1,9,15.8833
357.8,191,1,9,15.9
357.8,191,1,9,15.9167
370.7,192,1,9,15.9333
370.7,192,1,9,15.95
370.7,192,1,9,15.9667
370.7,192,1,9,15.9833
370.7,192,1,9,16.0
383.40000000000003,193,1,9,16.0167
383.40000000000003,193,1,9,16.0333
383.40000000000003,193,1,9,16.05
383.40000000000003,193,1,9,16.0667
383.40000000000003,193,1,9,16.0833
395.0,194,1,9,16.1
395.0,194,1,9,16.1167
395.0,194,1,9,16.1333
395.0,194,1,9,16.15
395.0,194,1,9,16.1667
407.90000000000003,195,1,9,16.1833
407.90000000000003,195,1,9,16.2
407.90000000000003,195,1,9,16.2167
407.90000000000003,195,1,9,16.2333
407.90000000000003,195,1,9,16.25
421.20000000000005,196,1,9,16.2667
421.20000000000005,196,1,9,16.2833
421.20000000000005,196,1,9,16.3
421.20000000000005,196,1,9,16.3167
421.20000000000005,196,1,9,16.3333
431.6,197,1,9,16.35
431.6,197,1,9,16.3667
431.6,197,1,9,16.3833
431.6,197,1,9,16.4
431.6,197,1,9,16.4167
442.40000000000003,198,1,9,16.4333
442.40000000000003,198,1,9,16.45
442.40000000000003,198,1,9,16.4667
442.40000000000003,198,1,9,16.4833
442.40000000000003,198,1,9,16.5
450.7,199,1,9,16.5167
450.7,199,1,9,16.5333
450.7,199,1,9,16.55
450.7,199,1,9,16.5667
450.7,199,1,9,16.5833
459.4,200,1,9,16.6
459.4,200,1,9,16.6167
459.4,200,1,9,16.6333
459.4,200,1,9,16.65
459.4,200,1,9,16.6667
471.6000000000001,201,1,9,16.6833
471.6000000000001,201,1,9,16.7
471.6000000000001,201,1,9,16.7167
471.6000000000001,201,1,9,16.7333
471.6000000000001,201,1,9,16.75
480.4,202,1,9,16.7667
480.4,202,1,9,16.7833
480.4,202,1,9,16.8
480.4,202,1,9,16.8167
480.4,202,1,9,16.8333
487.9,203,1,9,16.85
487.9,203,1,9,16.8667
487.9,203,1,9,16.8833
487.9,203,1,9,16.9
487.9,203,1,9,16.9167
494.90000000000003,204,1,9,16.9333
494.90000000000003,204,1,9,16.95
494.90000000000003,204,1,9,16.9667
494.90000000000003,204,1,9,16.9833
494.90000000000003,204,1,9,17.0
503.50000000000006,205,1,9,17.0167
503.50000000000006,205,1,9,17.0333
503.50000000000006,205,1,9,17.05
503.50000000000006,205,1,9,17.0667
503.50000000000006,205,1,9,17.0833
511.40000000000003,206,1,9,17.1
511.40000000000003,206,1,9,17.1167
511.40000000000003,206,1,9,17.1333
511.40000000000003,206,1,9,17.15
511.40000000000003,206,1,9,17.1667
519.6000000000001,207,1,9,17.1833
519.6000000000001,207,1,9,17.2
519.6000000000001,207,1,9,17.2167
519.6000000000001,207,1,9,17.2333
519.6000000000001,207,1,9,17.25
527.9000000000001,208,1,9,17.2667
527.9000000000001,208,1,9,17.2833
527.9000000000001,208,1,9,17.3
527.9000000000001,208,1,9,17.3167
527.9000000000001,208,1,9,17.3333
536.1000000000001,209,1,9,17.35
536.1000000000001,209,1,9,17.3667
536.1000000000001,209,1,9,17.3833
536.1000000000001,209,1,9,17.4
536.1000000000001,209,1,9,17.4167
541.3,210,1,9,17.4333
541.3,210,1,9,17.45
541.3,210,1,9,17.4667
541.3,210,1,9,17.4833
541.3,210,1,9,17.5
546.7,211,1,9,17.5167
546.7,211,1,9,17.5333
546.7,211,1,9,17.55
546.7,211,1,9,17.5667
546.7,211,1,9,17.5833
550.6,212,1,9,17.6
550.6,212,1,9,17.6167
550.6,212,1,9,17.6333
550.6,212,1,9,17.65
550.6,212,1,9,17.6667
553.8000000000001,213,1,9,17.6833
553.8000000000001,213,1,9,17.7
553.8000000000001,213,1,9,17.7167
553.8000000000001,213,1,9,17.7333
553.8000000000001,213,1,9,17.75
555.3000000000001,214,1,9,17.7667
555.3000000000001,214,1,9,17.7833
555.3000000000001,214,1,9,17.8
555.3000000000001,214,1,9,17.8167
555.3000000000001,214,1,9,17.8333
556.9,215,1,9,17.85
556.9,215,1,9,17.8667
556.9,215,1,9,17.8833
556.9,215,1,9,17.9
556.9,215,1,9,17.9167
558.1,216,1,9,17.9333
558.1,216,1,9,17.95
558.1,216,1,9,17.9667
558.1,216,1,9,17.9833
558.1,216,1,9,18.0
559.1,217,1,9,18.0167
559.1,217,1,9,18.0333
559.1,217,1,9,18.05
559.1,217,1,9,18.0667
559.1,217,1,9,18.0833
559.8000000000001,218,1,9,18.1
559.8000000000001,218,1,9,18.1167
559.8000000000001,218,1,9,18.1333
559.8000000000001,218,1,9,18.15
559.8000000000001,218,1,9,18.1667
560.2,219,1,9,18.1833
560.2,219,1,9,18.2
560.2,219,1,9,18.2167
560.2,219,1,9,18.2333
560.2,219,1,9,18.25
561.1,220,1,9,18.2667
561.1,220,1,9,18.2833
561.1,220,1,9,18.3
561.1,220,1,9,18.3167
561.1,220,1,9,18.3333
562.1,221,1,9,18.35
562.1,221,1,9,18.3667
562.1,221,1,9,18.3833
562.1,221,1,9,18.4
562.1,221,1,9,18.4167
562.6,222,1,9,18.4333
562.6,222,1,9,18.45
562.6,222,1,9,18.4667
562.6,222,1,9,18.4833
562.6,222,1,9,18.5
562.6,223,1,9,18.5167
562.6,223,1,9,18.5333
562.6,223,1,9,18.55
562.6,223,1,9,18.5667
562.6,223,1,9,18.5833
562.0000000000001,224,1,9,18.6
562.0000000000001,224,1,9,18.6167
562.0000000000001,224,1,9,18.6333
562.0000000000001,224,1,9,18.65
562.0000000000001,224,1,9,18.6667
561.7,225,1,9,18.6833
561.7,225,1,9,18.7
561.7,225,1,9,18.7167
561.7,225,1,9,18.7333
561.7,225,1,9,18.75
561.6000000000001,226,1,9,18.7667
561.6000000000001,226,1,9,18.7833
561.6000000000001,226,1,9,18.8
561.6000000000001,226,1,9,18.8167
561.6000000000001,226,1,9,18.8333
561.0,227,1,9,18.85
561.0,227,1,9,18.8667
561.0,227,1,9,18.8833
561.0,227,1,9,18.9
561.0,227,1,9,18.9167
560.5000000000001,228,1,9,18.9333
560.5000000000001,228,1,9,18.95
560.5000000000001,228,1,9,18.9667
560.5000000000001,228,1,9,18.9833
560.5000000000001,228,1,9,19.0
560.1000000000001,229,1,9,19.0167
560.1000000000001,229,1,9,19.0333
560.1000000000001,229,1,9,19.05
560.1000000000001,229,1,9,19.0667
560.1000000000001,229,1,9,19.0833
559.7000000000002,230,1,9,19.1
559.7000000000002,230,1,9,19.1167
559.7000000000002,230,1,9,19.1333
559.7000000000002,230,1,9,19.15
559.7000000000002,230,1,9,19.1667
558.3000000000001,231,1,9,19.1833
558.3000000000001,231,1,9,19.2
558.3000000000001,231,1,9,19.2167
558.3000000000001,231,1,9,19.2333
558.3000000000001,231,1,9,19.25
558.4,232,1,9,19.2667
558.4,232,1,9,19.2833
558.4,232,1,9,19.3
558.4,232,1,9,19.3167
558.4,232,1,9,19.3333
558.2000000000002,233,1,9,19.35
558.2000000000002,233,1,9,19.3667
558.2000000000002,233,1,9,19.3833
558.2000000000002,233,1,9,19.4
558.2000000000002,233,1,9,19.4167
557.5000000000001,234,1,9,19.4333
557.5000000000001,234,1,9,19.45
557.5000000000001,234,1,9,19.4667
557.5000000000001,234,1,9,19.4833
557.5000000000001,234,1,9,19.5
557.7,235,1,9,19.5167
557.7,235,1,9,19.5333
557.7,235,1,9,19.55
557.7,235,1,9,19.5667
557.7,235,1,9,19.5833
557.4,236,1,9,19.6
557.4,236,1,9,19.6167
557.4,236,1,9,19.6333
557.4,236,1,9,19.65
557.4,236,1,9,19.6667
557.3,237,1,9,19.6833
557.3,237,1,9,19.7
557.3,237,1,9,19.7167
557.3,237,1,9,19.7333
557.3,237,1,9,19.75
556.7000000000002,238,1,9,19.7667
556.7000000000002,238,1,9,19.7833
556.7000000000002,238,1,9,19.8
556.7000000000002,238,1,9,19.8167
556.7000000000002,238,1,9,19.8333
556.4000000000001,239,1,9,19.85
556.4000000000001,239,1,9,19.8667
556.4000000000001,239,1,9,19.8833
556.4000000000001,239,1,9,19.9
556.4000000000001,239,1,9,19.9167
556.3,240,1,9,19.9333
556.3,240,1,9,19.95
556.3,240,1,9,19.9667
556.3,240,1,9,19.9833
556.3,240,1,9,20.0
555.8,241,1,9,20.0167
555.8,241,1,9,20.0333
555.8,241,1,9,20.05
555.8,241,1,9,20.0667
555.8,241,1,9,20.0833
555.1,242,1,9,20.1
555.1,242,1,9,20.1167
555.1,242,1,9,20.1333
555.1,242,1,9,20.15
555.1,242,1,9,20.1667
554.0,243,1,9,20.1833
554.0,243,1,9,20.2
554.0,243,1,9,20.2167
554.0,243,1,9,20.2333
554.0,243,1,9,20.25
553.2,244,1,9,20.2667
553.2,244,1,9,20.2833
553.2,244,1,9,20.3
553.2,244,1,9,20.3167
553.2,244,1,9,20.3333
553.0000000000001,245,1,9,20.35
553.0000000000001,245,1,9,20.3667
553.0000000000001,245,1,9,20.3833
553.0000000000001,245,1,9,20.4
553.0000000000001,245,1,9,20.4167
552.1,246,1,9,20.4333
552.1,246,1,9,20.45
552.1,246,1,9,20.4667
552.1,246,1,9,20.4833
552.1,246,1,9,20.5
551.0,247,1,9,20.5167
551.0,247,1,9,20.5333
551.0,247,1,9,20.55
