id,scenario,area,timestep,load,load_shedding,power_dumping
1322,1,2,43,0.0,0.0,0.0
1323,2,2,43,0.0,0.0,0.0
1324,3,2,43,0.0,0.0,0.0
1325,0,2,44,0.0,0.0,0.0
1326,1,2,44,0.0,0.0,0.0
1327,2,2,44,0.0,0.0,0.0
1328,3,2,44,0.0,0.0,0.0
1329,0,2,45,0.0,0.0,0.0
1330,1,2,45,0.0,0.0,0.0
1331,2,2,45,0.0,0.0,0.0
1332,3,2,45,0.0,0.0,0.0
1333,0,2,46,0.0,0.0,0.0
1334,1,2,46,0.0,0.0,0.0
1335,2,2,46,0.0,0.0,0.0
1336,3,2,46,0.0,0.0,0.0
1337,0,2,47,0.0,0.0,0.0
1338,1,2,47,0.0,0.0,0.0
1339,2,2,47,0.0,0.0,0.0
1340,3,2,47,0.0,0.0,0.0
1341,0,2,48,0.0,0.0,0.0
1342,1,2,48,0.0,0.0,0.0
1343,2,2,48,0.0,0.0,0.0
1344,3,2,48,0.0,0.0,0.0
1345,0,2,49,0.0,0.0,0.0
1346,1,2,49,0.0,0.0,0.0
1347,2,2,49,0.0,0.0,0.0
1348,3,2,49,0.0,0.0,0.0
1349,0,2,50,0.0,0.0,0.0
1350,1,2,50,0.0,0.0,0.0
1351,2,2,50,0.0,0.0,0.0
1352,3,2,50,0.0,0.0,0.0
1353,0,2,51,0.0,0.0,0.0
1354,1,2,51,0.0,0.0,0.0
1355,2,2,51,0.0,0.0,0.0
1356,3,2,51,0.0,0.0,0.0
1357,0,2,52,0.0,0.0,0.0
1358,1,2,52,0.0,0.0,0.0
1359,2,2,52,0.0,0.0,0.0
1360,3,2,52,0.0,0.0,0.0
1361,0,2,53,0.0,0.0,0.0
1362,1,2,53,0.0,0.0,0.0
1363,2,2,53,0.0,0.0,0.0
1364,3,2,53,0.0,0.0,0.0
1365,0,2,54,0.0,0.0,0.0
1366,1,2,54,0.0,0.0,0.0
1367,2,2,54,0.0,0.0,0.0
1368,3,2,54,0.0,0.0,0.0
1369,0,2,55,0.0,0.0,0.0
1370,1,2,55,0.0,0.0,0.0
1371,2,2,55,0.0,0.0,0.0
1372,3,2,55,0.0,0.0,0.0
1373,0,2,56,0.0,0.0,0.0
1374,1,2,56,0.0,0.0,0.0
1375,2,2,56,0.0,0.0,0.0
1376,3,2,56,0.0,0.0,0.0
1377,0,2,57,0.0,0.0,0.0
1378,1,2,57,0.0,0.0,0.0
1379,2,2,57,0.0,0.0,0.0
1380,3,2,57,0.0,0.0,0.0
1381,0,2,58,0.0,0.0,0.0
1382,1,2,58,0.0,0.0,0.0
1383,2,2,58,0.0,0.0,0.0
1384,3,2,58,0.0,0.0,0.0
1385,0,2,59,0.0,0.0,0.0
1386,1,2,59,0.0,0.0,0.0
1387,2,2,59,0.0,0.0,0.0
1388,3,2,59,0.0,0.0,0.0
1389,0,2,60,0.0,0.0,0.0
1390,1,2,60,0.0,0.0,0.0
1391,2,2,60,0.0,0.0,0.0
1392,3,2,60,0.0,0.0,0.0
1393,0,2,61,0.0,0.0,0.0
1394,1,2,61,0.0,0.0,0.0
1395,2,2,61,0.0,0.0,0.0
1396,3,2,61,0.0,0.0,0.0
1397,0,2,62,0.0,0.0,0.0
1398,1,2,62,0.0,0.0,0.0
1399,2,2,62,0.0,0.0,0.0
1400,3,2,62,0.0,0.0,0.0
1401,0,2,63,0.0,0.0,0.0
1402,1,2,63,0.0,0.0,0.0
1403,2,2,63,0.0,0.0,0.0
1404,3,2,63,0.0,0.0,0.0
1405,0,2,64,0.0,0.0,0.0
1406,1,2,64,0.0,0.0,0.0
1407,2,2,64,0.0,0.0,0.0
1408,3,2,64,0.0,0.0,0.0
1409,0,2,65,0.0,0.0,0.0
1410,1,2,65,0.0,0.0,0.0
1411,2,2,65,0.0,0.0,0.0
1412,3,2,65,0.0,0.0,0.0
1413,0,2,66,0.0,0.0,0.0
1414,1,2,66,0.0,0.0,0.0
1415,2,2,66,0.0,0.0,0.0
1416,3,2,66,0.0,0.0,0.0
1417,0,2,67,0.0,0.0,0.0
1418,1,2,67,0.0,0.0,0.0
1419,2,2,67,0.0,0.0,0.0
1420,3,2,67,0.0,0.0,0.0
1421,0,2,68,0.0,0.0,0.0
1422,1,2,68,0.0,0.0,0.0
1423,2,2,68,0.0,0.0,0.0
1424,3,2,68,0.0,0.0,0.0
1425,0,2,69,0.0,0.0,0.0
1426,1,2,69,0.0,0.0,0.0
1427,2,2,69,0.0,0.0,0.0
1428,3,2,69,0.0,0.0,0.0
1429,0,2,70,0.0,0.0,0.0
1430,1,2,70,0.0,0.0,0.0
1431,2,2,70,0.0,0.0,0.0
1432,3,2,70,0.0,0.0,0.0
1433,0,2,71,0.0,0.0,0.0
1434,1,2,71,0.0,0.0,0.0
1435,2,2,71,0.0,0.0,0.0
1436,3,2,71,0.0,0.0,0.0
1437,0,2,72,0.0,0.0,0.0
1438,1,2,72,0.0,0.0,0.0
1439,2,2,72,0.0,0.0,0.0
1440,3,2,72,0.0,0.0,0.0
1441,0,2,73,0.0,0.0,0.0
1442,1,2,73,0.0,0.0,0.0
1443,2,2,73,0.0,0.0,0.0
1444,3,2,73,0.0,0.0,0.0
1445,0,2,74,0.0,0.0,0.0
1446,1,2,74,0.0,0.0,0.0
1447,2,2,74,0.0,0.0,0.0
1448,3,2,74,0.0,0.0,0.0
1449,0,2,75,0.0,0.0,0.0
1450,1,2,75,0.0,0.0,0.0
1451,2,2,75,0.0,0.0,0.0
1452,3,2,75,0.0,0.0,0.0
1453,0,2,76,0.0,0.0,0.0
1454,1,2,76,0.0,0.0,0.0
1455,2,2,76,0.0,0.0,0.0
1456,3,2,76,0.0,0.0,0.0
1457,0,2,77,0.0,0.0,0.0
1458,1,2,77,0.0,0.0,0.0
1459,2,2,77,0.0,0.0,0.0
1460,3,2,77,0.0,0.0,0.0
1461,0,2,78,0.0,0.0,0.0
1462,1,2,78,0.0,0.0,0.0
1463,2,2,78,0.0,0.0,0.0
1464,3,2,78,0.0,0.0,0.0
1465,0,2,79,0.0,0.0,0.0
1466,1,2,79,0.0,0.0,0.0
1467,2,2,79,0.0,0.0,0.0
1468,3,2,79,0.0,0.0,0.0
1469,0,2,80,0.0,0.0,0.0
1470,1,2,80,0.0,0.0,0.0
1471,2,2,80,0.0,0.0,0.0
1472,3,2,80,0.0,0.0,0.0
1473,0,2,81,0.0,0.0,0.0
1474,1,2,81,0.0,0.0,0.0
1475,2,2,81,0.0,0.0,0.0
1476,3,2,81,0.0,0.0,0.0
1477,0,2,82,0.0,0.0,0.0
1478,1,2,82,0.0,0.0,0.0
1479,2,2,82,0.0,0.0,0.0
1480,3,2,82,0.0,0.0,0.0
1481,0,2,83,0.0,0.0,0.0
1482,1,2,83,0.0,0.0,0.0
1483,2,2,83,0.0,0.0,0.0
1484,3,2,83,0.0,0.0,0.0
1485,0,2,84,0.0,0.0,0.0
1486,1,2,84,0.0,0.0,0.0
1487,2,2,84,0.0,0.0,0.0
1488,3,2,84,0.0,0.0,0.0
1489,0,2,85,0.0,0.0,0.0
1490,1,2,85,0.0,0.0,0.0
1491,2,2,85,0.0,0.0,0.0
1492,3,2,85,0.0,0.0,0.0
1493,0,2,86,0.0,0.0,0.0
1494,1,2,86,0.0,0.0,0.0
1495,2,2,86,0.0,0.0,0.0
1496,3,2,86,0.0,0.0,0.0
1497,0,2,87,0.0,0.0,0.0
1498,1,2,87,0.0,0.0,0.0
1499,2,2,87,0.0,0.0,0.0
1500,3,2,87,0.0,0.0,0.0
1501,0,2,88,0.0,0.0,0.0
1502,1,2,88,0.0,0.0,0.0
1503,2,2,88,0.0,0.0,0.0
1504,3,2,88,0.0,0.0,0.0
1505,0,2,89,0.0,0.0,0.0
1506,1,2,89,0.0,0.0,0.0
1507,2,2,89,0.0,0.0,0.0
1508,3,2,89,0.0,0.0,0.0
1509,0,2,90,0.0,0.0,0.0
1510,1,2,90,0.0,0.0,0.0
1511,2,2,90,0.0,0.0,0.0
1512,3,2,90,0.0,0.0,0.0
1513,0,2,91,0.0,0.0,0.0
1514,1,2,91,0.0,0.0,0.0
1515,2,2,91,0.0,0.0,0.0
1516,3,2,91,0.0,0.0,0.0
1517,0,2,92,0.0,0.0,0.0
1518,1,2,92,0.0,0.0,0.0
1519,2,2,92,0.0,0.0,0.0
1520,3,2,92,0.0,0.0,0.0
1521,0,2,93,0.0,0.0,0.0
1522,1,2,93,0.0,0.0,0.0
1523,2,2,93,0.0,0.0,0.0
1524,3,2,93,0.0,0.0,0.0
1525,0,2,94,0.0,0.0,0.0
1526,1,2,94,0.0,0.0,0.0
1527,2,2,94,0.0,0.0,0.0
1528,3,2,94,0.0,0.0,0.0
1529,0,2,95,0.0,0.0,0.0
1530,1,2,95,0.0,0.0,0.0
1531,2,2,95,0.0,0.0,0.0
1532,3,2,95,0.0,0.0,0.0
1533,0,2,96,0.0,0.0,0.0
1534,1,2,96,0.0,0.0,0.0
1535,2,2,96,0.0,0.0,0.0
1536,3,2,96,0.0,0.0,0.0
1537,0,2,97,0.0,0.0,0.0
1538,1,2,97,0.0,0.0,0.0
1539,2,2,97,0.0,0.0,0.0
1540,3,2,97,0.0,0.0,0.0
1541,0,2,98,0.0,0.0,0.0
1542,1,2,98,0.0,0.0,0.0
1543,2,2,98,0.0,0.0,0.0
1544,3,2,98,0.0,0.0,0.0
1545,0,2,99,0.0,0.0,0.0
1546,1,2,99,0.0,0.0,0.0
1547,2,2,99,0.0,0.0,0.0
1548,3,2,99,0.0,0.0,0.0
1549,0,2,100,0.0,0.0,0.0
1550,1,2,100,0.0,0.0,0.0
1551,2,2,100,0.0,0.0,0.0
1552,3,2,100,0.0,0.0,0.0
1553,0,2,101,0.0,0.0,0.0
1554,1,2,101,0.0,0.0,0.0
1555,2,2,101,0.0,0.0,0.0
1556,3,2,101,0.0,0.0,0.0
1557,0,2,102,0.0,0.0,0.0
1558,1,2,102,0.0,0.0,0.0
1559,2,2,102,0.0,0.0,0.0
1560,3,2,102,0.0,0.0,0.0
1561,0,2,103,0.0,0.0,0.0
1562,1,2,103,0.0,0.0,0.0
1563,2,2,103,0.0,0.0,0.0
1564,3,2,103,0.0,0.0,0.0
1565,0,2,104,0.0,0.0,0.0
1566,1,2,104,0.0,0.0,0.0
1567,2,2,104,0.0,0.0,0.0
1568,3,2,104,0.0,0.0,0.0
1569,0,2,105,0.0,0.0,0.0
1570,1,2,105,0.0,0.0,0.0
1571,2,2,105,0.0,0.0,0.0
1572,3,2,105,0.0,0.0,0.0
1573,0,2,106,0.0,0.0,0.0
1574,1,2,106,0.0,0.0,0.0
1575,2,2,106,0.0,0.0,0.0
1576,3,2,106,0.0,0.0,0.0
1577,0,2,107,0.0,0.0,0.0
1578,1,2,107,0.0,0.0,0.0
1579,2,2,107,0.0,0.0,0.0
1580,3,2,107,0.0,0.0,0.0
1581,0,2,108,0.0,0.0,0.0
1582,1,2,108,0.0,0.0,0.0
1583,2,2,108,0.0,0.0,0.0
1584,3,2,108,0.0,0.0,0.0
1585,0,2,109,0.0,0.0,0.0
1586,1,2,109,0.0,0.0,0.0
1587,2,2,109,0.0,0.0,0.0
1588,3,2,109,0.0,0.0,0.0
1589,0,2,110,0.0,0.0,0.0
1590,1,2,110,0.0,0.0,0.0
1591,2,2,110,0.0,0.0,0.0
1592,3,2,110,0.0,0.0,0.0
1593,0,2,111,0.0,0.0,0.0
1594,1,2,111,0.0,0.0,0.0
1595,2,2,111,0.0,0.0,0.0
1596,3,2,111,0.0,0.0,0.0
1597,0,2,112,0.0,0.0,0.0
1598,1,2,112,0.0,0.0,0.0
1599,2,2,112,0.0,0.0,0.0
1600,3,2,112,0.0,0.0,0.0
1601,0,2,113,0.0,0.0,0.0
1602,1,2,113,0.0,0.0,0.0
1603,2,2,113,0.0,0.0,0.0
1604,3,2,113,0.0,0.0,0.0
1605,0,2,114,0.0,0.0,0.0
1606,1,2,114,0.0,0.0,0.0
1607,2,2,114,0.0,0.0,0.0
1608,3,2,114,0.0,0.0,0.0
1609,0,2,115,0.0,0.0,0.0
1610,1,2,115,0.0,0.0,0.0
1611,2,2,115,0.0,0.0,0.0
1612,3,2,115,0.0,0.0,0.0
1613,0,2,116,0.0,0.0,0.0
1614,1,2,116,0.0,0.0,0.0
1615,2,2,116,0.0,0.0,0.0
1616,3,2,116,0.0,0.0,0.0
1617,0,2,117,0.0,0.0,0.0
1618,1,2,117,0.0,0.0,0.0
1619,2,2,117,0.0,0.0,0.0
1620,3,2,117,0.0,0.0,0.0
1621,0,2,118,0.0,0.0,0.0
1622,1,2,118,0.0,0.0,0.0
1623,2,2,118,0.0,0.0,0.0
1624,3,2,118,0.0,0.0,0.0
1625,0,2,119,0.0,0.0,0.0
1626,1,2,119,0.0,0.0,0.0
1627,2,2,119,0.0,0.0,0.0
1628,3,2,119,0.0,0.0,0.0
1629,0,2,120,0.0,0.0,0.0
1630,1,2,120,0.0,0.0,0.0
1631,2,2,120,0.0,0.0,0.0
1632,3,2,120,0.0,0.0,0.0
1633,0,2,121,0.0,0.0,0.0
1634,1,2,121,0.0,0.0,0.0
1635,2,2,121,0.0,0.0,0.0
1636,3,2,121,0.0,0.0,0.0
1637,0,2,122,0.0,0.0,0.0
1638,1,2,122,0.0,0.0,0.0
1639,2,2,122,0.0,0.0,0.0
1640,3,2,122,0.0,0.0,0.0
1641,0,2,123,0.0,0.0,0.0
1642,1,2,123,0.0,0.0,0.0
1643,2,2,123,0.0,0.0,0.0
1644,3,2,123,0.0,0.0,0.0
1645,0,2,124,0.0,0.0,0.0
1646,1,2,124,0.0,0.0,0.0
1647,2,2,124,0.0,0.0,0.0
1648,3,2,124,0.0,0.0,0.0
1649,0,2,125,0.0,0.0,0.0
1650,1,2,125,0.0,0.0,0.0
1651,2,2,125,0.0,0.0,0.0
1652,3,2,125,0.0,0.0,0.0
1653,0,2,126,0.0,0.0,0.0
1654,1,2,126,0.0,0.0,0.0
1655,2,2,126,0.0,0.0,0.0
1656,3,2,126,0.0,0.0,0.0
1657,0,2,127,0.0,0.0,0.0
1658,1,2,127,0.0,0.0,0.0
1659,2,2,127,0.0,0.0,0.0
1660,3,2,127,0.0,0.0,0.0
1661,0,2,128,0.0,0.0,0.0
1662,1,2,128,0.0,0.0,0.0
1663,2,2,128,0.0,0.0,0.0
1664,3,2,128,0.0,0.0,0.0
1665,0,2,129,0.0,0.0,0.0
1666,1,2,129,0.0,0.0,0.0
1667,2,2,129,0.0,0.0,0.0
1668,3,2,129,0.0,0.0,0.0
1669,0,2,130,0.0,0.0,0.0
1670,1,2,130,0.0,0.0,0.0
1671,2,2,130,0.0,0.0,0.0
1672,3,2,130,0.0,0.0,0.0
1673,0,2,131,0.0,0.0,0.0
1674,1,2,131,0.0,0.0,0.0
1675,2,2,131,0.0,0.0,0.0
1676,3,2,131,0.0,0.0,0.0
1677,0,2,132,0.0,0.0,0.0
1678,1,2,132,0.0,0.0,0.0
1679,2,2,132,0.0,0.0,0.0
1680,3,2,132,0.0,0.0,0.0
1681,0,2,133,0.0,0.0,0.0
1682,1,2,133,0.0,0.0,0.0
1683,2,2,133,0.0,0.0,0.0
1684,3,2,133,0.0,0.0,0.0
1685,0,2,134,0.0,0.0,0.0
1686,1,2,134,0.0,0.0,0.0
1687,2,2,134,0.0,0.0,0.0
1688,3,2,134,0.0,0.0,0.0
1689,0,2,135,0.0,0.0,0.0
1690,1,2,135,0.0,0.0,0.0
1691,2,2,135,0.0,0.0,0.0
1692,3,2,135,0.0,0.0,0.0
1693,0,2,136,0.0,0.0,0.0
1694,1,2,136,0.0,0.0,0.0
1695,2,2,136,0.0,0.0,0.0
1696,3,2,136,0.0,0.0,0.0
1697,0,2,137,0.0,0.0,0.0
1698,1,2,137,0.0,0.0,0.0
1699,2,2,137,0.0,0.0,0.0
1700,3,2,137,0.0,0.0,0.0
1701,0,2,138,0.0,0.0,0.0
1702,1,2,138,0.0,0.0,0.0
1703,2,2,138,0.0,0.0,0.0
1704,3,2,138,0.0,0.0,0.0
1705,0,2,139,0.0,0.0,0.0
1706,1,2,139,0.0,0.0,0.0
1707,2,2,139,0.0,0.0,0.0
1708,3,2,139,0.0,0.0,0.0
1709,0,2,140,0.0,0.0,0.0
1710,1,2,140,0.0,0.0,0.0
1711,2,2,140,0.0,0.0,0.0
1712,3,2,140,0.0,0.0,0.0
1713,0,2,141,0.0,0.0,0.0
1714,1,2,141,0.0,0.0,0.0
1715,2,2,141,0.0,0.0,0.0
1716,3,2,141,0.0,0.0,0.0
1717,0,2,142,0.0,0.0,0.0
1718,1,2,142,0.0,0.0,0.0
1719,2,2,142,0.0,0.0,0.0
1720,3,2,142,0.0,0.0,0.0
1721,0,2,143,0.0,0.0,0.0
1722,1,2,143,0.0,0.0,0.0
1723,2,2,143,0.0,0.0,0.0
1724,3,2,143,0.0,0.0,0.0
1725,0,2,144,0.0,0.0,0.0
1726,1,2,144,0.0,0.0,0.0
1727,2,2,144,0.0,0.0,0.0
1728,3,2,144,0.0,0.0,0.0
1729,0,2,145,0.0,0.0,0.0
1730,1,2,145,0.0,0.0,0.0
1731,2,2,145,0.0,0.0,0.0
1732,3,2,145,0.0,0.0,0.0
1733,0,2,146,0.0,0.0,0.0
1734,1,2,146,0.0,0.0,0.0
1735,2,2,146,0.0,0.0,0.0
1736,3,2,146,0.0,0.0,0.0
1737,0,2,147,0.0,0.0,0.0
1738,1,2,147,0.0,0.0,0.0
1739,2,2,147,0.0,0.0,0.0
1740,3,2,147,0.0,0.0,0.0
1741,0,2,148,0.0,0.0,0.0
1742,1,2,148,0.0,0.0,0.0
1743,2,2,148,0.0,0.0,0.0
1744,3,2,148,0.0,0.0,0.0
1745,0,2,149,0.0,0.0,0.0
1746,1,2,149,0.0,0.0,0.0
1747,2,2,149,0.0,0.0,0.0
1748,3,2,149,0.0,0.0,0.0
1749,0,2,150,0.0,0.0,0.0
1750,1,2,150,0.0,0.0,0.0
1751,2,2,150,0.0,0.0,0.0
1752,3,2,150,0.0,0.0,0.0
1753,0,2,151,0.0,0.0,0.0
1754,1,2,151,0.0,0.0,0.0
1755,2,2,151,0.0,0.0,0.0
1756,3,2,151,0.0,0.0,0.0
1757,0,2,152,0.0,0.0,0.0
1758,1,2,152,0.0,0.0,0.0
1759,2,2,152,0.0,0.0,0.0
1760,3,2,152,0.0,0.0,0.0
1761,0,2,153,0.0,0.0,0.0
1762,1,2,153,0.0,0.0,0.0
1763,2,2,153,0.0,0.0,0.0
1764,3,2,153,0.0,0.0,0.0
1765,0,2,154,0.0,0.0,0.0
1766,1,2,154,0.0,0.0,0.0
1767,2,2,154,0.0,0.0,0.0
1768,3,2,154,0.0,0.0,0.0
1769,0,2,155,0.0,0.0,0.0
1770,1,2,155,0.0,0.0,0.0
1771,2,2,155,0.0,0.0,0.0
1772,3,2,155,0.0,0.0,0.0
1773,0,2,156,0.0,0.0,0.0
1774,1,2,156,0.0,0.0,0.0
1775,2,2,156,0.0,0.0,0.0
1776,3,2,156,0.0,0.0,0.0
1777,0,2,157,0.0,0.0,0.0
1778,1,2,157,0.0,0.0,0.0
1779,2,2,157,0.0,0.0,0.0
1780,3,2,157,0.0,0.0,0.0
1781,0,2,158,0.0,0.0,0.0
1782,1,2,158,0.0,0.0,0.0
1783,2,2,158,0.0,0.0,0.0
1784,3,2,158,0.0,0.0,0.0
1785,0,2,159,0.0,0.0,0.0
1786,1,2,159,0.0,0.0,0.0
1787,2,2,159,0.0,0.0,0.0
1788,3,2,159,0.0,0.0,0.0
1789,0,2,160,0.0,0.0,0.0
1790,1,2,160,0.0,0.0,0.0
1791,2,2,160,0.0,0.0,0.0
1792,3,2,160,0.0,0.0,0.0
1793,0,2,161,0.0,0.0,0.0
1794,1,2,161,0.0,0.0,0.0
1795,2,2,161,0.0,0.0,0.0
1796,3,2,161,0.0,0.0,0.0
1797,0,2,162,0.0,0.0,0.0
1798,1,2,162,0.0,0.0,0.0
1799,2,2,162,0.0,0.0,0.0
1800,3,2,162,0.0,0.0,0.0
1801,0,2,163,0.0,0.0,0.0
1802,1,2,163,0.0,0.0,0.0
1803,2,2,163,0.0,0.0,0.0
1804,3,2,163,0.0,0.0,0.0
1805,0,2,164,0.0,0.0,0.0
1806,1,2,164,0.0,0.0,0.0
1807,2,2,164,0.0,0.0,0.0
1808,3,2,164,0.0,0.0,0.0
1809,0,2,165,0.0,0.0,0.0
1810,1,2,165,0.0,0.0,0.0
1811,2,2,165,0.0,0.0,0.0
1812,3,2,165,0.0,0.0,0.0
1813,0,2,166,0.0,0.0,0.0
1814,1,2,166,0.0,0.0,0.0
1815,2,2,166,0.0,0.0,0.0
1816,3,2,166,0.0,0.0,0.0
1817,0,2,167,0.0,0.0,0.0
1818,1,2,167,0.0,0.0,0.0
1819,2,2,167,0.0,0.0,0.0
1820,3,2,167,0.0,0.0,0.0
1821,0,2,168,0.0,0.0,0.0
1822,1,2,168,0.0,0.0,0.0
1823,2,2,168,0.0,0.0,0.0
1824,3,2,168,0.0,0.0,0.0
1825,0,2,169,0.0,0.0,0.0
1826,1,2,169,0.0,0.0,0.0
1827,2,2,169,0.0,0.0,0.0
1828,3,2,169,0.0,0.0,0.0
1829,0,2,170,0.0,0.0,0.0
1830,1,2,170,0.0,0.0,0.0
1831,2,2,170,0.0,0.0,0.0
1832,3,2,170,0.0,0.0,0.0
1833,0,2,171,0.0,0.0,0.0
1834,1,2,171,0.0,0.0,0.0
1835,2,2,171,0.0,0.0,0.0
1836,3,2,171,0.0,0.0,0.0
1837,0,2,172,0.0,0.0,0.0
1838,1,2,172,0.0,0.0,0.0
1839,2,2,172,0.0,0.0,0.0
1840,3,2,172,0.0,0.0,0.0
1841,0,2,173,0.0,0.0,0.0
1842,1,2,173,0.0,0.0,0.0
1843,2,2,173,0.0,0.0,0.0
1844,3,2,173,0.0,0.0,0.0
1845,0,2,174,0.0,0.0,0.0
1846,1,2,174,0.0,0.0,0.0
1847,2,2,174,0.0,0.0,0.0
1848,3,2,174,0.0,0.0,0.0
1849,0,2,175,0.0,0.0,0.0
1850,1,2,175,0.0,0.0,0.0
1851,2,2,175,0.0,0.0,0.0
1852,3,2,175,0.0,0.0,0.0
1853,0,2,176,0.0,0.0,0.0
1854,1,2,176,0.0,0.0,0.0
1855,2,2,176,0.0,0.0,0.0
1856,3,2,176,0.0,0.0,0.0
1857,0,2,177,0.0,0.0,0.0
1858,1,2,177,0.0,0.0,0.0
1859,2,2,177,0.0,0.0,0.0
1860,3,2,177,0.0,0.0,0.0
1861,0,2,178,0.0,0.0,0.0
1862,1,2,178,0.0,0.0,0.0
1863,2,2,178,0.0,0.0,0.0
1864,3,2,178,0.0,0.0,0.0
1865,0,2,179,0.0,0.0,0.0
1866,1,2,179,0.0,0.0,0.0
1867,2,2,179,0.0,0.0,0.0
1868,3,2,179,0.0,0.0,0.0
1869,0,2,180,0.0,0.0,0.0
1870,1,2,180,0.0,0.0,0.0
1871,2,2,180,0.0,0.0,0.0
1872,3,2,180,0.0,0.0,0.0
1873,0,2,181,0.0,0.0,0.0
1874,1,2,181,0.0,0.0,0.0
1875,2,2,181,0.0,0.0,0.0
1876,3,2,181,0.0,0.0,0.0
1877,0,2,182,0.0,0.0,0.0
1878,1,2,182,0.0,0.0,0.0
1879,2,2,182,0.0,0.0,0.0
1880,3,2,182,0.0,0.0,0.0
1881,0,2,183,0.0,0.0,0.0
1882,1,2,183,0.0,0.0,0.0
1883,2,2,183,0.0,0.0,0.0
1884,3,2,183,0.0,0.0,0.0
1885,0,2,184,0.0,0.0,0.0
1886,1,2,184,0.0,0.0,0.0
1887,2,2,184,0.0,0.0,0.0
1888,3,2,184,0.0,0.0,0.0
1889,0,2,185,0.0,0.0,0.0
1890,1,2,185,0.0,0.0,0.0
1891,2,2,185,0.0,0.0,0.0
1892,3,2,185,0.0,0.0,0.0
1893,0,2,186,0.0,0.0,0.0
1894,1,2,186,0.0,0.0,0.0
1895,2,2,186,0.0,0.0,0.0
1896,3,2,186,0.0,0.0,0.0
1897,0,2,187,0.0,0.0,0.0
1898,1,2,187,0.0,0.0,0.0
1899,2,2,187,0.0,0.0,0.0
1900,3,2,187,0.0,0.0,0.0
1901,0,2,188,0.0,0.0,0.0
1902,1,2,188,0.0,0.0,0.0
1903,2,2,188,0.0,0.0,0.0
1904,3,2,188,0.0,0.0,0.0
1905,0,2,189,0.0,0.0,0.0
1906,1,2,189,0.0,0.0,0.0
1907,2,2,189,0.0,0.0,0.0
1908,3,2,189,0.0,0.0,0.0
1909,0,2,190,0.0,0.0,0.0
1910,1,2,190,0.0,0.0,0.0
1911,2,2,190,0.0,0.0,0.0
1912,3,2,190,0.0,0.0,0.0
1913,0,2,191,0.0,0.0,0.0
1914,1,2,191,0.0,0.0,0.0
1915,2,2,191,0.0,0.0,0.0
1916,3,2,191,0.0,0.0,0.0
1917,0,2,192,0.0,0.0,0.0
1918,1,2,192,0.0,0.0,0.0
1919,2,2,192,0.0,0.0,0.0
1920,3,2,192,0.0,0.0,0.0
1921,0,2,193,0.0,0.0,0.0
1922,1,2,193,0.0,0.0,0.0
1923,2,2,193,0.0,0.0,0.0
1924,3,2,193,0.0,0.0,0.0
1925,0,2,194,0.0,0.0,0.0
1926,1,2,194,0.0,0.0,0.0
1927,2,2,194,0.0,0.0,0.0
1928,3,2,194,0.0,0.0,0.0
1929,0,2,195,0.0,0.0,0.0
1930,1,2,195,0.0,0.0,0.0
1931,2,2,195,0.0,0.0,0.0
1932,3,2,195,0.0,0.0,0.0
1933,0,2,196,0.0,0.0,0.0
1934,1,2,196,0.0,0.0,0.0
1935,2,2,196,0.0,0.0,0.0
1936,3,2,196,0.0,0.0,0.0
1937,0,2,197,0.0,0.0,0.0
1938,1,2,197,0.0,0.0,0.0
1939,2,2,197,0.0,0.0,0.0
1940,3,2,197,0.0,0.0,0.0
1941,0,2,198,0.0,0.0,0.0
1942,1,2,198,0.0,0.0,0.0
1943,2,2,198,0.0,0.0,0.0
1944,3,2,198,0.0,0.0,0.0
1945,0,2,199,0.0,0.0,0.0
1946,1,2,199,0.0,0.0,0.0
1947,2,2,199,0.0,0.0,0.0
1948,3,2,199,0.0,0.0,0.0
1949,0,2,200,0.0,0.0,0.0
1950,1,2,200,0.0,0.0,0.0
1951,2,2,200,0.0,0.0,0.0
1952,3,2,200,0.0,0.0,0.0
1953,0,2,201,0.0,0.0,0.0
1954,1,2,201,0.0,0.0,0.0
1955,2,2,201,0.0,0.0,0.0
1956,3,2,201,0.0,0.0,0.0
1957,0,2,202,0.0,0.0,0.0
1958,1,2,202,0.0,0.0,0.0
1959,2,2,202,0.0,0.0,0.0
1960,3,2,202,0.0,0.0,0.0
1961,0,2,203,0.0,0.0,0.0
1962,1,2,203,0.0,0.0,0.0
1963,2,2,203,0.0,0.0,0.0
1964,3,2,203,0.0,0.0,0.0
1965,0,2,204,0.0,0.0,0.0
1966,1,2,204,0.0,0.0,0.0
1967,2,2,204,0.0,0.0,0.0
1968,3,2,204,0.0,0.0,0.0
1969,0,2,205,0.0,0.0,0.0
1970,1,2,205,0.0,0.0,0.0
1971,2,2,205,0.0,0.0,0.0
1972,3,2,205,0.0,0.0,0.0
1973,0,2,206,0.0,0.0,0.0
1974,1,2,206,0.0,0.0,0.0
1975,2,2,206,0.0,0.0,0.0
1976,3,2,206,0.0,0.0,0.0
1977,0,2,207,0.0,0.0,0.0
1978,1,2,207,0.0,0.0,0.0
1979,2,2,207,0.0,0.0,0.0
1980,3,2,207,0.0,0.0,0.0
1981,0,2,208,0.0,0.0,0.0
1982,1,2,208,0.0,0.0,0.0
1983,2,2,208,0.0,0.0,0.0
1984,3,2,208,0.0,0.0,0.0
1985,0,2,209,0.0,0.0,0.0
1986,1,2,209,0.0,0.0,0.0
