timestep_fractional,Continuous up_activation,Continuous down_activation,Discrete down_activation,Discrete up_activation,Imbalance continuous,Imbalance discrete
9.3,335.74,303.69999999999976,324.84999999999997,238.75000000000003,-53.455582000001414,0.7999999999992724
9.3167,337.65000000000003,299.7000000000001,324.84999999999997,238.75000000000003,-47.27830958487539,0.7999999999992724
9.3333,340.07,295.8200000000001,324.84999999999997,238.75000000000003,-41.19395061728483,0.7999999999992724
9.35,342.2899999999999,292.2400000000001,324.84999999999997,238.75000000000003,-10.11464637500012,25.899999999999636
9.3667,344.6400000000002,288.71,324.84999999999997,238.75000000000003,-4.251905950614855,25.899999999999636
9.3833,347.14000000000016,285.44,324.84999999999997,238.75000000000003,1.4833937484563648,25.899999999999636
9.4,349.66000000000037,282.36999999999995,324.84999999999997,238.75000000000003,7.081007999999201,25.899999999999636
9.4167,352.28000000000003,279.45999999999987,324.84999999999997,238.75000000000003,12.531324266976299,25.899999999999636
9.4333,354.81000000000006,276.74999999999983,324.84999999999997,238.75000000000003,6.625362197532922,14.699999999999818
9.45,357.5199999999999,274.28,324.84999999999997,238.75000000000003,11.754773624998961,14.699999999999818
9.4667,360.16,272.0199999999999,324.84999999999997,238.75000000000003,16.71184256790184,14.699999999999818
9.4833,362.8399999999998,270.01999999999987,324.84999999999997,238.75000000000003,21.489485229941238,14.699999999999818
9.5,365.6099999999999,268.1699999999999,324.84999999999997,238.75000000000003,26.081250000000182,14.699999999999818
9.5167,368.54999999999995,266.52000000000004,324.84999999999997,238.75000000000003,-33.918682547840945,-49.70000000000073
9.5333,371.22999999999956,265.1699999999999,324.84999999999997,238.75000000000003,-29.71549965432223,-49.70000000000073
9.55,374.2199999999997,264.16999999999985,324.84999999999997,238.75000000000003,-25.71375637499932,-49.70000000000073
9.5667,377.03999999999974,263.25999999999993,324.84999999999997,238.75000000000003,-21.917375580247608,-49.70000000000073
9.5833,380.03000000000026,262.62999999999994,324.84999999999997,238.75000000000003,-18.32964795524549,-49.70000000000073
9.6,383.07000000000016,262.25000000000006,324.84999999999997,238.75000000000003,35.746768000000884,0.9999999999990905
9.6167,386.1800000000003,262.10999999999996,324.84999999999997,238.75000000000003,38.90984597067745,0.9999999999990905
9.6333,389.2300000000005,262.21000000000004,324.84999999999997,238.75000000000003,41.858191827160226,0.9999999999990905
9.65,392.28999999999996,262.6600000000002,324.84999999999997,238.75000000000003,44.591043625000566,0.9999999999990905
9.6667,395.58000000000004,263.2200000000001,324.84999999999997,238.75000000000003,47.10827160493682,0.9999999999990905
9.6833,398.6600000000001,264.24000000000024,324.84999999999997,238.75000000000003,-91.78962180709823,-140.20000000000073
9.7,401.99000000000007,265.3599999999999,324.84999999999997,238.75000000000003,-89.70150199999898,-140.20000000000073
9.7167,405.4499999999998,266.8500000000001,324.84999999999997,238.75000000000003,-87.82560217746959,-140.20000000000073
9.7333,408.6699999999999,268.59999999999985,324.84999999999997,238.75000000000003,-86.15952335802285,-140.20000000000073
9.75,412.2300000000001,270.62000000000006,324.84999999999997,238.75000000000003,-84.70023437500095,-140.20000000000073
9.7667,415.75000000000006,272.9200000000001,324.84999999999997,238.75000000000003,52.35592812345567,-4.400000000001455
9.7833,419.4500000000002,275.45,324.84999999999997,238.75000000000003,53.41325967438206,-4.400000000001455
9.8,423.12,278.35999999999996,324.84999999999997,238.75000000000003,54.2766879999981,-4.400000000001455
9.8167,427,281.47000000000037,324.84999999999997,238.75000000000003,54.95177300771411,-4.400000000001455
9.8333,430.8500000000005,284.8800000000004,324.84999999999997,238.75000000000003,55.44470679012284,-4.400000000001455
9.85,434.8500000000001,288.6000000000003,324.84999999999997,238.75000000000003,0.56231362500057,-59.60000000000127
9.8667,439.09000000000015,292.6500000000002,324.84999999999997,238.75000000000003,0.7120499753073091,-59.60000000000127
9.8833,443.3299999999998,296.82999999999953,324.84999999999997,238.75000000000003,0.7020044891978614,-59.60000000000127
9.9,447.89000000000004,301.5699999999999,324.84999999999997,238.75000000000003,0.540897999999288,-59.60000000000127
9.9167,452.35999999999996,306.4500000000001,324.84999999999997,238.75000000000003,0.23808352623382234,-59.60000000000127
9.9333,457.18999999999994,311.62,324.84999999999997,238.75000000000003,-23.09645372839441,-82.50000000000091
9.95,461.9600000000002,317.19000000000017,324.84999999999997,238.75000000000003,-23.652096375000838,-82.50000000000091
9.9667,467.1800000000001,322.83999999999975,324.84999999999997,238.75000000000003,-24.317594839505546,-82.50000000000091
9.9833,472.59999999999997,329.0400000000001,324.84999999999997,238.75000000000003,-25.08106736265472,-82.50000000000091
10,478.0500000000001,335.39,324.84999999999997,238.75000000000003,-25.93000000000029,-82.50000000000091
10.0167,431.85,309.9199999999999,384.24999999999994,165.74999999999997,-8.341950439040374,88.20000000000073
10.0333,426.34,304.26,384.24999999999994,165.74999999999997,-8.149244061729405,88.20000000000073
10.05,421.40000000000003,298.41999999999996,384.24999999999994,165.74999999999997,-7.311485562498092,88.20000000000073
10.0667,417.31999999999994,292.89999999999975,384.24999999999994,165.74999999999997,-5.886201283950868,88.20000000000073
10.0833,413.5699999999996,287.2399999999999,384.24999999999994,165.74999999999997,-3.9288392168182327,88.20000000000073
10.1,410.40999999999974,281.5499999999998,384.24999999999994,165.74999999999997,38.00723100000232,127.70000000000164
10.1167,407.74999999999994,276.0199999999998,384.24999999999994,165.74999999999997,40.87071807947814,127.70000000000164
10.1333,405.4799999999998,270.57000000000005,384.24999999999994,165.74999999999997,44.112409086420485,127.70000000000164
10.15,403.6499999999999,265.2700000000001,384.24999999999994,165.74999999999997,47.685169437502736,127.70000000000164
10.1667,402.4299999999996,260.09999999999997,384.24999999999994,165.74999999999997,51.543942901234004,127.70000000000164
10.1833,401.4700000000001,255.12,384.24999999999994,165.74999999999997,-14.754248402006851,57.30000000000018
10.2,400.8799999999999,250.17000000000004,384.24999999999994,165.74999999999997,-10.450304000001779,57.30000000000018
10.2167,400.7099999999998,245.45999999999987,384.24999999999994,165.74999999999997,-5.983045068673164,57.30000000000018
10.2333,400.68000000000006,240.99999999999994,384.24999999999994,165.74999999999997,-1.3892144320971056,57.30000000000018
10.25,401.2399999999997,236.7199999999999,384.24999999999994,165.74999999999997,3.296523437500582,57.30000000000018
10.2667,402.00999999999954,232.76,384.24999999999994,165.74999999999997,-124.45841758025017,-75.19999999999982
10.2833,402.93999999999994,228.96000000000012,384.24999999999994,165.74999999999997,-119.68454525385823,-75.19999999999982
10.3,404.29000000000013,225.47999999999993,384.24999999999994,165.74999999999997,-114.91028900000038,-75.19999999999982
10.3167,405.81,222.3199999999999,384.24999999999994,165.74999999999997,-110.16199988348762,-75.19999999999982
10.3333,407.64000000000004,219.51000000000005,384.24999999999994,165.74999999999997,-105.46395061728526,-75.19999999999982
10.35,409.8199999999997,217.00000000000009,384.24999999999994,165.74999999999997,21.661664437502623,47.300000000002
10.3667,412.2100000000001,214.8299999999999,384.24999999999994,165.74999999999997,26.194729271609503,47.300000000002
10.3833,414.82999999999987,213.0399999999999,384.24999999999994,165.74999999999997,30.617206227624592,47.300000000002
10.4,417.81999999999977,211.73999999999984,384.24999999999994,165.74999999999997,34.91313600000012,47.300000000002
10.4167,420.8700000000003,210.71999999999989,384.24999999999994,165.74999999999997,39.068637635034065,47.300000000002
10.4333,424.44000000000005,210.22000000000006,384.24999999999994,165.74999999999997,27.47190853086431,31.699999999999818
10.45,428.1999999999998,210.16999999999996,384.24999999999994,165.74999999999997,31.31322443749832,31.699999999999818
10.4667,432.2700000000002,210.6100000000001,384.24999999999994,165.74999999999997,34.984939456790016,31.699999999999818
10.4833,436.7699999999999,211.4900000000001,384.24999999999994,165.74999999999997,38.48148604243852,31.699999999999818
10.5,441.4600000000005,212.86999999999983,384.24999999999994,165.74999999999997,41.79937499999869,31.699999999999818
10.5167,446.57999999999976,214.85999999999996,384.24999999999994,165.74999999999997,-8.262804513115043,-21.49999999999818
10.5333,452.03,217.39000000000007,384.24999999999994,165.74999999999997,-5.304384987652156,-21.49999999999818
10.55,457.87,220.39999999999986,384.24999999999994,165.74999999999997,-2.522620562499469,-21.49999999999818
10.5667,464.10000000000036,224.07999999999984,384.24999999999994,165.74999999999997,0.08731297530994198,-21.49999999999818
10.5833,470.77000000000004,228.2399999999999,384.24999999999994,165.74999999999997,2.53231819058783,-21.49999999999818
10.6,478.03999999999996,233.14999999999998,384.24999999999994,165.74999999999997,-10.178623999998308,-36.49999999999818
10.6167,485.42,238.64,384.24999999999994,165.74999999999997,-8.034454327930689,-36.49999999999818
10.6333,493.69999999999965,244.78000000000003,384.24999999999994,165.74999999999997,-6.0220351728376045,-36.49999999999818
10.65,502.42000000000013,251.6000000000002,384.24999999999994,165.74999999999997,-4.126150562498879,-36.49999999999818
10.6667,511.83000000000027,259.24000000000007,384.24999999999994,165.74999999999997,-2.3295061728395012,-36.49999999999818
10.6833,521.6899999999997,267.4900000000003,384.24999999999994,165.74999999999997,-8.212729327931811,-44.100000000000364
10.7,532.3599999999999,276.3299999999999,384.24999999999994,165.74999999999997,-6.554369000000406,-44.100000000000364
10.7167,543.6399999999999,286.0500000000002,384.24999999999994,165.74999999999997,-4.930895809414324,-44.100000000000364
10.7333,555.7299999999993,296.49000000000007,384.24999999999994,165.74999999999997,-3.316702024693768,-44.100000000000364
10.75,568.6100000000001,307.66000000000014,384.24999999999994,165.74999999999997,-1.684101562502292,-44.100000000000364
10.7667,582.3099999999997,319.74000000000024,384.24999999999994,165.74999999999997,-1.1033299876535239,-45.19999999999982
10.7833,597.0000000000002,332.7499999999998,384.24999999999994,165.74999999999997,0.6574554868820996,-45.19999999999982
10.8,612.6899999999996,346.38000000000005,384.24999999999994,165.74999999999997,2.532176000000618,-45.19999999999982
10.8167,629.23,360.95999999999987,384.24999999999994,165.74999999999997,4.556831042439626,-45.19999999999982
10.8333,646.8100000000001,376.42000000000024,384.24999999999994,165.74999999999997,6.769498456787915,-45.19999999999982
10.85,665.5400000000005,392.7300000000002,384.24999999999994,165.74999999999997,2.9103344375016604,-51.49999999999909
10.8667,685.64,409.92999999999984,384.24999999999994,165.74999999999997,5.621573530865135,-51.49999999999909
10.8833,706.7799999999997,428.1000000000001,384.24999999999994,165.74999999999997,8.647528635031449,-51.49999999999909
10.9,729.2599999999993,447.18999999999954,384.24999999999994,165.74999999999997,12.034591000001456,-51.49999999999909
10.9167,753.1200000000001,467.2399999999997,384.24999999999994,165.74999999999997,15.831230227624474,-51.49999999999909
10.9333,778.3100000000004,488.33999999999986,384.24999999999994,165.74999999999997,-2.9120057283926144,-74.49999999999818
10.95,805.2299999999996,510.32000000000005,384.24999999999994,165.74999999999997,1.8575094375019034,-74.49999999999818
10.9667,833.5699999999991,533.2999999999998,384.24999999999994,165.74999999999997,7.194480382717302,-74.49999999999818
10.9833,863.55,557.4300000000002,384.24999999999994,165.74999999999997,13.155690116512233,-74.49999999999818
11,895.2099999999997,582.4899999999997,384.24999999999994,165.74999999999997,19.80000000000109,-74.49999999999818
11.0167,624.6599999999999,649.1800000000007,274.5,263.00000000000006,-13.765804768518137,22.19999999999891
11.0333,605.3500000000004,624.5000000000005,274.5,263.00000000000006,-8.413972592592472,22.19999999999891
11.05,586.6800000000002,601.6200000000002,274.5,263.00000000000006,-4.0548862500018,22.19999999999891
11.0667,568.6599999999999,579.9099999999997,274.5,263.00000000000006,-0.6019318518528962,22.19999999999891
11.0833,551.22,559.9000000000005,274.5,263.00000000000006,2.028501157406936,22.19999999999891
11.1,534.3600000000004,541.2000000000003,274.5,263.00000000000006,-76.58298000000104,-58.30000000000018
11.1167,518.1199999999999,523.7199999999996,274.5,263.00000000000006,-75.35877143518428,-58.30000000000018
11.1333,502.46,507.3499999999996,274.5,263.00000000000006,-74.72427259259348,-58.30000000000018
11.15,487.42999999999995,492.29000000000013,274.5,263.00000000000006,-74.60788624999896,-58.30000000000018
11.1667,473.07,478.35999999999984,274.5,263.00000000000006,-74.94101851852065,-58.30000000000018
11.1833,459.24,465.20999999999964,274.5,263.00000000000006,11.941921157410434,29.30000000000109
11.2,446.07000000000033,453.0800000000003,274.5,263.00000000000006,10.903519999999844,29.30000000000109
11.2167,433.6000000000002,441.7799999999995,274.5,263.00000000000006,9.60336189814825,29.30000000000109
11.2333,421.6999999999999,431.4799999999998,274.5,263.00000000000006,8.098027407409063,29.30000000000109
11.25,410.4100000000001,421.78999999999985,274.5,263.00000000000006,6.4410937500006185,29.30000000000109
11.2667,399.72000000000025,412.7999999999999,274.5,263.00000000000006,4.683134814813457,29.299999999999272
11.2833,389.67,404.64000000000004,274.5,263.00000000000006,2.871721157407592,29.299999999999272
11.3,380.29999999999995,397.12000000000006,274.5,263.00000000000006,1.0514200000006895,29.299999999999272
11.3167,371.54000000000025,389.9599999999999,274.5,263.00000000000006,-0.73620476852102,29.299999999999272
11.3333,363.2500000000001,383.51999999999975,274.5,263.00000000000006,-2.4525925925945558,29.299999999999272
11.35,355.71000000000026,377.5200000000001,274.5,263.00000000000006,-1.0621862500001953,32.30000000000018
11.3667,348.6599999999999,372.0300000000003,274.5,263.00000000000006,-2.53243185185147,32.30000000000018
11.3833,342.31,367.08999999999986,274.5,263.00000000000006,-3.8337788425942563,32.30000000000018
11.4,336.5199999999998,362.3000000000001,274.5,263.00000000000006,-4.939680000000408,32.30000000000018
11.4167,331.3200000000001,357.97999999999973,274.5,263.00000000000006,-5.826591435185037,32.30000000000018
11.4333,326.7099999999998,354.0000000000001,274.5,263.00000000000006,-63.57397259259051,-24.799999999999272
11.45,322.7099999999999,350.3499999999999,274.5,263.00000000000006,-63.96428625000226,-24.799999999999272
11.4667,319.26000000000016,347.0600000000003,274.5,263.00000000000006,-64.08299851851734,-24.799999999999272
11.4833,316.41000000000014,344.01,274.5,263.00000000000006,-63.91857884259116,-24.799999999999272
11.5,314.0600000000001,341.2799999999999,274.5,263.00000000000006,-63.46249999999873,-24.799999999999272
11.5167,312.2999999999999,338.8400000000003,274.5,263.00000000000006,-49.809238101851406,-11.899999999998727
11.5333,311.16000000000014,336.48999999999995,274.5,263.00000000000006,-48.75627259259181,-11.899999999998727
11.55,310.43,334.45999999999987,274.5,263.00000000000006,-47.40408624999964,-11.899999999998727
11.5667,310.26000000000016,332.6699999999998,274.5,263.00000000000006,-45.75616518518473,-11.899999999998727
11.5833,310.70000000000005,331.21000000000026,274.5,263.00000000000006,-43.81899884259201,-11.899999999998727
11.6,311.60999999999996,329.90000000000003,274.5,263.00000000000006,-0.7020800000009331,28.99999999999909
11.6167,312.9800000000001,328.89000000000016,274.5,263.00000000000006,1.782095231479616,28.99999999999909
11.6333,314.87000000000006,327.8900000000003,274.5,263.00000000000006,4.518027407406407,28.99999999999909
11.65,317.2500000000003,327.33000000000004,274.5,263.00000000000006,7.4872137499978635,28.99999999999909
11.6667,320.10999999999984,326.84000000000003,274.5,263.00000000000006,10.66814814814552,28.99999999999909
11.6833,323.39,326.9699999999998,274.5,263.00000000000006,72.93632115740729,87.90000000000055
11.7,327.1400000000001,327.0900000000002,274.5,263.00000000000006,76.46421999999984,87.90000000000055
11.7167,331.3299999999998,327.54999999999984,274.5,263.00000000000006,80.1213285648164,87.90000000000055
11.7333,335.9100000000001,328.42000000000024,274.5,263.00000000000006,83.87412740740729,87.90000000000055
11.75,340.8500000000003,329.6400000000003,274.5,263.00000000000006,87.68609375000051,87.90000000000055
11.7667,346.28999999999996,331.23000000000025,274.5,263.00000000000006,-69.38229851851793,-72.99999999999909
11.7833,352.06999999999977,333.25,274.5,263.00000000000006,-65.57357884259181,-72.99999999999909
11.8,358.2200000000001,335.6100000000001,274.5,263.00000000000006,-61.83327999999801,-72.99999999999909
11.8167,364.6700000000001,338.3399999999999,274.5,263.00000000000006,-58.20993810185155,-72.99999999999909
11.8333,371.52,341.7600000000002,274.5,263.00000000000006,-54.7550925925907,-72.99999999999909
11.85,378.6899999999998,345.7500000000003,274.5,263.00000000000006,-8.623286250001001,-30.100000000000364
11.8667,386.09,350.0399999999997,274.5,263.00000000000006,-5.672065185187421,-30.100000000000364
11.8833,393.71000000000015,355.3000000000003,274.5,263.00000000000006,-3.0619788425929073,-30.100000000000364
11.9,401.66999999999996,361.0700000000001,274.5,263.00000000000006,-0.8565800000005765,-30.100000000000364
11.9167,409.9700000000001,367.5599999999999,274.5,263.00000000000006,0.8775752314804777,-30.100000000000364
11.9333,418.45999999999987,374.7899999999998,274.5,263.00000000000006,3.5709274074097266,-28.599999999998545
11.95,427.0199999999997,382.9200000000001,274.5,263.00000000000006,4.150913750001564,-28.599999999998545
11.9667,435.9599999999997,391.8600000000001,274.5,263.00000000000006,4.041968148150772,-28.599999999998545
11.9833,445.04999999999984,401.69999999999976,274.5,263.00000000000006,3.165521157409785,-28.599999999998545
12,454.19,412.65000000000015,274.5,263.00000000000006,1.4400000000005093,-28.599999999998545
12.0167,422.39999999999986,376.01999999999987,274.20000000000005,264.1,73.2650186072542,36.89999999999873
12.0333,414.14000000000016,369.5999999999999,274.20000000000005,264.1,71.38403104938061,36.89999999999873
12.05,406.44000000000005,363.67000000000013,274.20000000000005,264.1,69.67945718749888,36.89999999999873
12.0667,399.4099999999998,358.0599999999998,274.20000000000005,264.1,68.13436345678929,36.89999999999873
12.0833,392.8500000000001,352.8800000000002,274.20000000000005,264.1,66.73246286651374,36.89999999999873
12.1,386.65000000000015,348.1200000000002,274.20000000000005,264.1,4.65811500000018,-23.899999999999636
12.1167,381.0100000000001,343.6800000000002,274.20000000000005,264.1,3.4963260146605535,-23.899999999999636
12.1333,375.90999999999985,339.47,274.20000000000005,264.1,2.432748641975195,-23.899999999999636
12.15,371.1500000000003,335.65,274.20000000000005,264.1,1.4536821875017267,-23.899999999999636
12.1667,366.7699999999999,332.25999999999976,274.20000000000005,264.1,0.5460725308648762,-23.899999999999636
12.1833,362.7999999999999,329.06000000000023,274.20000000000005,264.1,-20.402487874228427,-44.00000000000091
12.2,359.10000000000014,326.23999999999995,274.20000000000005,264.1,-21.203760000003058,-44.00000000000091
12.2167,355.7500000000003,323.6400000000003,274.20000000000005,264.1,-21.968858244598778,-44.00000000000091
12.2333,352.62000000000035,321.3200000000001,274.20000000000005,264.1,-22.708250432097884,-44.00000000000091
12.25,349.8799999999998,319.2999999999998,274.20000000000005,264.1,-23.43175781250102,-44.00000000000091
12.2667,347.4400000000002,317.4399999999998,274.20000000000005,264.1,-102.1485550617308,-122.00000000000091
12.2833,345.1099999999998,315.9800000000002,274.20000000000005,264.1,-102.8671702816373,-122.00000000000091
12.3,343.03999999999996,314.61999999999995,274.20000000000005,264.1,-103.595484999998,-122.00000000000091
12.3167,341.26,313.48999999999984,274.20000000000005,264.1,-104.34073417052605,-122.00000000000091
12.3333,339.5900000000001,312.63,274.20000000000005,264.1,-105.10950617284107,-122.00000000000091
12.35,338.08000000000015,311.98999999999984,274.20000000000005,264.1,86.19225718750022,70.10000000000036
12.3667,336.7699999999999,311.4600000000002,274.20000000000005,264.1,85.35926067901346,70.10000000000036
12.3833,335.59000000000015,311.1699999999999,274.20000000000005,264.1,84.48685564428797,70.10000000000036
12.4,334.4999999999999,311.0200000000001,274.20000000000005,264.1,83.57103999999981,70.10000000000036
12.4167,333.5300000000002,311.05000000000024,274.20000000000005,264.1,82.60845823688578,70.10000000000036
12.4333,332.67999999999995,311.1999999999999,274.20000000000005,264.1,-60.003598580244216,-71.49999999999909
12.45,331.97999999999985,311.4800000000001,274.20000000000005,264.1,-61.06719281250207,-71.49999999999909
12.4667,331.2499999999999,311.9399999999998,274.20000000000005,264.1,-62.18374024691184,-71.49999999999909
12.4833,330.60999999999996,312.5499999999999,274.20000000000005,264.1,-63.35401009644647,-71.49999999999909
12.5,330.0799999999999,313.18000000000006,274.20000000000005,264.1,-64.57812499999818,-71.49999999999909
12.5167,329.62999999999994,313.88000000000034,274.20000000000005,264.1,3.944438977624486,-1.7000000000007276
12.5333,329.2099999999999,314.7699999999999,274.20000000000005,264.1,2.614852345678628,-1.7000000000007276
12.55,328.64,315.8099999999999,274.20000000000005,264.1,1.2349321874989982,-1.7000000000007276
12.5667,328.4000000000001,316.8300000000002,274.20000000000005,264.1,-0.1928578395063596,-1.7000000000007276
12.5833,328.03,317.8899999999998,274.20000000000005,264.1,-1.6654075038586598,-1.7000000000007276
12.6,327.6300000000001,319.1599999999999,274.20000000000005,264.1,85.32104000000163,86.80000000000109
12.6167,327.41000000000014,320.30999999999995,274.20000000000005,264.1,83.77088805169933,86.80000000000109
12.6333,327.17999999999984,321.7300000000003,274.20000000000005,264.1,82.18918660494,86.80000000000109
12.65,326.8399999999999,322.98,274.20000000000005,264.1,80.58163218750178,86.80000000000109
12.6667,326.6399999999999,324.3700000000001,274.20000000000005,264.1,78.95456790123444,86.80000000000109
12.6833,326.33000000000015,325.76000000000016,274.20000000000005,264.1,12.714983422065416,22.19999999999891
12.7,326.12000000000006,327.1699999999998,274.20000000000005,264.1,11.07051500000125,22.19999999999891
12.7167,325.8799999999999,328.58999999999963,274.20000000000005,264.1,9.4294454591045,22.19999999999891
12.7333,325.74,329.93999999999966,274.20000000000005,264.1,7.800704197531559,22.19999999999891
12.75,325.49999999999994,331.3399999999999,274.20000000000005,264.1,6.1938671874977445,22.19999999999891
12.7667,325.28,332.7700000000002,274.20000000000005,264.1,-88.48084302468942,-70.89999999999782
12.7833,325.19000000000017,334.14000000000004,274.20000000000005,264.1,-90.01255731867059,-70.89999999999782
12.8,325.1699999999997,335.5899999999999,274.20000000000005,264.1,-91.48975999999584,-70.89999999999782
12.8167,325.0900000000002,337.03999999999985,274.20000000000005,264.1,-92.90028880015234,-70.89999999999782
12.8333,325.05000000000007,338.27999999999986,274.20000000000005,264.1,-94.23133487654104,-70.89999999999782
12.85,324.9900000000003,339.54999999999995,274.20000000000005,264.1,115.53055718750147,140.09999999999945
12.8667,325.1200000000002,340.7700000000002,274.20000000000005,264.1,114.39948938271482,140.09999999999945
12.8833,325.20999999999987,341.9399999999997,274.20000000000005,264.1,113.39021027391846,140.09999999999945
12.9,325.5400000000002,343.1300000000002,274.20000000000005,264.1,112.51811499999894,140.09999999999945
12.9167,325.8499999999999,344.1699999999999,274.20000000000005,264.1,111.79924527391813,140.09999999999945
12.9333,326.29999999999995,345.1200000000001,274.20000000000005,264.1,-50.94971061728302,-22.099999999999454
12.95,326.8600000000001,345.98000000000013,274.20000000000005,264.1,-51.31141781249971,-22.099999999999454
12.9667,327.53999999999985,346.8500000000002,274.20000000000005,264.1,-51.46789487654223,-22.099999999999454
12.9833,328.4099999999998,347.73,274.20000000000005,264.1,-51.40051380015302,-22.099999999999454
13,329.37000000000006,348.3100000000001,274.20000000000005,264.1,-51.08999999999742,-22.099999999999454
13.0167,478.30000000000024,270.94000000000005,348.9000000000001,197,10.743606692132744,-44.69999999999891
13.0333,476.08,268.33000000000004,348.9000000000001,197,11.155075962963565,-44.69999999999891
13.05,474.16000000000014,266.08999999999986,348.9000000000001,197,11.527032062501348,-44.69999999999891
13.0667,472.4999999999998,264.12,348.9000000000001,197,11.84296651852037,-44.69999999999891
13.0833,471.2599999999997,262.51,348.9000000000001,197,12.087238136576161,-44.69999999999891
13.1,470.1,261.2700000000003,348.9000000000001,197,11.045073000002049,-45.89999999999873
13.1167,468.99999999999966,260.1499999999999,348.9000000000001,197,11.102564469909339,-45.89999999999873
13.1333,468.42999999999967,259.46999999999997,348.9000000000001,197,11.046673185186592,-45.89999999999873
13.15,467.67999999999995,259.0899999999998,348.9000000000001,197,10.865227062499798,-45.89999999999873
13.1667,467.1899999999998,258.8500000000002,348.9000000000001,197,10.546921296296205,-45.89999999999873
13.1833,466.86999999999995,258.9400000000001,348.9000000000001,197,4.581318358797034,-51.39999999999873
13.2,466.5400000000004,259.27999999999986,348.9000000000001,197,3.9588480000002164,-51.39999999999873
13.2167,466.3499999999998,259.97,348.9000000000001,197,3.1708072476858433,-51.39999999999873
13.2333,466.16,260.71999999999986,348.9000000000001,197,2.2093604074088944,-51.39999999999873
13.25,466.0999999999999,261.72999999999985,348.9000000000001,197,1.067539062501055,-51.39999999999873
13.2667,465.82,262.77000000000004,348.9000000000001,197,-75.76075792592746,-126.89999999999964
13.2833,465.8100000000001,264.22999999999985,348.9000000000001,197,-77.28076441898247,-126.89999999999964
13.3,465.59999999999997,265.7299999999999,348.9000000000001,197,-78.99684700000034,-126.89999999999964
13.3167,465.3,267.44000000000005,348.9000000000001,197,-80.91250497453711,-126.89999999999964
13.3333,465.1599999999999,269.31999999999994,348.9000000000001,197,-83.03037037037211,-126.89999999999964
13.35,464.90000000000026,271.37,348.9000000000001,197,19.947792062499502,-21.599999999999454
13.3667,464.4299999999999,273.4799999999998,348.9000000000001,197,17.421084851854175,-21.599999999999454
13.3833,464.03000000000003,275.88999999999976,348.9000000000001,197,14.689477803239242,-21.599999999999454
13.4,463.6399999999999,278.33999999999986,348.9000000000001,197,11.753807999998571,-21.599999999999454
13.4167,463.03000000000014,280.79999999999984,348.9000000000001,197,8.615779803241821,-21.599999999999454
13.4333,462.2799999999998,283.55999999999995,348.9000000000001,197,24.477964851852448,-2.399999999999636
13.45,461.5799999999998,286.34999999999985,348.9000000000001,197,20.943802062499344,-2.399999999999636
13.4667,460.75999999999976,289.1899999999998,348.9000000000001,197,17.21759762962938,-2.399999999999636
13.4833,459.8300000000001,292.27999999999963,348.9000000000001,197,13.3045250254645,-2.399999999999636
13.5,458.92999999999984,295.41999999999985,348.9000000000001,197,9.210625000002437,-2.399999999999636
13.5167,457.80999999999966,298.50999999999993,348.9000000000001,197,-32.15719441898,-39.49999999999909
13.5333,456.61999999999983,301.75000000000006,348.9000000000001,197,-36.59115792592638,-39.49999999999909
13.55,455.37,305.0799999999997,348.9000000000001,197,-41.18262293749922,-39.49999999999909
13.5667,454.1800000000001,308.4899999999999,348.9000000000001,197,-45.92207959259213,-39.49999999999909
13.5833,452.69999999999976,312.0999999999996,348.9000000000001,197,-50.799150752315654,-39.49999999999909
13.6,451.26999999999975,315.59,348.9000000000001,197,40.29740799999854,56.600000000000364
13.6167,449.7399999999998,319.2399999999998,348.9000000000001,197,35.179708358795324,56.600000000000364
13.6333,448.2000000000001,322.9099999999997,348.9000000000001,197,29.96072929629554,56.600000000000364
13.65,446.5999999999999,326.64999999999964,348.9000000000001,197,24.654317062500013,56.600000000000364
13.6667,445.1499999999997,330.4599999999998,348.9000000000001,197,19.275185185184455,56.600000000000364
13.6833,443.64999999999964,334.4,348.9000000000001,197,37.93891446990892,80.70000000000073
13.7,441.9299999999998,338.2299999999995,348.9000000000001,197,32.4619530000009,80.70000000000073
13.7167,440.43999999999954,342.1299999999998,348.9000000000001,197,26.961616136573866,80.70000000000073
13.7333,438.88999999999993,346.3999999999999,348.9000000000001,197,21.456086518518532,80.70000000000073
13.75,437.4600000000001,350.46999999999974,348.9000000000001,197,15.964414062501419,80.70000000000073
13.7667,436.24999999999966,354.58999999999963,348.9000000000001,197,-123.29348403703534,-53.099999999998545
13.7833,435.10999999999996,358.7000000000001,348.9000000000001,197,-128.69682330786964,-53.099999999998545
13.8,433.93000000000006,362.9299999999995,348.9000000000001,197,-134.02395199999864,-53.099999999998545
13.8167,432.9300000000001,367.27999999999963,348.9000000000001,197,-139.2523510856472,-53.099999999998545
13.8333,432.1399999999996,371.60999999999956,348.9000000000001,197,-144.3586342592571,-53.099999999998545
13.85,431.67999999999955,375.9299999999994,348.9000000000001,197,21.681452062503013,117.90000000000146
13.8667,431.3999999999996,380.46999999999974,348.9000000000001,197,16.89302874074201,117.90000000000146
13.8833,431.3800000000001,385.00999999999993,348.9000000000001,197,12.302083914351897,117.90000000000146
13.9,431.4599999999998,389.5599999999999,348.9000000000001,197,7.9354729999986375,117.90000000000146
13.9167,432.0099999999997,394.18999999999994,348.9000000000001,197,3.820918692129453,117.90000000000146
