Imbalance continuous;Imbalance discrete;timestep_fractional;;;;;;;;;;;
3.58;20.1;0;;21.017392;32.2;;;;Column1;Discrete;Continuous;Column2;Column3
0.092292259;6.9;13.8833;;2.58375;5.5;;;;;;;;
0.023832;6.9;13.9;;2.577165231;5.5;;;;;;;;
0.056365741;6.9;13.9167;;2.576273148;5.5;;;;;;;;
0.795003852;6.1;13.9333;;2.567688296;5.5;;;;;;;;
0.629027;6.1;13.95;;2.565330173;5.5;;;;;;;;
0.34730163;6.1;13.9667;;2.565249778;5.5;;;;;;;;
0.061720037;6.1;13.9833;;2.529185;5.5;;;;;;;;
0.61;6.1;14;;2.528633975;5.5;;;;;;;;
0.940524234;9.5;14.0167;;2.514938896;5.4;;;;;;;;
0.528193667;9.5;14.0333;;2.510365554;5.4;;;;;;;;
0.241452937;9.5;14.05;;2.50910875;5.4;;;;;;;;
0.069146074;9.5;14.0667;;2.507888;5.4;;;;;;;;
0.000516493;9.5;14.0833;;2.502078248;5.4;;;;;;;;
4.974793;4.5;14.1;;2.499340813;5.4;;;;;;;;
4.866740211;4.5;14.1167;;2.495728;5.4;;;;;;;;
4.684883556;4.5;14.1333;;2.489013547;5.4;;;;;;;;
4.438382063;4.5;14.15;;2.486412981;5.4;;;;;;;;
4.13599537;4.5;14.1667;;2.483072259;5.4;;;;;;;;
0.713916271;9;14.1833;;2.454549687;5.3;;;;;;;;
1.103392;9;14.2;;2.448225309;5.3;;;;;;;;
1.524870345;9;14.2167;;2.435585938;5.3;;;;;;;;
1.971189222;9;14.2333;;2.414269074;5.3;;;;;;;;
2.435585938;9;14.25;;2.400976562;5.3;;;;;;;;
18.28830281;12.2;14.2667;;2.389584;5.2;;;;;;;;
17.80644095;12.2;14.2833;;2.388770438;5.2;;;;;;;;
17.324393;12.2;14.3;;2.387530864;5.2;;;;;;;;
16.8473241;12.2;14.3167;;2.386757813;5.2;;;;;;;;
16.38;12.2;14.3333;;2.384357333;5.2;;;;;;;;
1.526787063;2.2;14.35;;2.38223337;5.1;;;;;;;;
1.091652259;2.2;14.3667;;2.372877037;5.1;;;;;;;;
0.678163174;2.2;14.3833;;2.356480988;5.1;;;;;;;;
0.289488;2.2;14.4;;2.354296875;5.1;;;;;;;;
0.071604456;2.2;14.4167;;2.348312;5.1;;;;;;;;
2.002744778;3.8;14.4333;;2.345924346;4.9;;;;;;;;
2.301962938;3.8;14.45;;2.334128;4.9;;;;;;;;
2.567688296;3.8;14.4667;;2.301962938;4.9;;;;;;;;
2.798749604;3.8;14.4833;;2.29597575;4.9;;;;;;;;
2.994375;3.8;14.5;;2.290100309;4.9;;;;;;;;
10.34580799;9.7;14.5167;;2.263395813;4.9;;;;;;;;
10.22177244;9.7;14.5333;;2.239411862;4.9;;;;;;;;
10.13309206;9.7;14.55;;2.238325037;4.9;;;;;;;;
10.07894115;9.7;14.5667;;2.228954825;4.9;;;;;;;;
10.05809462;9.7;14.5833;;2.224883556;4.9;;;;;;;;
7.931072;8.3;14.6;;2.20463735;4.8;;;;;;;;
7.890582567;8.3;14.6167;;2.203824;4.8;;;;;;;;
7.822860333;8.3;14.6333;;2.179459;4.8;;;;;;;;
7.730727937;8.3;14.65;;2.170042397;4.8;;;;;;;;
7.617407407;8.3;14.6667;;2.163345346;4.8;;;;;;;;
18.61347984;17.8;14.6833;;2.138902673;4.7;;;;;;;;
18.757913;17.8;14.7;;2.133232;4.7;;;;;;;;
18.91147188;17.8;14.7167;;2.132404469;4.7;;;;;;;;
19.06933689;17.8;14.7333;;2.121010802;4.7;;;;;;;;
19.22628906;17.8;14.75;;2.116296101;4.7;;;;;;;;
0.423289963;2;14.7667;;2.104403965;4.5;;;;;;;;
0.285417938;2;14.7833;;2.081754919;4.5;;;;;;;;
0.166512;2;14.8;;2.072736472;4.5;;;;;;;;
0.073388678;2;14.8167;;2.066953;4.5;;;;;;;;
0.013263889;2;14.8333;;2.062506269;4.5;;;;;;;;
0.606247063;1.4;14.85;;2.062032697;4.5;;;;;;;;
0.577129481;1.4;14.8667;;2.054645531;4.5;;;;;;;;
0.490969285;1.4;14.8833;;2.050946663;4.5;;;;;;;;
0.338953;1.4;14.9;;2.046630932;4.5;;;;;;;;
0.111867766;1.4;14.9167;;2.041509187;4.5;;;;;;;;
1.900101333;0.7;14.9333;;2.028880431;4.4;;;;;;;;
1.493642063;0.7;14.95;;2.010385731;4.4;;;;;;;;
0.982078926;0.7;14.9667;;2.00962963;4.4;;;;;;;;
0.354601507;0.7;14.9833;;2.002744778;4.4;;;;;;;;
0.4;0.7;15;;1.98543434;4.4;;;;;;;;
1.667444064;20.8;15.0167;;1.974183675;4.4;;;;;;;;
0.81578058;20.8;15.0333;;1.971189222;4.4;;;;;;;;
0.052070812;20.8;15.05;;1.961443154;4.4;;;;;;;;
0.933306272;20.8;15.0667;;1.946316148;4.4;;;;;;;;
1.825237751;20.8;15.0833;;1.940640432;4.4;;;;;;;;
5.574707;12.5;15.1;;1.933096889;4.3;;;;;;;;
4.668984434;12.5;15.1167;;1.905850839;4.3;;;;;;;;
3.75993521;12.5;15.1333;;1.900101333;4.3;;;;;;;;
2.849784188;12.5;15.15;;1.8899345;4.3;;;;;;;;
1.940640432;12.5;15.1667;;1.889703414;4.3;;;;;;;;
3.034497212;10.5;15.1833;;1.885802469;4.3;;;;;;;;
2.133232;10.5;15.2;;1.876680562;4.3;;;;;;;;
1.238606471;10.5;15.2167;;1.865380543;4.3;;;;;;;;
0.352266506;10.5;15.2333;;1.841875;4.3;;;;;;;;
0.524257813;10.5;15.25;;1.825237751;4.3;;;;;;;;
5.210447802;3.9;15.2667;;1.81;4.2;;;;;;;;
4.357681842;3.9;15.2833;;1.8005435;4.2;;;;;;;;
3.518627;3.9;15.3;;1.795980469;4.2;;;;;;;;
2.694350175;3.9;15.3167;;1.788125;4.2;;;;;;;;
1.885802469;3.9;15.3333;;1.77464;4.2;;;;;;;;
4.106180812;9.1;15.35;;1.774451875;4.2;;;;;;;;
4.88088016;9.1;15.3667;;1.770393519;4.2;;;;;;;;
5.637691862;9.1;15.3833;;1.72087735;4.2;;;;;;;;
6.376128;9.1;15.4;;1.705936;4.2;;;;;;;;
7.095816454;9.1;15.4167;;1.702973;4.2;;;;;;;;
4.103499099;2.8;15.4333;;1.687803965;4.1;;;;;;;;
3.421959187;2.8;15.45;;1.682601258;4.1;;;;;;;;
2.759588543;2.8;15.4667;;1.681711568;4.1;;;;;;;;
2.116296101;2.8;15.4833;;1.679092741;4.1;;;;;;;;
1.491875;2.8;15.5;;1.67;4.1;;;;;;;;
0.186002583;2.1;15.5167;;1.667444064;4.1;;;;;;;;
0.401759605;2.1;15.5333;;1.664816444;4.1;;;;;;;;
0.971965813;2.1;15.55;;1.66095129;4.1;;;;;;;;
1.525286086;2.1;15.5667;;1.660504786;4.1;;;;;;;;
2.062506269;2.1;15.5833;;1.660349875;4.1;;;;;;;;
10.384528;5.7;15.6;;1.657877972;4.1;;;;;;;;
10.89236871;5.7;15.6167;;1.655049258;4.1;;;;;;;;
11.38716164;5.7;15.6333;;1.647187753;4.1;;;;;;;;
11.87015581;5.7;15.65;;1.642912;4.1;;;;;;;;
12.34271605;5.7;15.6667;;1.626659875;4.1;;;;;;;;
6.693677027;13.8;15.6833;;1.617952;4;;;;;;;;
6.237427;13.8;15.7;;1.609217047;4;;;;;;;;
5.786821657;13.8;15.7167;;1.599802864;4;;;;;;;;
5.340032988;13.8;15.7333;;1.590560198;4;;;;;;;;
4.895117187;13.8;15.75;;1.584414545;4;;;;;;;;
8.250014654;17.6;15.7667;;1.5753125;4;;;;;;;;
7.80254999;17.6;15.7833;;1.574024084;4;;;;;;;;
7.350432;17.6;15.8;;1.568015324;4;;;;;;;;
6.891253694;17.6;15.8167;;1.554633321;4;;;;;;;;
6.422492284;17.6;15.8333;;1.553677198;4;;;;;;;;
2.041509187;13.7;15.85;;1.545550025;4;;;;;;;;
1.545550025;13.7;15.8667;;1.543028148;4;;;;;;;;
1.03174462;13.7;15.8833;;1.528083;4;;;;;;;;
0.497107;13.7;15.9;;1.526787063;4;;;;;;;;
0.061464603;13.7;15.9167;;1.525286086;4;;;;;;;;
1.647187753;12.7;15.9333;;1.524870345;4;;;;;;;;
2.263395813;12.7;15.95;;1.523633623;4;;;;;;;;
2.913537938;12.7;15.9667;;1.511909399;4;;;;;;;;
3.601179084;12.7;15.9833;;1.511668148;4;;;;;;;;
4.33;12.7;16;;1.507806771;4;;;;;;;;
4.633721792;27.5;16.0167;;1.507609563;4;;;;;;;;
5.251913111;27.5;16.0333;;1.494306843;4;;;;;;;;
5.794825125;27.5;16.05;;1.493642063;4;;;;;;;;
6.272325333;27.5;16.0667;;1.491875;4;;;;;;;;
6.693897569;27.5;16.0833;;1.484167506;4;;;;;;;;
5.231358;15.2;16.1;;1.462007603;3.9;;;;;;;;
4.894724875;15.2;16.1167;;1.456180125;3.9;;;;;;;;
4.587870222;15.2;16.1333;;1.442889995;3.9;;;;;;;;
4.302844875;15.2;16.15;;1.43617284;3.9;;;;;;;;
4.032083333;15.2;16.1667;;1.434450173;3.9;;;;;;;;
3.468403764;15.5;16.1833;;1.432395852;3.9;;;;;;;;
3.205008;15.5;16.2;;1.429300556;3.9;;;;;;;;
2.935481542;15.5;16.2167;;1.426543253;3.9;;;;;;;;
2.653793556;15.5;16.2333;;1.424374994;3.9;;;;;;;;
2.354296875;15.5;16.25;;1.419636188;3.9;;;;;;;;
1.331728;16.2;16.2667;;1.418554074;3.9;;;;;;;;
0.981207097;16.2;16.2833;;1.405834069;3.9;;;;;;;;
0.598238;16.2;16.3;;1.397714954;3.9;;;;;;;;
0.178708208;16.2;16.3167;;1.374730903;3.9;;;;;;;;
0.281111111;16.2;16.3333;;1.374484875;3.9;;;;;;;;
8.884565125;24.3;16.35;;1.367483625;3.8;;;;;;;;
9.434615333;24.3;16.3667;;1.365096395;3.8;;;;;;;;
10.03383957;24.3;16.3833;;1.362288987;3.8;;;;;;;;
10.684432;24.3;16.4;;1.344100741;3.8;;;;;;;;
11.38820312;24.3;16.4167;;1.331728;3.8;;;;;;;;
11.25342022;0.9;16.4333;;1.328774914;3.8;;;;;;;;
10.43939487;0.9;16.45;;1.328154161;3.8;;;;;;;;
9.569061333;0.9;16.4667;;1.316336;3.8;;;;;;;;
8.642143764;0.9;16.4833;;1.310864198;3.8;;;;;;;;
7.65875;0.9;16.5;;1.310447309;3.8;;;;;;;;
3.319371542;4.2;16.5167;;1.308697;3.8;;;;;;;;
2.224883556;4.2;16.5333;;1.306464;3.8;;;;;;;;
1.076544875;4.2;16.55;;1.301988327;3.8;;;;;;;;
0.124002;4.2;16.5667;;1.294118441;3.8;;;;;;;;
1.374730903;4.2;16.5833;;1.286049383;3.8;;;;;;;;
5.526768;4;16.6;;1.279375;3.7;;;;;;;;
4.183288208;4;16.6167;;1.277221562;3.7;;;;;;;;
2.798006889;4;16.6333;;1.2736545;3.7;;;;;;;;
1.374484875;4;16.65;;1.26814429;3.7;;;;;;;;
0.083333333;4;16.6667;;1.265808;3.7;;;;;;;;
2.028880431;7.6;16.6833;;1.260732037;3.6;;;;;;;;
0.515838;7.6;16.7;;1.260724344;3.6;;;;;;;;
1.017365125;7.6;16.7167;;1.252420312;3.6;;;;;;;;
2.565249778;7.6;16.7333;;1.250224;3.6;;;;;;;;
4.121953125;7.6;16.75;;1.238606471;3.6;;;;;;;;
17.01877133;30.3;16.7667;;1.23681;3.5;;;;;;;;
15.46355376;30.3;16.7833;;1.234648438;3.5;;;;;;;;
13.919408;30.3;16.8;;1.233615;3.5;;;;;;;;
12.39373154;30.3;16.8167;;1.224243827;3.5;;;;;;;;
10.89430556;30.3;16.8333;;1.219408;3.5;;;;;;;;
11.32929488;32.2;16.85;;1.21713837;3.5;;;;;;;;
9.907248;32.2;16.8667;;1.2028;3.5;;;;;;;;
8.537097097;32.2;16.8833;;1.202275469;3.5;;;;;;;;
7.228158;32.2;16.9;;1.192016;3.5;;;;;;;;
5.990130208;32.2;16.9167;;1.191256269;3.5;;;;;;;;
1.933096889;29.3;16.9333;;1.167213688;3.3;;;;;;;;
0.867524875;29.3;16.95;;1.166790123;3.3;;;;;;;;
0.095735333;29.3;16.9667;;1.166362229;3.3;;;;;;;;
0.945449569;29.3;16.9833;;1.1544165;3.3;;;;;;;;
1.67;29.3;17;;1.147892859;3.3;;;;;;;;
0.804344843;30.7;17.0167;;1.136021313;3.3;;;;;;;;
1.681711568;30.7;17.0333;;1.134947063;3.3;;;;;;;;
2.687942312;30.7;17.05;;1.132301859;3.3;;;;;;;;
3.809337679;30.7;17.0667;;1.13117284;3.3;;;;;;;;
5.032656732;30.7;17.0833;;1.119489875;3.3;;;;;;;;
10.054883;14.3;17.1;;1.11609125;3.2;;;;;;;;
8.665605527;14.3;17.1167;;1.109462638;3.2;;;;;;;;
7.211376395;14.3;17.1333;;1.103392;3.2;;;;;;;;
5.703602688;14.3;17.15;;1.098731563;3.2;;;;;;;;
4.153233025;14.3;17.1667;;1.091652259;3.2;;;;;;;;
9.170757564;7.7;17.1833;;1.082935901;3.2;;;;;;;;
7.566208;7.7;17.2;;1.076544875;3.2;;;;;;;;
5.949157564;7.7;17.2167;;1.069711198;3.2;;;;;;;;
4.328721025;7.7;17.2333;;1.060792741;3.2;;;;;;;;
2.713554687;7.7;17.25;;1.057635432;3.2;;;;;;;;
4.288143605;13.1;17.2667;;1.038196309;3.1;;;;;;;;
5.868634473;13.1;17.2833;;1.033151704;3.1;;;;;;;;
7.420637;13.1;17.3;;1.032528437;3.1;;;;;;;;
8.937328732;13.1;17.3167;;1.032136889;3.1;;;;;;;;
10.41234568;13.1;17.3333;;1.03174462;3.1;;;;;;;;
8.160217687;6.9;17.35;;1.029613432;3.1;;;;;;;;
6.785808432;6.9;17.3667;;1.028273988;3.1;;;;;;;;
5.469415157;6.9;17.3833;;1.024579;3.1;;;;;;;;
4.215568;6.9;17.4;;1.02421575;3.1;;;;;;;;
3.028338638;6.9;17.4167;;1.019752333;3.1;;;;;;;;
0.411340284;5.4;17.4333;;1.017967204;3.1;;;;;;;;
0.632272313;5.4;17.45;;1.017365125;3.1;;;;;;;;
1.599802864;5.4;17.4667;;1.016077583;3.1;;;;;;;;
2.489013547;5.4;17.4833;;1.00392316;3.1;;;;;;;;
3.298125;5.4;17.5;;1.002662037;3.1;;;;;;;;
1.974183675;11.4;17.5167;;0.995788;3.1;;;;;;;;
1.328774914;11.4;17.5333;;0.995258488;3.1;;;;;;;;
0.766052687;11.4;17.55;;0.994648438;3.1;;;;;;;;
0.285962506;11.4;17.5667;;0.991984562;3.1;;;;;;;;
0.112008584;11.4;17.5833;;0.990815012;3.1;;;;;;;;
3.371168;15.2;17.6;;0.989718619;3;;;;;;;;
3.134062379;15.2;17.6167;;0.984478494;3;;;;;;;;
2.97478621;15.2;17.6333;;0.983828125;3;;;;;;;;
2.890992687;15.2;17.65;;0.982078926;3;;;;;;;;
2.879876543;15.2;17.6667;;0.981728395;3;;;;;;;;
13.46182595;1.2;17.6833;;0.981207097;3;;;;;;;;
13.337837;1.2;17.7;;0.980896118;3;;;;;;;;
13.15233725;1.2;17.7167;;0.972697724;3;;;;;;;;
12.90996583;1.2;17.7333;;0.971965813;3;;;;;;;;
12.61582031;1.2;17.75;;0.971278935;3;;;;;;;;
0.424543247;11.5;17.7667;;0.97;2.9;;;;;;;;
0.805110342;11.5;17.7833;;0.96999842;2.9;;;;;;;;
1.219408;11.5;17.8;;0.9678125;2.9;;;;;;;;
1.660504786;11.5;17.8167;;0.962527407;2.9;;;;;;;;
2.121010802;11.5;17.8333;;0.949481302;2.9;;;;;;;;
5.106922312;3.8;17.85;;0.947830192;2.9;;;;;;;;
4.631601383;3.8;17.8667;;0.945449569;2.9;;;;;;;;
4.161791695;3.8;17.8833;;0.940524234;2.9;;;;;;;;
3.706717;3.8;17.9;;0.933607938;2.9;;;;;;;;
3.27605951;3.8;17.9167;;0.933306272;2.9;;;;;;;;
6.620040099;13.3;17.9333;;0.930389728;2.8;;;;;;;;
6.970982687;13.3;17.95;;0.920872099;2.8;;;;;;;;
7.265710654;13.3;17.9667;;0.904011106;2.8;;;;;;;;
7.492707934;13.3;17.9833;;0.900562938;2.8;;;;;;;;
7.64;13.3;18;;0.896694914;2.8;;;;;;;;
0.358343102;4;18.0167;;0.896165324;2.8;;;;;;;;
0.258222963;4;18.0333;;0.895667951;2.8;;;;;;;;
0.15894125;4;18.05;;0.884356296;2.8;;;;;;;;
0.059834074;4;18.0667;;0.874457753;2.8;;;;;;;;
0.039728009;4;18.0833;;0.872546778;2.8;;;;;;;;
0.75966;3.1;18.1;;0.867524875;2.7;;;;;;;;
0.657437546;3.1;18.1167;;0.860820312;2.7;;;;;;;;
0.553078519;3.1;18.1333;;0.856053136;2.7;;;;;;;;
0.44609125;3.1;18.15;;0.847899815;2.7;;;;;;;;
0.336018519;3.1;18.1667;;0.841337679;2.7;;;;;;;;
11.52243755;8.2;18.1833;;0.838298965;2.7;;;;;;;;
11.40496;8.2;18.2;;0.832591605;2.7;;;;;;;;
11.28323199;8.2;18.2167;;0.83;2.7;;;;;;;;
11.15693407;8.2;18.2333;;0.821087062;2.7;;;;;;;;
11.02578125;8.2;18.25;;0.818597136;2.7;;;;;;;;
14.41047704;17.1;18.2667;;0.81578058;2.7;;;;;;;;
14.5520569;17.1;18.2833;;0.812345451;2.7;;;;;;;;
14.69914;17.1;18.3;;0.805686187;2.7;;;;;;;;
14.85187356;17.1;18.3167;;0.805110342;2.7;;;;;;;;
15.01037037;17.1;18.3333;;0.804344843;2.7;;;;;;;;
6.57470875;8.5;18.35;;0.801987878;2.7;;;;;;;;
6.744932593;8.5;18.3667;;0.799743625;2.7;;;;;;;;
6.921051343;8.5;18.3833;;0.798393;2.7;;;;;;;;
7.10304;8.5;18.4;;0.797976704;2.7;;;;;;;;
7.29083912;8.5;18.4167;;0.795618173;2.7;;;;;;;;
0.615645185;0.4;18.4333;;0.795003852;2.7;;;;;;;;
0.41654125;0.4;18.45;;0.786065779;2.7;;;;;;;;
0.212011852;0.4;18.4667;;0.783489;2.7;;;;;;;;
0.002254213;0.4;18.4833;;0.783168;2.7;;;;;;;;
0.2125;0.4;18.5;;0.781176215;2.7;;;;;;;;
1.568015324;1.6;18.5167;;0.77475025;2.7;;;;;;;;
1.344100741;1.6;18.5333;;0.770585938;2.7;;;;;;;;
1.11609125;1.6;18.55;;0.769886444;2.7;;;;;;;;
0.884356296;1.6;18.5667;;0.766052687;2.7;;;;;;;;
0.649299769;1.6;18.5833;;0.75966;2.7;;;;;;;;
5.61136;6.8;18.6;;0.755763086;2.6;;;;;;;;
5.371009769;6.8;18.6167;;0.755318125;2.6;;;;;;;;
5.128756296;6.8;18.6333;;0.75423837;2.6;;;;;;;;
4.88514125;6.8;18.65;;0.753915188;2.6;;;;;;;;
4.640740741;6.8;18.6667;;0.751112076;2.6;;;;;;;;
0.896165324;3.3;18.6833;;0.745718519;2.5;;;;;;;;
0.65206;3.3;18.7;;0.731565827;2.5;;;;;;;;
0.409104213;3.3;18.7167;;0.731016173;2.5;;;;;;;;
0.168011852;3.3;18.7333;;0.729375;2.5;;;;;;;;
0.07046875;3.3;18.75;;0.727620901;2.5;;;;;;;;
4.705554815;1.1;18.7667;;0.713916271;2.5;;;;;;;;
4.93642912;1.1;18.7833;;0.707124333;2.5;;;;;;;;
5.16224;1.1;18.8;;0.701413333;2.5;;;;;;;;
5.382101343;1.1;18.8167;;0.697643062;2.5;;;;;;;;
5.595092593;1.1;18.8333;;0.697596;2.5;;;;;;;;
6.09974125;10.8;18.85;;0.683640099;2.4;;;;;;;;
5.90338963;10.8;18.8667;;0.683435284;2.4;;;;;;;;
5.716876435;10.8;18.8833;;0.67995416;2.4;;;;;;;;
5.54126;10.8;18.9;;0.678163174;2.4;;;;;;;;
5.377633102;10.8;18.9167;;0.672711765;2.4;;;;;;;;
2.372877037;3.2;18.9333;;0.662695265;2.4;;;;;;;;
2.50910875;3.2;18.95;;0.659281875;2.4;;;;;;;;
2.629865926;3.2;18.9667;;0.657437546;2.4;;;;;;;;
2.733918009;3.2;18.9833;;0.655961772;2.4;;;;;;;;
2.82;3.2;19;;0.65206;2.4;;;;;;;;
3.574924521;4.5;19.0167;;0.649313754;2.4;;;;;;;;
3.416596778;4.5;19.0333;;0.649299769;2.4;;;;;;;;
3.210216187;4.5;19.05;;0.649025;2.4;;;;;;;;
2.960784;4.5;19.0667;;0.647931238;2.4;;;;;;;;
2.673103299;4.5;19.0833;;0.645101875;2.4;;;;;;;;
9.248221;16.1;19.1;;0.643842299;2.4;;;;;;;;
9.598782146;16.1;19.1167;;0.641466629;2.4;;;;;;;;
9.974371556;16.1;19.1333;;0.637664;2.4;;;;;;;;
10.37097881;16.1;19.15;;0.632901312;2.4;;;;;;;;
10.78479167;16.1;19.1667;;0.632272313;2.4;;;;;;;;
1.687803965;3.2;19.1833;;0.631703332;2.4;;;;;;;;
1.250224;3.2;19.2;;0.629027;2.4;;;;;;;;
0.805686187;3.2;19.2167;;0.625226469;2.4;;;;;;;;
0.357210111;3.2;19.2333;;0.622946084;2.4;;;;;;;;
0.092382813;3.2;19.25;;0.621130601;2.4;;;;;;;;
13.75953067;11.1;19.2667;;0.615645185;2.3;;;;;;;;
13.31537563;11.1;19.2833;;0.610740562;2.3;;;;;;;;
12.877379;11.1;19.3;;0.61;2.3;;;;;;;;
12.44756952;11.1;19.3167;;0.608128;2.3;;;;;;;;
12.02777778;11.1;19.3333;;0.606247063;2.3;;;;;;;;
1.419636188;0.9;19.35;;0.606008143;2.3;;;;;;;;
1.024579;0.9;19.3667;;0.605121568;2.3;;;;;;;;
0.643842299;0.9;19.3833;;0.60404575;2.3;;;;;;;;
0.278464;0.9;19.4;;0.6002235;2.3;;;;;;;;
0.070716146;0.9;19.4167;;0.600115081;2.3;;;;;;;;
2.996943444;4.3;19.4333;;0.598238;2.2;;;;;;;;
2.681886188;4.3;19.45;;0.593745;2.2;;;;;;;;
2.384357333;4.3;19.4667;;0.589766914;2.2;;;;;;;;
2.104403965;4.3;19.4833;;0.584653444;2.2;;;;;;;;
1.841875;4.3;19.5;;0.580528;2.2;;;;;;;;
3.603578813;0.9;19.5167;;0.57967416;2.2;;;;;;;;
3.832504889;0.9;19.5333;;0.579661;2.2;;;;;;;;
4.045648812;0.9;19.55;;0.577129481;2.2;;;;;;;;
4.243954333;0.9;19.5667;;0.57375;2.2;;;;;;;;
4.428563368;0.9;19.5833;;0.572484556;2.2;;;;;;;;
16.200816;12.5;19.6;;0.572338068;2.1;;;;;;;;
16.36225048;12.5;19.6167;;0.565849529;2.1;;;;;;;;
16.51460322;12.5;19.6333;;0.556897691;2.1;;;;;;;;
16.65980881;12.5;19.65;;0.553078519;2.1;;;;;;;;
16.8;12.5;19.6667;;0.549538687;2.1;;;;;;;;
3.662492299;8.1;19.6833;;0.547870471;2.1;;;;;;;;
3.525139;8.1;19.7;;0.543065086;2.1;;;;;;;;
3.385212854;8.1;19.7167;;0.54198768;2.1;;;;;;;;
3.239788444;8.1;19.7333;;0.536163;2.1;;;;;;;;
3.085742187;8.1;19.75;;0.528193667;2.1;;;;;;;;
1.019752333;6.2;19.7667;;0.527617188;2.1;;;;;;;;
0.838298965;6.2;19.7833;;0.526289062;2.1;;;;;;;;
0.637664;6.2;19.8;;0.525917198;2.1;;;;;;;;
0.413931187;6.2;19.8167;;0.524257813;2.1;;;;;;;;
0.162986111;6.2;19.8333;;0.521969;2.1;;;;;;;;
12.61948381;6.3;19.85;;0.519127937;2.1;;;;;;;;
12.93798933;6.3;19.8667;;0.515838;2.1;;;;;;;;
13.29723937;6.3;19.8833;;0.507344;2.1;;;;;;;;
13.702141;6.3;19.9;;0.507168;2.1;;;;;;;;
14.15779948;6.3;19.9167;;0.505455247;2.1;;;;;;;;
4.530481778;12.9;19.9333;;0.504459259;2;;;;;;;;
3.957201188;12.9;19.95;;0.497107;2;;;;;;;;
3.316659;12.9;19.9667;;0.490969285;2;;;;;;;;
2.602957299;12.9;19.9833;;0.488948206;2;;;;;;;;
1.81;12.9;20;;0.48890625;2;;;;;;;;
1.657877972;8.1;20.0167;;0.488425184;2;;;;;;;;
1.060792741;8.1;20.0333;;0.487364242;2;;;;;;;;
0.60404575;8.1;20.05;;0.484461024;2;;;;;;;;
0.273445333;8.1;20.0667;;0.483380637;2;;;;;;;;
0.055306713;8.1;20.0833;;0.483278605;2;;;;;;;;
7.136452;0.9;20.1;;0.481865333;2;;;;;;;;
7.104210194;0.9;20.1167;;0.478095519;2;;;;;;;;
7.146417185;0.9;20.1333;;0.476244346;2;;;;;;;;
7.25141575;0.9;20.15;;0.474938272;2;;;;;;;;
7.408055556;0.9;20.1667;;0.471441875;2;;;;;;;;
1.494306843;10;20.1833;;0.471246748;1.9;;;;;;;;
1.265808;10;20.2;;0.463946074;1.9;;;;;;;;
1.016077583;10;20.2167;;0.461875;1.9;;;;;;;;
0.75423837;10;20.2333;;0.459316313;1.9;;;;;;;;
0.48890625;10;20.25;;0.457904;1.9;;;;;;;;
9.528190222;19.3;20.2667;;0.451078563;1.8;;;;;;;;
9.279692398;19.3;20.2833;;0.44837321;1.8;;;;;;;;
9.050508;19.3;20.3;;0.447620741;1.8;;;;;;;;
8.847225361;19.3;20.3167;;0.4473745;1.8;;;;;;;;
8.675925926;19.3;20.3333;;0.44609125;1.8;;;;;;;;
4.94218425;15.7;20.35;;0.442734375;1.8;;;;;;;;
4.851068;15.7;20.3667;;0.433131753;1.8;;;;;;;;
4.807137954;15.7;20.3833;;0.429949444;1.8;;;;;;;;
4.814448;15.7;20.4;;0.425752;1.8;;;;;;;;
4.876545139;15.7;20.4167;;0.424543247;1.8;;;;;;;;
14.70353052;4;20.4333;;0.423289963;1.7;;;;;;;;
14.52324575;4;20.45;;0.422160494;1.7;;;;;;;;
14.28057422;4;20.4667;;0.421915363;1.7;;;;;;;;
13.97399649;4;20.4833;;0.41654125;1.7;;;;;;;;
13.6025;4;20.5;;0.413931187;1.7;;;;;;;;
3.365579083;5.8;20.5167;;0.411340284;1.7;;;;;;;;
2.863234963;5.8;20.5333;;0.410442358;1.7;;;;;;;;
2.29597575;5.8;20.55;;0.409104213;1.7;;;;;;;;
1.664816444;5.8;20.5667;;0.406299525;1.7;;;;;;;;
0.971278935;5.8;20.5833;;0.404285231;1.7;;;;;;;;
21.017392;15;20.6;;0.402708333;1.7;;;;;;;;
20.20569131;15;20.6167;;0.401759605;1.7;;;;;;;;
19.33921941;15;20.6333;;0.4;1.7;;;;;;;;
18.42152575;15;20.65;;0.39875166;1.7;;;;;;;;
17.45666667;15;20.6667;;0.397773438;1.7;;;;;;;;
0.04920538;1.4;20.6833;;0.395289081;1.6;;;;;;;;
0.995788;1.4;20.7;;0.394551;1.6;;;;;;;;
2.072736472;1.4;20.7167;;0.392467;1.6;;;;;;;;
3.175556148;1.4;20.7333;;0.389892882;1.6;;;;;;;;
4.29765625;1.4;20.75;;0.389808;1.6;;;;;;;;
12.36806089;16.4;20.7667;;0.387897815;1.6;;;;;;;;
11.22919982;16.4;20.7833;;0.384512883;1.6;;;;;;;;
10.093872;16.4;20.8;;0.383167;1.6;;;;;;;;
8.97069575;16.4;20.8167;;0.377822222;1.6;;;;;;;;
7.868796296;16.4;20.8333;;0.369806007;1.6;;;;;;;;
0.00219425;9.6;20.85;;0.36712;1.6;;;;;;;;
1.032136889;9.6;20.8667;;0.362193623;1.6;;;;;;;;
2.010385731;9.6;20.8833;;0.359931579;1.6;;;;;;;;
2.925788;9.6;20.9;;0.358343102;1.6;;;;;;;;
3.766684028;9.6;20.9167;;0.357210111;1.6;;;;;;;;
